"Ativo","Nome","Código","Ativo Tot| < Mar 2011| personalizado| consolid:sim*","Imobil| < Mar 2011| personalizado| consolid:sim*","Lucro Liquido| < Mar 2011| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2011| personalizado| consolid:sim*","PasNoCir| < Mar 2011| personalizado| consolid:sim*","Receita| < Mar 2011| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2011| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2011| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2011| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2011| personalizado| consolid:sim*","DpInCP| < Mar 2011| personalizado| consolid:sim*","DivPag| < Mar 2011| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar11","Dividendos| < Mar 2011| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar11|1 tri","Divid por Ação|31Mar11|1 tri","Patrim Liq| < Mar 2011| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar11|personalizado","DesFin| < Mar 2011| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2011| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2011| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2011| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2011| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2011| de 12 meses| consolid:sim*","Fechamento|31Mar11|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",371883718.93,176148511.07,1268800.2238,140407384.76,4821440.8504,21868910.524,"-",1600640.2823,6389547.7936,666933.45096,"-",0,182155,"-","-",0,226547533.29,"-",1449360.2556,"-","-",1659200.2926,88.9875,1.8277278562,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",6042003892.3,4031938044.5,150718826.58,1110758142.6,3508492885.5,463793655.14,"-",40791927.195,150621226.57,757730746.98,"-",0,707543040,"-","-","-",1422752864.3,"-",103171351.53,"-","-",222934705.99,-3.0880878491,2.1543612124,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",3785496374.3,482253071.73,141928318.37,1024339834,486591392.49,954367128.33,"-",20575710.296,79277240.649,602855786.33,"-",-3559147.2944,348363000,"-",1.1836631845,0.12961543987,2213966923.8,6317182586.2,19463070.1,"-","-",143769705.36,16.156776379,7.3569381998,10.950365066
"ALTR3<XBSP>","Altere Sec","ALTR3","-","-","-","-","-","-","-","-","-","-","-","-",14836000,"-","-","-","-","-","-","-","-","-","-","-","-"
"ALUP11<XBSP>","Alupar","ALUP11",9695266883.4,802376248.19,93634203.182,1094271873,4111412111.8,477246190.84,"-",6932854.5561,13485069.045,40595100.493,"-",0,163910000,"-","-","-",2275656641.4,"-",78758333.891,"-","-",305043973.8,-5.0763944209,3.6023937879,"-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",67829057937,11834711314,3397576972.6,17157762573,11087200915,10674347962,"-",560643778.88,2498900414.1,7550272265,"-",-2942747879,3103536000,"-",1.4547010347,0.1836259742,39268701619,2.1059217609E11,446295598.72,"-","-",4478856656.6,-57.846345869,9.3460446678,12.608786616
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",7133991924.9,62615291.044,96075830.279,1833535070.1,2628604330.3,1335761968.9,"-",72988546.207,283537810.01,45252247.981,"-",0,3.922515918E12,"-",0,0,2671852524.6,7529139882,113809753.4,145692425.7,223499159.42,223499159.42,-2.5617541686,1.4050743722,58.348215405
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",782259257.97,36004646.35,23957550.892,167963122.96,48912248.627,225447906.43,"-",1429840.2522,4784027.5105,11075975.286,"-",0,88542000,"-","-","-",565383886.39,3276644857.9,3739707.3263,"-","-",32299099.03,-95.430845771,6.9463315709,37.006673194
"ARTR3<XBSP>","Arteris","ARTR3",8053367820.4,81582227.723,115143620.3,2216836364.3,3953557097.3,909856640.48,"-",78706280.549,309063467.84,2012484701.6,"-",0,68889000,"-",0,0,1882974358.8,6936480559.4,158874934.69,"-","-",267507007.18,-2.9328061176,1.9260382021,20.138136885
"ATMP3<XBSP>","Atmasa","ATMP3",2359856176.2,652556968.43,16705869.613,824240278.71,831950680.07,1015931592.5,"-",50368115.55,201657902.23,676786172.7,"-",-8133.3347679,59418804,"-",0,0,700102816.82,2404431568.1,16437469.566,"-","-",27687498.217,44.811212815,4.5089799678,24400.004304
"ATOM3<XBSP>","Atompar","ATOM3",723866.79434,0,-374133.39932,9686801.7085,25603737.849,0,"-","-","-",0,"-","-",88485000,"-",0,0,-34566672.763,34544550.093,247253.37694,"-","-",-141520.02496,1.5180722892,-0.64615384615,3.8945665874
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",5423315756.5,241834949.32,-2612427.1274,2112153839.2,2945879212.9,1673365308.5,"-",31461365.549,103408844.9,13093042.309,"-",0,110282885,"-",0.25298966509,0.091976938862,365282704.43,4009445274.2,196455821.32,"-","-",123659221.81,-1.0653859001,0.81614678527,31.54523289
"BAHI3<XBSP>","Bahema","BAHI3",137084104.18,35786.672979,305813.38727,2091893.7023,27624058.206,0,"-","-","-",1626.6669536,"-","-",5451213,"-",0,0,107368152.27,102683427.14,884906.82274,"-","-",-971120.17128,13.636424506,12.861383012,151.73327587
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4135187476,265146.71343,155266987.39,1354896452.3,1290716307.7,999713722.99,"-",30366618.689,133128050.14,458472827.53,"-",0,39091735000,"-","-",0,1489574716.1,"-",33956672.656,"-","-",236858975.11,-55.862929936,4.5051675605,"-"
"BTTL3<XBSP>","Battistella","BTTL3",945386300.08,392436655.88,-12391948.852,349207981.59,577774208.57,417793140.36,"-",7393201.304,42267314.122,72749426.165,"-",0,149678000,"-",0,0,15905549.472,293797198.49,24157630.928,"-","-",14256109.181,-1.0819534542,0.9247392175,50.757056345
"BALM4<XBSP>","Baumer","BALM4",139595677.95,23736324.187,2620560.4622,44259981.14,16325229.546,38172993.4,"-",949973.50089,"-",7028827.9064,"-",-474986.75044,980000,"-","-",0,70629879.124,"-",525413.426,"-","-",4369227.4373,"-","-","-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",662066463.44,2854800.5035,16053576.165,81683081.074,42683740.862,12029202.121,"-",172426.69708,1086613.525,551728017.31,"-",0,454750,"-",0,0,534125854.21,593260891.3,45546.6747,"-","-",10518028.521,8.4504122336,1497.0545455,1304.5868968
"BIOM3<XBSP>","Biomm","BIOM3",6444854.4701,1446106.9217,-1937360.3417,4484720.791,10472481.847,0,"-",94346.683307,"-",19520.003443,"-",0,17338833,"-","-",0,-8512348.168,62540109.129,424560.07488,"-","-",-1686853.6309,20.811827957,-8.2361702128,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1057569386.5,504749875.69,41224620.604,325195124.02,892726210.79,317471709.33,"-",7674614.687,36206353.053,66195585.009,"-",0,54065000,"-",0,0,-166334829.34,845158646.4,27680991.549,"-","-",50828462.298,-6.137947494,0.90058479532,15.632269423
"BBRK3<XBSP>","BR Brokers","BBRK3",1230118083.6,70195559.048,30163285.32,147107625.95,25507764.499,157326347.75,"-",3694160.6516,15280909.361,459785547.76,"-",-1089866.8589,191035000,"-",0,0,1051080612,2641377732.5,1200480.2117,"-","-",42324247.465,11.929237041,63.709175739,129.12263988
"BRML3<XBSP>","BR Malls Par","BRML3",18035388434,18596056.613,93084389.751,783874538.26,7713784827.2,291308398.05,"-",7616054.6766,21849390.52,15173549.342,"-",0,404314000,"-",0,0,9052204769.9,11180631785,244452256.45,"-","-",221465825.73,-7.7884373019,7.4041505708,18.497216194
"BRPR3<XBSP>","BR Propert","BRPR3",8659903127.4,2968667.1903,36367393.081,349016034.89,3866915935.4,126517275.64,"-",104106.68502,141520.02496,724844421.18,"-",0,139512000,"-",0,0,4443971157.1,3892013454.5,168252669.68,"-","-",106681698.81,-12.149344284,5.0629587423,27.897338254
"BRAP4<XBSP>","Bradespar","BRAP4",23819297215,12465622225,1014688818.9,3313920744.5,7985003888.4,2170505636.2,"-",151000239.97,564551032.91,2209015349.6,"-",-52053.342514,349548000,"-",0,0,12115556990,24535306231,157266161.07,"-","-",1300510469.4,-16.428850452,7.1232148444,69.621345613
"AGRO3<XBSP>","Brasilagro","AGRO3",1203543225.6,21252403.748,7873068.0553,177734511.35,269676980.9,87958762.181,"-",28315391.661,39955820.381,"-",225763479.82,0,58422400,"-",0,0,747217598.46,1016861525.4,37314113.248,17896589.823,14212189.173,14210562.506,-3.6680689945,-0.652595337,17.405336403
"BRKM5<XBSP>","Braskem","BRKM5",56381677171,31383680815,501381048.43,13562807458,25341647643,12017958599,"-",681017133.45,2870775999.7,3886583965.5,"-",-1626.6669536,798968190,"-",0,0,17452548785,24935876681,220013212.14,"-","-",822885265.14,-3.436923717,2.5512752228,35.201072875
"BFRE3<XBSP>","Brazilian Fr","BFRE3",3854073399.8,14210562.506,19676163.47,1913256390.8,764082881.43,32694379.1,"-",727120.12825,2142320.3779,20090963.544,"-",0,230998214,"-","-","-",1176734127.5,"-",58891850.387,"-","-",-40891153.879,-0.19162538912,-0.27439019173,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",45375965763,14810744052,623774723.35,8897772262.7,13666520490,9793338634,"-",358271769.86,1433202572.8,3405887614.1,"-",-340461393.38,871745274,"-",0,0,22794349007,43718149435,341587046.91,"-","-",853990390.63,-4.6901778591,1.7477407283,50.150142179
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",1626.6669536,0,-17893.336489,1626.6669536,79706.680725,0,"-",0,"-",1626.6669536,"-",0,827030,"-","-","-",-79706.680725,"-",0,-17893.336489,-17893.336489,-17893.336489,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",1626.6669536,0,-16266.669536,1626.6669536,89466.682447,0,"-",0,"-",1626.6669536,"-",0,746003,"-","-","-",-89466.682447,"-",0,-16266.669536,-16266.669536,-16266.669536,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",1626.6669536,0,-16266.669536,1626.6669536,91093.3494,0,"-",0,0,1626.6669536,"-",0,948373,"-","-","-",-91093.3494,"-",0,-16266.669536,-16266.669536,-16266.669536,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",332404511.96,72341132.759,1711253.6352,109871592.71,164456029.01,90452442.62,"-",-2700267.1429,484746.75216,3904000.6886,"-",0,36960000,"-","-","-",57676730.173,189383073.4,4608347.4795,"-",3282613.9123,3282613.9123,-1.4554823136,0.90274098814,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2848573622.4,1710928301.8,19249976.729,191169153.72,1005407057.3,219458518.71,"-",15337842.705,67124411.839,18461043.256,"-",0,702560000,"-","-",0,1651997411.4,4607438015.5,16393549.558,"-","-",41175820.596,-0.060233396147,0.051677681029,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",21190447258,637856779.17,285060370.28,4928039589.2,10881331572,1918292551.7,"-",169872829.96,572881194.38,2208725802.9,"-",-6944241.2248,441396800,"-",0,0,5341938488.9,34033464870,469404029.46,"-","-",786447925.38,-2.5481402382,1.6296458825,19.2760034
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3421155510.1,330462271.62,-20086083.543,1005309457.3,1268476517.1,521558225.32,"-","-","-",110873619.55,"-",-14217069.174,9183000,"-",0,0,776980723.71,441497921.71,46452728.193,"-","-",31476005.552,-1.761928195,0.77970238635,"-"
"CEDO4<XBSP>","Cedro","CEDO4",1051282318.7,555513271.31,17221523.038,356352302.85,188202113.19,226067666.54,"-",5319200.9382,22576510.649,22734297.343,"-",-5803947.6904,3569059,"-",2.8376612108,0.59473038697,474497123.69,226893341.22,9202054.9564,"-","-",31123018.823,-2.645129435,1.8353563038,20.958470473
"CEED3<XBSP>","Ceee-D","CEED3",6553566249.2,96070950.278,21192217.071,1610810204.1,2080048313.5,863586098.98,"-",32977419.15,130252102.97,73831159.689,"-",0,387229828,"-",0,0,2862707731.6,2215696748.9,38809020.178,"-","-",33998965.997,8.7490247074,-1.4888014289,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",6376731284.7,741454317.44,55488863.12,654577288.79,1888103239.7,284759436.89,"-",24914031.061,98426364.027,29390618.517,"-",0,387229828,"-",0,0,3834050756.2,1619026389.5,25862377.895,"-","-",64899131.447,0.72669085432,0.27772545326,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3127262338.2,0,62843024.417,944447713.25,899055571.91,895057224.53,"-",40530033.815,163353148.81,89356069.094,"-",0,51927546000,"-","-",0,1283759053.1,"-",39833820.359,"-","-",132396050.01,-4.8594617685,3.8924837471,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8303207597.8,528430893.2,188984540,1914967644.4,3042696803.3,1719155983.2,"-",66813718.451,259991805.86,402365830.97,"-",0,38571000,"-",4.9954137898,3.4949386359,3345543150.1,3139325766,24443924.311,"-","-",260239059.23,2.9081368637,3.9393373622,69.962945673
"GPAR3<XBSP>","Celgpar","GPAR3",10479333368,341051873.49,-142008025.05,7710913760,3876562070.4,834019800.44,"-","-","-",79059267.278,"-",0,32774000,"-","-",0,-1164181138.7,"-",371751958.9,"-","-",-41192087.265,0.47605708514,-0.13533774788,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6277506227.2,0,130816556.4,1694782005.6,1964802213.2,1132696999.8,"-",58270463.611,223495906.09,218201105.15,"-",-34665899.448,74612000,"-",0.64092592557,0.47286420859,2617922008.4,5503529490.5,108838659.19,155105947.36,194251687.59,194251687.59,-7.7951842226,2.49074549,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1322480.2333,0,-87840.015493,42293.340793,7705521.3591,0,"-",0,0,0,"-",0,9188947,"-",0,0,-6425334.4666,18684195.529,0,"-","-",-87840.015493,"-","-",20.33333692
"CMIG4<XBSP>","Cemig","CMIG4",55809454777,13496307687,855872444.29,12866205229,23418192050,5508849158.3,"-",378683186.79,1604251483,4446074437.5,"-",0,682124000,"-",0,0,19525057497,31240876960,791529632.94,"-","-",1723391824,-3.8408918459,2.0923110776,26.66133247
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",30336250444,26562955698,99212044.165,2280460188.9,10957988252,1181430315,"-",318219976.13,1276001478.4,2714907.1455,"-",0,327503000,"-",0,0,17097802002,15498255555,195326914.45,"-","-",362704437.31,-1.5875384143,"-",50.589342256
"HGTX3<XBSP>","Cia Hering","HGTX3",1458619243.9,365344517.77,82990921.304,366017957.89,171619870.27,451670106.33,"-",11085735.288,40639020.501,200912888.77,"-",-45492994.691,162722000,"-",0,0,920981415.77,7940835000.6,12336642.175,"-","-",109785379.36,23.918325326,9.2517422181,48.800008607
"CIEL3<XBSP>","Cielo","CIEL3",6291165349.6,586275170.07,690772255.17,3857652067.1,966926623.88,1569741743.5,"-",87192602.045,329546458.12,386881588.24,"-",-1363573093.8,1360300234,"-",4.4877469387,0.50753602749,1443831214.7,30624535256,13468802.375,1028980714.8,835446387.35,835446387.35,5.5160852887,31.548670731,11.309372708
"CMSA3<XBSP>","Cims","CMSA3",575.84010157,0,-18592.803279,6518.054483,216738.73156,0,"-",0,0,575.84010157,"-",0,366243,"-","-","-",-222680.94594,"-",0,"-","-",-18592.803279,-317.31851852,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",284046956.77,281031116.23,-188893446.65,14194295.836,6102628143,21146.670396,"-","-","-",0,"-","-",102584864,"-",0,0,-5832775482.1,25388197.906,165383229.17,"-","-",-23869710.877,0.093202187173,-0.093202187173,0.2277333735
"CEEB3<XBSP>","Coelba","CEEB3",9107365046.3,0,289190477.67,1940978049,3045652457.2,1885346039.2,"-",86475241.919,370730412.06,157220614.4,"-",-43570274.351,188177000,"-",0.3632884673,0.2293724324,4120734540.1,11928862305,146061679.1,326815284.31,397912016.85,397912016.85,-22.435345168,3.2297754293,"-"
"COCE5<XBSP>","Coelce","COCE5",5070353427.6,56054943.22,170014349.99,1551498673.7,1141755908,1032027462,"-",53704409.472,241107829.19,55119609.722,"-",0,77855299,"-",0,0,2377098845.9,4270116172.4,48111928.486,"-","-",227391773.44,-8.147524189,4.0596420469,54.65600964
"COGN3<XBSP>","Cogna ON","COGN3",1843145418.4,364004144.2,52469769.254,229799240.53,232647534.37,317217949.28,"-",16437469.566,62361530.999,44882994.583,"-",0,456632000,"-","-","-",1380698643.5,2232609056.9,9855975.0717,"-","-",60718597.376,5.2628131021,-0.70553288216,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6214468002.8,0,111008632.91,1662640693.3,2201874281.7,1505228132.2,"-",93826149.882,352737848.88,14706695.927,"-",-12674988.902,119823000,"-",0,0,2349953027.8,8366688962.5,59527877.166,"-","-",219333265.35,-6.8222180493,5.5865029769,73.288107682
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",244118789.72,2210640.3899,15043415.986,45619874.713,83186121.339,61082970.774,"-",3409493.9347,"-",26264164.632,"-",-5786054.3539,86466,"-","-","-",115312793.67,"-",5719361.0088,"-","-",28752965.071,-4.1373241619,3.8965798996,"-"
"CALI4<XBSP>","Const A Lind","CALI4",18605816.615,45546.6747,-3590053.9665,33014832.49,16670082.94,4276507.4209,"-",13013.335628,29280.005164,405040.07144,"-",0,69000,"-","-",0,-31079098.815,"-",1909707.0035,"-","-",-1699866.9665,-0.063419263008,0.054535563716,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12219587221,218513425.21,209236543.57,1220704562,3985680516.3,1267028783.5,"-",128685622.69,544269749.33,240671882.45,"-",-5041040.8891,114929000,"-",2.1322584405,0.95383044397,7013202143.6,5141158173.4,64185024.654,"-","-",346437767.77,-20.106129433,6.4026336274,44.006076104
"CPLE6<XBSP>","Copel","CPLE6",29615490583,10939161209,617289202.21,4062540529.9,6569764598.8,2970667990.6,"-",217970118.45,873897540.8,2914857047.4,"-",-6506.6678143,273655375,"-",0,0,18556954793,18616596963,119834927.8,"-","-",760917387.54,2.9937305252,3.53479654,72.305346086
"CORR4<XBSP>","Cor Ribeiro","CORR4",36853766.5,1270426.8907,-730373.46215,5174427.5793,18166616.538,1221626.8821,"-","-","-",1368026.908,"-",0,23153,"-","-",0,13512722.383,"-",95973.350261,"-","-",-1063840.1876,"-","-","-"
"CSAN3<XBSP>","Cosan","CSAN3",30491312471,12981654663,1255079288,3997332331.7,15458108699,29383265983,"-",1207486266.3,1207486266.3,2039954226.5,"-",-314101255.4,406279000,"-",0,0,10506415746,16786367830,739996823.85,"-","-",2176086730.5,-9.1197507635,2.9406703655,36.964901927
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2480061984.1,0,57333503.446,477584537.57,788502405.74,625176910.27,"-",15986882.819,78981187.264,138949891.17,"-",-14360215.866,168074000,"-",0.3878883131,0.08511719207,1213975040.8,3632268560.4,27464644.844,75786413.367,75828706.708,75828706.708,9.1006684733,4.1776307059,21.943737204
"CTNM4<XBSP>","Coteminas","CTNM4",5425576823.6,1946415996.6,7598161.3401,1123701531.5,834618413.88,890474903.73,"-",46169688.143,"-",271788394.6,"-","-",116552000,"-",0,0,2435699522.9,905241135.66,45307554.658,25769657.879,39833820.359,39833820.359,-1.3315147553,0.45242983209,30.581338727
"CPFE3<XBSP>","CPFL Energia","CPFE3",33902516033,9644871114.5,747908931.91,8051223873.4,14087335978,4917062840.6,"-",306091547.32,1166811459.1,3199980857.7,"-",-35786.672979,481137130,"-",0,0,11337943493,36307127447,418085940.41,"-","-",1389427338.4,-6.827625905,3.018524775,35.668141747
"CPFG3<XBSP>","CPFL Geracao","CPFG3",12026845081,9113510594.1,127670582.51,1697477392.7,6797075038.9,541867162.24,"-",96040043.606,331914885.21,885970662.93,"-",0,2.05487716E11,"-","-",0,3232774463.5,"-",186024006.14,"-","-",354255529.15,-2.1972437021,1.8270352695,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3607724449.7,0,190124833.53,1037441009.6,1730061158.5,1084132857.9,"-",29374351.848,115408767.02,430609649.28,"-",0,53031259000,"-","-",0,840222281.53,"-",40388513.79,"-","-",302237973.31,-15.668936616,5.7682944813,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",2449983285.5,1526970162.7,12657095.565,120879247.98,880731168.67,54262356.237,"-",12730295.578,35937953.005,443652264.92,"-",0,708403499,"-","-","-",1448372868.8,"-",17068616.344,"-","-",21044190.378,-1.5212552172,0.26653485727,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1382131737.1,15315069.367,-11581868.709,421388074.32,246088683.4,64500598.043,"-",2667733.8039,1408693.5818,37403579.93,"-",0,48443062,"-",0,0,672825238.67,527964878.17,8507468.1672,"-","-",-5441200.9597,-4.6560139454,2.2069313748,217.97337178
"CRPG5<XBSP>","Cristal","CRPG5",747507145.18,411322259.21,-3346053.9235,142170691.74,40951340.556,118614927.58,"-",17006803,70244359.056,7843788.0501,"-",0,2321500000,"-",0,0,564385112.88,436192424.09,-1529066.9364,"-","-",-4810054.1817,-32.013020833,225.55963302,15.616002754
"CARD3<XBSP>","Csu Cardsyst","CARD3",502646595.32,65310678.186,7181734.6,124453035.28,125516875.47,152015280.15,"-",8580668.1801,37270193.24,34661019.447,"-",-9062161.5984,47204000,"-",0,0,252676684.57,374711711.96,5341974.2755,"-","-",14844962.618,-6.8537305044,3.8356530628,7.9381347334
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
