"Ativo","Nome","Código","Ativo Tot| < Jun 2012| personalizado| consolid:sim*","Imobil| < Jun 2012| personalizado| consolid:sim*","Lucro Liquido| < Jun 2012| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2012| personalizado| consolid:sim*","PasNoCir| < Jun 2012| personalizado| consolid:sim*","Receita| < Jun 2012| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2012| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2012| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2012| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2012| personalizado| consolid:sim*","DpInCP| < Jun 2012| personalizado| consolid:sim*","DivPag| < Jun 2012| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun12","Dividendos| < Jun 2012| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun12|1 tri","Divid por Ação|30Jun12|1 tri","Patrim Liq| < Jun 2012| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun12|personalizado","DesFin| < Jun 2012| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2012| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2012| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2012| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2012| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2012| de 12 meses| consolid:sim*","Fechamento|30Jun12|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",631296887.98,435033852.15,9919348.61,123796895.86,4020035.0695,64481117.856,"-",2764634.2357,5569025.3796,386865.29957,"-",0,182155,"-","-",350.34756777,503313283.86,"-",1590276.3303,"-","-",8656302.2169,-18.235294118,2.7954719877,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",6335400950.7,4248573069.2,270302631.9,918433512.3,3406659372.4,1161973628.5,"-",74116051.661,146060764.49,859695738.58,"-",0,707543040,"-","-","-",2010308066,"-",169853744.97,"-","-",449216364.61,-3.1062944814,2.3401335132,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",3996185511.9,603908965.53,213468602.44,1147754417.3,436133283.57,2104414196.9,"-",44365651.39,87110444.214,713073790.04,"-",-36397449.509,383198000,"-",0.4476220366,0.060640130821,2401881501,7729634131.4,59626187.714,"-","-",205225160.42,11.986464655,3.8114847416,13.547172807
"ALTR3<XBSP>","Altere Sec","ALTR3",2244736.2046,0,39756.908256,1178945.241,30582.23712,55048.026817,"-","-","-",33640.460832,"-","-",21171000,"-","-","-",1035208.7265,"-",10703.782992,"-","-",-15291.11856,-0.67010309278,-7.2222222222,"-"
"ALUP11<XBSP>","Alupar","ALUP11",10868662536,2721358841,181470407.74,1600189562.4,4592104867.9,950359838.75,"-",25094254.669,48345929.552,52416425.312,"-",-124254100.3,163910000,"-","-","-",2525802254.9,"-",201997205.29,"-","-",662528997.64,-3.5907182631,3.0218602056,"-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",74195528779,15916899941,6542809682.9,18607483878,13027812821,21501020714,"-",1233990209.6,2397038803.7,7479057348.3,"-",-3870579676.7,3118384000,"-",0.60846611772,0.11752973915,40870068047,3.3074233688E11,856310284.93,"-","-",8459364842.8,-19.594983992,9.8112294141,19.313711316
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",7901154914.1,62543733.135,206712986.26,1617525103.5,3575693513.4,2758273130.4,"-",133138240.19,270929567.76,358384062.14,"-",-19878.454128,3.922515918E12,"-",0.41647633717,0.36936656486,2707936297.2,8697050113.7,244281735.45,324500472.52,508654471.57,508654471.57,-2.2060735523,1.7951527873,67.399113494
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",836254453.83,72927931.749,55988430.608,164315301.82,45848889.891,551747901.89,"-",4841168.1362,8232738.2328,7338207.797,"-",0,88542000,"-",0.23766581673,0.10819716254,626090262.11,4030867079.7,11436227.571,"-","-",70547104.589,10.732132647,8.620206659,45.720444495
"ARTR3<XBSP>","Arteris","ARTR3",8700918642.6,76512169.94,296270009.44,1398229055.8,5024744130.9,2258112875.1,"-",174118437.93,335439738.74,1359822353.3,"-",-183863467.79,344444000,"-",1.9777415989,0.53981758066,2277945455.9,9401477263.8,267143486.81,439228205.97,607861719.67,607861719.67,-4.1665854562,2.4452108069,27.29464663
"ATMP3<XBSP>","Atmasa","ATMP3",3553172754,856643631.31,-972515.14043,1439892766.6,1403980045.5,2739758644,"-",150634338.05,296259305.66,351415899.41,"-",-158350236.47,64685729,"-",6.9966791174,1444.3251738,699874496.5,2201219367.7,89338360.188,"-","-",73510523.366,-1.3555914156,0.99472760746,20643.010056
"ATOM3<XBSP>","Atompar","ATOM3",766085.03986,0,-617761.18983,9422387.2568,24820543.647,0,"-","-","-",0,"-","-",88485000,"-",0,0,-33476845.864,13530346.258,301235.03564,"-","-",-339462.83204,8.5531914894,-0.97336561743,1.5254167245
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",6785190732.3,363766535.88,-125037005.57,1859081961.7,3309799311,3055217478.1,"-",65780862.934,119639240.72,34435598.997,"-",0,156536355,"-",0,0,1616309459.6,1400265338.5,463565550.27,"-","-",100057434.29,-0.42407335744,0.25296614898,7.7616255766
"BAHI3<XBSP>","Bahema","BAHI3",107681586.01,33640.460832,-1223289.4848,498490.46506,30345224.783,0,"-",0,"-",0,"-",-9168554.6887,5996334,"-",14.440443643,15.456737506,76837870.765,64183457.884,1521466.2967,-1223289.4848,-1071907.4111,-307351.48306,1.3778476041,-0.99829254411,94.842635067
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3716888644,189609.87015,80331891.356,1446319623.7,1214305952.7,1843448322,"-",60534480.156,117610109.29,281292358.81,"-",0,39091735000,"-","-",0,1056263067.6,"-",84807601.758,"-","-",145632613.17,-5.1203922599,1.8964231281,"-"
"BTTL3<XBSP>","Battistella","BTTL3",773907976.12,374387746.83,-75498368.779,408621503.06,487384525.65,547559664.52,"-",24976513.056,64319032,21438148.221,"-",0,149678000,"-",0,0,-123049160.16,221237866.86,71524207.065,"-","-",-21320406.608,-0.05808672545,0.054261116816,30.29399022
"BALM4<XBSP>","Baumer","BALM4",146531730.94,28855869.835,7240344.6382,43422189.375,11427052.9,72987567.111,"-",2142285.7103,3945108.5885,3879356.7787,"-",-266065.46295,980000,"-","-",0.14129768008,81050573.928,"-",992393.59455,"-","-",10631914.734,15.073110285,8.0770252324,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",350758381.32,2111703.4732,9384159.4604,20613956.931,34091548.83,22456536.717,"-",293589.47636,486257.57021,261342036.42,"-",-37348557.083,454750,"-",17.161897172,78.727381311,292717882.6,208609084.96,177376.9753,"-","-",581062.50529,0.075765988593,11.546153846,458.7335568
"BIOM3<XBSP>","Biomm","BIOM3",20338716.797,9095157.3196,-9485080.8429,21320406.608,20655242.951,0,"-",108566.94177,284414.80522,3905351.6803,"-",0,17339000,"-",0,0,-21636932.763,80660038.389,3009292.1326,"-","-",-7399372.2713,4.0629693818,-3.0288544358,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1081652440.9,479365863.08,-47029364.244,419299291.15,724494726.49,693712175.72,"-",18468612.997,38577963.015,71183215.121,"-",0,54065000,"-",0,0,-65788508.493,619209029.39,139407598.8,"-","-",19913623.701,-0.33038973009,0.25556443591,11.453047801
"BBRK3<XBSP>","BR Brokers","BBRK3",1394696807.4,76317972.734,57369218.614,148251981.78,82749417.2,285674793.39,"-",11095235.627,20854027.492,86656297.992,"-",-100471823.61,191015000,"-",4.9535365637,4.9461560022,1063090552.1,1907303956.7,455675.33309,"-","-",75623755.951,4.5246223126,82.564612326,93.247514339
"BRML3<XBSP>","BR Malls Par","BRML3",23185519387,16694843.244,879607833.17,1394757971.9,9960995500.5,778923463.01,"-",7874926.0585,1252342.6101,38877668.939,"-",-104374117.06,453150000,"-",0.66212532636,0.15576364411,11040669270,15937091863,894614536.92,"-","-",1758559677.3,-5.4497666177,2.0001771298,23.524797785
"BRPR3<XBSP>","BR Propert","BRPR3",22490215406,7099666.3475,1200510305.5,1866967591.5,9065665339.2,400823032.59,"-",389923.52328,431209.5434,931932511.77,"-",-91746711.361,310186000,"-",0.81944295506,0.29696572529,11464115513,11241125437,485323282.87,"-","-",2295268764.1,-5.4053356499,3.3010795565,36.239950988
"BRAP4<XBSP>","Bradespar","BRAP4",17522938357,51989.803105,922982620.08,781645282.11,2057901672.5,0,"-",0,4587.335568,335465733.64,"-",-449488546.52,349548000,"-",3.6913187658,1.8592783018,14683391402,17784347628,74900486.043,"-","-",1055281377.8,-22.176614859,15.481653155,50.368944537
"AGRO3<XBSP>","Brasilagro","AGRO3",1125062397.4,24104919.298,-8520211.2617,169405715.19,100932086.28,238732588.52,"-",41894606.631,41894606.631,103160002.25,"-",0,58422400,"-",0,0,854724595.93,665541164.5,67738126.11,"-","-",-20213329.625,2.1231930614,-0.29840402718,11.391883327
"BRKM5<XBSP>","Braskem","BRKM5",61861686554,32261549047,-1340815493,18678963740,29881828964,26549371273,"-",1418633524.4,2785121276.3,5042179064.3,"-",-27524.013408,798968190,"-",4.5712911694,0.93526407718,12926460229,14554676351,3950072085.6,"-","-",1093090197.6,-0.2862525852,0.23729017681,20.459516633
"BFRE3<XBSP>","Brazilian Fr","BFRE3",4157048079.1,13810938.283,-38483158.08,2633052631.4,377361869.39,61075785.753,"-",1998549.1958,3654577.3359,10966790.231,"-",-27103507.648,923,"-","-","-",1146633578.4,"-",112853042.31,"-","-",-167304715.5,-0.84078748755,-0.84745565195,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",47940035984,15003697521,244024844.65,11753769055,14671412340,20152545899,"-",729569848.74,1403976987.3,3221734701,"-",-519576917.56,869485737,"-",0.37875129448,0.17600462553,21436599231,40404749443,1561541260.3,"-","-",838898288.22,-2.058316905,0.79210308057,46.469709304
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",122328.94848,0,-116212.50105,81042.928369,152911.1856,0,"-",0,0,122328.94848,"-",0,4000,"-","-","-",-111625.16548,"-",0,-116212.50105,-116212.50105,-116212.50105,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",7645.5592801,0,-123858.06033,33640.460832,76455.592801,0,"-",0,0,7645.5592801,"-",0,909753,"-","-","-",-102450.49435,"-",0,-123858.06033,-123858.06033,-123858.06033,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",4587.335568,0,-125387.17219,33640.460832,76455.592801,0,"-",0,0,4587.335568,"-",0,1115123,"-","-","-",-105508.71806,"-",0,-125387.17219,-125387.17219,-125387.17219,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",380554654.94,76128362.864,2117819.9206,128315421.39,189164898.6,232447938.79,"-",6507900.0592,10566162.925,22043676.516,"-",0,36960000,"-","-","-",62666062.083,103424232.78,23271553.337,"-","-",16139775.64,-1.1904275251,0.69563053648,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3505042429.3,337306784.32,6374867.3277,353325760.12,1206935633.5,452097211.35,"-",48907113.603,78359337.062,16667319.231,"-",0,715094432,"-","-",0,1944781035.6,10943341415,31709192.558,"-","-",16219289.457,-1.4981732593,1.0232496761,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",21235970581,725814350.02,784281470.95,6820513216.2,8865316516.5,3911839701.9,"-",377078983.69,710657793.31,2190469554,"-",-154002971.47,1765587200,"-",0.35331007858,0.088222927881,5530659963.1,44087412631,836228458.92,"-","-",1790282631.9,-2.8228622105,2.0124420351,24.970396609
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3313074668.6,289861501.65,42426737.557,987469854.38,1136539911,1142466748.6,"-","-","-",37203291.457,"-",-20861673.052,9183458,"-",0,0,834905777.17,229832271.55,69733617.082,"-","-",108762668.09,-3.9104979099,2.0760857352,"-"
"CEDO4<XBSP>","Cedro","CEDO4",996789791.14,545564173.55,-4218819.6107,320344346.5,205945372.1,374858713.28,"-",10798587.927,21317348.385,31199998.31,"-",-3767731.6132,10000000,"-",0,0,435946731.93,152915356.81,34484530.577,"-","-",9260301.4,-0.93981453784,0.35093715792,15.275827441
"CEED3<XBSP>","Ceee-D","CEED3",5106362005.3,91789526.493,45347341.202,1284148136.7,1780115567.2,1674209280,"-",45413093.012,105926165.6,116218617.5,"-",0,387229828,"-","-",0,2042098301.5,1949625755.7,181091188,"-","-",510723.35991,2.9265734266,-0.69445837996,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5901142358.3,631604239.46,255612454.3,635289399.04,1498902722.2,708903902.01,"-",47373414.411,94006738.684,32313191.741,"-",0,387229828,"-",0,0,3766950237.1,1433767627.8,49349026.929,"-","-",269622177.12,9.1161627817,2.7640651241,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3129503261.2,0,190489109.46,984699103.7,903035355.91,1887193154,"-",77504563.534,153027398.1,194033590.75,"-",0,51927546000,"-","-",1.1699204619,1241768801.6,"-",52127423.172,"-","-",325336896.71,-8.3979479731,5.0732308177,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7830942685.1,574166210.82,22117073.885,1833749165.5,2673500698.2,3312755084.3,"-",126974390.3,236130040.14,512270821.11,"-",-133043435.25,38571000,"-",0.65305453577,0.40532907457,3323692821.4,2393972766.2,67391017.718,"-","-",2553616.7995,23.946003401,1.3141917118,62.066650236
"GPAR3<XBSP>","Celgpar","GPAR3",2621767785.9,177543648.49,-1412590474.4,3782912635.7,2262678803.2,56101584.885,"-","-","-",4867163.0377,"-",-639168.75581,32774000,"-","-",0,-3423823653,"-",13104488.606,"-","-",-1401764362.4,3.0757731247,-1.7517380218,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6237718227.1,0,57797369.934,1639038178.2,2164207057.8,2457770539.3,"-",100794466.21,203836726.85,493086583.76,"-",-12476023.633,74612000,"-",1.5405318978,1.2013792506,2434472991.1,2677291133.8,147329927.33,70710719.558,122188270.19,122188270.19,-3.1297731304,1.2809399852,77.984704657
"MAPT4<XBSP>","Cemepe","MAPT4",1182003.4647,0,-163614.96859,27524.013408,7853518.4925,0,"-",0,0,0,0,0,9188947,"-",0,0,-6699039.0412,5624867.417,1529.111856,"-","-",-162085.85674,94.25,-94.25,"-"
"CMIG4<XBSP>","Cemig","CMIG4",57428736235,13308984380,1889401191.5,19884567517,17821861375,13092767963,"-",738125229.58,1598496835.6,3570889044,"-",-1000811355.3,852655000,"-",4.087661456,1.5895710578,19722307342,45665069452,1543610894.6,"-","-",3654318916,-4.3504252952,2.2648309114,37.696034418
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",27516620153,23726932022,451121637.99,1965249726.9,9804348694.6,2626752690.5,"-",594668542.58,1190913599.5,10261869.665,"-",-244657896.96,327503000,"-",3.8825169323,2.1788065807,15747021730,17649117670,545440315.49,642199455.51,1149489959.3,1149489959.3,-1.5505597106,"-",56.118405116
"HGTX3<XBSP>","Cia Hering","HGTX3",1710371246.3,362790962.51,237584225.52,432094899.16,136714832.82,1084938502.3,"-",25672258.951,49376550.943,358052244.87,"-",-194602420.36,164224000,"-",2.0496334537,1.1940992683,1141561514.3,9567552573.3,22971847.413,"-","-",280124117.35,10.376731449,11.567186296,58.259161714
"CIEL3<XBSP>","Cielo","CIEL3",8968406179.6,727741030.96,1705643232.5,4111040161.6,1528203563.6,3795026259.9,"-",227764269.18,419527128.82,460651063.07,"-",-1018720313.3,653861218,"-",0,0,3308085176.6,59069775653,59864729.163,2588188489.5,2026382089.8,2026382089.8,3.5724077568,34.498636023,21.783354662
"CMSA3<XBSP>","Cims","CMSA3",137207.20684,0,-146242.7288,13428.660319,73094.604941,0,"-",0,0,132612.22571,"-",0,666243,"-","-","-",50683.94158,"-",0,"-","-",-156984.73959,-7.0944379096,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",261438370.47,258773128.51,-384511996.43,9006468.8319,6703696715.9,38227.7964,"-","-","-",0,"-","-",102584864,"-",0,0,-6451264814.3,10644413.878,334633896.79,"-","-",-50555496.184,0.14007664031,-0.14007664031,0.12232894848
"CEEB3<XBSP>","Coelba","CEEB3",10042110297,0,542606871.22,2684817655,3694952005.3,4147737317,"-",174193364.41,358070594.21,158396109.83,"-",-81964982.818,188177000,"-",2.7913494126,2.262191305,3662340636.8,15250415131,404338460.75,645858620.18,817868412.87,817868412.87,-4.96170581,1.8175452468,79.046327336
"COCE5<XBSP>","Coelce","COCE5",5335938272.1,55603094.42,315010804.35,1438210743.5,1614122829.7,2150815096.2,"-",86645594.209,190984541.7,272469383.4,"-",0,77855299,"-",9.3129633495,5.4797685163,2283604698.9,4109145209.7,132809481.14,"-","-",491032986.54,-10.681371405,4.2338957308,58.840224219
"COGN3<XBSP>","Cogna ON","COGN3",5821553615.3,484899718.89,179242491.76,661538133.16,1809615193.1,1001773166.6,"-",57558828.484,94064844.935,106222813.3,"-",0,836394000,"-",0,0,3350400289,3480183206.5,73391252.641,"-","-",206020298.58,-22.144662921,2.2564041406,"-"
"CGAS5<XBSP>","Comgas","CGAS5",7268131658.9,0,168639630.15,2569930893.9,2623622598.5,3668152790.9,"-",213395205.07,405306388.56,17832502.465,"-",-7110370.1305,119823000,"-",0,0,2074578166.4,7255174113.4,161513968.9,"-","-",379537795.56,-2.4697000388,2.0741264587,66.375166316
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",282269461.29,3250891.8059,40795175.207,51133500.465,77270609.42,148921732.77,"-",9037051.0691,16384433.537,2145343.934,"-",-13388903.411,86466,"-","-","-",153865351.4,"-",5708174.5585,"-","-",68626540.098,-8.1704096299,7.8313242638,"-"
"CALI4<XBSP>","Const A Lind","CALI4",38944949.861,9174.6711361,610115.63055,29618896.651,20054301.992,17590902.792,"-",30582.23712,58106.250529,1373142.4467,"-",0,372119,"-","-",0,-10728248.781,"-",1802822.8782,"-","-",2995530.1259,-0.16572422792,0.14132047478,"-"
"CSMG3<XBSP>","Copasa","CSMG3",13537904657,305949287.49,351932739.22,1567997170.5,4595780852.8,2524722701.9,"-",276188183.43,526228554.13,794161062.65,"-",-100577332.32,119314000,"-",0.71235547771,0.4738329749,7374126634.5,7936333661.5,192304165.24,"-","-",577852899.5,-5.7211612761,3.1276191297,65.434956852
"CPLE6<XBSP>","Copel","CPLE6",29877201871,11438385148,751803135.13,2913913780.6,7874516256.5,6202242832.1,"-",423134303.69,856859236.09,1030262049.6,"-",-203821435.74,273655375,"-",1.7115519493,1.156782235,18697533275,17209217069,494652394.3,"-","-",1106974533.3,23.782746704,2.4591310394,67.586744036
"CORR4<XBSP>","Cor Ribeiro","CORR4",32447753.585,1489354.9478,-1464889.1581,1853283.5695,17555733.219,2402234.7258,"-","-","-",62693.586097,"-","-",23153,"-","-",9.5028022193,13038736.796,"-",293589.47636,"-","-",-1067320.0755,-0.26617375231,-0.34204275534,"-"
"CSAN3<XBSP>","Cosan","CSAN3",34754351539,11741013204,-26071357.145,4773289331.8,15651212169,9366755109.2,"-",396358025.97,1890306425.8,2151767732.9,"-",0,404307000,"-",0,0,13658556170,19158967136,556118103.58,"-","-",267739840.43,-1.1112575989,"-",42.395330933
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2604037733.9,0,195292049.8,569959624.1,852466097.72,1011651229.2,"-",39423561.872,81431322.78,165845942.79,"-",-163627201.49,168074000,"-",4.8650497592,1.1912250608,1181612012.1,4115352787.4,61815875.891,230801085.32,227421748.12,227421748.12,57.189661654,3.4876142004,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4907901635.8,1719443467,-64929147.63,1369521509.8,887806930.94,1444105469.7,"-",82523108.646,166162468.95,250376775.3,"-",-2838031.6048,116552000,"-",0,0,1716568736.7,513126496.81,107056179.26,"-","-",138644571.98,-2.2084584647,1.5651753283,18.227013324
"CPFE3<XBSP>","CPFL Energia","CPFE3",45051193522,14205455258,978997045.58,7404438218.8,24684724874,10634112068,"-",799783606.95,1431400079.3,3080060958.5,"-",-1169340889.4,962274260,"-",3.1367803902,1.1517137444,10659888307,37374194485,1105804762.7,"-","-",2286165961.3,-3.6874899652,1.9766325234,36.716428985
"CPFG3<XBSP>","CPFL Geracao","CPFG3",11723832103,7672616914.4,236712631.76,750043127.38,6848690160.3,1073124584.1,"-",228369797.47,"-",508795149.86,"-",-163062959.21,2.05487716E11,"-","-",0,3815871112.7,"-",346054833.25,"-","-",686725663.65,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3607826270,0,145461352.64,1051142072,1998405459.3,1866045537,"-",63005524.915,112304091.15,211506751.92,"-",-178346432.21,53031259000,"-","-",0,558278738.63,"-",101118637.92,"-","-",269221549.82,-5.4289424605,2.5857124998,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",12936488144,6453289358.4,8385649.4184,912179444.81,6980965981.4,437024755.79,"-",163379485.37,197058174,979422138.68,"-",0,412274029,"-","-","-",5027400198.2,"-",131947062.05,"-","-",97661316.02,-2.9863492234,0.91779532241,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1102157830.9,11315427.734,-21837246.416,334251618.83,118172822.45,154443355.68,"-",1969496.0706,4220348.7226,12740559.984,"-",0,48443062,"-",0.74656318748,1.1164638916,611514767.9,362226067.58,21025288.02,"-","-",-7095079.0119,-2.340417995,1.4524071224,149.54713952
