"Ativo","Nome","Código","Ativo Tot| < Jun 2002| personalizado| consolid:sim*","Imobil| < Jun 2002| personalizado| consolid:sim*","Lucro Liquido| < Jun 2002| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2002| personalizado| consolid:sim*","PasNoCir| < Jun 2002| personalizado| consolid:sim*","Receita| < Jun 2002| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2002| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2002| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2002| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2002| personalizado| consolid:sim*","DpInCP| < Jun 2002| personalizado| consolid:sim*","DivPag| < Jun 2002| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun02","Dividendos| < Jun 2002| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun02|1 tri","Divid por Ação|30Jun02|1 tri","Patrim Liq| < Jun 2002| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun02|personalizado","DesFin| < Jun 2002| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2002| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2002| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2002| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2002| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2002| de 12 meses| consolid:sim*","Fechamento|30Jun02|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",305038836.43,74867642.448,14250310.26,22138925.834,47368796.192,41058474.545,"-","-","-","-",88410146.391,"-",182155000,"-","-",433.60859796,235531114.4,"-",3533323.4733,22735423.9,22318731.471,12537875.62,6.7613741875,3.604950495,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",4861778893.7,3026331511.7,-265829791.3,534185423.69,3677196523.6,317642355.38,"-","-","-","-",34459893.067,"-",352682289,"-","-","-",650396946.45,"-",199649900.59,-265969640.13,-82556473.981,-82416625.152,"-","-","-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",1920207188.6,364979756.94,48242137.858,254564825.42,424118687.22,849182067.55,"-","-","-","-",175153523.07,"-",1863583000,"-",4.273681758,0.037759501398,1241523676,631973452.52,71848049.367,36252241.323,35133450.691,71305778.398,-29.68707483,0.89302198677,0.88353563826
"ALTR3<XBSP>","Altere Sec","ALTR3",308238.23515,0,"-",0,94183.905184,"-","-","-","-","-",14270.288664,"-",6511842,"-","-","-",214054.32996,"-","-","-","-","-","-","-","-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",32570073031,8409044439,1659526117.5,8826122165.8,13225526582,9148533651.7,"-","-","-","-",134380454.29,"-",38548540000,"-",0,0,10230387067,45362000081,3500533204,1427599678,2070650279.8,1914650338.2,-3.1770992545,0.99831967278,3.5679808226
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",11062399124,3703556600.8,-157686689.74,3706393534.2,6972306068.2,2040936684.8,"-","-","-","-",57298063.045,"-",1.704025408E12,"-",0,0,375825176.32,1513982076.3,1470795841.8,-261169115.02,301248647.76,167841427.15,-0.42639519555,0.22695710725,"-"
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",6809781.7506,0,-3467680.1454,11022370.964,32875891.025,0,"-","-","-","-",205492.15677,"-",88485000,"-","-",0,-37088480.238,"-",753471.24147,-4983184.8016,-4229713.5601,-2714208.9039,24.175722543,-24.573443008,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",41595037.399,162681.29077,-12620643.294,4800525.1067,2263267.7822,0,"-","-","-","-",34248.692794,"-",308195532,"-","-",0,34531244.51,"-",545125.02698,-12620643.294,-796282.10747,-12078372.325,0.1,-0.099767981441,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5848235430.1,2519639226.1,25657979.018,2672810796.5,1852540333.8,2158909161.2,"-","-","-","-",30721077.436,"-",39091735000,"-",1.0988528822,0.00045350805558,1322884299.8,1613356711.9,129785421.34,59564184.885,98276623.973,95431128.413,0.11221858648,0.16841676473,"-"
"BTTL3<XBSP>","Battistella","BTTL3",955430074.77,376744182.91,306029194.46,316549251.27,163991303.27,330768166.89,"-","-","-","-",40815879.638,"-",137898000,"-","-","-",427794713.58,"-",70626512.657,33278313.165,61767517.454,342107338.26,-3.6095880105,2.3652264795,"-"
"BALM4<XBSP>","Baumer","BALM4",70886231.911,8896097.9533,3539031.5887,20894556.662,12138307.537,46775152.184,"-","-","-","-",1329990.9035,"-",440000000,"-","-",0.12924286842,37853367.711,"-",630746.75896,5973542.8349,6364548.7443,6407359.6103,-16.04,7.0816777042,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",642117324.97,78052770.878,34040346.58,63245919.36,24507793.752,105665779.44,"-","-","-","-",4386686.7354,"-",454750,"-","-",0,554363611.86,"-",1712434.6397,48039499.759,6455878.5917,26508488.223,0.98915194105,11.777416734,"-"
"BIOM3<XBSP>","Biomm","BIOM3",27053613.25,2617170.941,"-",476627.64139,0,"-","-","-","-","-",19907052.687,"-",11732000,"-","-","-",26576985.608,"-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",5465791693.9,257025023.19,934815215.76,610397327.33,1074458552.5,642145865.55,"-","-","-","-",14330223.876,"-",39531902000,"-",2.37128199,0.51096707979,3780935814.1,851838820.05,503355892.06,868532578.97,77618954.103,87454037.05,0.18458054663,0.26460700852,21.548136491
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",4453828443.6,1384218.0004,-1932984805.1,9735190.9268,2273322627.6,0,"-","-","-","-",160169719.97,"-",1.507282E12,"-",0,0,2170770625.1,2169101912.2,181306871.54,-1963802920.5,-20335161.347,-1797340003.2,5.277137988,-4.440767459,9.8108234035
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",16571966355,6948274902.1,-956548865.4,3923658679.1,6860606810.7,4043837342.1,"-","-","-","-",351274571.7,"-",1737796000,"-",2.6834905405,0.37336828656,5091958649.9,1842948185.5,1530765302.8,-905090204.47,357927380.28,196678826.49,"-","-",13.913530937
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",7621176093.8,2654850211.2,7988507.5943,3294201954.2,2414164668.5,3587858808.4,"-","-","-","-",1243387375.7,"-",44508889,"-",0.82246563411,0.058537711084,1912809471,1854075111.9,715549376.38,-14178958.816,250446420.12,252016151.87,-2.1064511127,0.91077945549,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",156973.17531,0,0,0,142702.88664,0,"-","-","-","-",2854.0577329,"-",500000,"-","-","-",14270.288664,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",171243.46397,0,0,0,156973.17531,0,"-","-","-","-",8562.1731986,"-",500000,"-","-","-",14270.288664,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",176951.57944,0,-14464364.59,0,14495759.225,0,"-","-","-","-",2854.0577329,"-",21274333000,"-","-","-",-14318807.645,"-",0,-14464364.59,-14464364.59,-14464364.59,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",317864971.88,119134077.88,-37071355.892,250677598.79,113029248.39,153616803.41,"-","-","-","-",5693845.177,"-",184800000,"-","-","-",-49886075.113,15889351.824,50017361.768,-37048523.43,9466909.4999,9444077.038,0.068629372,-0.060809930987,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3366015754.9,3084462959.6,-23234884.003,457531141.1,1081978994.6,467683024.45,"-","-","-","-",44637462.942,"-",573654000,"-","-","-",1826505619.2,"-",124228570.93,-27416078.582,81563261.89,81637467.391,-0.8663179952,0.61984397855,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",10285199246,8533441399.4,-273104784.46,1302009721.5,8730742410.5,1333101826.4,"-","-","-","-",601138764.04,"-",84818003,"-",0,0,226009977.81,4011021193.1,769023002.06,-376013544.13,354747959.96,352832887.22,-0.65035695332,0.62615432162,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3200160751.9,1358012042.3,-191627144.3,1098398388.8,884018696.23,736760733.45,"-","-","-","-",7332074.3157,"-",4591730000,"-",4.8044236485,1.6523632043,1217743666.9,322394941.38,162258890.23,-200063738.96,-62515280.581,-53958815.497,-1.0243746299,0.75122649703,"-"
"CEDO4<XBSP>","Cedro","CEDO4",871586420.75,439359355.51,15914225.918,206588114.94,192680291.6,383254288.6,"-","-","-","-",88698406.222,"-",1784628000,"-","-",0,434045100.01,"-",39351748.021,17552455.057,40915771.658,46241443.388,-2.6488786385,1.5016004689,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",9116422648.1,5298678051.5,-372054966.06,1619472271.2,6154512927.6,1804677785.6,"-","-","-","-",176663319.61,"-",3.87229828E11,"-","-",0,1342437449.3,"-",456309604.39,-359619836.51,-46215756.868,-58650886.41,-0.38299266724,0.23791128762,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1727740951.3,1113196678.1,56016591.123,638409903.97,436296951.56,740305473.15,"-","-","-","-",111313959.69,"-",51796626000,"-",6.0803680535,0.28928167221,653034095.8,1232147005.9,63251627.476,117721319.3,164487909.32,146690005.3,-3.6503972037,2.5237927853,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8566491387.9,3559817691.2,173512439.87,1894552063.6,3466284511.2,2373968119.4,"-","-","-","-",129234588.2,"-",771432000,"-",0,0,3205654813.1,1343044025.1,300400992.61,266232213.44,370222660.99,373139507.99,-4.4870684967,0.87742714833,34.819505157
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6901228614.4,2391215190.3,-24053998.573,2151180372.8,1698064459,1379660070.2,"-","-","-","-",38324287.237,"-",71329792000,"-",14.439703519,3.5029985367,3051983782.6,1729166732,225681761.17,-30641163.82,111582241.12,104073215.22,-1.9004752489,0.73262873547,24.259490729
"MAPT4<XBSP>","Cemepe","MAPT4",98673337.998,0,-5776612.8513,25686.519596,128432.59797,0,"-","-","-","-",0,"-",9188948000,"-",0,0,98519218.88,7900780.8948,2854.0577329,-5776612.8513,-4983184.8016,-5776612.8513,-2588.5,-5177,"-"
"CMIG4<XBSP>","Cemig","CMIG4",37430199425,22048432225,-2553799443.1,6497507877.8,14025379116,6511104608.9,"-","-","-","-",1211013798.8,"-",1.62084691E11,"-",4.4943837298,0.52873611819,16803321983,14356133804,1618627470.2,196173658.27,1071884192.4,-1951053844.6,7.3824359531,-0.19016819764,11.404059304
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",58814669367,51080401236,-4315415205.7,9282012223.7,25603252461,2884810204.9,"-","-","-","-",12223929.269,"-",93698262000,"-","-","-",23929404682,2227645415.7,1211804372.8,-4330236327.5,-3358832091.6,-3344010969.8,1.7277336884,-1.3972054341,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1878797665,525471985.43,-173229888.15,593638300.32,1204449466,449633963.35,"-","-","-","-",482706784.36,"-",3.30946814E11,"-","-",0,80510114.586,245580742.22,356089367.1,-123435142.88,62706502.449,11293506.448,0.0010543672113,-0.00063285599829,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",154.11911757,0,-59986.585429,4135.5296549,73794.516741,0,"-","-","-","-",145.55694438,"-",110000,"-","-","-",-77775.927278,"-",0,-59986.585429,-59986.585429,-59986.585429,"-","-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",94703343.692,76959666.766,-185890488.26,3056627334.5,731886002.84,810552.39613,"-","-","-","-",19978.40413,"-",102584000,"-","-",0,-3693809993.7,"-",178838111.6,-183530182.51,-4843335.9727,-7203641.7177,0.40077613463,-0.40041397634,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10610852942,4162800176.5,8108378.019,2467969364.9,3544237390,1933689757.3,"-","-","-","-",101045059.97,"-",18817734000,"-",1.1849302843,0.12777145163,4598646187,2148275921.5,847110021.63,17592411.865,178375754.25,198873596.88,-2.4178462902,1.050305048,10.08071828
"COCE5<XBSP>","Coelce","COCE5",6674353857.1,4290045486.5,110917245.67,2572367942.7,659918083.05,1196352504.2,"-","-","-","-",35938294.972,"-",1.557106E11,"-",20.792599356,4.1540296567,3440172737,1558243617.4,143082476.32,190870819,239409778.86,241433305.8,-4.9279051305,2.2997232932,19.978404747
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",4992509008.2,2284410641.8,85244996.365,1135469744.7,1406102915.1,1604351473.4,"-","-","-","-",125681286.32,"-",12244918000,"-",2.3441991934,0.414809743,2450936348.4,2415974551.7,141432830.95,128926349.96,259607945.44,179460296.18,-1.7958686763,1.6250404129,17.657594778
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",286512682.47,176508478.41,7271671.0379,43242505.122,104475340.54,61217611.881,"-","-","-","-",9805711.8393,"-",138600,"-","-","-",138794836.81,"-",9594485.8806,10885918.464,20014419.485,20011779.481,"-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",102951570.54,5411293.4615,-71351.443321,49766204.688,29899108.809,16536410.504,"-","-","-","-",3256479.8732,"-",69000000,"-",18.14292899,15.079549532,16039804.459,5734955.5758,1016044.5529,1538337.118,2343181.3987,2343181.3987,-8.9589977221,5.5787234043,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",26973805233,16823505880,252247330.55,2301497885.5,10020205694,3570326331.8,"-","-","-","-",1539558654.7,"-",2.7365537627E11,"-",3.0198851532,0.99548601387,14652101653,8938090880.3,872465470.53,439148155.24,1051135192.7,999496726.16,"-","-",32.964366636
"CORR4<XBSP>","Cor Ribeiro","CORR4",22841024.036,11153657.62,-388151.85167,9055925.1864,19276305.928,559395.31564,"-","-","-","-",385297.79394,"-",463073000,"-","-",0,-5491207.078,"-",11416.230931,-388151.85167,-376735.62074,-376735.62074,0.17825739408,-0.17768924303,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",3234854677.7,872154378.24,11527539.183,1186480318.5,695288420.53,600136989.78,"-","-","-","-",17846423.004,"-",168074000,"-","-",0,1353085938.7,"-",250383630.85,22920937.653,68366098.933,68871267.152,-10.674080577,0.82009233721,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4226160258.2,2283540154.2,167242075.03,678626431.49,320944500.18,1194514491,"-","-","-","-",393083663.43,"-",5284207000,"-",0.92100739934,0.90058404349,3223735268.8,2759829426.6,65101056.886,243913481.97,241287748.85,233056646.35,-19.952443338,2.5605171573,97.782498179
"CPFE3<XBSP>","CPFL Energia","CPFE3",2535810317.2,0,-479578737.08,4585409067.2,0,0,"-","-","-","-",1013190.4951,"-",53980,"-","-","-",-2049598750,"-",397079344.26,-479675775.05,-24028312.053,-90208202.762,0.041615862133,-0.040738953609,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",3433063279.2,438668673.54,-41997459.539,516989725.85,783872664.44,95268447.123,"-","-","-","-",565103.43111,"-",1.37487533E11,"-",3.6586996495,0.0004490120364,2132200888.9,1687308691.2,80298914.314,-61096813.887,-44959971.466,-2052067.5099,-4.2002812061,3.2650434149,0.011303405565
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4539387386.3,2061597208.7,-134537427.47,3277109002.5,783518761.29,1994621035.9,"-","-","-","-",30852364.092,"-",39091835000,"-","-","-",478759622.51,815643549.28,137654058.51,-176532032.95,-273550017.46,-272964935.63,"-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1122158419.4,760380915.25,25615168.152,246644815.22,100031869.47,308029888.93,"-","-","-","-",66331155.769,"-",2321291000,"-",6.9919257274,0.70537885522,775481734.71,292728650.88,20828913.334,50645254.47,58419707.734,55896720.698,-7.6027827036,4.0394260038,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1566178451.2,210543838.95,50202875.521,370102790.57,443834518.04,204458987.87,"-","-","-","-",225984291.29,"-",79780800,"-","-","-",722810099.25,560205604.26,17558163.173,62346891.174,69208045.964,69208045.964,-5.5175138267,1.3131503071,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",395943429.28,59658368.79,5248612.1707,138424654.1,8527924.5058,652908517.26,"-","-","-","-",5847964.2946,"-",4861000,"-",0,0,248990850.67,120700096.71,11770134.09,6998149.561,10468683.764,11484728.317,-4.5717514124,1.0337250894,0.82767672438
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",720458355.68,192431988.58,20078296.151,94212445.762,37602210.63,239889260.56,"-","-","-","-",179294760.84,"-",385660000,"-","-",0,588147093.24,"-",12460816.061,24173868.997,7614626.0313,12643475.756,0.99457083764,1.2562316317,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",30084622.562,13964904.486,-9472617.6154,28786026.294,25421092.227,12069810.152,"-","-","-","-",145556.94438,"-",13121000,"-","-","-",-24122495.958,"-",5194385.0738,-9472617.6154,-4283940.657,-4283940.657,1.9499017682,-1.9511795544,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",437061839.04,153354230.1,-266343521.69,111282565.06,310678454.51,296996101.74,"-","-","-","-",9732336.869,"-",134271000,"-",0,0,15100819.464,265530419.81,25241286.589,-21479638.497,-938984.99411,-244424358.3,7.1417493237,-6.5564569536,"-"
"EKTR4<XBSP>","Elektro","EKTR4",9274748646.8,3658071482.7,-1100929938,1523421812.3,7002336463.7,1897337624,"-","-","-","-",223412785.27,"-",1.37791862E11,"-",0,0,748990370.83,644250621.72,1379617259.4,-1113396462.2,1929343.0274,-7711663.9942,-0.55411992431,0.29541690153,7.1371385718
"ELET3<XBSP>","Eletrobras","ELET3",2.3804151505E11,36791658.234,1853510713.4,9346579571.8,42221220519,3628948677.6,"-","-","-","-",3459323464.4,"-",5.3750252E11,"-",0,0,1.8647371495E11,44419120674,2472159121.7,6271848949.1,12375091583,7565416367.8,-8.8514000474,5.6626505575,41.869612526
