"Ativo","Nome","Código","Ativo Tot| < Set 2011| personalizado| consolid:sim*","Imobil| < Set 2011| personalizado| consolid:sim*","Lucro Liquido| < Set 2011| personalizado| no exercício| consolid:sim*","PasCir| < Set 2011| personalizado| consolid:sim*","PasNoCir| < Set 2011| personalizado| consolid:sim*","Receita| < Set 2011| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2011| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2011| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2011| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2011| personalizado| consolid:sim*","DpInCP| < Set 2011| personalizado| consolid:sim*","DivPag| < Set 2011| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set11","Dividendos| < Set 2011| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set11|1 tri","Divid por Ação|30Set11|1 tri","Patrim Liq| < Set 2011| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set11|personalizado","DesFin| < Set 2011| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2011| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2011| personalizado| no exercício| consolid:sim*","EBIT| < Set 2011| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2011| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2011| de 12 meses| consolid:sim*","Fechamento|30Set11|ajus p/prov ed"
"BRKM5<XBSP>","Braskem","BRKM5",58603060585,31567191582,-520890702.76,15235312930,27374307236,38837058446,"-",2032459674.3,2850932134.9,5165331337,"-",-1055383827.7,800122948,"-",0,0,15774161878,17434841721,4446931685.6,"-","-",2641789138.8,-0.83254454267,0.67329168999,23.144277753
"BFRE3<XBSP>","Brazilian Fr","BFRE3",3835605273.1,14413583.127,51023766.792,1898719719.2,760178406.26,80870043.219,"-",2317602.5734,2900178.0148,7359181.8699,"-",-44116993.643,230998214,"-","-","-",1176707147.7,"-",179534829.48,"-","-",-102579312.25,-0.14296329058,-0.1694129979,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",46794273849,14804326159,1978534142.1,11151863873,13144470307,29537063797,"-",1050808943.7,1397023845.4,2934611874.4,"-",-796309195.42,869333734,"-",0,0,22500119167,44407740950,1381143505.6,"-","-",2369783554,-4.5973026602,1.8126284242,51.082500555
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",9524.3941371,0,-155565.10424,3174.7980457,144453.31108,0,"-",0,"-",9524.3941371,"-",0,876030,"-","-","-",-138103.71499,"-",0,-155565.10424,-155565.10424,-155565.10424,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",7936.9951143,0,-150802.90717,3174.7980457,139691.11401,0,"-",0,"-",7936.9951143,"-",0,801003,"-","-","-",-134928.91694,"-",0,-150802.90717,-150802.90717,-150802.90717,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",6349.5960914,0,-152390.30619,3174.7980457,139691.11401,0,"-",0,0,6349.5960914,"-",0,1004373,"-","-","-",-136516.31597,"-",0,-152390.30619,-152390.30619,-152390.30619,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",341889239.34,80308103.965,7570305.94,127872928.28,149972697.48,334334807.4,"-",6625803.5214,4562184.7917,5455890.4415,"-",0,36960000,"-","-","-",63627715.033,177770911.69,23241109.094,"-","-",21547354.336,-1.2930638493,0.71987520458,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2945364915.3,1702983895.3,1173087.8779,280409275.19,1067011525.5,629973588.81,"-",49542723.503,70717039.069,15391420.925,"-",0,702560000,"-","-",0,1597944114.6,"-",49288739.66,"-","-",40577093.822,1.1548073973,-0.95477607121,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",20110383594,660434188.66,959836693.16,3614301213.2,11827579952,5975206444.5,"-",516239623.62,653387724.4,1246317769.6,"-",-1296279566.5,441396800,"-",3.2775100579,0.63668240272,4620388364.3,34297935959,1506608349.6,"-","-",2567438543.4,-2.0475573733,1.5114412502,19.425795542
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3438503121,312265198.78,51520622.686,1035687380.6,1214149128.4,1591162745.9,"-","-","-",95751909.058,"-",-50353884.404,9183000,"-",0,0,829346143.88,292275111.67,149469491.99,"-","-",234073097.71,-2.640168294,1.3016704239,"-"
"CEDO4<XBSP>","Cedro","CEDO4",1071018120.7,563979061.83,26668303.584,401345269.75,168883382.04,672822250.63,"-",15842242.248,20990177.279,20340931.079,"-",-12192811.894,10000000,"-",3.3456666528,0.67272102929,466182582.83,201072341.96,46663181.676,"-","-",74974443.248,-1.3805471578,1.0943491124,"-"
"CEED3<XBSP>","Ceee-D","CEED3",6557267568.6,89145154.325,-112943440.47,1894805193.2,2002484818.5,2408844681.8,"-",95651902.92,128671389.99,62527647.51,"-",0,387229828,"-","-",0,2659977556.8,"-",176817202.36,"-","-",-34357664.451,0.96777723338,-0.39274257688,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",6325762882.5,713059641.07,107135147.45,762029313.52,1757288815.9,896012140.65,"-",72847328.558,94748672.876,48293440.472,"-",0,387229828,"-",0,0,3806444753.1,1635463276.9,104687378.15,"-","-",177861710.91,-0.81036895922,0.44317227449,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3082790810.9,0,281233135.28,921340679.46,779398633.63,2774652849.6,"-",117286564.2,157155678.06,96455126.826,"-",-124661620.06,51927546000,"-","-",0,1382051497.9,"-",108754294.45,"-","-",516752353.51,-5.2843483139,4.1840705169,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8243048820.7,546598629.93,390269986.76,1843554428.4,2949403258.4,4900227763.2,"-",206261866.83,271219822.25,686435784.65,"-",-92756487.102,38571000,"-",0,0,3450091133.8,2259297248.5,145388289.1,"-","-",586589973.52,10.754774939,4.0657619944,58.575023943
"GPAR3<XBSP>","Celgpar","GPAR3",10589259499,323116658.5,-699960424.33,8700580078.8,3519911292.5,2611295203.6,"-","-","-",81973285.54,"-",-665120.19058,32774000,"-","-",0,-1685917768.4,"-",1285494777.5,"-","-",-105098514.5,0.74353914238,-0.2574187078,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6290919473.9,0,378350207.5,1428806748.7,2337356166.8,3348397590.2,"-",169340552.96,225859895.17,267848186.72,"-",-335839661.67,74612000,"-",3.6733659558,2.5206610088,2524756558.4,5116329498.3,305634633.06,439915891.2,571074735.47,571074735.47,-4.4048212576,2.0113042116,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1227059.4447,0,-573051.04725,109530.53257,7875086.5524,0,"-",0,0,0,0,0,9188947,"-","-",0,-6757557.6403,"-",1587.3990229,"-","-",-571463.64823,371,-371,"-"
"CMIG4<XBSP>","Cemig","CMIG4",58639011998,13612246639,2708824999.5,13074407277,24739126440,18212152794,"-",1112071434.2,1471842723.6,6114064174,"-",-946753350.41,682123662,"-",0,0,20825478281,27455153230,2344377232.7,"-","-",5334470290.3,-3.7271692377,2.1447738769,23.131500744
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",29091484066,25404968897,55544679.209,2022868609.4,10504198722,3431639207.6,"-",931295258.73,1245424064,3878015.8128,"-",-296024519.38,327503000,"-",0.56821520016,0.25075162248,16564416734,14045416613,919191341.18,"-","-",1020388028.8,-1.0084280061,"-",44.129692835
"HGTX3<XBSP>","Cia Hering","HGTX3",1623501238.8,364423955.87,304877443.73,462522040.69,150290177.29,1500641316.7,"-",34219560.736,45186900.585,298415142.31,"-",-109059075.06,163430000,"-",0.67212034388,0.33512056993,1010689020.8,8148653026.6,39632591.404,"-","-",379545518.96,14.153579725,10.176633158,49.860203308
"CIEL3<XBSP>","Cielo","CIEL3",6823350567.6,706887833.66,2072795483.5,3800617411.3,1066122582.1,4769187973.9,"-",276191555.99,360479269.3,434131409.16,"-",-2226066796.1,544367746,"-",2.4861982673,0.33227652901,1932402739.1,36206997896,75534795.103,3091124655.8,2476407559,2476407559,4.280788327,33.804011901,13.364844364
"CMSA3<XBSP>","Cims","CMSA3",301886.78397,0,-59094.103424,8041.7634498,75880.84809,0,"-",0,0,57.146364823,"-",0,666243,"-","-","-",217964.17243,"-",0,"-","-",-70234.469766,-12.552418782,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",274583520.78,272002409.96,-544215944,10500644.536,6315936882.5,57146.364823,"-","-","-",0,"-","-",102584864,"-",0,0,-6051854006.3,14655880.158,475670466.79,"-","-",-69601097.556,0.086963923165,-0.086963923165,0.14286591206
"CEEB3<XBSP>","Coelba","CEEB3",9579416562,0,972124748.99,2223277736,3904126939.4,5685402941.9,"-",273516788.63,395256007.09,267030676.23,"-",-927764883.3,188177000,"-",3.9432404587,2.5037984204,3452011886.7,12066791720,525387804.19,1126873930.1,1334134271,1334134271,-7.5299439129,2.8612162058,61.931652915
"COCE5<XBSP>","Coelce","COCE5",5006677154.3,51092024.95,534110561.82,1725039217.3,975974191.62,3066578704.7,"-",156909631.21,244405477.95,85821140.771,"-",0,77855299,"-",0,0,2305663745.3,3982878089.7,161681352.67,"-","-",715558207.13,-7.2072333718,3.7934764857,51.765082135
"COGN3<XBSP>","Cogna ON","COGN3",2343810531.2,349948464.18,70882128.567,217403820.57,185849502.8,853001564.12,"-",49469703.148,66042148.947,62719722.792,"-",0,585989000,"-","-","-",1940557207.9,2385294381.4,24291967.247,"-","-",68778824.862,11.983749504,1.6232685493,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6839759511.3,0,319041805.21,2139967860.5,2726197494.4,4817241717.1,"-",281882381.48,367782892.21,273065967.31,"-",-477240404.43,119823000,"-",0,0,1973594156.3,6084736618.3,253891774.51,"-","-",671518996.04,-3.6528752878,3.1539374342,54.4906089
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",257231662.06,2235057.8242,47794997.179,44756715.449,87022801.832,196158072.05,"-",10199038.721,"-",2728738.9203,"-",-25838093.895,86466,"-","-","-",125452144.77,"-",14551686.842,"-","-",84867113.959,-5.3246429381,5.0495198509,"-"
"CALI4<XBSP>","Const A Lind","CALI4",42488322.246,30160.581434,-5303500.1354,28723985.319,22675995.041,20204414.763,"-",41272.374594,26985.783388,946089.81762,"-",0,372119,"-","-",0,-8911658.1143,56414045.14,4379633.9041,"-","-",-1255632.6271,-0.033573737876,0.0279040926,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12577621228,211235187.97,572192264.38,1605249324.9,3893643756.2,3792755023.9,"-",366092312.25,563215522.9,494927204.34,"-",-239035307.06,114929000,"-",2.4732411871,1.1679911415,7078728147.6,5427535923.3,203537890.11,"-","-",922934428.07,-11.888801944,5.8756789697,46.457344988
"CPLE6<XBSP>","Copel","CPLE6",30002863817,11054232484,1549033175.9,3198921748.7,7765349657.9,9020575910.8,"-",647627053.34,855462032.61,2365946810.6,"-",-465793670.07,273655375,"-",2.580768553,1.3887845135,18656324502,13828302759,467265188.97,"-","-",1897159306,4.5314321889,3.2244996307,53.812826875
"CORR4<XBSP>","Cor Ribeiro","CORR4",35429158.791,1385799.347,1677880.7672,1998535.3698,17851889.411,6546433.5702,"-","-","-",131754.1189,"-","-",23153,"-",0,0,15578734.01,7759416.0341,576225.8453,"-","-",1038158.9609,"-","-","-"
"CSAN3<XBSP>","Cosan","CSAN3",36312765408,12586128100,3750266701.7,4058482445.5,17538268573,19036506568,"-",1062295363,1538859535.5,2336151330.9,"-",-305829883.14,406279000,"-",2.0722221965,0.7054198265,14017095298,15458897495,"-","-","-",6045025015.7,-9.7356142662,"-",34.041707868
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2539338405.9,0,240635405.27,493090583.67,950082126.16,1927580220.8,"-",63589617.456,95142347.834,182311190.38,"-",-280204500.72,168074000,"-",3.3025545469,0.65583322977,1096165696,3438668695.6,96947220.523,293089418.58,293254508.08,293254508.08,21.612124989,3.1095527206,19.858361776
"CTNM4<XBSP>","Coteminas","CTNM4",5871522302.5,1869135363.6,-200066248.45,1407681642.5,1396514290.4,2558009393.2,"-",134824148.61,182382623.33,677170136.56,"-",-3744674.2949,116552000,"-",0,0,2163505813.2,698573894.78,161381334.26,"-","-",-46685405.262,0.075151586972,-0.043732616141,21.271146906
"CPFE3<XBSP>","CPFL Energia","CPFE3",41365920019,11083969229,1772216716.3,7742659376.3,20769655807,14857838967,"-",927344222.56,1234509108.3,6785526023.7,"-",-1968970063,962274260,"-",3.8004441047,1.1765412254,10689316434,31512597729,1571432963.5,"-","-",3608978664.2,-4.5888290394,2.3135789215,30.957993146
"CPFG3<XBSP>","CPFL Geracao","CPFG3",12246280255,8146060327.8,334187179.29,1055496533,7216181029,1602287238.3,"-",306448968.76,490291999.19,566522075.07,"-",-332431515.97,2.05487716E11,"-","-",0,3671563458.1,"-",625325684.47,"-","-",1011565265.1,-1.9739787882,1.6574914248,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3609962851.6,0,394106730.2,1069746614.1,2021451062.1,3027231845.1,"-",82290765.345,110998876.67,341600332.72,"-",-511861577.12,53031259000,"-","-",0,518765175.47,"-",159806634.43,"-","-",659950031.96,-10.256691158,4.5158714978,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",6256968183.6,2855983238.6,28863676.433,315943202.32,2111583578.6,92197722.646,"-",12840470.695,23050621.211,1196982995.4,"-",0,1676101458,"-","-","-",3829441402.7,"-",22250572.103,"-","-",30262174.972,10.3792517,0.52871870398,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1234596415.2,13708777.961,-26020644.783,336401600.92,229166447.33,199270961.54,"-",-782587.71827,-6440077.8357,16443866.478,"-",-38302351.022,48443062,"-",0,0,621828644.42,472925586.09,27563596.633,"-","-",-1509616.4707,-3.5468168891,1.3709779713,195.25007981
"CRPG5<XBSP>","Cristal","CRPG5",776157164.83,384860130.89,18978942.717,163124298.39,38880164.267,427557989.81,"-",50514211.705,67553352.817,20575866.134,"-",0,2321500000,"-",0,0,574152702.17,397088680.04,8797365.3846,"-","-",30671723.92,-6.9414225942,1.7888721156,13.969111401
