"Ativo","Nome","Código","Ativo Tot| < Dez 2000| personalizado| consolid:sim*","Imobil| < Dez 2000| personalizado| consolid:sim*","Lucro Liquido| < Dez 2000| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2000| personalizado| consolid:sim*","PasNoCir| < Dez 2000| personalizado| consolid:sim*","Receita| < Dez 2000| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2000| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2000| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2000| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2000| personalizado| consolid:sim*","DpInCP| < Dez 2000| personalizado| consolid:sim*","DivPag| < Dez 2000| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Dez00","Dividendos| < Dez 2000| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Dez00|1 tri","Divid por Ação|31Dez00|1 tri","Patrim Liq| < Dez 2000| personalizado| consolid:sim*","Valor Mercado|da empresa|31Dez00|personalizado","DesFin| < Dez 2000| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2000| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2000| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2000| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2000| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2000| de 12 meses| consolid:sim*","Fechamento|31Dez00|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",337641648.15,214007272.76,6725689.7748,42280735.578,52774203.585,86073644.116,-7589336.6743,"-",-7589336.6743,"-",45966261.725,"-",185955716,4903489.7229,"-",0,242526601.69,"-",5102792.8536,14865482.714,11448857.617,3328045.9281,0.97407407407,0.65220086795,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",5029642277.5,2784030633.4,-65925046.668,186098507.38,3356157160.1,119632495.07,"-","-","-","-",157908186.79,"-",350566000,"-","-","-",1487386610,"-",0,-65925046.668,-65925046.668,-65925046.668,"-","-","-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2175858711.9,707519786.8,211549200.81,632537520.09,273513493.2,2348344499.1,94861963.117,"-",94861963.117,"-",425072451.68,"-",1863583000,50876078.531,0,0,1269795044.5,829554712.01,90043889.021,203406244.33,174545252.88,177196300.88,6.1396470459,1.9678881355,"-"
"ALTR3<XBSP>","Altere Sec","ALTR3",205630.21419,0,"-",0,0,"-",0,"-",0,"-",31635.417567,"-",5640000,0,"-","-",205630.21419,"-","-","-","-","-","-","-","-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",27331899865,10136807145,1487440390.3,8540366924.3,7436246561.6,16609685645,2151951826.9,"-",2151951826.9,"-",141429297.78,"-",38646080000,569494459.96,0.94169360814,0.046672363686,9734043990.6,57461489140,2208057239.9,1033174775.2,2058127505.5,2240935929.4,-2.1863797845,1.0148903248,"-"
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8801931720.3,4034347751.3,15181836.89,2314304789.8,5279739234.6,3302509819,210584320.58,"-",210584320.58,"-",20787632.883,"-",1.704025408E12,0,0,0,1207887695.8,2156302158.6,954219100.08,-309460818.18,283535593.49,211745340.4,-0.46109174577,0.22190431986,"-"
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",148373271.93,3438769.8895,-238037535.94,37326629.187,95450381.883,1781074.009,93688289.125,"-",93688289.125,"-",31635.417567,"-",76227000,0,"-",0,15596260.86,"-",22024577.71,-220932265.66,-166066960.98,-226794308.54,20.171637591,-10.297328353,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",75175242.765,186648.96365,-3894319.9025,186648.96365,4163220.9518,0,3163.5417567,"-",3163.5417567,"-",94906.252701,"-",360622790,0,"-",0,70825372.849,"-",490348.97229,-3897483.4443,-1980377.1397,-3451424.0566,7.7928571429,-7.0387096774,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",8328650055.8,4996279566.2,159059715.99,2861062875.2,3389418638.1,7454746953.8,416733355.61,"-",416733355.61,"-",214367916.52,"-",39091735000,41290547.009,0,0,2078168542.5,2363561500.5,374860716.92,507732634.24,749734088,729370369.72,-3.0139090422,1.9457103313,"-"
"BTTL3<XBSP>","Battistella","BTTL3",1127641295.6,604192185.95,-104798647.77,463813184.03,402595487.5,1231838870.5,"-","-","-","-",12559260.774,"-",137898000,0,"-","-",192058620.05,"-",266616972.17,-138832029.99,81913586.706,-1724130.2574,0.00781048468,-0.0064666935618,"-"
"BALM4<XBSP>","Baumer","BALM4",84232462.814,11559581.579,1838017.7606,25121685.09,18626933.863,85361847.221,964880.2358,"-",964880.2358,"-",18282107.812,"-",440000000,1259089.6192,"-",0,34897029.118,"-",3037000.0864,7143277.2866,7589336.6743,3932282.4036,-14.975903614,1.2947916667,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",669003665.92,100749314.32,64308476.83,59455603.776,24681952.786,277917143.33,8978131.5055,"-",8978131.5055,"-",1268580.2444,"-",454750,17263447.366,"-",0,550143075.03,"-",4799092.8449,69319526.973,6608638.7298,8351750.2377,0.13317863088,1.7402768622,"-"
"BIOM3<XBSP>","Biomm","BIOM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",4571175479.1,315468383.98,262966244.98,983026311.31,920733010.58,1188020653.6,65792177.914,"-",65792177.914,"-",54688146.348,"-",39531902000,35748021.851,0,0,2667416157.2,2163552284.5,363576363.47,293851903.16,48234521.165,40882450.122,0.16644770737,0.11244529135,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",23853693264,5602622960.5,294247345.88,6475997751,13518158752,3913655469.7,857300834.82,"-",857300834.82,"-",1394410117.8,"-",1.090615334E12,130410681.83,0,0,3348349539.1,3860657884.9,1792937290.6,413924130.53,1414372066.3,1930810767.5,-1.2735839607,1.0768981032,"-"
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",11859070913,6229058008.5,720107519.45,1612912783.4,2920879122.7,9166362240,536552499.65,"-",536552499.65,"-",68326174.861,"-",1737796000,383519330.71,2.8928073012,0.68636377913,7174257851.1,3295401018.7,790819004.8,1067632072,1305043226.7,1202712141.5,-5.3240393233,1.5208437509,"-"
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",7067390247,2704609917.6,143589996.8,2914020564.2,2351011364.8,5579389909.8,166737631.83,"-",166737631.83,"-",2075862320.5,"-",44508944,44738807.523,1.5202666667,0.12094506608,1755547390.6,2106310773,607381036.04,162786368.17,362782314.49,366910736.48,-1.8345908667,0.60408658604,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",341966209.73,149676651.14,-45121596.076,179983381.16,120711262.81,364620332.25,6403008.5156,"-",6403008.5156,"-",2594104.2405,"-",184800000,0,"-","-",36788827.089,52926462.524,71768108.293,-44308565.844,16089773.375,12663657.652,-0.2096689713,0.17645243763,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3633906635.7,3259308492.8,-21550046.447,461465836.05,1226948034.9,832764404.95,93479495.369,"-",93479495.369,"-",22609832.935,"-",573654000,0,"-","-",1945492764.7,"-",150752255.33,-99942611.178,27067263.27,27177987.232,-0.21398326193,0.18028245861,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",9718707140.2,8543315345.2,-267727375.33,1706237265.2,8249305265,2209727590,732717396.9,"-",732717396.9,"-",226322940.82,"-",7148386,0,"-","-",-228031253.36,"-",1138498570.9,-497773804.79,591392496,606792617.27,-0.55711659168,0.53297617824,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2251388271.4,1521021386,81056266.89,528602519.21,261469889.73,1514058430.6,102195052.9,"-",102195052.9,"-",25181792.383,"-",4591730000,20262484.952,"-",0,1461315862.4,534285135.26,30306730.029,135548273.65,149043942.78,148199277.13,-10.981247069,4.8899791232,"-"
"CEDO4<XBSP>","Cedro","CEDO4",847610906.42,438375144.77,55488522.413,202590050.56,165899293.26,707244558.67,46785619.04,"-",46785619.04,"-",83046134.655,"-",1785783459,20914174.554,"-",0.68458673515,440972412.55,239227708.1,35384214.549,71802907.252,86801258.72,92429199.506,-6.162623919,2.6121591417,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",10458055320,6207296004.8,-326550270.75,1618467962.7,6597911159.7,2797089733.8,"-","-","-","-",695561598.96,"-",3.87229828E11,0,0,0,2241676198.2,1777773543,374465274.2,-472215550.94,-417476787.92,-246221618.47,4.498121713,-0.65752857589,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1366128054.5,934209698.46,170622461.11,472990618.67,360175556.08,1096423465.6,53906751.534,"-",53906751.534,"-",2397964.6516,"-",49036264000,43641058.534,"-","-",532961879.75,"-",63707403.897,229053077.35,282931357.01,282785834.09,-5.2486054841,4.4388221273,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8043001216.4,3823175011.9,12749073.279,1716683280.1,2700310664.4,3779790200.3,227711735.65,"-",227711735.65,"-",105965994.68,"-",771432000,3207831.3413,0,0,3626007272,1582475912.6,526682249.37,-76241356.337,85301739.928,210078153.9,-1.3004464985,0.39887076914,"-"
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",3749195588,2261495787.3,-159433013.91,924450172.14,992010769.9,2596578130.2,153795582.5,"-",153795582.5,"-",233418764.98,"-",71329792000,187009607.41,0,0,1832734645.9,1918065591.7,131657117.28,-309467145.27,-103220040.43,-114412651.17,5.9473770761,-0.86901987169,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",131242693.31,0,-18339051.564,1967722.9727,56943.751621,0,14292881.656,"-",14292881.656,"-",0,"-",9188948000,0,0,0,129218026.59,26317017.999,0,-18187201.559,-18187201.559,-18364359.898,-725.625,"-","-"
"CMIG4<XBSP>","Cemig","CMIG4",37753963571,29588273879,1312740123.8,5356942307.7,7658444244,10971703777,1543874811.7,"-",1543874811.7,"-",987907656.24,"-",1.58931715E11,591582308.5,0,0,24731092080,13140896122,1048084547.5,1385871718.6,2233643965.7,2030066890.1,-7.9240695463,1.936930465,"-"
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",61875007750,55733181241,-1310652186.3,7757314414.5,20291077042,4202300183.1,1173980855.3,"-",1173980855.3,"-",1536032391.6,"-",93698262000,0,"-","-",33826616293,4912766025.6,2070924031.9,-972770108.94,204228765.19,-856209412.91,0.72745134404,-0.41344317789,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1689078214.7,664707576.21,2293567.7736,632274946.12,647282788.21,1107005512.8,44586957.519,"-",44586957.519,"-",130515078.71,"-",3.30946814E11,0,0,0,409520480.41,338401010.12,229476991.95,-14258082.697,115326914.74,101565508.09,-0.78377520629,0.44259560506,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",170.83125486,0,-100724.00599,147297.66773,0,0,0,"-",0,"-",170.83125486,"-",50000,0,"-","-",-147126.83648,"-",0,-100724.00599,-100727.16953,-100727.16953,-31840,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",246041296.59,217325828.06,-214393224.85,2888857753.1,731686082.28,5697538.7038,"-","-","-","-",47453.126351,"-",102584000,0,"-",0,-3374502538.8,163221.7417,355718125.75,-190192130.41,178420591.54,141093962.35,-0.39690308801,0.39664541145,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10616805009,5045716233.2,476783705.24,1538610678.2,4352647505.1,3705431151.3,433322968.58,"-",433322968.58,"-",58500214.165,"-",18817734000,394768885.19,0,0,4725546826.2,1583266498.3,598959687.88,403025729.18,927575751.4,963023236.78,-2.4857954777,1.6078264636,"-"
"COCE5<XBSP>","Coelce","COCE5",5975534935.7,4906194551.1,265329410.68,974206356.89,1128277167.5,2215902823.5,"-","-","-","-",31958098.826,"-",1.557106E11,"-",2.4136138591,0.90361752431,3873051411.3,2982897950.6,118117158.57,162438378.58,343016505.6,339372105.49,-8.2034105682,2.8731820982,"-"
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",4167909320.7,1768040217,143156591.57,881998605.31,624859604.24,1692460040.9,216721591.58,"-",216721591.58,"-",19867042.232,"-",11982280000,33365874.908,0,0,2661051111.2,4340666792.3,104884063.4,133941194.43,229951523.21,125545154.61,-1.3076213384,1.1969898052,"-"
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",79806667.896,5729174.1214,-4217001.1617,30736971.708,36311132.283,28579436.23,"-","-","-","-",34798.959324,"-",69000000,0,"-",0,12733255.57,"-",1195818.784,-2227133.3967,-1429920.874,-3438769.8895,4.3134920635,-2.8756613757,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",25170153713,18599126331,1362230571.1,2068630464.1,7606008539.4,6394330920.5,827234533.96,"-",827234533.96,"-",708905418.09,"-",2.7365537627E11,506166681.07,1.7078654671,0.85365874654,15495514709,12388302384,813507926.28,1418364456,2097086522.2,2027014072.3,-11.235174469,2.4916955407,"-"
"CORR4<XBSP>","Cor Ribeiro","CORR4",28297881.014,14137868.11,6551694.9781,10047408.619,18190365.101,2173353.1869,1350832.3301,"-",1350832.3301,"-",809866.68972,"-",463073000,0,0,0,60107.293377,839948.52208,1477374.0004,2344184.4417,3821558.4421,5960112.6696,-4.034261242,4.034261242,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2667580661.3,1037334832.6,224105298.05,675602814.02,708680806.63,1142462488.8,99167543.447,"-",99167543.447,"-",130239850.58,"-",168074000,212900033.14,"-",0,1283297040.7,"-",125339524.4,249461085.23,372405808.52,344085782.71,-5.6987320549,2.745229682,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4335004432.8,2335627061.3,210622283.08,766421770.77,525404178.5,2064524186.9,174735065.39,"-",174735065.39,"-",475562578.12,"-",5284207000,71394810.365,0,0,2945817322.4,2043088233.1,128632771.36,308391541.07,363978133.28,363158775.96,-6.5909743354,2.8232212685,"-"
"CPFE3<XBSP>","CPFL Energia","CPFE3",5650920752.5,1707142038.2,-684055797.59,1290744018,5359163114,1861431133.2,325610698.85,"-",325610698.85,"-",385822389.11,"-",53980,0,"-","-",-998986379.47,"-",954782210.51,-646985415.29,137357819.53,137360983.08,-0.17514420556,0.1438662991,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",441598793.82,401152912.46,-8392876.2805,33862550.964,35156439.542,26497825.754,"-","-","-","-",18440284.9,"-",37472414510,"-","-","-",372579803.31,"-",930081.27647,-12458027.437,-11527946.161,-11527946.161,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1130757384.3,691939343.65,66595717.52,330412955.24,85317557.637,829515447.57,39971350.096,"-",39971350.096,"-",137136371.61,"-",2321291000,15817708.783,0,0,715026871.39,295473096.42,36671776.044,111141548.99,140622594.63,140135409.2,-4.7641428264,3.821342305,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1507823089.8,263731822.09,157082502.39,311434868.24,435183131.14,492693156.73,6732016.8583,"-",6732016.8583,"-",306139099.34,"-",79780800,125750784.82,"-","-",723157173.71,721016308.42,16630739.015,112808735.5,140742809.21,140742809.21,4.0740842491,8.4628114894,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",467549326.85,67430892.544,9348265.8911,194678032.62,13634864.971,1396415803.3,13160333.707,"-",13160333.707,"-",20471278.708,"-",4944000,3495713.6412,1.7653544789,0.014892726958,259236429.25,125679605.62,32217509.25,10835130.516,26513643.463,26526297.63,-1.9701597744,0.8233503535,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",745975800.4,170334578.81,50768518.112,109401601.03,51958009.812,496824742.27,30398472.74,"-",30398472.74,"-",274165182.8,"-",374121000,16567468.18,"-",0.30945123,583613346.82,"-",19838570.356,55947235.967,32546517.593,33163408.236,0.82974513218,1.6716632116,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",43217143.938,14381460.826,-2723809.4525,6852231.445,15074276.47,2337857.3582,0,"-",0,"-",7048371.0339,"-",13121000,"-","-","-",21290636.023,"-",230938.54824,-2723809.4525,-2492870.9043,-2492870.9043,10.794520547,-10.794520547,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",532673997.45,199866241.11,7187566.8712,160869261.87,53663158.819,569032582.86,18933797.414,"-",18933797.414,"-",46260471.108,"-",134271000,7329926.2503,0,0,318141576.76,235002940.51,23191924.618,3596946.9774,8664940.8716,14387787.909,-1.9982425308,0.62037921157,"-"
"EKTR4<XBSP>","Elektro","EKTR4",8783175081.2,3578759775.8,-199901040.06,839676743.69,3816256346.1,3724659158.1,653644670.69,"-",653644670.69,"-",492275569.22,"-",1.37791862E11,0,0,0,4127241991.4,2593666399.3,907756162.29,-251580658.2,340504653.44,307780977.51,-0.51764868632,0.33905688586,"-"
"ELET3<XBSP>","Eletrobras","ELET3",2.8844501485E11,2.1884806425E11,7769066972.2,25204977981,65847166597,38665762740,4456958967.5,"-",4456958967.5,"-",8274420623,"-",5.3750252E11,0,0,0,1.9657087773E11,58796425066,3340133821.1,9714740058.8,12077206608,13541141883,-4.0540716656,4.0540716656,"-"
