"Ativo","Nome","Código","Ativo Tot| < Mar 2012| personalizado| consolid:sim*","Imobil| < Mar 2012| personalizado| consolid:sim*","Lucro Liquido| < Mar 2012| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2012| personalizado| consolid:sim*","PasNoCir| < Mar 2012| personalizado| consolid:sim*","Receita| < Mar 2012| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2012| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2012| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2012| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2012| personalizado| consolid:sim*","DpInCP| < Mar 2012| personalizado| consolid:sim*","DivPag| < Mar 2012| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar12","Dividendos| < Mar 2012| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar12|1 tri","Divid por Ação|31Mar12|1 tri","Patrim Liq| < Mar 2012| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar12|personalizado","DesFin| < Mar 2012| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2012| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2012| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2012| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2012| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2012| de 12 meses| consolid:sim*","Fechamento|31Mar12|ajus p/prov ed"
"ABEV3<XBSP>","Ambev S/A","ABEV3",70826312395,14257106104,3626850809.3,19404536651,8846445772.1,11184053197,"-",586003560.73,2301829714.9,10373801743,"-",-101244722.01,3117501000,"-",1.2412863267,0.24163146781,42211401088,3.3000805098E11,414150916.11,"-","-",4654856781.5,-24.79544494,9.7514939225,19.452661957
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",7361195499.7,59564083.657,114559155.7,1778759806.6,2939562339.1,1379370074.8,"-",74144424.147,286461261.89,39692901.918,"-",-13911.063756,3.922515918E12,"-",0,0,2642873354,10913273804,127499536.34,173464782.35,269769531.06,269769531.06,-2.6225733826,1.9176269607,84.574076278
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",805680896.87,58159066.217,16773651.543,159532079.16,35763799.244,249411462.09,"-",2190219.7047,7103916.5582,9603271.013,"-",0,88542000,"-",0.33941341188,0.16656761244,610385018.47,4345211186.2,4620018.8408,"-","-",20481722.87,8.4297299425,9.2657723929,49.075141585
"ARTR3<XBSP>","Arteris","ARTR3",8884721291.2,79311611.496,161662017.58,1439303574.5,5122206696.7,1132615625.9,"-",83276264.666,323763006.52,1730983031,"-",0,68889000,"-",0,0,2323211019.9,8197888964.7,135198537.3,"-","-",314782642.02,-4.3831658227,2.396496428,23.800284413
"ATMP3<XBSP>","Atmasa","ATMP3",3523369497.4,785573227.05,-1403471.7656,1252150305.4,1474707231.8,1274434283.9,"-",77860223.844,276023327.05,257155287.58,"-",-97377.446294,64685729,"-",0,0,788576471.15,2169718660.1,41556984.461,"-","-",43982146.576,-1.6563339876,1.0977804019,21793.999885
"ATOM3<XBSP>","Atompar","ATOM3",766654.18034,0,-329228.5089,9331232.4329,24979633.485,0,"-","-","-",0,"-","-",88485000,"-",0,0,-33544211.738,23250720.111,154567.37507,"-","-",-187026.52383,6.1166666667,-0.85747663551,2.6212956149
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",6063330347.4,343457981.45,-66201206.742,1834082561.5,2535583501.9,1547459003.9,"-",36439258.673,118823669.58,45210957.208,"-",0,156536355,"-",0,0,1693664284,2008219320.1,234939318.76,"-","-",43705470.975,-0.48886496112,0.30350049493,11.131494874
"BAHI3<XBSP>","Bahema","BAHI3",118822123.91,34004.822515,-1281363.5393,1709515.1683,24710686.252,0,"-",0,"-",3091.3475014,"-","-",5996334,"-",0,0,92401922.49,69658797.398,641454.60654,-1281363.5393,-678550.77655,-678550.77655,1.6841736695,-1.5546218487,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3853587237.5,200937.58759,85172806.358,1231333171.4,1313884515,932828019.61,"-",28047795.88,113872876.56,290945261.44,"-",0,39091735000,"-","-",0,1308369551.1,"-",40864522.621,"-","-",130294114.48,-3.9469449707,1.9700551391,"-"
"BTTL3<XBSP>","Battistella","BTTL3",822117591.54,383900535.13,-36280054.276,386019653.85,519470034.13,277327875.7,"-",12127356.247,57859205.51,32292215.999,"-",0,149678000,"-",0,0,-84344325.228,347021068.58,36055931.582,"-","-",-9499710.8718,-0.19529731831,0.1764499327,49.760922405
"BALM4<XBSP>","Baumer","BALM4",143854310.3,27758754.889,3636970.3354,43948141.753,12070166.319,35375835.132,"-",1037147.0867,3493222.6766,1689421.4095,"-",-268947.23262,980000,"-","-",0,77331603.421,"-",491524.25272,"-","-",5640163.5163,49.099099099,6.7575945443,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",385130891.44,2287597.151,5092995.0085,18259044.017,37924651.147,10122617.393,"-",162295.74382,313771.77139,288977618.76,"-",-21639.43251,454750,"-",0,0,325243761.97,267100152.49,89649.07754,"-","-",381781.41642,0.062877528682,15.989690721,587.35602526
"BIOM3<XBSP>","Biomm","BIOM3",22540560.306,8436287.3313,-2626099.7024,20286967.978,18872676.496,0,"-",57189.928776,324591.48765,7831928.8948,"-",0,17338833,"-",0,0,-16619084.167,74524864.313,585810.35151,"-","-",-2868770.4813,20.506224066,-5.6159090909,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1073651263.6,485343103.39,180843.82883,388959525.32,755478959.13,319606689.8,"-",9002003.924,37369754.271,73167558.337,"-",0,54065000,"-",0,0,-74833794.64,667699142.14,36425347.609,"-","-",-768199.85409,-0.30138631154,0.17851677838,12.349933268
"BBRK3<XBSP>","BR Brokers","BBRK3",1474379548.9,77220314.911,25602540.007,188836507.8,85316554.017,137898829.34,"-",5434588.9074,20089121.738,108323907.79,"-",-3859547.3555,191015000,"-",0,0,1099304810.9,2305878066.3,301406.38139,"-","-",32830110.465,4.6487546443,60.951736581,112.73368217
"BRML3<XBSP>","BR Malls Par","BRML3",21717659058,17068875.229,175464884.18,1304100400.2,9250606998.8,376472027.09,"-",3533410.1941,-508526.66398,66490247.734,"-",0,452909000,"-",0,0,10467528308,16654178860,427066565.97,"-","-",308283083.9,-5.0803705525,1.5494873991,24.596373598
"BRPR3<XBSP>","BR Propert","BRPR3",21366602545,6757685.638,699746600.7,1509219035.3,8639037994.2,156409818.18,"-",112834.1838,431242.97644,1706805602.2,"-",0,309817000,"-",0,0,11124754969,11224853543,157643265.83,"-","-",1263874240.8,-7.4651342806,3.3464418252,36.230592716
"BRAP4<XBSP>","Bradespar","BRAP4",17211417262,54098.581274,593960689.2,1168255771.3,2063373988.4,0,"-",0,-143472528.89,405284931.47,"-",-23185.10626,349548000,"-",0,0,13979787502,19088180668,40553842.197,"-","-",620796676.86,-24.182713664,17.455035368,53.882186949
"AGRO3<XBSP>","Brasilagro","AGRO3",1156912071.6,25546895.751,21008797.619,145098577.67,87944199.393,162978931.62,"-",23757005.548,18687195.646,154105218.62,"-",0,58422400,"-",0,0,902107753.81,722415761.06,31638396.003,"-","-",6606209.6105,0.40986246226,0.43666904932,12.365390005
"BRKM5<XBSP>","Braskem","BRKM5",61225970434,32455927580,237350569.81,17400372787,28236833325,12724649409,"-",686963878.78,2700621271,5105544333.7,"-",-3091.3475014,800122948,"-",0,0,15217382198,16509376460,299828248.49,"-","-",486595099.13,-0.60788273278,0.47758387259,22.334985697
"BFRE3<XBSP>","Brazilian Fr","BFRE3",4059334961.8,14351580.775,1417382.8294,2264790734.8,589928026.38,26203807.095,"-",1064969.2142,3490131.3291,6831877.9781,"-",-27397067.231,236384709,"-","-","-",1204616200.6,"-",58664501.534,"-","-",-50463156.613,-0.46115642286,-0.47545589311,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",45779782150,15670505732,236795672.93,11466467885,12108342915,9795123130.3,"-",367221169.69,1396777452.6,1863011391.4,"-",-525204483.75,869461104,"-",0,0,22138420821,48380515405,554873691.39,"-","-",414286935.4,-3.4730070927,1.1830357597,55.644255025
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",1545.6737507,0,-63372.623778,60281.276277,0,0,"-",0,0,1545.6737507,"-",0,4000,"-","-","-",-58735.602526,"-",0,-63372.623778,-63372.623778,-63372.623778,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",6182.6950028,0,-26276.453762,10819.716254,168478.43883,0,"-",0,0,6182.6950028,"-",0,801003,"-","-","-",-173115.46008,"-",0,-26276.453762,-26276.453762,-26276.453762,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",4637.0212521,0,-26276.453762,10819.716254,171569.78633,0,"-",0,0,4637.0212521,"-",0,1004373,"-","-","-",-177752.48133,"-",0,-26276.453762,-26276.453762,-26276.453762,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",370549005.27,79211142.702,1870265.2383,147196056.95,159530533.48,110048879.7,"-",2833219.985,14351580.775,3558140.9741,"-",0,36960000,"-","-","-",62667796.548,148533064.75,8963362.0803,"-","-",5722084.2251,-1.4118323537,0.84799877202,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3563601839.5,320447536.32,9637275.8356,355792457.98,1235112343.7,229877237.22,"-",23369041.437,67770065.599,16575805.302,"-",0,715094432,"-","-",0.0055165083668,1972697037.8,"-",15622124.598,"-","-",13574106.878,-0.72256393655,0.50070664244,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",20358752158,692517484.57,446135543.03,6317219626.3,8627021926.4,1961269871.8,"-",182370954.5,693145028.11,1572628755.2,"-",-38641.843767,1765587200,"-",0,0,5400715467.2,40334942050,415586847.02,"-","-",939216289.22,-2.7097999916,1.9154714194,22.845058035
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3382213933.5,292841803.13,26625776.029,1001219446,1194733162.6,555842828.83,"-","-","-",37943199.232,"-",-11280327.032,9183458,"-",0,0,827771666.12,286840442.31,34436065.492,"-","-",62253555.983,-2.9826346223,1.8495870732,"-"
"CEDO4<XBSP>","Cedro","CEDO4",1030428042.9,550674095.81,2626099.7024,332918032.14,215253617.87,183677048.82,"-",5439225.9287,21185004.427,67603132.834,"-",0,10000000,"-",1.7272612069,0.28006016411,447559108.56,157119992.4,17087423.314,"-","-",11502904.052,-1.3196959344,0.67647380749,16.214117645
"CEED3<XBSP>","Ceee-D","CEED3",5998571254.2,87460403.509,62656976.832,2159145479.6,1798326490.6,929313157.5,"-",23033630.233,115630307.61,68686650.133,"-",0,387229828,"-","-",0,2041099284,1679406107.8,108925174.88,"-","-",51294729.09,1.4701994767,-0.69435099674,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",6024889441.2,654711850.3,191493520.97,900545077.65,1513996712.8,410373289.46,"-",22917704.702,93692560.072,70045297.36,"-",0,387229828,"-",0,0,3610347650.7,1968523710.9,33842526.771,"-","-",205049079.77,-24.362746153,2.0813881866,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3022608298.3,0,78269827.388,830646619.3,773065635.06,850449791.39,"-",38930884.759,152754299.76,92173162.775,"-",0,51927546000,"-","-",0,1418896044,"-",27380064.82,"-","-",140166332.73,-7.2131624831,4.6792116608,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8323147104.1,581525743.88,130510508.81,1948159467,2883360095.8,1769108619.7,"-",70419350.408,247593749.75,588938795.18,"-",-35365015.416,38571000,"-",5.5217048634,3.4736449864,3491627541.3,2426460017.1,32168562.099,"-","-",177007466.58,23.296831507,3.2047757935,62.908921653
"GPAR3<XBSP>","Celgpar","GPAR3",7486361068.6,311737664.73,-356262342.8,7022151962.4,2767241355.3,851289092.24,"-","-","-",72901702.451,"-",0,32774000,"-","-",0,-2303032249.1,"-",324628583.82,"-","-",-223819741.8,0.52150672364,-0.24120456646,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6223349313.8,0,78637697.74,1456360084.4,2204478545.1,1209165118.4,"-",48126097.902,206434003.45,308049687.17,"-",-3340200.9752,74612000,"-",0.66030835903,0.46948579704,2562510684.3,5304987254.8,77762846.397,94232000.211,120176134.11,120176134.11,-4.0396102345,1.7345254716,71.100992532
"MAPT4<XBSP>","Cemepe","MAPT4",1194805.8093,0,-111288.51005,117471.20505,7794832.7247,0,"-",0,0,0,0,0,9188947,"-",0,0,-6717498.1205,8397435.0206,1545.6737507,"-","-",-109742.83629,98,-98,"-"
"CMIG4<XBSP>","Cemig","CMIG4",58507816586,13435302284,975919858.1,14528580513,24852724396,6412065259,"-",367176345.15,1591427239.4,3454185140.3,"-",-14963667.58,682124000,"-",0,0,19126511676,43328906423,754616473.17,"-","-",1858720601.1,-4.4009711589,2.1405390216,35.421891649
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",28003099632,24224820711,330921021.65,2197713131.1,9951067700.7,1302163671,"-",300698462.81,1206486465.8,7972585.2061,"-",0,327503000,"-",0,0,15854318800,17978431198,141373503.93,"-","-",582128556.64,-1.648319828,"-",56.695313175
"HGTX3<XBSP>","Cia Hering","HGTX3",1752101571.4,363307523.75,108514025.66,372267794.49,171818639.8,504878873.93,"-",12904830.144,47730405.421,400476340.44,"-",-85012.056288,163444000,"-",0,0,1208015137.2,11911556389,11461170.861,"-","-",126167165.57,9.511047022,11.16467956,72.878517345
"CIEL3<XBSP>","Cielo","CIEL3",8072217790.4,802600369.09,875767927.43,4084807665.2,1437292653,1886899779.2,"-",113520462.94,398218111.09,439614345.48,"-",-1029754129.1,544752149,"-",1.9810038476,0.38079164196,2530700718.5,52111943034,18677921.603,"-","-",1069071432.3,3.7990502277,33.69616993,19.222155597
"CMSA3<XBSP>","Cims","CMSA3",271060.16864,0,-12631.24589,10745.523914,73886.296631,0,"-",0,0,268746.29503,"-",0,666243,"-","-","-",186428.34809,"-",0,"-","-",-19370.383444,-3.5972128843,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",265109324.7,262668705.85,-180112725.15,8348183.9275,6569336017.5,21639.43251,"-","-","-",0,"-","-",102584864,"-",0,0,-6312574876.7,13324161.271,158218256.47,"-","-",-22236062.577,0.13661678719,-0.13661678719,0.13911063756
"CEEB3<XBSP>","Coelba","CEEB3",9730581977.2,0,252232316.68,2218310779.5,3701573315.5,2072046763.8,"-",83933176.01,363763497.51,149049319.78,"-",-43212401.048,188177000,"-",0.30790364524,0.22844091945,3810697882.3,13934349386,231563567.29,302675379.53,407977495.15,407977495.15,-5.2480580061,1.9390065682,72.364512415
"COCE5<XBSP>","Coelce","COCE5",5303260737.2,53236095.321,185664785.26,1214845469.5,1629030390.4,1056624121.6,"-",54443266.521,209791206.83,275827026.48,"-",0,77855299,"-",0,0,2459384877.4,4660264664,66453151.563,"-","-",277082113.57,-13.105967751,4.4685659415,61.610555703
"COGN3<XBSP>","Cogna ON","COGN3",5275512802,394516222.45,131039129.23,546338480.94,1395972156.6,526451842.46,"-",28168358.433,81188059.429,44217088.986,"-",0,835646000,"-","-","-",3333202164.5,4206632698.9,37243009.023,"-","-",143317961.51,33.011693834,2.1101522153,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6949009134.9,0,113688941.38,2194074615.1,2714665262.7,1731704860.6,"-",103966653.49,388990438.79,18546539.335,"-",-7188928.6145,119823000,"-",0,0,2040269257.2,7910232000.5,84135659.271,"-","-",234330323.3,-2.9307334317,2.4990966943,71.24311557
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",280971028.73,2678652.61,21347300.171,53364386.243,76764341.154,73992948.12,"-",4728216.0034,15478376.939,20874324.003,"-",0,86466,"-","-","-",150842301.33,"-",3037248.9201,"-","-",36522725.055,-6.7533472641,6.4632249463,"-"
"CALI4<XBSP>","Const A Lind","CALI4",38221420.507,18548.085008,-389509.78517,29593469.631,20478631.523,7768556.271,"-",13911.063756,55644.255025,887216.7329,"-",0,372119,"-","-",0,-11850680.646,"-",1191714.4618,"-","-",1069606.2355,0.52759802056,-0.43930269414,"-"
"CSMG3<XBSP>","Copasa","CSMG3",13625123386,287376300.75,190130236.73,1634233128.2,4851644235.1,1264124640,"-",138554195.01,504238964.99,1095139220.2,"-",0,114931000,"-",1.3838212,0.91054509967,7139246023.1,7562382976.3,94471579.642,"-","-",305422041.79,-6.7571937723,3.4789150663,64.729580071
"CPLE6<XBSP>","Copel","CPLE6",29908824172,11349407829,485534766.94,2871192552.1,7894766715.4,3129429811.3,"-",218445434.16,866340863.22,1268995058,"-",0,273655375,"-",0,0,18758836079,16345154318,174692047.3,"-","-",712444310.56,10.426843184,3.448730602,66.077552842
"CORR4<XBSP>","Cor Ribeiro","CORR4",34334051.024,1460661.6944,769745.52785,1284454.8868,17619135.084,2602914.5962,"-","-","-",336956.87765,"-","-",23153,"-","-",0,15430461.053,"-",146839.00632,"-","-",695553.18781,2.4285714286,2.6622641509,"-"
"CSAN3<XBSP>","Cosan","CSAN3",34196694726,12159758206,4027769212.5,3211814222.2,16121103635,37245916435,"-",1766365048.8,1766365048.8,2498070000,"-",-297791050.48,404307000,"-",0,0,14145686211,21222511313,2184826849,"-","-",6536873777.4,-8.9196060235,2.9919413432,46.961581174
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2683142792.2,0,107121373.61,496311204.33,887332658.43,489695720.67,"-",20574463.295,86692203.655,217323275.02,"-",-7910758.256,168074000,"-",0.21938482841,0.047573326503,1299498929.4,3724456330.4,31508559.408,126629322.02,123483875.94,123483875.94,79.854877081,3.4191368714,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",5051685331.9,1705582974.2,-57894756.006,1358647226.9,1132870662.1,707584712.29,"-",41244758.364,171183367.89,288568015.21,"-",-38641.843767,116552000,"-",0,0,1823038722.6,740639146.38,61582733.575,-11104120.225,38765497.667,40487378.226,-0.69460668293,0.7338277239,25.349049511
"CPFE3<XBSP>","CPFL Energia","CPFE3",43278483238,13135052067,635125072.53,7270487635.6,22133624595,5287731353,"-",337482406.73,1285029877.5,4184661280.9,"-",-415786.23894,962274260,"-",0,0,11559076928,40828088675,553426940.76,"-","-",1341263034.2,-3.9689300846,2.0595029735,40.109536516
"CPFG3<XBSP>","CPFL Geracao","CPFG3",12009810850,7839035902.7,120015384.04,774670044.41,6970325521.6,539934754.59,"-",100610995.78,"-",588553922.42,"-",0,2.05487716E11,"-","-",0,3959084108,"-",177754027,"-","-",354084488.48,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3790240890.2,0,98219838.488,1111724299.5,1978859639,939052447.8,"-",19688792.236,96063623.606,457483879.71,"-",0,53031259000,"-","-",0,699656951.62,"-",53324198.725,"-","-",179941155.36,-6.3668250576,3.0439706683,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",10336183135,5214131006,17014776.648,609082015.5,4629444359.4,208141972.94,"-",73464327.697,119145169.72,791530253.69,"-",0,2061370145,"-","-","-",5097656760.6,"-",56894705.089,"-","-",49464651.37,-15.896883416,0.98543880362,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1145610105.1,12102625.467,-16462971.119,313818141.6,172200421.22,50302406.543,"-",995413.89545,4845687.2084,20365797.339,"-",0,48443062,"-",0,0,623728819.96,408080572.88,11634286.321,"-","-",-10560043.064,-1.5339819035,0.84805175267,168.47843883
"CRPG5<XBSP>","Cristal","CRPG5",812330385.35,353011790.9,37613970.723,142409105.35,51767705.258,144372111.01,"-",16280581.616,64536516.113,11147399.09,"-",0,2321499770,"-",0,0,618153574.75,629770846.56,-247307.80011,"-","-",43932685.016,-15.888384567,11.412418494,22.25770201
"CARD3<XBSP>","Csu Cardsyst","CARD3",504965431.66,65533475.682,11991336.957,100935587.26,161048385.11,156573659.6,"-",11023745.189,39816555.818,34198031.734,"-",-9966504.3445,45286000,"-",0,0,242981459.28,310088399.93,5734449.6151,"-","-",21925382.154,-5.9847090663,2.8898980659,6.8473347156
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
