"Ativo","Nome","Código","Ativo Tot| < Set 2001| personalizado| consolid:sim*","Imobil| < Set 2001| personalizado| consolid:sim*","Lucro Liquido| < Set 2001| personalizado| no exercício| consolid:sim*","PasCir| < Set 2001| personalizado| consolid:sim*","PasNoCir| < Set 2001| personalizado| consolid:sim*","Receita| < Set 2001| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2001| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2001| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2001| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2001| personalizado| consolid:sim*","DpInCP| < Set 2001| personalizado| consolid:sim*","DivPag| < Set 2001| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set01","Dividendos| < Set 2001| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set01|1 tri","Divid por Ação|30Set01|1 tri","Patrim Liq| < Set 2001| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set01|personalizado","DesFin| < Set 2001| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2001| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2001| personalizado| no exercício| consolid:sim*","EBIT| < Set 2001| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2001| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2001| de 12 meses| consolid:sim*","Fechamento|30Set01|ajus p/prov ed"
"BRAP4<XBSP>","Bradespar","BRAP4",6937972639.3,1564514.3782,-328851312.99,6182984.8458,2580854148.5,0,"-","-","-","-",696674.34882,"-",1.507282E12,"-",0,0,4350935506,2284572511.5,284504387.2,-436283302.23,-82507863.828,-202266784.97,-1.6698403266,1.3561813432,9.7594467234
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",18776586875,7087559432.5,214443571.54,6752702306.1,4481853228.4,7213669501.3,"-","-","-","-",892653047.21,"-",1737796000,"-",3.3660655415,0.43590666558,6753675247.9,1799531822.1,849321103.88,359640115.14,747897930.9,635159805.56,"-","-",12.950034995
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",7348791293,2733669066.3,274015234.18,3365741883.8,2122433418.2,5011559960.2,"-","-","-","-",1128762590.4,"-",44508889,"-",2.3309414132,0.14861841791,1860615990.9,1638210424,1057851952.1,393191591.43,732739258,717181198.51,-2.097375112,0.68083904082,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",90087.200279,0,0,0,75072.666899,0,"-","-","-","-",9008.7200278,"-",500000,"-","-","-",15014.533379,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",90087.200279,0,0,0,75072.666899,0,"-","-","-","-",12011.626703,"-",500000,"-","-","-",15014.533379,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",90087.200279,0,0,0,75072.666899,0,"-","-","-","-",15014.533379,"-","-","-","-","-",15014.533379,"-",0,0,0,0,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",367931140.47,138449012.29,-28686767.475,241490751.97,115879165.71,238346708.68,"-","-","-","-",4411269.907,"-",184800000,"-","-","-",6306104.0195,7290031.5732,44827390.859,-30968976.549,5426252.3634,5744560.4711,0.046906315295,-0.040511177402,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3408383158.6,3148196309.6,-110059532.58,396990268.37,1248674659.8,620778885.49,"-","-","-","-",45121675.713,"-",573654000,"-","-","-",1762718230.4,"-",186549571.43,-80769180.863,95960885.737,89883002.625,-0.5155717239,0.49211982984,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",10042374558,8707780732.4,-579260697.79,2064843674,8581109120.1,1852931552.8,"-","-","-","-",228587261.99,"-",7539378,"-","-","-",-594506454.98,"-",1456764080.8,-805349541.42,572657306.01,570876582.35,-0.4769171137,0.45038132352,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2218787684.7,1430581737.5,-119993147.86,633517215.61,318148953.6,1016925337,"-","-","-","-",22221509.402,"-",4591730000,"-",0,0,1267121515.5,397084240.55,44325905.444,-132701448.91,-100516295.16,-98107964.01,"-","-","-"
"CEDO4<XBSP>","Cedro","CEDO4",893638000.6,450535097.31,26065229.947,254093951.29,164391123.07,510791422.67,"-","-","-","-",114449782.14,"-",1785018000,"-","-",0.38383579657,438046008.45,"-",38239013.612,35725580.724,55736950.812,57046218.123,-3.7365634101,1.7716545318,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",9495953647.6,5746722563.9,-601608329.27,1545944403.3,6421112342.3,2220946774.6,"-","-","-","-",391404861.96,"-",3.87229828E11,"-",0,0,1528896902.1,2273838199.1,603410073.28,-596935806.48,-182108272.46,-186780795.24,-0.42201467252,0.27880595156,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1522776978.3,1058032126.5,101197954.97,456805166.45,458874169.15,958410697.6,"-","-","-","-",12564161.532,"-",49036264000,"-",0,0,607097642.68,1107477143,96053975.844,148112365.98,203410892.42,203098590.12,-4.0235314106,2.5519545246,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8189989534.3,3712094136.9,-43274888.107,2117529671.6,2655773667.1,3130551230,"-","-","-","-",112693081.73,"-",771432000,"-",0,0,3416686195.5,1026410964.6,505632429,-63565528.516,145133482.56,166535198.43,-0.98543012502,0.37998082489,22.221509688
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",5606715043,2380208933.1,171144660.18,1340089144.8,958476761.55,1828698095.9,"-","-","-","-",171483988.64,"-",71329792000,"-",4.5955024586,1.1347573349,3308149136.7,1761330896.8,206068464.82,92789816.287,227416128.38,223085936.96,-12.622197071,2.3995804365,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",112780166.02,0,-9945626.9107,69066.853547,0,0,"-","-","-","-",0,"-",9188948000,"-",0,0,112711099.17,11037421.317,3002.9066759,-9747435.0701,-6687473.1673,-9948629.8174,-2452,-4904,12.011626703
"CMIG4<XBSP>","Cemig","CMIG4",39052323859,27829194384,-584428700.18,6024167117.5,13648499121,8314736283.4,"-","-","-","-",1593228171.8,"-",1.58931714E11,"-",0,0,19371330560,12077687936,2631014701.6,-614956249.45,981088648.82,796274757.45,"-","-",9.4490953616
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",60919120915,53848678051,-4194676254.2,5378109763.6,27626684364,3304818913.1,"-","-","-","-",715112195.81,"-",93698262000,"-","-","-",27914326788,2220767407.6,1622362372.4,-6293458779.5,-5039868361.4,-5046892160.2,3.761439775,-2.7154675244,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",2151714761.2,686398402.17,-88138313.846,846168051.87,1004748550.5,738781106.23,"-","-","-","-",501377310.24,"-",3.30946814E11,"-",0,0,300581949.54,266273712.63,178102394.95,-86777997.122,68760557.066,67394234.528,-0.52688986756,0.37762039981,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",162.1569605,0,-55496.718278,15140.65546,0,0,"-","-","-","-",153.14824047,"-",110000,"-","-","-",-14978.498499,"-",0,-55496.718278,-55496.718278,-55496.718278,-28648,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",224025846.75,195077826.39,-230878479.78,2966583516.8,691476317.36,12059673.21,"-","-","-","-",15014.533379,"-",102584000,"-","-",0,-3434033987.4,463369.05998,195705433.89,-220842765.67,-25371558.505,-35407272.616,-0.35345175228,0.35311609704,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10693218545,5082290424.1,25164357.944,1411441210.4,4795804118.4,2660202954.5,"-","-","-","-",32209177.006,"-",18817734000,"-",1.7669653239,0.12564420982,4485973216.3,1460994260.2,1205375748.4,-76276832.476,447111783.7,615767034.25,-1.1014920918,0.59737127748,"-"
"COCE5<XBSP>","Coelce","COCE5",6195822271.8,4981479844,125560536.84,1425269595.6,1125285224.5,1542313889.1,"-","-","-","-",27578694.912,"-",1.557106E11,"-",3.7897660243,0.9471635764,3645267451.7,2953883569.6,111663084.74,96762661.819,217464495.66,204678119.03,-2.8206885299,1.4739785826,24.99266631
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",4668492887,2095791630.2,83742058.472,1256061810.2,830420809.26,1800924212,"-","-","-","-",36233071.952,"-",11982280000,"-",0,0,2582010267.5,3157869881.6,143076491.48,123026083.6,256679453.94,131533318.22,-0.82041818277,0.76912028725,23.606681336
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",80847256.437,5654473.2708,120116.26703,35464327.843,28993063.956,20266617.156,"-","-","-","-",531514.48164,"-",69000000,"-","-",0,12203812.731,"-",1300258.5907,117113.36036,1303261.4974,1303261.4974,1.0776942356,-0.79189686924,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",25625244061,17863520068,268640031.23,2561224147.5,8801048010.9,4883209723.1,"-","-","-","-",1009210869.8,"-",2.7365537627E11,"-",0,0,14262971902,15091004623,1351491181.5,85144415.89,1189367253,1199258827.5,"-","-",46.545052717
"CORR4<XBSP>","Cor Ribeiro","CORR4",25041238.771,12561158.625,-1843784.699,9561254.8562,17269716.293,1279238.244,"-","-","-","-",321311.01433,"-",463073000,"-",0,0,-1789732.3789,820433.36655,18017.440056,-1843784.699,-1834775.979,-1834775.979,-3.4800884956,3.4571428571,35.43429941
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2837536605.3,1049963316.3,92786813.38,772527771.45,754095930.28,781743692.04,"-","-","-","-",123809842.24,"-",168074000,"-","-",0,1310912903.6,"-",79955393.154,143442846.1,147370648.03,122872935.36,-12.9576115,2.0172725447,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4396582690.4,2287803488.9,195134881.62,721826695.14,509431105.95,1636187754.7,"-","-","-","-",360673115.03,"-",5284207000,"-",0,0,3075456901.2,1906353719.9,203681154.02,304641879.37,319290058.13,313377334.89,-11.225344083,1.5857252971,62.669355315
"CPFE3<XBSP>","CPFL Energia","CPFE3",2563755597.8,0,-708755042.38,2273236388.6,1951889339.4,0,"-","-","-","-",69739504.642,"-",53980,"-","-","-",-1661370130.1,"-",569044809.28,-706926272.21,-18593998.137,-173339784.96,0.17333116833,-0.15970330241,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",918736294.6,423698120.35,247247324.07,282687628.66,35140013.922,530805795.67,"-","-","-","-",135130.80042,"-",37472415000,"-","-","-",600908652.02,450104682.05,11329966.888,374969953.72,386299920.61,386299920.61,-30.734693878,30.734693878,0.0093307656148
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4196099632,2198325878.6,-24861064.37,2817732435.8,863380712.94,348511343,0,"-","-","-",30029.066759,"-",39091835000,"-","-","-",514986483.3,"-",73763399.588,-29665715.052,42094745.783,42611245.732,"-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1124468433.9,731255822.1,43196812.534,324731325.03,57541697.724,559666731.73,"-","-","-","-",64505438.306,"-",2321291000,"-","-",0,742195411.12,"-",65337243.455,78102599.735,121365476.21,121518624.45,-2.9256077117,2.0921624457,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1421344796.6,249049068.08,66523391.592,262186784.78,371309410.48,310428480.53,"-","-","-","-",280726730.6,"-",79780800,"-","-","-",752957828.65,624637225.14,8882597.9474,88090267.339,79559009.473,79559009.473,4.9479895105,4.7494056775,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",413560307.41,61790810.671,17963387.736,143929316.98,10152827.471,990556813.57,"-","-","-","-",9930612.3774,"-",4902000,"-",3.2433437766,0.024254042504,259478162.96,109972908.7,17290736.64,22053346.628,28425514.595,30497520.201,-5.2270200941,1.5164971471,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",799526905.38,194870625.83,42088739.97,139764285.42,54469724.195,356511086.38,"-","-","-","-",228452131.19,"-",385660000,"-","-",0,604716337.68,"-",9780467.0436,63015996.595,28083183.233,33034976.342,0.99658994033,3.0064294899,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",32593549.061,16633100.078,-28830906.996,18206623.176,23005268.044,4074944.3593,"-","-","-","-",36034.880111,"-",13121000,"-","-","-",-8618342.16,"-",4147014.1195,-28836912.809,-24719927.756,-24713921.943,"-","-","-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",546162660.41,200486061.31,-20870201.398,216194266.14,48851285.804,451571100.12,"-","-","-","-",20092448.569,"-",134271000,"-",0,0,281117108.47,202166117.69,47935399.268,-20873204.305,7612368.4235,10284955.365,-0.44558809769,0.26169148761,"-"
"EKTR4<XBSP>","Elektro","EKTR4",8489889824,3437466309.7,-754777590.09,1380691446,5976928392.6,2893549823.5,"-","-","-","-",19750117.208,"-",1.37791862E11,"-",0,0,1132269985.4,1527253249.8,1553700911.2,-1120441536,244103280.78,224659460.05,-0.22875839077,0.19846880695,"-"
"ELET3<XBSP>","Eletrobras","ELET3",2.4795246962E11,41869527.783,10234536562,10408576024,39248401653,7939276855.9,"-","-","-","-",4519044227.6,"-",5.3750252E11,"-",0,0,1.9829549194E11,51013842347,3227605173.8,15724919000,19890154758,18366212652,-9.8621118388,13.652461408,48.044456389
"LIPR3<XBSP>","Eletropar","LIPR3",316815663.03,183177.30723,-9209914.7751,104768411.01,62763752.434,-873845.8427,"-","-","-","-",7441202.743,"-",10390847000,"-",0,0,149283499.58,59285214.267,15086603.14,-10711368.113,2942848.5424,4444301.8804,-1.3064106633,1.1983988355,5.7055227805
"ELPL3<XBSP>","Eletropaulo","ELPL3",31480476658,17064434590,-41926583.01,8934884558.5,14907221506,11381445717,"-","-","-","-",577449945.06,"-",41835972000,"-","-","-",7638370592.4,7349326815,4104336809.8,92279322.152,1876291163.8,2353179770.1,-0.98980114655,0.57313108964,"-"
