"Ativo","Nome","Código","Ativo Tot| < Dez 2011| personalizado| consolid:sim*","Imobil| < Dez 2011| personalizado| consolid:sim*","Lucro Liquido| < Dez 2011| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2011| personalizado| consolid:sim*","PasNoCir| < Dez 2011| personalizado| consolid:sim*","Receita| < Dez 2011| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2011| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2011| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2011| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2011| personalizado| consolid:sim*","DpInCP| < Dez 2011| personalizado| consolid:sim*","DivPag| < Dez 2011| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez11","Dividendos| < Dez 2011| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez11|1 tri","Divid por Ação|30Dez11|1 tri","Patrim Liq| < Dez 2011| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez11|personalizado","DesFin| < Dez 2011| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2011| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2011| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2011| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2011| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2011| de 12 meses| consolid:sim*","Fechamento|30Dez11|ajus p/prov ed"
"BMKS3<XBSP>","Bic Monark","BMKS3",393582088.85,2476766.2079,37043535.526,31947624.257,36855783.192,54091447.466,"-",319178.96804,319178.96804,285297494.74,"-",-258786865.16,454750,"-",0,0,321094041.85,234796028.36,104828.38656,"-","-",12156963.635,0.27039253898,115.97014925,"-"
"BIOM3<XBSP>","Biomm","BIOM3",19635764.945,8814972.0879,-7314518.0175,13857686.862,19480869.27,0,"-",361423.24322,361423.24322,4191570.8597,"-",0,17338833,"-",0,0,-13702791.186,64961911.06,1192227.3218,"-","-",-6450857.2805,7.4692028985,-5.4107611548,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1072111201.4,495806976.38,-29211133.987,426767313.91,704105674.29,1323362939.6,"-",36096950.841,36096950.841,34727923.405,"-",0,54065000,"-",0,0,-63438384.5,744394195.99,130426852.71,"-","-",88443866.202,-0.72723530169,0.67811086719,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3",1445336243.4,76931518.914,166785092.22,181465760.15,79838550.887,637905765.87,"-",18387211.923,18387211.923,100242535.8,"-",-61298007.891,191015000,"-",0,0,1086851324.3,1667653312.9,4318303.6852,"-","-",218902010.98,5.2199007574,50.691666667,"-"
"BRML3<XBSP>","BR Malls Par","BRML3",22032293629,17470354.692,736794920.26,1614795241.8,9085507555.3,1347866183.8,"-",3234033.9556,3234033.9556,57988873.002,"-",0,449494000,"-",0,0,10364629786,12743425700,1326223033.5,"-","-",2261436185,-4.7281880841,1.7051703431,"-"
"BRPR3<XBSP>","BR Propert","BRPR3",10075070313,5194481.2445,524781855.35,379486582.37,3917923397.3,537384730.77,"-",422442.75181,422442.75181,1615217684.6,"-",-23675569.335,180004000,"-",0,0,5777660334.2,5210243053,696644083.61,"-","-",1146969621.6,-3.2755324996,1.6464212481,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",16802935824,57890.303026,3166055093.8,1209885428.8,2020664156.3,0,"-",9387.616707,9387.616707,413028536.86,"-",-843457021.29,349548000,"-",2.4002318764,1.1900892633,13572386238,17969741026,170990744.51,"-","-",3391589456,-26.868539131,19.834930047,"-"
"AGRO3<XBSP>","Brasilagro","AGRO3",1150410183.2,26247776.313,26166416.968,109454916.99,111030471.99,129261223.64,"-",20089499.753,21441316.559,138151296.67,"-",0,58422400,"-",0,0,917609805.66,882999828.27,12607569.237,"-","-",11964517.493,1.1737879364,2.3103227185,"-"
"BRKM5<XBSP>","Braskem","BRKM5",58444424313,32274918819,-821638635.46,14177785816,28696935104,51907512315,"-",2693351042.1,2693351042.1,4673185324.2,"-",-1040227725.8,800122948,"-",0,0,15232809991,15303179111,5592265856.5,"-","-",3019534736.8,-0.68804794754,0.53994835266,"-"
"BFRE3<XBSP>","Brazilian Fr","BFRE3",3777411115,14946650.4,116766305.8,2044616660.4,540390332.72,106162992.73,"-",3154239.2135,3154239.2135,18783056.428,"-",-43483440.587,230998214,"-","-","-",1192404121.9,"-",238957089.47,"-","-",-103165213.8,-0.38670686005,-0.43173112809,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",46912198747,15330556985,2139451928.9,12497779495,12338003823,40220051554,"-",1386766902.8,1386766902.8,2138566363.8,"-",-784873599.23,869333734,"-",1.0784256276,0.61451747882,22014493143,49537099343,2073599362.3,"-","-",3130972005.5,-4.1731658335,1.5099213775,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",12516.822276,0,-167412.49794,7823.0139225,0,0,"-",0,0,6258.411138,"-",0,4000,"-","-","-",4693.8083535,"-",0,-167412.49794,-167412.49794,-167412.49794,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",7823.0139225,0,-164283.29237,1564.6027845,154895.67567,0,"-",0,0,7823.0139225,"-",0,801003,"-","-","-",-148637.26453,"-",0,-164283.29237,-164283.29237,-164283.29237,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",6258.411138,0,-167412.49794,1564.6027845,158024.88123,0,"-",0,0,6258.411138,"-",0,1004373,"-","-","-",-153331.07288,"-",0,-167412.49794,-167412.49794,-167412.49794,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",365905830.2,82354432.165,10262229.663,150597711.82,151968303.86,436169012.04,"-",9062179.3278,9062179.3278,23891484.519,"-",0,36960000,"-","-","-",63075396.654,159026227.02,36131372.102,"-","-",31939801.243,-1.4451366275,0.88399081973,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3580610683,307840291.66,12366620.408,343688470.66,1237519443.2,843563414.28,"-",59697419.243,59697419.243,14333326.108,"-",-3803549.3691,715095212,"-","-",0,1999402769.1,"-",63430561.486,"-","-",59102870.184,-1.3114497986,0.93177277324,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",20107283028,674458016.12,1407159935.5,4556234395.3,10522078894,8033133818,"-",680420717.33,680420717.33,46947471.152,"-",-1262268330,1765587200,"-",0,0,5015124568.9,33757049176,1992166481.2,"-","-",3562630267.8,-2.4676766319,1.7883195513,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3395633954.2,302146702.13,40976946.926,1029140950.5,1199250823.7,2155426523.4,"-",0,0,104434106.66,"-",-24180936.034,9183000,"-",0,0,810957092.25,294735500.06,149449293.37,"-","-",225510893.14,-2.267311625,1.5089458642,"-"
"CEDO4<XBSP>","Cedro","CEDO4",1001572649.4,559218762.63,19995623.586,323736655.95,191216364.7,824977497.8,"-",21054859.671,21054859.671,46108844.059,"-",-12279002.652,10000000,"-",0,0,452983798.17,160243627.47,63026893.968,"-","-",66641126.4,-1.7715343343,1.0573442892,"-"
"CEED3<XBSP>","Ceee-D","CEED3",5991131608.9,92621355.637,-317445388.15,2249538945.5,1823517947.1,3173798313,"-",125449851.26,125449851.26,84710723.958,"-",0,387229828,"-",0,0,1918074716.4,1522225431.4,146122947.85,"-","-",-171322440.3,1.1724540383,-1.1724540383,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5886567640.2,691391712.06,137955721.32,952888469.24,1540471915.8,1192984589.5,"-",95605053.147,95605053.147,26449610.072,"-",0,387229828,"-",0,0,3393207255.2,1583630248.2,160808309.59,"-","-",209093516.12,-4.4347104696,1.3002656185,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3016579202.2,0,393758888.97,902700705.72,755931576.92,3604927739.4,"-",154200992.03,154200992.03,76363568.103,"-","-",51927546000,"-","-",0.25778348586,1357946919.5,"-",157226933.81,"-","-",671566630.18,-6.3507975024,4.2713205294,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8394453797.5,579067313.56,506754502.06,2073755822.6,2918420717.3,6557898015.4,"-",243608653.55,243608653.55,692328909.13,"-",-91422869.904,38571000,"-",0,0,3402277257.6,3178972649.5,182994377.07,"-","-",686597769.13,28.836377973,3.7520156636,"-"
"GPAR3<XBSP>","Celgpar","GPAR3",7695564508.9,317656609.53,-1036214519.7,6290720185.5,3375455272,3460064296.8,"-","-","-",72064039.651,"-",0,32774000,"-","-",0,-2024511514.6,"-",1581348728.1,"-","-",-187501997.69,0.27530312289,-0.11857093528,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6348403961,0,443433462.77,1440636176.7,2392991116.4,4559460606.2,"-",216293818.13,216293818.13,370479164.14,"-",-364813737.45,74612000,"-",0.64505648197,0.47636870616,2514776667.9,5507938006.7,376740704.48,511607899.9,673611566.02,673611566.02,-4.1580019895,1.7879978404,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1209437.9524,0,-591419.85254,61019.508595,7835530.7448,0,"-",0,0,0,0,0,9188947,"-",0,0,-6687112.3009,12226575.965,4693.8083535,"-","-",-586726.04419,125,-125,"-"
"CMIG4<XBSP>","Cemig","CMIG4",58450033414,13552262317,3779219795.8,19040192637,21033662432,24742983599,"-",1603478469.9,1603478469.9,4478659824.6,"-",-3184936720.2,682123662,"-",3.7641686416,1.0621923409,18376178345,32721452256,3208665486,"-","-",6903285644.7,-4.1790136495,2.1514507121,"-"
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",28547869139,24784882097,169886134.94,2502672900.8,10214346559,4627351850.2,"-",1222959249.7,1222959249.7,5268017.5754,"-",-374628490.72,327503000,"-",0,0,15830849678,15962852981,"-","-","-",1438450426.6,-1.348967114,"-","-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1733620564.9,373373679.29,465115728.16,440344936.88,181138758.17,2117272119.9,"-",45914833.314,45914833.314,312684301.88,"-",-186649289.18,163430000,"-",0.3096118305,0.15724258012,1112136869.9,8300120453.5,53412409.857,"-","-",571264639.47,12.295191271,10.69535415,"-"
"CIEL3<XBSP>","Cielo","CIEL3",7950031505.7,817299991.94,2832442665.1,4407639375,1313515329.6,6584984418.8,"-",372050025.33,372050025.33,458295624.62,"-",-2194098810.4,544367746,"-",0,0,2205453132.8,41052869835,103662757.48,"-","-",3365016242.3,3.8847323046,32.461187835,"-"
"CMSA3<XBSP>","Cims","CMSA3",282024.34571,0,-71582.141994,5735.833808,74791.142305,0,"-",0,0,279463.09096,"-",0,666243,"-","-","-",201497.3696,"-",0,-71582.141994,-90358.94001,-90358.94001,-4.8122656445,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",269521604.86,266991642.16,-779018855.61,8979255.3802,6468105461.6,82923.947578,"-",0,0,0,"-","-",102584864,"-",0,0,-6207563112.1,12865589.089,686078321,"-","-",-94328337.275,0.13748916762,-0.13748916762,"-"
"CEEB3<XBSP>","Coelba","CEEB3",9603284684,0,1174218743.7,1970936386,4036989669.2,7771943723,"-",366433101.33,366433101.33,282811340.92,"-",-1338420676.8,188177000,"-",0.30956292417,0.23177747792,3595358628.8,14035097925,765788574.46,1357297609.4,1636723149.8,1636723149.8,-5.8574572209,2.1373042174,"-"
"COCE5<XBSP>","Coelce","COCE5",5246063069.1,56568213.674,737212669.21,1326490580.5,1618007371.3,4110543210.7,"-",208905763.79,208905763.79,293325471.63,"-",-520455728.65,77855299,"-",0,0,2301565117.3,3993385160.6,210384313.42,"-","-",972154987.93,-13.94177306,4.6208530101,"-"
"COGN3<XBSP>","Cogna ON","COGN3",4641350351.3,385305340.12,58477029.071,913230482.46,1419812878.2,1149283669.2,"-",69479315.851,69479315.851,69951825.892,"-",0,595246893.92,"-","-","-",2308306990.7,2446723684,40854907.909,"-","-",59085659.554,7.6818551668,1.4462316176,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6739792476.7,0,369463736.93,2018090384.8,2771524855.6,6419033259.9,"-",378760606.67,378760606.67,25709552.955,"-",-694456768.91,119823000,"-",0.66423294874,0.45519619587,1950177236.3,8050155740.6,290828365.58,"-","-",744264333.96,-2.9737996999,2.5591187863,"-"
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",266204646.96,2479895.4134,67273225.925,50317625.549,79672702.992,277346183.39,"-",14161219.802,14161219.802,4815847.3707,"-",-33067879.85,86466,"-","-","-",136214318.42,"-",23550401.112,"-","-",127213158.59,-5.7222183123,5.4017406325,"-"
"CALI4<XBSP>","Const A Lind","CALI4",38296782.356,26598.247336,-10288827.91,28191012.971,23950939.425,29236167.631,"-",54761.097457,54761.097457,1106174.1686,"-",0,372119,"-","-",0,-13845170.04,"-",5566856.7072,"-","-",-4808024.3568,0.98905696814,-0.86368746487,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12935053117,290545172.48,726768945.62,1521192880.2,4320570794.6,5045737587,"-",493938840.65,493938840.65,379214341.48,"-",-302070036.59,114929000,"-",0,0,7093289442.2,6005928996.2,290122729.73,"-","-",1151278537.7,-7.6735076962,3.9682466065,"-"
"CPLE6<XBSP>","Copel","CPLE6",29917807174,11279413919,1811324997.6,3221237069.4,7812552988.3,12166609411,"-",865483499.29,865483499.29,1641463896.3,"-",-627569999.88,273655375,"-",0,0,18504078364,15321496916,551935536.67,"-","-",2126526745.3,6.0468927961,3.8528534658,"-"
"CORR4<XBSP>","Cor Ribeiro","CORR4",33559165.125,1434740.7534,1287668.0916,1002910.3848,17715997.329,7744783.7833,"-","-","-",184623.12857,"-","-",23153,"-","-",0,14840257.411,"-",772913.77554,"-","-",480333.05484,0.41997264022,0.62145748988,"-"
"CSAN3<XBSP>","Cosan","CSAN3",35743369387,12258966349,3843102527.5,3765817408.4,17218085962,28636838712,"-",1445619436.5,1559949655.8,1869526656.6,"-",-301437937.06,406279000,"-",0,0,14040637430,17162961876,"-","-","-",6333666967.3,-10.285048316,"-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2631095497.3,0,363188115.16,461218302.62,965527330.53,1798778447.9,"-",82304364.876,82304364.876,241825006.37,"-",-292716841.14,168074000,"-",0.45396526692,0.09971869159,1204349864.2,3691938699.2,132756546.26,423286072.72,420591826.72,420591826.72,156.10743322,3.1681437832,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",5274948765.7,1747349954.3,-406413396.29,1345319010.4,1256829770.8,2720905261.8,"-",175938018.51,175938018.51,359899320.11,"-",-5408831.826,116552000,"-",0,0,1904720831.6,666395171.8,183834568.77,-17068251.776,117933499.48,118093088.96,-0.87371942538,0.64238782597,"-"
"CPFE3<XBSP>","CPFL Energia","CPFE3",42890545314,12973805198,2394472795.2,7039831658.9,22469432694,19970633750,"-",1253564444.8,1253564444.8,4224172487.9,"-",-1941030568.4,962274260,"-",0,0,11057295085,39175113193,2169756720.3,"-","-",4772894330.4,-4.4301354943,2.1997370884,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",12073099361,8017046572.2,1104941261.6,730391001.07,7157439721,2089977624.3,"-",398030254.57,398030254.57,460798989.08,"-",-327657550.53,2.05487716E11,"-","-",0,3886082166,"-",815503827.94,"-","-",1997628509.5,-2.873956957,2.4495636208,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3741965038.9,0,482575130.63,1068482887.5,2064882960.2,3949262391,"-",105563749.87,105563749.87,492668383.19,"-",-504510861.67,53031259000,"-","-",0,608599191.11,"-",217653457.95,"-","-",817146660.86,-8.1403877926,3.7543472479,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",10241160722,4879146505.5,110988227.72,817575362.03,4280829883.9,268883246.93,"-",58484852.085,58484852.085,1019452930.1,"-",0,2061370145,"-","-","-",5142755476.5,"-",54445047.695,"-","-",73952515.212,2.1254609227,1.3582964538,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1232686385.2,12884503.93,11599965.044,352051272.54,190621815.65,306061338.29,"-",6463374.1028,6463374.1028,19613860.506,"-",-37894679.441,48443062,"-",0,0,647722083.74,444153717.21,38005766.238,"-","-",40734433.494,-2.046294113,1.0717961385,"-"
"CRPG5<XBSP>","Cristal","CRPG5",782057314.21,369396459.01,51334617.359,147542042.58,46866111.807,596759841.84,"-",65204821.044,65204821.044,6685547.6982,"-",-6247458.9185,2321500000,"-",0,0,587649159.83,556680256.05,9335984.8151,"-","-",71394389.659,-10.178674994,7.6472264119,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3",517784951.69,69632646.924,35431994.658,117639354.16,163790442.5,622090760.92,"-",37398700.358,37398700.358,40629605.108,"-",-23290677.05,46571403,"-",3.5559521803,0.25592802341,236355155.04,335182435.33,23279724.831,"-","-",61279232.658,-5.6418899453,2.6323005578,"-"
