"Ativo","Nome","Código","Ativo Tot| < Jun 2003| personalizado| consolid:sim*","Imobil| < Jun 2003| personalizado| consolid:sim*","Lucro Liquido| < Jun 2003| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2003| personalizado| consolid:sim*","PasNoCir| < Jun 2003| personalizado| consolid:sim*","Receita| < Jun 2003| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2003| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2003| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2003| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2003| personalizado| consolid:sim*","DpInCP| < Jun 2003| personalizado| consolid:sim*","DivPag| < Jun 2003| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun03","Dividendos| < Jun 2003| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun03|1 tri","Divid por Ação|30Jun03|1 tri","Patrim Liq| < Jun 2003| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun03|personalizado","DesFin| < Jun 2003| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2003| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2003| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2003| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2003| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2003| de 12 meses| consolid:sim*","Fechamento|30Jun03|ajus p/prov ed"
"BIOM3<XBSP>","Biomm","BIOM3",17868182.271,2519369.6296,"-",514157.06726,0,"-","-","-","-","-",3545235.3971,"-",8865000,"-","-","-",17354025.204,"-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1283710640,195979535.47,-4338413262.9,508976322.72,1177564137.7,422825633.55,"-","-","-","-",1929313.1857,"-",40753902000,"-",0,0,-402829820.36,518858644.29,814684321.44,-4342585280.3,-3818419288.8,-3815226618.2,-53.144932912,-5.2918892063,12.731508366
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",2442603531.1,1018520.6665,-579736577.01,30156536.178,15596097.706,0,"-","-","-","-",4240571.6214,"-",1.507282E12,"-",0,0,2396850897.2,2137234323.6,24263316.841,-579293422.58,-24175175.629,-593097315.65,-4.5260964381,3.3028574123,9.64044538
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",33628516435,12358247439,1146717162,12996105800,13333960858,12019234305,"-","-","-","-",286226342.61,"-",3345373000,"-",0,0,5701463235.2,3061684041.3,-701087438.35,2026954061.2,1718702209.1,1580859147.8,-1.0622689456,0.8979673672,11.439995037
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6569225704.5,2265652703.8,32499623.385,3121491625.9,1761019784.1,4223384085.2,"-","-","-","-",1395862986.6,"-",44508889,"-","-",0,1686714294.5,1302240407.9,-32000156.52,26572126.909,109224099.65,101727199.94,-1.1031938395,0.5155509802,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",271768.73555,0,0,2448.366987,257078.53363,0,"-","-","-","-",7345.1009609,"-",500000,"-","-","-",12241.834934,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",259526.90062,0,0,2448.366987,244836.6987,0,"-","-","-","-",2448.366987,"-",500000,"-","-","-",12241.834934,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",117521.61537,"-",-18911186.607,0,18950360.479,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-18832838.864,"-",0,-18911186.607,-18911186.607,-18911186.607,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",239455188.06,104716656.03,-9788571.2139,281469165.55,101555814.25,137818577.7,"-","-","-","-",3689689.0493,"-",184800000,"-","-","-",-146750220.46,"-",4260158.5573,-10158274.628,-8361173.2605,-8077162.69,0.9189245519,-0.83336483575,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2956633283.2,2703538242.7,10873197.789,520251052.69,877183785.52,387596080.97,"-","-","-","-",36387630.16,"-",573654000,"-","-","-",1559198445,"-",80639415.082,13644749.218,24353906.419,24405322.126,-0.52718832891,0.25972122167,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",5471899449.8,4180035747.7,218237639.75,1085615715.5,2908765260.3,1237255324.8,"-","-","-","-",359444757.35,"-",84818003,"-",3.9055814132,0.054325798453,1456136885.1,1887680321.5,392764583.68,324802812.86,333367200.58,332767350.67,-1.4105667172,0.77894626667,1.3909785178
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2914913109.8,1135476709.2,-21430556.237,1401200426.6,764022711.75,721350123.53,"-","-","-","-",54238673.862,"-",4591730000,"-",0,0,749689971.41,182353245.68,150251385.26,-21139200.565,-34328553.524,-29174741.017,0.88563077803,-0.2917331631,18.362751992
"CEDO4<XBSP>","Cedro","CEDO4",841366624.87,398826740.34,21885952.496,238865131.61,165703029.31,351264763.25,"-","-","-","-",41504717.163,"-",1784628000,"-","-",0.22159084029,398449691.82,"-",1207044.9246,40444574.258,39572955.61,32817911.093,-2.8984387446,1.5666494446,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",8184335058.1,4500027519.4,-140722340.94,2036818531.8,5237524623.2,1765514985.9,"-","-","-","-",158186542.66,"-",3.87229828E11,"-",0,0,909991903.14,1449590577.5,18531689.724,-139929070.04,-214288423.8,-215081694.7,0.20496947497,-0.077616977992,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1982638618.7,1156652635.2,88927137.333,915033090.77,419140841.23,815335587.06,"-","-","-","-",13505192.3,"-",51927547000,"-",0,0,648464686.7,888628925.16,89771823.944,147440659.95,116111355.98,124078342.16,-17.789203085,1.2529689314,"-"
"CLSC4<XBSP>","Celesc","CLSC4",6591655194.5,3067715693.4,104114357.75,1291513585.6,3634980289,2347682791.4,"-","-","-","-",141285465.35,"-",771432000,"-",0,0,1665161319.9,1042911791.4,305512129.37,150488876.85,331783107.14,338288418.22,0.9616986022,-0.57358937128,22.524976689
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6813269132.3,2177313174.6,102593921.85,1830115148.9,2204240314.7,1377179498.1,"-","-","-","-",89269908.711,"-",71329792000,"-",2.7383524593,0.40166610178,2778913668.8,1046277275.1,231387818.84,157657695.39,235337034.79,233162884.9,-2.7533880683,0.37059422472,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",75015516.113,0,-4992220.2864,0,670852.55443,0,"-","-","-","-",0,"-",9188948000,"-",0,0,74344663.559,15724919.054,26932.036857,-4992220.2864,-4277297.1262,-4970184.9835,206.65,-179.69565217,"-"
"CMIG4<XBSP>","Cemig","CMIG4",35476497318,19453903875,1311009931.9,7638807064.6,12548226027,6227458156.8,"-","-","-","-",671736414.91,"-",1.62084691E11,"-",0,0,15220172991,9545796709.5,619838379.88,2108553236.1,1053025502.5,1021948380.3,2.4896599771,0.58386731247,8.055710735
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",50216849141,44129706896,2342413905.6,10322782855,21689052375,1996067911.6,"-","-","-","-",227507157.16,"-",93698262000,"-","-","-",18205013911,1509227698.3,1028125610.2,3739349276.9,4482340516.3,4460138724.4,-0.44381510145,0.34272786252,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1585976234.8,580120970.62,69915567.679,329547748.08,1168772051.8,331197947.43,"-","-","-","-",41837695.073,"-",3.30946814E11,"-",0,0,87551155.087,132035836.76,2134976.0126,70128575.607,37496740.405,36113413.058,-0.37860457815,0.20483705721,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",124.86671633,0,-48533.978782,1380.8789806,125606.12316,0,"-","-","-","-",124.86671633,"-",110000,"-","-","-",-126862.13542,"-",0,-48533.978782,-48533.978782,-48533.978782,"-","-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",75914066.797,62249730.643,-222453727.7,2966928666.4,684134945.33,193420.99197,"-","-","-","-",14690.201921,"-",102584000,"-","-",0,-3575149545,501573.0687,216296084.73,-220771699.58,-4551514.2288,-6233542.3488,0.23874983209,-0.23863407502,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10224282602,3738627008.7,76180938.799,4202754144.9,1852441807.4,1898750220.6,"-","-","-","-",89705718.035,"-",18817734000,"-",0,0,4169086650.5,1886148048.5,990264063.18,110690671.48,374908643.24,387720947.69,-1.9326816998,0.46566632554,"-"
"COCE5<XBSP>","Coelce","COCE5",5939552234.5,3653717641.6,69161470.648,1321799885.2,1770852426,1169092787.9,"-","-","-","-",51753581.37,"-",1.557106E11,"-",17.663191384,2.5255650204,2842803805.3,1177986589.3,297182784.88,98627567.335,249946440.6,250556083.98,-1.8414205922,0.85109502907,14.298463768
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5358515574.6,2340445418.5,45674286.142,1698826365.9,1442494584.2,2214694841.7,"-","-","-","-",48301383.919,"-",13173093000,"-",3.7884429869,0.59131303368,2217194624.4,2056101045.2,162162690.65,62369700.626,210111509.72,145582349.41,-1.5602622099,1.461160775,15.575206224
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",181728700.35,148474727.75,7043959.1666,40497025.623,80132762.26,53301774.406,"-","-","-","-",17599951.426,"-",83880,"-","-","-",61098912.467,"-",6189958.9681,16258770.267,20795315.18,20810465.675,-4.5155443613,3.2409179762,"-"
"CALI4<XBSP>","Const A Lind","CALI4",103232945.63,4700864.615,-249733.43267,59505111.251,21543181.118,9107925.1915,"-","-","-","-",1513090.7979,"-",69000000,"-","-",0,13656991.053,"-",812857.83967,284010.57049,1094420.0432,1099316.7771,-19.034482759,1.2348993289,"-"
"CSMG3<XBSP>","Copasa","CSMG3",6264168971.4,5424836939.5,31691662.279,807804410.21,2178275382.8,1322789025.5,"-","-","-","-",9046716.0168,"-",15625490,"-","-","-",3278089178.4,"-",350611049.27,59661806.738,259923536.07,259818256.29,"-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",21576324662,12873956771,651618183.38,2346894417.2,7006638708.6,3420579240.3,"-","-","-","-",896170871.5,"-",2.7365537627E11,"-",0,0,12222791536,4888009967,-87396907.966,1018457009,525931264.1,538564837.75,5.2864785635,-0.16884272025,20.223510249
"CORR4<XBSP>","Cor Ribeiro","CORR4",18431306.678,8718634.8405,-1393120.8156,7856809.6611,18717765.615,572917.87495,"-","-","-","-",1126248.814,"-",463073000,"-",0,0,-8143268.5986,657588.12617,641472.15058,-1393120.8156,-871618.64736,-871618.64736,0.85258964143,-0.7615658363,28.401056688
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",3047102891.8,757382740.48,41232948.427,741128032.05,1040286649,511667078.03,"-","-","-","-",10567151.915,"-",168074000,"-","-",0.1053488367,1265688210.6,"-",101736993.4,63711405.735,93936496.188,93485996.663,-5.1754819888,0.59598910368,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4020314078.9,2188227994.6,149414043.75,429428879.31,433113671.63,1300606820.6,"-","-","-","-",261754914.58,"-",6076838000,"-",1.1147406748,1.080800524,3156023393.9,2796694149.8,97540492.393,218790970.69,284786702.82,291318945.94,-32.275059312,2.7048290088,96.955332158
"CPFE3<XBSP>","CPFL Energia","CPFE3",8754559729.3,0,-800327097.43,141456851.04,4162223877.8,0,"-","-","-","-",110176.51441,"-",3390998447,"-","-","-",4450879000.5,"-",475676083.33,-800327097.43,-24936617.762,-333178676.32,1.1987320611,-1.1833384957,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",3057545177,0,-62070999.853,519864210.71,908640404.57,3104529.3395,"-","-","-","-",690439.49032,"-",1.3748753316E11,"-",0,0,1629040561.7,819023449.61,150273420.56,-62070999.853,-56400581.911,60822332.69,-0.24564303727,0.21593861993,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3990402379.4,1472895957.1,62391735.929,1556879841.5,1820128259.9,1989719296,"-","-","-","-",40677169.121,"-",53031259000,"-",0,0,613394277.98,324113059.95,169458824.27,107573900.3,125238868.11,124697779.01,-1.1733218835,0.51778048962,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1089880770.8,758577543.57,77586301.45,112651813.43,93740626.83,356097839.68,"-","-","-","-",17111636.872,"-",2321291000,"-",6.5298405753,1.0231965272,883488330.51,454669769.96,10011372.609,111236657.31,116593684.28,112779128.52,-15.118033208,7.1105460709,15.669548366
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1381589007.1,170891118.96,37486946.937,307769523.73,250974754.73,143545308.08,"-","-","-","-",293696310.29,"-",79781000,"-","-","-",703019199.9,776259868.59,23979306.27,39974487.796,34211031.909,34211031.909,7.4951394422,2.6881572931,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",362507664.46,48514391.846,15353709.375,125006273.25,6559175.1581,608798693.14,"-","-","-","-",6453895.3776,"-",4809000,"-",0,0,230942216.04,141290362.08,14156457.918,21572561.522,27269911.501,28900523.914,-4.2832175667,1.7216968387,0.97934679478
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",722383334.4,173655325.28,26341980.413,128752274.74,35249139.511,270113639.47,"-","-","-","-",186156687.12,"-",398160000,"-","-",0.025875283621,557933868.99,"-",22338900.389,33586698.327,33620975.465,36221141.205,4.0870972715,2.030713848,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",23861784.655,10030959.545,-8197132.6723,28491646.627,17662519.444,8767602.1803,"-","-","-","-",1295186.1361,"-",16368000,"-","-","-",-22292381.416,"-",4360541.6038,-8197132.6723,-4167120.6118,-4167120.6118,4.2954303932,-2.9655172414,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3",206607896.56,165575714.23,12824546.277,61684157.869,77299842.512,105245503.3,21472178.476,"-",21472178.476,"-",4624965.2384,"-",25137000,0,"-","-",59015437.854,"-",19880739.934,18732455.817,38613195.751,38625437.586,-1.9428571429,1.9428571429,"-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",492910138.55,121480624.79,35714329.239,171476278.67,205496337.95,421824251.45,"-","-","-","-",25590331.748,"-",134271000,"-",0,0,115937521.93,131300628.77,22378074.261,45424552.709,65087387.981,62783474.646,-5.0485226349,2.8403233186,"-"
"EKTR4<XBSP>","Elektro","EKTR4",7940524225.2,5065607638.5,735078117.23,1451467849.2,6467936762.3,1941364048,"-","-","-","-",544394399.55,"-",1.37791862E11,"-",0,0,21119613.629,1547314132.5,739930780.6,743405013.35,200565326.84,189856169.64,-0.74778283582,0.16251858927,14.274666332
