"Ativo","Nome","Código","Ativo Tot| < Jun 2001| personalizado| consolid:sim*","Imobil| < Jun 2001| personalizado| consolid:sim*","Lucro Liquido| < Jun 2001| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2001| personalizado| consolid:sim*","PasNoCir| < Jun 2001| personalizado| consolid:sim*","Receita| < Jun 2001| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2001| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2001| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2001| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2001| personalizado| consolid:sim*","DpInCP| < Jun 2001| personalizado| consolid:sim*","DivPag| < Jun 2001| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun01","Dividendos| < Jun 2001| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun01|1 tri","Divid por Ação|30Jun01|1 tri","Patrim Liq| < Jun 2001| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun01|personalizado","DesFin| < Jun 2001| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2001| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2001| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2001| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2001| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2001| de 12 meses| consolid:sim*","Fechamento|30Jun01|ajus p/prov ed"
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",11987751016,5501972184.4,115393113.87,1763157247.7,3230312752.6,4895557618.8,"-","-","-","-",73502654.231,"-",1737796000,"-",2.0525543541,0.44582148685,6994281016.1,3069728202.1,785729577.19,147625998.91,550223643.88,580228803.3,-1.429103535,0.67544075268,21.720325504
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6928278883.5,2734215159.3,163204714.55,3060059207,2041026840.3,3209338331.9,"-","-","-","-",1766755408.6,"-",44508889,"-","-",0.15613908376,1827192836.2,1773823604.7,604829039.48,226595030.88,417306779.44,407412605.01,-2.0147387989,0.66668758964,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",352389318.81,142325548.32,-25291599.305,224450268.84,117756039.38,157707609.56,"-","-","-","-",3751797.1998,"-",184800000,"-","-","-",5828959.2858,15331668.954,38464371.291,-24916726.857,8738829.8413,8824866.1407,-0.049645107266,0.043610760824,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3463523360.4,3202092846.4,-60637154.742,398169848.27,1219272635.4,421765303.39,"-","-","-","-",30733395.243,"-",573654000,"-","-","-",1846080876.7,"-",107732810.5,-31818067.161,67523131.421,61294717.888,-0.87182665097,0.7961743789,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",10056334421,8801178503.8,-314591728.84,2050392506,8552364598.6,1204898428,"-","-","-","-",286095277.38,"-",7148386,"-","-","-",-536076818.07,"-",820208624.19,-435457365.9,341726963.13,340577763.99,"-","-","-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2211470894.9,1470655338.7,-18368749.927,521969937.69,288501221.04,736163450.55,"-","-","-","-",10720737.452,"-",4591730000,"-","-",0.67998703481,1400999736.2,609988903.76,20885311.685,-23057728.245,-10760682.877,-10103119.732,"-","-","-"
"CEDO4<XBSP>","Cedro","CEDO4",833399832.52,453423588.85,16104151.617,193495637.4,159612699.05,327005537.75,"-","-","-","-",55422740.452,"-",1785018000,"-",1.9307366856,0.3618277577,441501415.93,191938596.78,18058404.704,23042364.62,31387885.664,31888739.836,-6.0077120823,2.3336939336,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",9799943176.5,5885844643.4,-476094153.75,1607388527.6,6489533701.9,1564081541.7,"-","-","-","-",537216799.04,"-",3.87229828E11,"-",0,0,1703020947.1,1409703685.7,333571951.03,-357271878.8,-151955468.4,-158365172.71,-0.066090680846,0.033797088002,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1405298478.4,993934349.07,53026014.969,458395257.87,376224446.47,607029110.57,"-","-","-","-",4664396.5186,"-",49036264000,"-",0,0,570678774.06,1635751356.6,60661736.542,73284490.757,106168793.48,105849230.08,-4.7513970699,3.1966196992,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8094132195.2,3771296712.5,12939244.888,1853055962.4,2687730975.8,2106654100.4,"-","-","-","-",146178745.44,"-",771432000,"-",0.30788731542,0.085144771787,3553345257,1066679241,286199750.03,18700604.224,115214895.82,131958174.23,-1.5454156261,0.44544533736,27.654524081
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",3665644136.8,2292384961.8,212150150.75,879085107.52,885906556.97,1324283011.6,"-","-","-","-",63322716.374,"-",71329792000,"-",0,0,1900652472.3,1901485974.8,68998039.411,151768032.18,226945321.52,223482360.47,49.919545903,5.1462663783,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",123895343.89,0,-3542851.9012,1929671.287,0,0,"-","-","-","-",0,"-",9188948000,"-",0,0,121965672.6,28235110.053,3072.7249793,-3340052.0525,-4215778.6717,-3542851.9012,-1121.5,-4486,30.727249793
"CMIG4<XBSP>","Cemig","CMIG4",40051449107,28720093601,43485203.908,6302453914.2,13277607217,5972212797.1,"-","-","-","-",1931816049.1,"-",1.58931714E11,"-",0,0,20463220672,13167343948,1407218931.5,200799504.68,1002510324.4,921141494.31,"-","-",10.308359147
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",60729821982,54911798525,-1938655934.9,4964288331.2,24848644490,2305594606.4,"-","-","-","-",463124181.61,"-",93698262000,"-","-","-",30916889161,4189595865.6,1119372200.9,-2899779726.6,-2034819935.8,-2055570047.6,2.099564593,-1.4388926027,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1659102489,658767653.77,-93976220.768,695047317.6,660267143.56,476296953.6,"-","-","-","-",156435501.42,"-",3.30946814E11,"-","-",0,303788027.81,335579828.95,194638691.09,-93988511.668,47624164.455,47636455.355,-0.42449703119,0.26740807989,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",4547.6329694,0,-37530.262898,617.61772085,0,0,"-","-","-","-",4538.4147945,"-",110000,"-","-","-",3930.0152486,"-",0,-37530.262898,-37530.262898,-37530.262898,-27897,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",240044348.11,203445120.88,-142396220.99,2950215434.4,709854779.28,12730299.589,"-","-","-","-",12290.899917,"-",102584000,"-","-",0,-3420025865.6,"-",128661140.33,-135934280.36,-7359176.3255,-13821116.957,-0.39751325654,0.39727354129,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10476618671,5102139991.9,85034591.078,1268675907.6,4533019089.4,1881275868.6,"-","-","-","-",145496600.5,"-",18817734000,"-",8.571845107,0.75131706803,4674923674.4,1746216033,674312569.44,74412180.825,380301952.52,429570024.84,-1.5559019216,0.86457271058,8.1940646964
"COCE5<XBSP>","Coelce","COCE5",6175040300.2,4955365137.8,129174285.4,1333224641.3,1112621424.1,1120570563.6,"-","-","-","-",79807885.889,"-",1.557106E11,"-",54.692964835,18.225541319,3727369036.2,2478269564.4,71440855.77,94446347.69,197597725.25,185853770.38,-5.6269167859,2.2596370951,33.323374174
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",4345447665.8,1975129180.4,52626560.721,1167008656.3,541149887.01,1096157763.7,"-","-","-","-",11319918.823,"-",12041692000,"-",0.66583562609,0.29563685501,2637289122.5,5346616811.2,67215858.923,76529288.336,138641351.07,53831068.913,-0.69968152866,0.65114105282,44.306623482
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",82385902.146,5761359.3363,-1001708.3432,33256102.451,33495775,12290899.917,"-","-","-","-",377945.17246,"-",69000000,"-","-",0,11362936.973,"-",884944.79405,-1004781.0682,-227381.64847,-227381.64847,2.8011363636,-1.9680638723,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",25325371625,18318633782,210435570.21,2031209484,8033046422.6,3218955961.1,"-","-","-","-",1017671149.5,"-",2.7365537627E11,"-",0,0,15261115718,13700294329,729458764.65,337867620.55,792652426.57,764586156.61,-3.1216816029,1.5535936476,53.158143415
"CORR4<XBSP>","Cor Ribeiro","CORR4",26044416.925,13126681.111,-1434962.5654,9758974.5344,17668168.631,851144.81928,"-","-","-","-",347217.92267,"-",463073000,"-","-",0,-1382726.2407,"-",15363.624896,-1434962.5654,-1419598.9405,-1419598.9405,-3.3413043478,3.3413043478,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2629539710.1,1047412054.6,80634448.908,652247331.37,650210114.7,551209988.59,"-","-","-","-",56399866.996,"-",168074000,"-","-",0.88195512675,1327082264.1,"-",56375285.196,122392781.37,159646499.03,144058565.21,-6.7882958113,2.6604702309,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4160276040.4,2288522546.5,131441956.44,514281979.79,506087022.27,1089766495.7,"-","-","-","-",395991286.26,"-",5284207000,"-",1.0899324479,0.80365854416,3053926047.9,2146409261.8,114440569.13,196958598.45,209396989.17,208791662.35,-7.6419201466,2.0080529841,73.73471133
"CPFE3<XBSP>","CPFL Energia","CPFE3",2871787202,0,-368266088.77,2217548744.9,1997271236.6,0,"-","-","-","-",3785597.1746,"-",53980,"-","-","-",-1343032779.4,"-",372844448.99,-368398215.95,-10742246.527,-25091872.181,-0.021497330699,0.019590567107,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",585498526.64,416028525.85,89066006.251,99716071.03,34832410.366,206898863.76,"-","-","-","-",239672.54839,"-",37472415000,"-","-","-",450950045.24,"-",3579724.6009,135199899.09,138638278.34,138638278.34,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1099046125.2,724185968.58,30008232.148,279919100.17,83556610.363,371821231.58,"-","-","-","-",42726240.838,"-",2321291000,"-","-",0.53591619428,735570414.63,276355187.14,40553824.277,48570563.748,74384526.3,75475343.668,-3.4592508815,2.4540305834,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1447981701.1,250924867.26,58864192.429,258517570.69,390902853.7,245916325.55,"-","-","-","-",300321994.03,"-",79780800,"-","-","-",761258395.46,735433371.1,8846375.2155,75066671.245,67529276.871,67529276.871,5.151261418,6.6860973888,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",406638278.32,63792843.296,12973044.862,131266811.11,10945046.376,675093041.59,"-","-","-","-",7780139.6477,"-",4930000,"-",0,0,264426420.82,134998271.61,12186427.268,18829658.673,21250965.957,22956328.321,-4.4240321402,1.4504849719,0.93205994947
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",729246746.62,183524644.84,25128744.881,82625574.695,51796924.977,225455049.91,"-","-","-","-",235306206.19,"-",374121000,"-","-",0,593923938.53,"-",6320595.2825,33833774.748,12545936.09,17277932.559,0.80452885318,1.8576488447,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",35382428.137,17047478.185,-18971004.022,11246173.424,22421674.174,2304543.7345,"-","-","-","-",550017.7713,"-",13121000,"-","-","-",1714580.5385,"-",2341416.4343,-18971004.022,-16758642.037,-16758642.037,"-","-","-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",538673270.68,202845939.51,-13498480.834,180451919.86,62711244.103,293767871.65,"-","-","-","-",11879154.77,"-",134271000,"-",0,0,295510106.71,145153131.03,28560978.683,-13498480.834,4059069.6977,5073068.9409,-0.18552774755,0.10002933411,"-"
"EKTR4<XBSP>","Elektro","EKTR4",8518524678.4,3510609798,-361426202.97,1329724807.5,5619307260.5,1987493825.7,"-","-","-","-",230859973.15,"-",1.37791862E11,"-",0,0,1569492610.4,1455545608.5,882486614.07,-531111294.5,193185292.18,179142939.02,-0.33172695162,0.26422542584,"-"
"ELET3<XBSP>","Eletrobras","ELET3",2.426845133E11,44717366.624,5715010352.7,10131951110,34989626339,5239377107.7,"-","-","-","-",5413579104.9,"-",5.3750252E11,"-",0,0,1.9756293585E11,48121471812,2115300748.5,8593978513,10633862299,10327084510,-11.89343494,13.947377062,45.292453339
"LIPR3<XBSP>","Eletropar","LIPR3",320758687.87,175145.32382,-4596796.5691,101356906.16,75524507.267,-64527.224566,"-","-","-","-",6468086.0815,"-",10390847000,"-",0,0,143877274.43,86206183.096,10143065.156,-5054632.591,3840906.2242,4298742.2461,-1.061458039,0.98132183908,8.2963576594
"ELPL3<XBSP>","Eletropaulo","ELPL3",29829288936,17070886204,-132858482.65,7212659580.3,14890621904,7849460323.2,"-","-","-","-",809736777.46,"-",41835972000,"-","-","-",7726007451.7,9307052052.8,2184381751.5,57315539.04,1119820818.7,1352146481.7,-1.1856138854,0.75356455945,"-"
"EMAE4<XBSP>","Emae","EMAE4",3463148487.9,2581645145.9,35671264.285,165294167.54,428964698.02,487543127.02,"-","-","-","-",130704502.44,"-",36947082000,"-",0.89957099387,0.31732260987,2868889622.4,1303303971.2,4541487.5195,50838234.783,43005858.811,43543585.682,6.8852694611,7.9606757131,35.274882364
