"Ativo","Nome","Código","Ativo Tot| < Set 2004| personalizado| consolid:sim*","Imobil| < Set 2004| personalizado| consolid:sim*","Lucro Liquido| < Set 2004| personalizado| no exercício| consolid:sim*","PasCir| < Set 2004| personalizado| consolid:sim*","PasNoCir| < Set 2004| personalizado| consolid:sim*","Receita| < Set 2004| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2004| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2004| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2004| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2004| personalizado| consolid:sim*","DpInCP| < Set 2004| personalizado| consolid:sim*","DivPag| < Set 2004| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set04","Dividendos| < Set 2004| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set04|1 tri","Divid por Ação|30Set04|1 tri","Patrim Liq| < Set 2004| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set04|personalizado","DesFin| < Set 2004| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2004| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2004| personalizado| no exercício| consolid:sim*","EBIT| < Set 2004| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2004| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2004| de 12 meses| consolid:sim*","Fechamento|30Set04|ajus p/prov ed"
"CASN4<XBSP>","Casan","CASN4",2771710871.1,2501779191.3,27839867.718,572460959.78,680844866.46,586186145.9,"-","-","-","-",42391599.453,"-",573654000,"-","-","-",1518405044.9,"-",76409046.408,33036914.766,88476612.299,88404148.027,-1.3162684519,0.90254013191,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",6110345978.7,3930181345.1,376014845.86,1011159665.9,2637072252.7,2412485091.4,"-","-","-","-",1164145332.4,"-",100775450,"-",2.7414458023,0.14297863037,2442752512.3,8409422972,379010790.63,558323633.1,840470071.88,842600974.39,-3.144628899,2.3270554487,5.2154461801
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2766982577.3,954927390.4,-98843532.294,785499127.61,1415125340.4,1239066596.7,"-","-","-","-",50346817.877,"-",4591730000,"-",0,0,566358109.32,114339081.38,222293214.14,-113195987.28,-4782641.9896,8607396.8762,-0.22345036433,0.11030985043,"-"
"CEDO4<XBSP>","Cedro","CEDO4",816427784.95,370570967.38,47126686.764,234458153.9,136511366.98,744124292.48,"-","-","-","-",98438185.269,"-",1784530000,"-",1.9170996023,0.41195432166,405034522.51,226523120.22,24520098.231,68286254.355,80457987.638,77502804.022,-4.4184448555,2.2611512166,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7761784105.5,4058098902.3,-422278754.88,2325310571.5,5216028158.8,2802829747.2,"-","-","-","-",150032747.34,"-",3.87229828E11,"-","-",0,220445375.19,"-",328376380.17,-419443590.21,-295165098.25,-298000262.91,3.0958455968,-1.1823633414,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2606096040.7,1480032948.1,116447821.51,624390669.11,1249653174,1652708516.1,"-","-","-","-",133839246.92,"-",51927546000,"-",0,0,732052197.57,1881445923.6,157052723.74,237383898.91,356666885.08,308532492.03,-2.7245917944,1.9576860579,7.246427257
"CLSC4<XBSP>","Celesc","CLSC4",7440205779.9,3076971148.3,318770335.04,1701198437,3681631154.7,4366774058.4,"-","-","-","-",312518027.02,"-",771432000,"-",0,0,2057376188.2,1758104107.5,285837587.66,447956016.96,440107230.44,467876898.39,-15.033790313,1.9589821544,47.554678874
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6257577529,2131382591.1,84398232.459,1167585120.8,2523045190.8,2395569212.8,"-","-","-","-",48104954.444,"-",71329793000,"-",0,0,2566947217.4,1324287007,325174365.12,130838773.14,225950395.4,224709444.73,-2.4350101359,3.7529245722,18.568969846
"MAPT4<XBSP>","Cemepe","MAPT4",1754994.1013,0,-1116402.6993,708791.16608,8999156.8498,0,"-","-","-","-",4529.0170356,"-",9188948000,"-",0,0,-7952953.9146,8977161.1711,527630.48465,-1080170.563,-552540.07835,-588772.21463,90.577639282,-90.577639282,"-"
"CMIG4<XBSP>","Cemig","CMIG4",37180011996,18203346830,2116955407.3,9195775066.4,11633590950,11547555477,"-","-","-","-",2283881388.2,"-",1.62084691E11,"-",1.0282341764,0.18055875871,16289538217,20280738008,1405136593.3,2538201546.3,2874472003.2,2846414742.6,6.9129902181,2.2495471856,17.022257821
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",44834499159,40433136997,-538407280.69,6010707603.9,23269403383,3101278382.8,"-","-","-","-",123259463.13,"-",93698262000,"-","-","-",15554388171,2632577618.1,1454262841.1,-465852427.78,792704793.71,711282125.45,-0.69230299203,0.60204300645,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1526367056.8,506554703.88,-67473295.797,329633182.4,1221523449.2,532823002.68,"-","-","-","-",34961747.007,"-",33094000,"-",0,0,-24886948.611,170657884.01,152129682.23,-63247722.903,41433712.35,33573603.285,-0.42408453629,0.28997350277,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",3519.0462367,0,-79076.637442,23496.540381,0,0,"-","-","-","-",27.174102214,"-",210000,"-","-","-",-19977.494144,"-",0,-79076.637442,-81334.352434,-81334.352434,-38.94073568,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",65958339.598,52577358.767,-268362375.43,3181638996.5,734432196.02,153986.57921,"-","-","-","-",6793.5255534,"-",102584000,"-","-",0,-3850112853,7225137.1591,262567498.13,-265629113.65,-3161253.8909,-5894515.6719,0.67090477026,-0.67057839066,"-"
"CEEB3<XBSP>","Coelba","CEEB3",9326097531.6,3456366905.4,537861534.13,1844953966.7,3412342595.3,3511455604.1,"-","-","-","-",100824977.24,"-",18817734000,"-",2.3877171154,0.5004456088,4068800969.6,4175639925.9,496742588.47,730865595.11,772876757.13,873006530.26,-4.081415704,1.4781532396,19.594061132
"COCE5<XBSP>","Coelce","COCE5",5435742097.7,3391203408.3,48365372.923,1159625373.4,1632767254.1,2239474376.1,"-","-","-","-",169281069.74,"-",1.557106E11,"-",0,0,2640065933,1305316837.1,217777784.16,79980176.341,135460635.03,134328380.77,-2.7791943376,0.64580247377,18.523679676
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5159879670.1,2695824926.2,419493409.4,1460023750.8,1339259776,3714715624.2,"-","-","-","-",135680292.35,"-",11982280000,"-",0,0,2360596143.2,6227247290.7,222159608.14,638186055,837874945.12,738372440.84,-3.5807199792,3.1778726186,51.860148757
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",162282511.06,127409220.28,18446437.29,26009078.252,62253868.611,93145589.549,"-","-","-","-",21669387.716,"-",86466,"-","-","-",74019564.194,"-",6255544.0004,36467830.861,40560221.215,40599788.973,-7.1199636035,5.0542868658,"-"
"CALI4<XBSP>","Const A Lind","CALI4",104962234.3,498191.87392,-3380911.2171,69610991.838,28929096.315,16528647.672,"-","-","-","-",1861426.0016,"-",69000000,"-",0,0,8856492.8132,14527049.113,1693852.3713,-5534458.8175,-3960625.3977,-3960625.3977,2.5248041775,-1.7376460047,"-"
"CSMG3<XBSP>","Copasa","CSMG3",7273667030,6044953766.2,403134599.87,950110780.79,2242583546.3,1979148741.5,"-","-","-","-",81266417.179,"-",18287755,"-","-","-",4080972702.8,"-",192902158.09,326782166.17,455417572.53,468848372.55,-256.35975932,2.6328917634,"-"
"CPLE6<XBSP>","Copel","CPLE6",21865179387,11781721510,674180417.89,4534100857.3,5655394894.9,6191177610.2,"-","-","-","-",1061388729.3,"-",2.7365537627E11,"-",0,0,11675683634,5722784886.1,709447873.55,1062072610.9,1096069677.3,1135365693.6,-6.7088525179,0.85641419807,23.165922137
"CORR4<XBSP>","Cor Ribeiro","CORR4",15971578.576,5629568.1753,-2269205.1085,169838.13884,25613855.845,2284148.6002,"-","-","-","-",56612.712945,"-",463073000,"-",0,0,-9812115.4077,715423.40722,1030589.149,-2310727.1367,-1116119.6357,-1278607.1799,18.995413289,-18.006005075,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2603448830.2,731694405.23,199127292.01,602175840.55,884868025.88,927914068.29,"-","-","-","-",2538514.0485,"-",168074000,"-","-",0.2081439482,1116404963.8,"-",129708783.39,287372924.44,300516131.87,297563212.77,"-","-","-"
"CTNM4<XBSP>","Coteminas","CTNM4",4982108957.9,2588394377.6,288160973.4,859016396.64,470549018.44,2275380423.2,"-","-","-","-",177666544.78,"-",6076838000,"-",0,0,3564184685,3553655399.7,131710608.92,434518423.42,492224893.97,501464088.73,-8.6089068395,4.2090081894,124.09506677
"CPFE3<XBSP>","CPFL Energia","CPFE3",29228235626,12152672915,269102869.71,6920695822.8,14194303975,11759311934,"-","-","-","-",2146210592.8,"-",411869796,"-","-","-",7679845129.3,15622434576,1860171463.9,683580392.75,1804765734,1785363425,-1.9406543524,1.1022971514,17.928594202
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5487864290.3,2335340079.7,118460969.58,456894032.08,2641875275.3,522725559.2,"-","-","-","-",185037520.01,"-",2.05487716E11,"-",1.9756041852,0.00040172396981,2389094982.9,4038375935.5,240785190.7,195694297.09,416508787.17,417579899.7,-2.0534291521,1.7806909171,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3733314032.6,1366755438.5,110277035.8,1507195727.7,1780374712.8,3061443413.4,"-","-","-","-",39964046.322,"-",53031259000,"-",10.427205753,0.0037756381496,445743592.14,1920234906.1,162381112.29,199337891.3,254754943.75,251285716.7,-16.666811786,2.3935574622,0.0362094912
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1115752785.3,711635388.77,99568175.02,121096857.49,71615081.876,571099990.16,"-","-","-","-",113010297.58,"-",2321291000,"-",6.7595109281,1.5919248876,923040845.96,624033195.38,7072060.1011,151910024.9,150571700.37,149842528.62,82.490967334,-32.397329388,23.550888585
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1454779149.1,169011593.23,63089207.306,493490754.24,132365051.88,306598601.75,"-","-","-","-",75068457.366,"-",79778000,"-","-","-",735870158.93,661577584.2,38240755.34,78476542.685,76800806.382,76800806.382,-16.596718937,1.517053779,"-"
"DASA3<XBSP>","Dasa","DASA3",975364579.78,393705186.4,-14311693.832,358476227.39,327538512.02,755403809.41,"-","-","-","-",57355471.739,"-",4730112,"-","-","-",289349840.37,"-",54758080.469,-6709738.7383,39352629.023,37808234.213,"-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",368204555.98,41929639.716,20532298.731,135555744.38,4723764.7682,959988566.94,"-","-","-","-",4886809.3814,"-",4744000,"-",1.5722234738,0.022623062498,227925046.83,199675357.9,23077606.305,24556330.367,40579992.639,42479915.286,-2.7294395304,1.5700807724,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",726363752.17,159831275.7,30301388.477,158511067.23,17760540.305,432283353.51,"-","-","-","-",169154257.26,"-",414548000,"-",0,0,549428643.64,322327733.5,14096565.523,42828649.597,24153247.851,24255150.734,0.97001142609,1.2032357137,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",30749761.163,15899114.303,-11741476.664,17577115.115,29461255.817,13863321.146,"-","-","-","-",49819.187392,"-",19218000,"-","-","-",-16288609.769,"-",4327475.7775,-10785854.07,-11675805.917,-12631428.512,-21.879999927,-2.7034596388,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3",3359244399.6,2664071987.8,135016791.36,479224350.57,1687409844.6,448422505.71,"-","-","-","-",56678383.692,"-",466699000,"-","-","-",1177881841,"-",7950689.406,201867347.31,204405861.36,204568905.97,"-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",1128794089.9,363974454.07,110859014.49,232757508,262911703.43,1149813258,"-","-","-","-",45367163.646,"-",629703000,"-",0,0,633124878.46,1440751186.3,35070443.415,137974239.48,177320074.98,166941832.44,-10.113856815,4.6163495502,"-"
"EKTR4<XBSP>","Elektro","EKTR4",8271201148.1,4700639607.2,183135332.85,3037503029.4,4823613742.2,3444555229,"-","-","-","-",1023487650.2,"-",1.37791862E11,"-","-",0,410084376.51,3443666032.9,1095379002.2,306863549.25,713757233.25,702883063.35,-2.4113059621,0.70626906847,"-"
