"Ativo","Nome","Código","Ativo Tot| < Jun 2009| personalizado| consolid:sim*","Imobil| < Jun 2009| personalizado| consolid:sim*","Lucro Liquido| < Jun 2009| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2009| personalizado| consolid:sim*","PasNoCir| < Jun 2009| personalizado| consolid:sim*","Receita| < Jun 2009| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2009| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2009| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2009| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2009| personalizado| consolid:sim*","DpInCP| < Jun 2009| personalizado| consolid:sim*","DivPag| < Jun 2009| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun09","Dividendos| < Jun 2009| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun09|1 tri","Divid por Ação|30Jun09|1 tri","Patrim Liq| < Jun 2009| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun09|personalizado","DesFin| < Jun 2009| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2009| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2009| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2009| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2009| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2009| de 12 meses| consolid:sim*","Fechamento|30Jun09|ajus p/prov ed"
"ABEV3<XBSP>","Ambev S/A","ABEV3",71964196558,11646806732,5320333326,15228800461,17687236910,19750185647,"-",1260823713.3,4259139854.4,"-",7679042601,-845883432.29,615994000,"-",0.39225146902,0.029822795686,38616227073,1.2748545941E11,1425856453.3,7394790631.8,8424918863.6,8425378344.9,-7.5429665391,4.0764153694,7.5944565965
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8318825362.3,4440390846.5,178004110.89,2387898898,2978264092.4,2404070483.9,"-","-","-","-",962934484.39,"-",3.922515918E12,"-",2.7591606586,1.7233919341,2952662371.9,6125080351.4,198578460.51,272687759.61,368769595.4,368769595.4,-6.32035195,1.7702579125,47.467242383
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",6131585154.4,3866143392.5,89203975.915,2615959541.7,1965606917,906807773.51,"-",210950351.98,403643503.89,"-",1148100041.2,0,68889000,"-",1.6901775292,0.13220484534,1550018695.6,2694231651.2,148529107.02,138415135.1,242245332.34,242245332.34,-2.4644151952,1.8077997213,7.8219502422
"ATMP3<XBSP>","Atmasa","ATMP3",1725529761.8,604765264.88,80911775.337,638818927.56,493490035.61,1855677824.2,"-",102353036.83,"-","-",509177012.46,-88559625.264,14777000,"-",6.3136391263,917.89413917,590322118.12,1428592879.5,37873100.519,122796362.49,136733361.96,136733361.96,-18.719794037,3.7088730724,14538.27374
"ATOM3<XBSP>","Atompar","ATOM3",612043.37599,0,-701785.80649,10043972.821,26438120.025,0,"-","-","-","-",0,"-",88485000,"-",0,0,-35870049.47,52409669.153,341021.23589,-613838.2246,-272816.98871,-360764.5706,0.95037220844,-0.95037220844,5.9086873557
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",4120430364.2,153059304.91,41898945.951,2299114916.6,1406490036.8,2959899201.5,"-",58092070.11,133877757.81,"-",771973361.38,-32328813.162,110194000,"-",0,0,414825410.73,7339673236.1,338585626.33,64178401.746,289729847.17,289729847.17,-1.4508228986,0.62685531209,57.213239243
"BAHI3<XBSP>","Bahema","BAHI3",152614182.46,39486.669419,55283132.035,23074573.73,59547692.332,0,"-","-","-","-",68401680.525,"-",4955649,"-","-",0,69948840.027,754302807.65,5030960.6537,11424211.402,-1732028.9086,68721163.578,-15.069498069,6.3515052889,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4011567411.4,1745630271.4,186366310.57,1711802759.6,948485953.08,1818917529.8,"-",77061825.068,156708232.14,"-",189589858.67,-386350137.54,39091735000,"-","-",0,1351278698.7,"-",58950007.745,287653207.32,299170750.85,294021330.19,-20.027680828,4.3980178394,"-"
"BTTL3<XBSP>","Battistella","BTTL3",1420875748.4,479077401.27,16688502.375,594419757.49,614794878.91,603589639.04,"-","-","-","-",553628233.14,"-",149678000,"-",0,0,91808301.248,152237407.84,59791791.743,17221572.413,43936099.123,43936099.123,-0.19316258907,0.15538635082,27.557940034
"BALM4<XBSP>","Baumer","BALM4",110413701.93,9378083.987,4266355.1459,44122763.378,2981243.5411,60829214.24,"-",868706.72722,"-","-",2177151.3639,0,980000,"-",3.9118999172,0.1691170731,63309695.019,42366812.839,895629.45637,7184778.9856,7471954.7632,7471954.7632,-5.5109366237,3.5992673993,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",430095982.71,4853270.6413,7369648.3925,25790179.676,36290044.045,25935562.414,"-","-","-","-",264815553.61,"-",454750,"-",4.0254712051,40.606282175,347868583.34,458721622.35,161536.3749,10521402.551,-3613030.2518,-2089203.782,-0.086716594403,-659.99999987,"-"
"BIOM3<XBSP>","Biomm","BIOM3",14459300.401,1297675.545,-8979627.5956,25131470.237,11894461.738,-3595081.7657,"-","-","-","-",491788.51913,"-",8865000,"-",0,0,-22566631.573,51303112.095,4049178.4641,-8979627.5956,-7690926.2937,-7690926.2937,1.9793420046,-0.95092813821,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",844438579.16,354960030.2,150905486.58,478206899.7,1219728859.6,709934419.18,"-",11883692.646,24725834.451,"-",6179663.7641,0,54065000,"-",0,0,-853592307.07,558941702.96,53308798.564,195724651.22,92847518.593,92847518.593,3.2695661421,0.42439802066,10.338327993
"BBRK3<XBSP>","BR Brokers","BBRK3",805991127.09,52328811.223,31989586.775,102866363.53,7057344.7343,194073390.5,"-",8231175.7253,22746116.434,"-",79719995.86,-6931705.3316,164435000,"-",0.8457344712,0.42806622589,695631270.61,832283325.92,3155343.8563,55119800.812,52991110.36,52991110.36,1.6580694586,3.6092273485,47.26740481
"BRML3<XBSP>","BR Malls Par","BRML3",6403296516.3,3363767061.4,185682473.25,476582561.7,2554031880.1,308137814.51,"-",43819433.963,138892564.83,"-",1250934097.5,0,169584000,"-",0,0,3297129717.1,4535226339.4,217112067.25,206339385.9,190026006.88,190795996.94,-1.8000581881,0.71664287796,8.944228859
"BRPR3<XBSP>","BR Propert","BRPR3",2391084754.2,2096070872.8,31504977.651,143939679.12,990033108.71,106380677.11,"-","-","-","-",246646301.13,0,241035000,"-","-","-",1257111966.4,"-",54748267.149,34669295.75,73737765.443,73737765.443,-1.33200883,0.94420735177,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",10783235066,116665.15964,1130431551.5,1363214442,183248658.53,0,"-",26922.729149,78973.338838,"-",329848303.29,-357932299.49,349623000,"-",2.5412063616,1.1676366607,9236771966.3,15866480737,143910961.55,1130431551.5,-33105982.611,1246190312.6,-11.160496457,8.4928917637,45.948124415
"AGRO3<XBSP>","Brasilagro","AGRO3",1218695026.8,171384709.22,1705106.1795,133585197.49,45440182.258,63329438.354,"-",8326302.7016,8326302.7016,"-",474504127.01,-2024589.232,58422400,"-",0,0,1035182525.4,833631939.27,8385532.7057,6456070.45,-43155339.978,-43155339.978,-0.86986722622,-5.1464041096,14.269046449
"BRKM5<XBSP>","Braskem","BRKM5",39894652867,18084488958,2092102462.5,11757762478,19166131140,12470997624,"-",780913502.31,1862211073.1,"-",5788194718.3,-845373.69529,519422000,"-",0,0,8970759248.6,6623996665,-2111196062,2814319030.7,1065556748.5,1045648287.7,-0.34861606309,0.29206340605,12.887013019
"BFRE3<XBSP>","Brazilian Fr","BFRE3",2422670500.1,4652247.597,25420440.863,862862700.14,680563516.53,203318655.69,"-","-","-","-",247716030.9,"-",413905000,"-","-","-",879244283.41,"-",53578025.856,33136495.037,47807587.575,47807587.575,-1.6190748738,1.3771224571,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",18679384351,5393270589,-173488271.79,5365371462.2,6110718244.4,9523520569.9,"-",422638386.73,1058104537,"-",2571506526.2,-44481733.101,206527618,"-",0,0,7201420822,13900717803,-398722029,88771417.4,-31928561.922,-31928561.922,-0.48188474951,0.29867856898,33.653411437
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",3589.6972199,0,0,147177.58602,71793.944398,0,"-","-","-","-",3589.6972199,0,650144,"-","-","-",-215381.83319,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",3589.6972199,0,-75383.641618,141793.04019,71793.944398,0,"-","-","-","-",3589.6972199,0,572692,"-","-","-",-209997.28736,"-",0,-75383.641618,-75383.641618,-75383.641618,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",3589.6972199,0,-77178.490228,0,71793.944398,0,"-","-","-","-",3589.6972199,0,853373,"-","-","-",-68204.247178,"-",0,-77178.490228,-77178.490228,-77178.490228,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",307419875.06,82986620.33,-7139907.7704,154644156.23,232012900.41,182263286.64,"-","-","-","-",11596516.868,"-",9240000,"-","-","-",-95322614.826,44446195.098,19447184.689,-7540159.0104,9907564.327,10148074.04,-0.99181176047,"-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2720566908.4,1716223471.7,41769716.851,262110716.75,630959285.5,412628516.03,"-",34164943.291,"-","-",22187918.516,0,702560000,"-","-",0.013446680328,1827496906.2,"-",16889525.42,42875343.595,55017494.441,55004930.501,-5.3623947912,3.822390763,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",12317871909,6057267652.8,606386013.18,4776068818.1,4043427769.1,2607548881.1,"-",362191475.25,691975163.99,"-",1520622665.1,-180875868.67,403101800,"-",1.1282370191,0.15911552577,3439437878.8,22739815751,512596199.06,984971635.63,1252289208.2,1252289208.2,-5.2848512004,2.7803806986,14.103022952
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",663982705.07,769990.05367,23462261.029,20651528.106,2575607.7553,33866998.421,"-","-","-","-",44871.215249,"-",9183000,"-",0,0,640755569.21,478279805.25,656914.59124,23462261.029,-12134971.451,23937895.911,1.2415285679,12.378545006,"-"
"CEDO4<XBSP>","Cedro","CEDO4",598262528.37,295168238.45,-14689041.023,158233853.45,89040644.691,283456851.27,"-",21380236.642,43927124.88,"-",24293275.936,-7615542.652,3569059,"-",0.38827790741,0.064902024567,323896585.3,181829876.54,18398993.101,-14581350.107,12563.940269,12563.940269,-2.3589855706,1.3609989909,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3404355767.9,1699201127.5,-35476977.624,1304325459.1,2078998272.8,1472910204.5,"-",67527589.252,135643888.85,"-",51420617.827,0,3.87229828E11,"-",0,0,21032036.011,1743802471.2,50641653.53,-35476977.624,-68288605.063,-68288605.063,-1.1808552924,-0.88964047279,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3509731329.8,1943210796.1,140759207.39,768092898.69,1820513150.2,565709359.13,"-",55498513.868,110397548.3,"-",30724218.505,0,3.87229828E11,"-",0,0,921125280.87,1918182718.3,92919312.537,185327093.22,200868687.33,226746814.59,-3.9330339453,1.7766176427,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3204748859.1,1947207923.9,130878565.78,995539704.24,1125151106.9,1527708727.4,"-","-","-","-",44354298.849,"-",51927546000,"-","-",0.21730634662,1084058048,"-",92617777.971,199527935.42,270009845.49,270009845.49,-3.3948039898,2.0457801852,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7829553220.9,3482218095.4,136632850.43,1820333665.4,2665197623.7,3198156380.2,"-",130686516.98,252070333.63,"-",492140309.46,-34435965.431,38571000,"-",6.3012935398,3.6044549159,3077300249,2405034820.2,94051862.01,267418084.09,200802277.94,214096721.59,-6.2892649784,1.1632470274,57.201825199
"GPAR3<XBSP>","Celgpar","GPAR3",11659212725,4294053249.6,26737859.742,6589149500.2,4127986676.8,1606337455.3,"-","-","-","-",176866176.87,0,32780000,"-","-",0,901782197.4,"-",578224838.49,40795114.056,-20008972.304,-32160097.393,-0.029268516979,0.0089779949615,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6363287546,2600021286.1,422173520.94,1405045183.7,2259721579.3,2230167602.1,"-",121965347.59,"-","-",137402840.49,-313001854.24,74612000,"-",1.3607573023,0.96472957426,2698520782.9,5284455121.6,144826334.34,416733334.8,520780708.72,520780708.72,-19.352784272,3.410612207,70.896520093
"MAPT4<XBSP>","Cemepe","MAPT4",1405366.4616,21538.183319,-349995.47894,1015884.3132,12111638.42,0,"-",3589.6972199,"-","-",0,0,9188947,"-",0,0,-11722156.271,11544938.124,127434.2513,-349995.47894,-222561.22763,-222561.22763,3.3265306122,-3.3265306122,12.563940269
"CMIG4<XBSP>","Cemig","CMIG4",46213004583,20744409727,1543634419.1,10401013081,16781235024,9587704356.2,"-",616582548.13,1232554847.7,"-",4038906545.5,-842338606.29,620165000,"-",5.8502688378,1.3635427988,18326908391,26507499090,871111824.36,2515327764.7,2642697401.5,2642697401.5,-11.742667447,2.6789297998,22.593503924
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",30153679208,25991407333,1531799187.4,3416928682.4,11152128506,2381604363.9,"-",431522887.35,862218349.49,"-",681706835.09,0,327503000,"-",0.24472611476,0.08604835544,15584622019,10990037559,-169629347.28,1859439826.9,1725291046.9,1725291046.9,0.9310809016,-0.83977650122,35.161084269
"HGTX3<XBSP>","Cia Hering","HGTX3",1213346377.9,300707141.26,77497973.281,317930508.52,381731992.06,552102611.82,"-",16469530.845,27213494.624,"-",137052845.01,-18985908.596,53927000,"-",1.6290233308,0.11890324394,513674903.08,1180847772.1,25384543.891,127698094.05,79265899.161,79265899.161,-9.3896092889,0.7542910054,7.2990510138
"CIEL3<XBSP>","Cielo","CIEL3",3389078016.5,406811411.69,1252827662.8,2659604875.4,378504854.26,2888153718,"-","-","-","-",618792006.77,"-",1364784000,"-","-","-",350968286.89,41275434210,38262582.667,1925554870.3,1755071175.1,1755071175.1,"-","-",15.192579269
"CMSA3<XBSP>","Cims","CMSA3",15651.079878,0,-83851.73736,83984.556157,0,0,"-",0,"-","-",10810.373177,0,366243,"-","-","-",-68333.476278,"-",0,-83851.73736,-84842.493793,-84842.493793,-30.622348681,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",13450595.483,9781924.9243,-234742865.15,10103202.825,5423766861.7,41281.518029,"-","-","-","-",46666.063859,"-",102584000,"-",0,0,-5420419469,15476653.808,230614713.35,-233342883.23,-2728169.8871,-4128151.8029,0.15613591893,-0.15613591893,"-"
"CEEB3<XBSP>","Coelba","CEEB3",7820604105.7,4235289906.1,627111130.08,1921498512.4,2435808791.9,2797122586.2,"-",178709486.4,"-","-",169419349.99,-391582121.23,188177000,"-",0.76466407761,0.47349740859,3463296801.4,11524147392,371101103.75,644515777.05,767601110.17,767601110.17,-20.953809997,1.9585787943,60.396738853
"COCE5<XBSP>","Coelce","COCE5",5158877719.3,3216077943.6,277280777.21,1860619042.4,1374920444.6,1766035905.2,"-","-","-","-",94414421.429,"-",77855299,"-",14.076159246,6.1165535728,1923338232.2,3403774405.1,114890054.37,319637409.55,363047618.03,363047618.03,-8.7387912305,4.7263200624,43.453284847
"COGN3<XBSP>","Cogna ON","COGN3",986366233,266752195.26,55866457.833,127335534.63,46680422.648,355433870.23,"-",13409313.965,34251096.024,"-",139849219.14,0,213292000,"-","-","-",812558478.15,721902059.46,15482364.109,69647305.461,73590587.857,73590587.857,16.246506211,2.6299880601,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6723800837.8,4247053343.9,314965418.62,2377345188.1,2222559238.9,3528991850.2,"-",184779664.39,"-","-",7850667.8199,-177747447.54,119823000,"-",5.2216525024,3.2661683938,2123896410.8,6803905738.9,195661831.52,433350043.24,557445876.13,557445876.13,-5.5528694031,3.6692733473,62.41769334
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",154227751.36,118985898.9,22475094.294,20172303.527,19055907.692,86858108.782,"-",9993717.0602,"-","-",18339763.097,-8927576.9859,86466,"-","-","-",114999540.13,"-",163331.22351,45800946.829,44758139.786,44758139.786,63.056062581,140.18550725,"-"
"CALI4<XBSP>","Const A Lind","CALI4",33827511.752,111280.61381,-2475096.2331,31117290.351,53149057.038,7604773.5604,"-","-","-","-",308713.96091,"-",69000,"-","-",0,-50367041.693,"-",2904065.0509,-2471506.5359,418199.72612,418199.72612,0.42878338279,-0.42508334968,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11766709798,8497701769.6,432334158.92,965231890.61,3681893208.5,1931140439.2,"-",219319731.04,"-","-",1370095891.6,-266036050.66,114904000,"-",2.6311670658,1.2066106437,7119584699.6,5269311523.5,143699169.41,485258859.88,609227258.53,609227258.53,25.212713643,2.5120517202,45.112826193
"CPLE6<XBSP>","Copel","CPLE6",23898791544,13022028711,1008819789.1,2701137672.2,5287722721.6,4870303754.6,"-",353009029.76,704221416.06,"-",2748957823.7,-427619091.62,273655375,"-",3.7274522715,1.8264280202,15462891796,13070538683,168993970.87,1546043105.9,1338483223,1377038366,13.538159547,4.2648230998,48.999367052
"CORR4<XBSP>","Cor Ribeiro","CORR4",18111817.323,8859372.7387,-1071524.6201,768195.20506,18693348.273,802297.32865,"-","-","-","-",5384.5458299,0,23153,"-","-",0,-1349726.1547,"-",46666.063859,-1098447.3493,-856142.78695,-958449.15772,24.240740741,-24.240740741,"-"
"CSAN3<XBSP>","Cosan","CSAN3",22569024106,8106186057.8,605346795.83,4253206084.9,11009856242,6400615012.5,"-",458594588.94,"-","-",1674450165.2,0,372242000,"-",0,0,7252385548.2,9620899722.2,-677733040.27,871585664.39,100017938.79,93639046.83,"-","-",23.123177498
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2435521616.1,858045326.48,123503532.85,648931104.63,698770460.83,690270057.81,"-",37497977.159,"-","-",82966876.995,-87999632.498,168074000,"-",0.93711022504,0.15051188536,1087820050.7,2717732115.8,37785152.937,107996040.86,139574607.3,139574607.3,43.747234643,3.2027085236,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",5839283289.1,2431077571,13145471.219,1270228720.1,739614035.8,2484316370.4,"-","-","-","-",465235528.79,"-",116675000,"-",0.76881566759,0.26770210006,2707428616.6,982060373.23,-7698105.6881,40674859.199,-4838911.8524,-4838911.8524,-0.35537400423,0.26021487341,34.820063033
"CPFE3<XBSP>","CPFL Energia","CPFE3",28665649199,12461346723,1026062899.7,8193051345.9,11313033094,9062169093.5,"-",514680018.3,1017187373.3,"-",1312134845.4,-1090691808.4,479910938,"-",0,0,9011290519.9,27417326887,627324717.06,1631115340.4,1912538628.2,1912538628.2,-7.0501792115,2.8445739683,27.003616347
"CPFG3<XBSP>","CPFL Geracao","CPFG3",7759918479.4,6304089849.1,296747705.23,1549652546.5,4164005698.7,759149168.07,"-",83826609.479,159129482.91,"-",271368545.88,-68204247.178,2.05487716E11,"-","-",0,2046260234.1,"-",99081027.815,352152886.97,495821543.95,495821543.95,-3.0053295576,2.6459152326,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3149544700.4,1276532228.4,251117269.02,1693021463.8,1042742427.8,1800310334.3,"-",52497526.993,103173282.64,"-",142225598.7,-175755165.58,53031259000,"-","-",0,413780808.84,"-",74775187.939,361297640.64,396535903.4,396535903.4,-11.511781463,4.4128495611,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",1658012941.6,839701973.68,-4576863.9554,75546972.842,574665653.69,36661577.707,"-","-","-","-",366981926.19,"-",544984000,"-","-","-",1007805699.6,"-",12475992.687,-3455083.5742,-2738938.9788,-2738938.9788,-1.699735987,-1.9898953875,"-"
"CRDE3<XBSP>","Cr2","CRDE3",1199631939.7,27987074.375,8683477.575,313446976.7,153138278.25,221697905.45,"-",595889.73851,1139728.8673,"-",60990750.615,0,46136000,"-",0,0,675814347.11,376772466.38,5350443.7063,7256572.9301,4643273.354,4643273.354,0.27585034014,0.66987885462,163.33122351
