"Ativo","Nome","Código","Ativo Tot| < Dez 2015| personalizado| consolid:sim*","Imobil| < Dez 2015| personalizado| consolid:sim*","Lucro Liquido| < Dez 2015| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2015| personalizado| consolid:sim*","PasNoCir| < Dez 2015| personalizado| consolid:sim*","Receita| < Dez 2015| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2015| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2015| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2015| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2015| personalizado| consolid:sim*","DpInCP| < Dez 2015| personalizado| consolid:sim*","DivPag| < Dez 2015| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez15","Dividendos| < Dez 2015| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez15|1 tri","Divid por Ação|30Dez15|1 tri","Patrim Liq| < Dez 2015| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez15|personalizado","DesFin| < Dez 2015| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2015| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2015| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2015| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2015| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2015| de 12 meses| consolid:sim*","Fechamento|30Dez15|ajus p/prov ed"
"BTOW3<XBSP>","B2W Digital","BTOW3",11791165679,670799969.11,-495882208.75,3866388783.8,4717380796.8,10683421545,"-",284382255.07,284382255.07,390443947.99,"-",0,257318364,"-",0,0,3207288242.2,4644876209.6,1427172521.3,"-","-",488470951.51,-0.50362876273,0.34226482379,17.424937732
"BAHI3<XBSP>","Bahema","BAHI3",44338353.157,28445.573947,-800031.76725,2634771.2868,4537069.0445,0,"-",0,0,5926.1612389,"-",-2291053.935,6038183,"-",0,0,37166512.826,21756213.597,354384.44209,"-","-",-3253462.5202,-1.0250186706,-9.1806020067,31.925915433
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3949253111.2,0,310491736.25,1452414412.5,1153395724.4,4548207857.2,"-",99555953.117,99555953.117,357872580.59,"-",-204748870.8,39091735000,"-","-",0,1343442974.4,"-",218959805.45,"-","-",516422283.61,-6.2361562352,2.3585254953,"-"
"BTTL3<XBSP>","Battistella","BTTL3",205987438.5,25791838.944,60632926.1,128224350.72,93945063.656,403380757.98,"-",4371136.5298,4371136.5298,2776999.1565,"-",0,5987120,"-","-",0,-16181975.879,85756078.744,79493526.859,"-","-",150648944.85,-2.1841974121,1.895109587,"-"
"BALM4<XBSP>","Baumer","BALM4",191796652.8,28859220.001,16724812.248,50899798.881,28391053.263,132798161.97,"-",2439207.9659,2439207.9659,8250401.6768,"-",-3705036.0066,9800000,"-",0,0,102126721.86,106479186.72,6947831.4365,"-","-",18265614.171,2.6411311054,2.6289662231,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",233448084.45,890109.41808,12679614.586,6933608.6495,16338426.536,24431192.323,"-",49779.754407,49779.754407,184330874.87,"-",0,454750,"-",0,0,207541277.98,115905784.91,67558.238123,"-","-",-6006757.0317,-0.23414183414,-88.912280702,"-"
"BIOM3<XBSP>","Biomm","BIOM3",272215846.04,76595634.013,9816093.4761,16429689.419,119332738.4,0,"-",405349.42874,405349.42874,29615398.175,"-",0,30827000,"-",0,0,136453418.22,204608065.21,57358129.399,"-","-",-3548585.3498,-0.16084667455,-0.061867173617,6.3599687148
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",831409605.78,399902101.33,-446770925.34,618705456.13,505212357.01,1293652552.9,"-",34842272.388,34842272.388,21261881.293,"-",0,54065000,"-",0,0,-292508207.36,101245738.73,366054238.8,"-","-",-125044372.6,0.35394328963,-0.34160066829,1.8726669515
"BBRK3<XBSP>","BR Brokers","BBRK3",592503526.83,34560187.113,-107973472.54,43912854.78,32397138.261,197098196.64,"-",25166036.317,25166036.317,19041941.293,"-",0,184866000,"-",0,0,503683407.41,287032979.58,24009249.643,"-","-",-117757564.74,-5.2966201088,-4.9046749272,14.499718866
"BRML3<XBSP>","BR Malls Par","BRML3",24515397149,13290009.194,5738894.5437,1600670373.4,11180574322,1616660341.7,"-",12126111.127,12126111.127,30793519.03,"-",-250946853.36,462653000,"-",0,0,10849184571,6086698932,2991091213.2,"-","-",1701543119.6,-1.4462251692,0.56887035476,8.8000521407
"BRPR3<XBSP>","BR Propert","BRPR3",10859291047,10413450.529,-912199776.72,913682502.26,4371518174.6,847298829.29,"-",654248.20077,654248.20077,1458197160.6,"-",-785593268.01,298228000,"-",24.100902614,2.4051870596,5499579559.7,2976212708.3,1112492174.3,"-","-",-81553460.505,0.081975279226,-0.073306997021,9.9796555263
"BRAP4<XBSP>","Bradespar","BRAP4",11490175949,24889.877203,-3070108276.7,40641613.776,2065821880.4,0,"-",0,0,447990529.32,"-",-377235719.82,348034000,"-",8.3492324181,0.49379939735,9383712455.5,1978740034.5,197358947.74,"-","-",-2935243069.6,24.509253395,-14.872612077,5.9143089164
"AGRO3<XBSP>","Brasilagro","AGRO3",1082163266.3,12146260.075,54287192.645,96966220.655,66851839.704,118638192.3,"-",13035184.261,26199558.837,141567695.37,"-",-95533274.868,57659900,"-",13.028633239,1.7032477755,918345205.92,753794312.91,41599281.433,"-","-",5300358.6121,2.1450672701,1.929981411,13.073111693
"BRKM5<XBSP>","Braskem","BRKM5",71068059267,40252813746,3721997865.3,19772315776,49710245276,56041331631,"-",2506682052.6,2506682052.6,8817799614.1,"-",-571420615.6,796030590,"-",0,0,2397246003.4,19782166673,4970310543.7,"-","-",8358484190.7,-2.8293576826,1.6816824859,32.736114684
"BFRE3<XBSP>","Brazilian Fr","BFRE3",181852554.24,0,11919880.715,8957985.3287,2952413.5292,0,"-",0,0,30816.038442,"-",-2830334.6077,717,"-","-","-",169942155.38,"-",0,"-","-",-1005076.9461,-0.052917316693,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",47869176617,12937701279,3687459012.3,13773717882,17696759583,38160449774,"-",1560571596,1560571596,6356270169.3,"-",-1053805399.5,831624021,"-",0,0,16020519986,54605985468,5956331325.8,"-","-",5011647888.8,-2.53176676,0.84139844054,65.661866527
"BRQB3<XBSP>","Brq","BRQB3",188098728.19,13820993.241,7545188.4894,87172646.592,7768012.1519,505339176.86,"-","-","-",12872807.443,"-","-",129996569,"-","-","-",92551230.532,"-",5398732.8886,"-","-",12327600.609,-5.9570446735,2.2834248079,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",88892.418583,0,-113782.29578,29630.806194,0,0,"-",0,0,82966.257345,"-",0,6604000,"-","-","-",59261.612389,"-",0,-113782.29578,-113782.29578,-113782.29578,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",74669.63161,0,-111411.83129,28445.573947,0,0,"-",0,0,69928.702619,"-",0,1339753,"-","-","-",46224.057663,"-",0,-111411.83129,-111411.83129,-111411.83129,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",74669.63161,0,-117337.99253,28445.573947,0,0,"-",0,0,69928.702619,"-",0,1560123,"-","-","-",46224.057663,"-",0,-117337.99253,-117337.99253,-117337.99253,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",317120740.22,71221791.001,-33310952.324,283110500.87,34444034.353,338880419.05,"-",12983034.042,12983034.042,12869251.746,"-",0,38552000,"-","-","-",837959.19918,44779212.144,91704974.707,"-","-",41073038.315,-0.57280285625,0.44788233622,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3162485278,766026268.83,12961699.861,272960171.9,1373822847.3,944541209.06,"-",81986070.276,81986070.276,127369798.27,"-",0,715094432,"-","-",0,1515702258.8,"-",142658109.04,"-","-",126192862.65,-1.1159078523,0.88458247136,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",25699976333,918065491.11,1036329150,8850673215.8,12221786629,10049424222,"-",974918711.57,974918711.57,2721791038.4,"-",-1280516623.9,1765587200,"-",4.3996396188,0.65443164172,4482344501.2,26262517616,3574012137.3,"-","-",3235016750.7,-1.8038780142,0.90514990617,14.874664709
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3964279485.6,129371655.54,76644228.535,1630294068.2,1361121898.6,2876799267.5,"-",0,0,92499080.313,"-",-16141677.982,14416383,"-",0,0,695299904.91,265627423.47,289370897.6,"-","-",305290937.15,-2.3551802646,1.0550160354,"-"
"CEDO4<XBSP>","Cedro","CEDO4",694186971.83,444829514.91,-110383049.7,226789449.68,206467457.56,469867546.15,"-",21036687.166,21036687.166,8008614.2982,"-",0,10000000,"-","-",0,236039002.15,"-",72828965.929,"-","-",-68912958.583,1.361567103,-0.94623008446,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3930187465.3,199920234.63,-609498572.03,1601495295.1,2901865744.3,4002453445.9,"-",69493722.384,69493722.384,87660962.278,"-",0,387229828,"-",0,0,-573173574.1,231681634.68,631635154.72,"-","-",-572271612.36,6.6897817804,-0.90601608869,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3598797714,700634635.26,100681923.75,518641038.38,1316708875.8,783739564.77,"-",31343466.793,31343466.793,47802787.017,"-",0,387229828,"-",0,0,1756459670.5,280616939.96,233706465.08,"-","-",26455569.003,0.43808757434,0.11319998782,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3152459398.5,0,337070569.41,1021955838.5,857670796.69,4418653675.9,"-","-","-",57175603.633,"-","-",51927546000,"-",0.87525247475,0.20948820306,1272832763.2,6214325931.5,151134890.08,"-","-",613498730.86,-5.1037675386,4.0592793005,"-"
"CLSC4<XBSP>","Celesc","CLSC4",9468735090.8,207244969.92,154879038.75,3961885316.5,2870030406.1,8136257885.2,"-",309410804.44,309410804.44,1092839838.4,"-",-173052204.8,38571000,"-",0,0,2636819368.1,830244920.75,399501492.83,"-","-",113450430.75,1.2220094472,0.28397999205,11.840470155
"GPAR3<XBSP>","Celgpar","GPAR3",762136336.59,36438780.226,-732667907.22,573672556.87,4156096287.4,59888600.248,"-",0,0,123264.15376,"-",0,32774000,"-",0,0,-3967632507.7,156870847.15,170444693.86,"-","-",-603145727.18,4.7176986474,-3.5386594533,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6058954659.9,0,22633195.004,2068732810.8,2027512803.7,5344873564.8,"-",203701125.5,203701125.5,46186130.231,"-",-117409106.46,74612000,"-",0,0,1962709045.4,1746641133.2,954737762.09,50001392.837,255656966.31,255656966.31,-1.2431317177,0.26777715983,29.381907422
"MAPT4<XBSP>","Cemepe","MAPT4",916184.52753,0,-247713.53979,4740.9289911,6715525.9159,0,"-",0,0,0,0,0,918894.7,"-",0,0,-5804082.3174,2748897.5642,0,"-","-",-247713.53979,"-","-","-"
"CMIG4<XBSP>","Cemig","CMIG4",48425139433,4670197886.3,2925745803.6,15495811744,17535915270,25236215104,"-",989467437.41,989467437.41,1095903663.7,"-",-943898813.18,1258281000,"-",0,0,15388697565,9296605802.6,2612659594,"-","-",4855485243.6,-5.5731695206,1.858445415,7.0429494657
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",14207098054,8604912938.7,-72722295.027,1183127275.3,4358865820.4,3497599029,"-",545657222.23,545657222.23,4217056.3376,"-",-1872548428.3,327503000,"-",0,0,8665104958.4,4784966275.8,620707313.39,"-","-",532763080.61,-1.2531635688,0.85831610022,15.88211212
"HGTX3<XBSP>","Cia Hering","HGTX3",1745245003,385538271.72,333251751.11,310616185.64,43208826.825,1883202480.9,"-",55915701.753,55915701.753,128115309.35,"-",-168297053.02,160878000,"-",2.6705384126,0.48142817416,1391419990.5,2900209240,45613663.056,"-","-",255653410.61,5.4640541088,5.6047550994,18.027382489
"CIEL3<XBSP>","Cielo","CIEL3",35530656463,890722183.15,4161867183.2,9557658325.4,13926336683,13182525222,"-",1068874442.3,1068874442.3,1480976139.2,"-",-1700011799.5,1881696240,"-",0,0,7728516657.8,74913998886,1390905599.7,6441536962.4,5134051564,5134051564,3.9266607261,3.691157448,27.647188335
"CMSA3<XBSP>","Cims","CMSA3",9083.619947,0,-168971.45017,308.16038442,0,0,"-",0,0,64.00254138,"-",0,1066243,"-","-","-",8775.4595626,"-",455.12918315,"-","-",-175492.598,-26.91130498,-385.58854167,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3",106386446.56,87122866.837,-477648.59585,23991471.16,48206951.214,98663473.234,"-",6989314.5652,6989314.5652,2633586.0546,"-",0,"-","-","-","-",34184468.49,"-",2561286.8875,"-","-",2927523.652,-1.6499665999,1.1429893568,"-"
"CBMA3<XBSP>","Cobrasma","CBMA3",193005589.69,189539970.6,-1114727522.3,6028091.2122,8317249960.8,64002.54138,"-","-","-",0,"-",0,102584864,"-",0,0,-7933171895.2,2455082.4618,1134320596.6,"-","-",-8566858.6869,0.0075524139408,-0.0075524139408,"-"
"CEEB3<XBSP>","Coelba","CEEB3",12677080560,0,398360114.18,3153340026,5981720185.7,7962482688.7,"-",399030955.63,399030955.63,72423616.501,"-",-354748308.39,188177000,"-",0,0,3542020348.4,5843280086.6,3625271061.5,525942069.02,920330469.94,920330469.94,-2.3335637352,0.25386528464,"-"
"COCE5<XBSP>","Coelce","COCE5",5463588797.2,65764981.733,430322272.2,1608761954,1478380480.6,4895203561.4,"-",185458030.74,185458030.74,67830841.54,"-",-49524929.473,77855299,"-",0,0,2376446362.7,3204177959.3,300064062.94,"-","-",597980485.04,-7.8617218543,1.9928427256,42.66836092
"COGN3<XBSP>","Cogna ON","COGN3",19720906327,1922622120.3,1654743039,1390899673.6,3562382638.4,6240316528,"-",450235359.2,450235359.2,471997408.5,"-",-309828006.2,1614038977,"-",0.49244621126,0.055623096277,14767624014,18230995256,231798241.16,"-","-",1772360746.4,-48.37975994,7.6461354386,11.295263321
"CGAS5<XBSP>","Comgas","CGAS5",10510676315,0,828301926.83,2427324827.4,4312651244.5,7818997287.5,"-",426597087.25,426597087.25,2332113935.7,"-",-735404608.48,124009000,"-",7.0466072189,3.3073389809,3770700243.6,5520879605.4,498400827.28,"-","-",1387370051.9,-6.435501872,2.7836431563,46.884889117
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",313785496.67,7629339.979,36394926.633,45477361.347,75717376.917,248293118.35,"-",35217991.011,35217991.011,25252558.271,"-",-30538694.096,86466,"-","-","-",192590758.41,"-",29255087.572,"-","-",80774762.918,-3.3573575053,2.7610501155,"-"
"CALI4<XBSP>","Const A Lind","CALI4",65235182.918,30816.038442,17287797.566,17139643.535,16249534.117,53936363.9,"-",29630.806194,29630.806194,21476408.33,"-",-2343204.1539,372119,"-","-",0,31846005.266,"-",547577.29847,"-","-",18501475.388,10.344599072,33.787878788,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12955464354,196184382.58,-13739212.216,1288001365.5,4974634271,4544736311.9,"-",651534018.93,651534018.93,689632124.3,"-",-4556032.7605,119327000,"-",0.1376905025,0.025295259685,6692828718.4,2192168230.7,551068992.68,"-","-",373279414.58,-0.91840710132,0.67737328636,18.072426418
"CPLE6<XBSP>","Copel","CPLE6",34309696574,10302847026,1413671540.8,5676217092,11347485839,17456255811,"-",801776429.12,801776429.12,1755005390.6,"-",-364492102.69,273655375,"-",0,0,16884496219,6454855000.6,1301738207.3,"-","-",2262297830.2,-17.202346834,1.7379053772,28.801143621
"CORR4<XBSP>","Cor Ribeiro","CORR4",22423408.896,596171.82063,-3203682.7657,657803.89752,14597320.363,3675405.2004,"-","-","-",36742.199681,"-","-",23153,"-",0,0,7168284.6346,3207422.0184,151709.72772,-2794777.6403,-3157458.7081,-3157458.7081,-8.7058823529,-20.8125,"-"
"CSAN3<XBSP>","Cosan","CSAN3",36009952531,476226317.16,790056852.65,3964664686.1,17188785635,10017465620,"-",665807770.89,665807770.89,3709219876.4,"-",-770835941.29,405856814,"-",0,0,10484787287,12122071515,2383535236.8,"-","-",2405399216.1,-1.7989343653,1.0091729205,29.867852644
"RLOG3<XBSP>","Cosan Log","RLOG3",25773659852,11146027173,-35592524.401,4138390102.8,16874953914,4785876553.6,"-",730728867.26,730728867.26,292573395.13,"-",-119747569.69,405856814,"-",0,0,1319491801.1,509896658.97,1720793661.7,"-","-",1238157608.6,-0.89550496206,0.71952706249,4.6010280247
"CSRN3<XBSP>","Cosern","CSRN3",2843382829.5,0,220632168.16,656129164.35,1176383303.8,2083928673.5,"-",73086161.327,73086161.327,17228535.954,"-",-268898380.98,168074000,"-",5.5208932382,0.62760407589,1010870361.3,1837249640.9,545088310.75,263390606.73,298639413.78,298639413.78,-8.4723268325,0.54787345075,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",3945629856.2,1120128625.6,-92214624.574,1315305560.8,852888384.57,3055365172.7,"-",106173104.75,106173104.75,310834268.37,"-",-284455.73947,30636000,"-",0,0,1040484574.2,81336136.32,283392586.14,-81447974.835,130400437.13,43252680.418,-0.34685207011,0.15262460111,2.654920235
"CPFE3<XBSP>","CPFL Energia","CPFE3",48040391711,10872392604,1025154780.3,11289186635,24744638844,23948647533,"-",1516981124.4,1516981124.4,6735440188.1,"-",-6167948.6174,993014215,"-",0,0,9095704575,17866138496,3049089368,"-","-",2926307603.7,-2.4336375823,0.95973166102,17.551704174
"CPFG3<XBSP>","CPFL Geracao","CPFG3",19565141920,10653710143,285072060.24,1911181073.4,12257974140,2955387276.9,"-",791569209,791569209,1451479264.2,"-",-5160501.2068,2.05492019E11,"-","-",0,2571861529.6,"-",1351356770.1,"-","-",1453258297.8,-1.3756907131,1.0754068282,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",5019675466.8,0,250838997.22,2219662655.7,2162750173.7,4357942524.4,"-",110885588.17,110885588.17,683186831.34,"-",0,53096770000,"-","-",0,637262637.43,"-",318080778.34,"-","-",360022591.89,12.313807361,1.1318590006,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",14109125571,8164274405,-64532340.195,1392487884.8,7615638694.2,1777085082.1,"-",640709292.81,640709292.81,1032933459.6,"-",-1460206.1293,503308389,"-",0,0,4949604536.4,6860179332,710366577.24,"-","-",546121833.27,-1.0010950142,0.76878875044,13.630170849
