"Ativo","Nome","Código","Ativo Tot| < Dez 2001| personalizado| consolid:sim*","Imobil| < Dez 2001| personalizado| consolid:sim*","Lucro Liquido| < Dez 2001| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2001| personalizado| consolid:sim*","PasNoCir| < Dez 2001| personalizado| consolid:sim*","Receita| < Dez 2001| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2001| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2001| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2001| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2001| personalizado| consolid:sim*","DpInCP| < Dez 2001| personalizado| consolid:sim*","DivPag| < Dez 2001| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez01","Dividendos| < Dez 2001| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez01|1 tri","Divid por Ação|30Dez01|1 tri","Patrim Liq| < Dez 2001| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez01|personalizado","DesFin| < Dez 2001| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2001| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2001| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2001| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2001| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2001| de 12 meses| consolid:sim*","Fechamento|30Dez01|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",323537062.35,164506835.01,14951961.625,44221256.52,49580340.427,85251742.686,-3261284.6148,"-",-3261284.6148,"-",86036213.851,"-",185955000,7932854.4683,"-",0,229377017.9,"-",4257298.5647,7321730.8649,3881222.501,11502638.979,3.3432963279,2.701863354,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",4803651880.5,2949834872.1,-453726956.55,415120398.14,3445329776.5,376737134.89,231389612.46,"-",231389612.46,"-",30047889.87,"-",352682000,0,"-","-",943201705.81,"-",289340583.4,-493376538.42,-217316141.02,-177666559.15,0.64357858215,-0.61403954143,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2164902427.3,701320158.79,92740944.923,626939364.82,310171671.62,2324035487.9,98758161.942,"-",98758161.942,"-",303502197.68,"-",1863583000,35251254.782,0,0,1227785514.6,666775668.24,111653457.59,114236042.43,107989654.06,109176644.14,17.478363123,0.977816957,0.95361138081
"ALTR3<XBSP>","Altere Sec","ALTR3",252676.10529,0,"-",2938.0942475,29380.942475,"-",0,"-",0,"-",0,"-",6511842,0,"-","-",220357.06857,"-","-","-","-","-","-","-","-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",32403689094,9629706729.6,2305134727.6,10024786386,12235534836,19172783750,2080238303.4,"-",2080238303.4,"-",121648854.22,"-",39286997000,988988966.57,0,0,9882094901.6,52088848873,2531141751.4,2603130936.7,4081330224,4396681755.8,-2.9743498007,1.7370349777,4.1810120815
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10418446944,4253690584.9,-141586761.79,3570383882,6298839228.8,4090024044.9,288747088.37,"-",288747088.37,"-",72709018.344,"-",1.704025408E12,0,0,0,549223833.88,2252964223.3,714379987.72,-293747724.77,557706111.97,350285472.38,-0.53347234465,0.49033494555,40.190661617
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",5826240.8929,0,-131990945.97,40863014.795,0,44071.413713,20610731.146,"-",20610731.146,"-",11752.37699,"-",88484598.123,0,0,0,-35036773.902,597935410.84,6331593.1034,-75617731.649,-72776594.511,-126681809.67,23.861095739,-20.007888631,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",72306499.432,170409.46636,2888146.6453,135152.33539,14055842.88,0,2938.0942475,"-",2938.0942475,"-",64638.073446,"-",342373000,0,"-",0,58115504.216,58722826.419,896118.7455,2891084.7396,-1286885.2804,3760760.6368,-4.3097643098,4.1967213115,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5577971928.9,2601588437.2,133157369.39,2101683453.3,2140865878.2,7409053964,391692034.61,"-",391692034.61,"-",5182798.2527,"-",39091735000,17478722.679,0,0,1335422597.4,2561734684.6,306695906.12,281307833.73,-24295101.333,-30867618.165,-0.10100563385,-0.10064568045,"-"
"BTTL3<XBSP>","Battistella","BTTL3",779244294.42,465875976.27,-118346436.29,383491813.57,266391129.24,1130731447.4,"-","-","-","-",6208193.145,"-",137898000,"-","-","-",87155627.759,"-",154543757.42,-98916819.032,37757449.175,27809062.053,-0.20346962466,0.17994296578,"-"
"BALM4<XBSP>","Baumer","BALM4",79845649.271,11590781.806,3299479.84,27717981.131,11684800.822,84476085.805,1157609.1335,"-",1157609.1335,"-",11626038.937,"-",440000000,1069466.3061,"-",0,34869302.53,"-",3675555.9037,4283741.4129,5347331.5305,4653941.2881,-21.405405405,1.2661870504,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",666894508.49,89938003.011,71713004.394,67388129.661,30259432.655,262439392.47,8355940.04,"-",8355940.04,"-",2324032.5498,"-",454750,46630493.803,"-",103.20598622,536020038.33,"-",9131596.9213,42387885.709,18742103.205,18195617.675,0.2589155065,1.9925997426,"-"
"BIOM3<XBSP>","Biomm","BIOM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",4419187557.7,270316423.15,472530759.74,953866987.93,515465130.98,1081242187.8,46762708.044,"-",46762708.044,"-",15789318.486,"-",39531902000,0,0,0,2949855438.8,946609913.5,519475629.62,458592440.63,78837882.944,78303149.791,0.20619410145,0.15073498221,23.945468485
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",20102126466,5462234520.3,-354190199.63,3432757671.2,11877504548,6074518671.1,617123191.94,"-",617123191.94,"-",1489302345.5,"-",1.507282E12,0,0,0,4224588761.4,3363394043.4,2557846090,-1541415323.2,425180432.84,1411948200.2,-0.71093746533,0.55200670817,14.506840715
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",16249929398,7043167211.2,-82962967.268,2802201512.4,6492315673.1,9675949395,666774046.63,"-",666774046.63,"-",58559156.448,"-",1737796000,268048214.39,2.5149796814,0.42811451106,6244443351.9,2313841271.7,1603373854.7,155146066.74,1120371727,973325986.13,-0.98951575325,0.60704868256,17.022583293
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",7122216636.9,2654979485.8,494325542.86,2979265762.2,2166177560.2,7150448784.5,182869924.06,"-",182869924.06,"-",1183981467.5,"-",44508889,148294430.96,"-",0.23608492565,1976773314.5,1961569661,849652784.97,714103806.86,1059852861.7,1048138679.9,-3.0315012152,1.2336082439,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",117523.7699,0,"-",0,102833.29866,"-",0,"-",0,"-",5876.1884951,"-",500000,"-","-","-",14690.471237,"-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",117523.7699,0,"-",0,102833.29866,"-",0,"-",0,"-",8814.2827426,"-",500000,"-","-","-",14690.471237,"-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",117523.7699,0,0,0,102833.29866,0,0,"-",0,"-",8814.2827426,"-","-","-","-","-",14690.471237,"-",0,0,0,0,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",333294473.35,125879709.94,-47500169.7,224587924.28,117779384.1,312122566.2,6387416.8941,"-",6387416.8941,"-",4733269.8328,"-",184800000,0,"-","-",-13236114.585,16394669.766,52979715.472,-50018116.47,-5743974.2539,-5400217.227,0.12197226093,-0.10192990239,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3365078670.2,3119336467.4,19218074.473,418566782.69,1086812814.5,836187499.04,103732355.5,"-",103732355.5,"-",24591848.852,"-",573654000,0,"-","-",1859699073,"-",216167346.17,-25364567.639,129899022.87,123975824.86,-0.79848613871,0.57351781879,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",9911834291.6,8706601588.4,-368404699.6,1425378229,8850941344.5,2557008733.2,748984861.77,"-",748984861.77,"-",198371309.31,"-",67854402,0,"-","-",-383321404.1,"-",1418608859.8,-505123039.22,858666858.13,855332121.15,-0.62717294124,0.60293724745,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3238605465.3,1392683116.2,123975824.86,885200787.27,902535543.33,1905448138.5,118278860.12,"-",118278860.12,"-",89761717.356,"-",4591730000,30279999.315,"-",0,1450869134.7,385626908.4,103265198.51,187761850.98,235335473.04,240177452.36,-4.7981452134,2.3258315077,"-"
"CEDO4<XBSP>","Cedro","CEDO4",872907800.94,438072790.4,42617057.06,263790915.83,137279515.62,681793584.42,47679393.449,"-",47679393.449,"-",105365935.9,"-",1785018000,19209260.19,2.3647674658,0.45549593424,434899648.61,230787281.41,41926604.912,57874580.488,78746802.022,80747644.205,-3.8686655405,1.9259285214,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",9512403316.8,5738973617.5,-213690532.72,1623423409.8,6018597923.3,2989681306.3,"-","-","-","-",153624133.92,"-",3.87229828E11,0,0,0,1870381983.7,2290128572.9,498747374.71,-251603700.89,25570234.236,63483402.406,-0.22903813946,0.12728568736,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1618904620.9,1090691098.9,158842189.3,568280313.17,468781751.48,1406348192.5,58280037.494,"-",58280037.494,"-",13262557.433,"-",49036264000,71980370.97,0,0,581842556.22,1232581897.6,126625985.88,212192104.65,287953802.92,287724631.57,-3.7977584736,2.2722400111,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8533115937.4,3637983554.4,133142678.92,1937076723.1,3483422168.4,4236734843,221212053.99,"-",221212053.99,"-",81778915.286,"-",771432000,0,0,0,3112617045.8,1215965227.8,655162698.16,209841629.25,330147774.41,348131849.3,-2.8937162674,0.5313670181,27.030467568
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6348654616.7,2340729739.4,398484908.51,2222715307.8,949339384.7,2945953649.6,157784475.38,"-",157784475.38,"-",38256925.197,"-",71329792000,378561691.42,0,0,3176599924.3,1926982027.2,492768352.91,369762099.15,596847403.54,589443406.04,-5.7691157441,1.1961876256,27.030467077
"MAPT4<XBSP>","Cemepe","MAPT4",107419663.78,0,-12645557.641,55823.790703,0,0,8826035.1196,"-",8826035.1196,"-",0,"-",9188948000,0,0,0,107363839.99,9510717.8865,2938.0942475,-12366438.687,-8964125.5492,-12651433.829,-2153,-4306,"-"
"CMIG4<XBSP>","Cemig","CMIG4",38828299324,22426811272,1404200445.6,5218496097.8,13285909406,13485179772,1517079088.5,"-",1517079088.5,"-",2045172148.6,"-",1.58931714E11,630661930.23,1.9766348879,0.24206431202,20278891030,15103283363,1780687842.5,2179413674.8,2753828728.7,2489661736.8,-9.1601950144,1.3981460857,11.871208899
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",59882964758,52624823067,-2389607875.3,7179629936.6,23626858239,6209218539.9,1199618005.1,"-",1199618005.1,"-",22417659.109,"-",93698262000,0,"-","-",29076476583,3872698906.8,2210269540.5,-3594934597.5,-1837184456.8,-1858758882.9,1.0574647897,-0.84096480034,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1934975985.7,676040795.89,-172072427.7,700015644.95,973537528.92,993681103.08,71234095.031,"-",71234095.031,"-",424213799.84,"-",3.30946814E11,0,0,0,261211269.08,315759023.73,255940328,-134567654.63,104234769.62,33647055.323,-0.16355327049,0.1314644534,3.3298401472
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",158.65708937,0,-57953.909033,590.55694375,17881.24159,0,0,"-",0,"-",149.84280662,"-",110000,0,"-","-",-18313.141445,"-",0,-57953.909033,-57953.909033,-57953.909033,"-","-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",99745361.609,81655515.327,-477184701.02,2974491359.1,736459765.99,15319223.406,"-","-","-","-",14690.471237,"-",102584000,0,"-",0,-3611205763.5,455040.81191,319332649.48,-463490243.74,-88968431.91,-158122356.21,0.49558451126,-0.49516501514,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10505717158,4223942380.7,701590463.46,2180450822,3599562096,4456198731,383133366.07,"-",383133366.07,"-",36041602.135,"-",18817734000,364670381.82,0,0,4725704240.1,1903149528.6,932357199.95,516052749.83,1112095115.5,1423997324.7,-2.1409349725,1.5273087662,"-"
"COCE5<XBSP>","Coelce","COCE5",6888359025.3,4987914461.2,339587871.22,2051271632.2,1300526852,2642880413.7,"-","-","-","-",70461376.244,"-",1.557106E11,"-",0,0,3536560541,2104465170.1,174787226.79,247607892.71,538911123.07,512773836.65,-5.4878938432,2.9337031434,26.220261594
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5047704679.1,2186650200.9,188772555.4,1158511128.5,1453842486,2553744510.4,266637929.15,"-",266637929.15,"-",247528564.17,"-",11982280000,46847912.777,0,0,2435351064.7,3221263687.2,164042616.12,279495029.58,426385051.48,265462691.45,-1.8072207221,1.6182544373,26.826494309
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",221447791.98,183738401.22,13817202.051,73307728.499,86509305.786,121943697.85,"-","-","-","-",6258983.9803,"-","-","-","-","-",61630757.698,"-",15641523.531,19211017.171,33079750.457,33136996.285,-2.389331138,2.1185274068,"-"
"CALI4<XBSP>","Const A Lind","CALI4",98085338.36,5570626.6933,5470731.4889,40680852.951,34881054.907,39258815.336,0,"-",0,"-",3349427.4422,"-",69000000,711018.8079,"-",0,16585542.027,"-",1871566.0357,8878920.816,10083539.457,8925930.324,-7.4097560976,4.7692307692,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",25654962998,17439475616,1396505576.8,2775035893,8056075203,6645681254.7,835787918.22,"-",835787918.22,"-",486483769.32,"-",2.7365537627E11,499476022.08,1.8734105075,0.92471508179,14823851902,13081519663,870051973.33,1914573859.3,2052687793.7,2114143911,-9.7594330666,2.4299053112,49.359981599
"CORR4<XBSP>","Cor Ribeiro","CORR4",23927839.552,12104948.299,-5303260.1168,9325511.1417,19849764.736,1222247.207,1281009.0919,"-",1281009.0919,"-",146904.71238,"-",463073000,0,"-",0,-5247436.3261,"-",3690246.3749,-7301164.2051,-3622670.2072,-1624766.1189,0.44169329073,-0.4402866242,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",3120749690.7,900978353.38,302423917.09,1012238106.3,727451569.03,1396388053,111568252.86,"-",111568252.86,"-",83688676.547,"-",168074000,113198895.16,"-",0,1381060015.3,"-",188161431.8,288826416.91,420981896.16,388333792.88,-20.485430874,2.0638331095,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4204307096.8,2285096924.8,255808113.76,722674227.78,388436626.18,2137854331.6,194028806.01,"-",194028806.01,"-",450671338.53,"-",5284207000,91033912.166,0,0,3089188682.3,2125417845.7,217163360.12,363835963.05,414503398.35,407187543.67,-9.6773270023,1.87502875,77.66788022
"CPFE3<XBSP>","CPFL Energia","CPFE3",7219940589.6,2134025994.8,-684194007.42,4053462400.1,4586864596.4,3148511743.3,427686627.24,"-",427686627.24,"-",117171198.59,"-",53980,0,"-","-",-1611750361.4,"-",1349927968.7,-646380734.46,369292004.07,411327318.47,-0.40498017015,0.30470316047,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5595920746.7,479585124.02,286922531.84,620243448.03,2780709353,718819448.13,16438637.315,"-",16438637.315,"-",194252101.18,"-",1.3380770894E11,66762315.587,0,0,2176695937.6,2769865299.2,25579048.519,454064837.39,478495091.06,459509126.03,-18.809019844,17.96427751,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4248390262.9,2157025396.6,167192253.16,2898418222.8,718616719.63,1697839460.9,52077720.538,"-","-","-",30332885.012,"-",39091835000,39708343.755,"-","-",631355320.48,"-",89268117.523,689447319.94,497613270.33,65733982.6,"-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1053571216.2,725629950.6,88104632.201,214686546.67,80157087.261,751570384.71,35633207.034,"-",35633207.034,"-",40557452.993,"-",2321291000,20936859.608,"-",0,758727582.29,"-",57874580.488,140861052.51,177466768.74,178383454.14,-4.5776973535,3.082241852,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1511805209.4,216563988.89,82196124.669,374977216.44,413081360.73,452857280.66,8358878.1342,"-",8358878.1342,"-",244440627.11,"-",79780800,76390450.436,"-","-",692411857.03,471854220.38,84132328.778,90760669.401,116430798.84,116430798.84,-14.478626233,1.3839008207,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",459829378.3,62634293.169,20440321.68,197131433.54,11164758.14,1312243971.9,13553428.763,"-",13553428.763,"-",10362658.411,"-",4902000,8229601.9874,3.8119738633,0.032479820879,251533186.63,122765407.31,22820178.021,21124897.64,32871398.441,33124074.547,-9.4185463659,1.4515256856,0.85204731311
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",761571657.53,198594604.47,49430497.62,136436282.57,41670990.713,477980924.57,32283779.592,"-",32283779.592,"-",238875876.61,"-",385660000,17002751.41,"-",0.30811051773,582917898.71,"-",20208212.235,51992515.804,31587451.255,37413692.148,1.0003142184,1.8514102937,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",31049780.008,15651228.056,-34857550.153,27006962.323,19124055.457,7433378.4463,0,"-",0,"-",70514.261941,"-",13121000,"-","-","-",-15081237.772,"-",5858559.9296,-34980950.111,-29234037.763,-29110637.805,5.0654396728,-4.9689067202,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",526694527.19,193617472.82,-5738098.0654,195259867.5,41703309.75,614893178.41,18283760.502,"-",18283760.502,"-",12983438.479,"-",134271000,0,0,0,289731349.94,158826030.74,36817259.016,-4010498.6479,20660678.749,23769182.463,-0.85572244553,0.64559891469,"-"
