"Ativo","Nome","Código","Ativo Tot| < Jun 2015| personalizado| consolid:sim*","Imobil| < Jun 2015| personalizado| consolid:sim*","Lucro Liquido| < Jun 2015| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2015| personalizado| consolid:sim*","PasNoCir| < Jun 2015| personalizado| consolid:sim*","Receita| < Jun 2015| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2015| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2015| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2015| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2015| personalizado| consolid:sim*","DpInCP| < Jun 2015| personalizado| consolid:sim*","DivPag| < Jun 2015| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun15","Dividendos| < Jun 2015| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun15|1 tri","Divid por Ação|30Jun15|1 tri","Patrim Liq| < Jun 2015| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun15|personalizado","DesFin| < Jun 2015| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2015| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2015| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2015| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2015| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2015| de 12 meses| consolid:sim*","Fechamento|30Jun15|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",542942565.99,386098778.67,3585410.3317,45023957.032,162928606.71,42182315.487,"-",2083046.8019,4068489.3943,3633594.6883,"-",0,182155,"-","-",357.95195075,334844213.68,"-",2320262.0961,"-","-",5092715.8467,16.996604414,2.6323954773,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",7351272314.5,4181353219,113455627.41,1152907101.1,3740314389.8,1407111705.2,"-",154912706.56,302117151.56,8474269.285,"-",-330823908.64,765326706,"-","-","-",2458050823.6,"-",236798931.91,"-","-",303672641.43,-1.029805291,0.78062740576,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",4519758133.1,856019805.43,179438544.08,1339620247.5,648579972.67,2404115231.6,"-",62119519.665,113664426.29,323801347.54,"-",-247096793.77,460846000,"-",0.77040481845,0.062897079774,2416334290.3,4452279524.5,116608614.03,"-","-",213624727.36,-9.5991055607,1.9048302114,8.1641597077
"ALTR3<XBSP>","Altere Sec","ALTR3",1349161.9856,0,-4941.9852952,2470.9926476,0,34593.897067,"-","-","-",1235.4963238,"-","-",36147533,"-","-","-",1346690.993,"-",8648.4742667,-4941.9852952,-11119.466914,-11119.466914,-0.68518518518,-6.1666666667,"-"
"ALUP11<XBSP>","Alupar","ALUP11",11599102648,3949079910.1,145109043.23,1398197599.2,5221447150.7,915179075.91,"-",45450203.264,70992854.262,686435580.03,"-",-447662324.99,624901800,"-",7.3787192207,0.47450831688,3096704818.8,4279807422.8,274781795.39,"-","-",693734892.31,-3.3642472951,2.7630772841,19.150533156
"ABEV3<XBSP>","Ambev S/A","ABEV3",91965604509,20781074112,6571999069.7,25609754510,9614707757.2,25548575203,"-",1773491962.5,3385507026.5,8524651589.6,"-",-8141383333,15697268000,"-",0.5276963352,0.1245256745,54597097751,3.7042381294E11,1685457907.5,"-","-",9289805582.4,-10.328666202,5.9652877509,23.597979785
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8284379677.5,74762353.546,-23649870.63,2140115612.6,2965249245.5,3084184299.1,"-",139492476.94,274036791.11,8353190.6453,"-",0,3.922515918E12,"-",1.1521511551,0.59786097697,3179014819.4,5088566696.6,276586855.52,-16752094.655,33858776.754,33858776.754,-3.359220307,1.3018404725,39.434622064
"ANIM3<XBSP>","Anima","ANIM3",1213462482.4,174575630.55,49029436.114,232246127.96,195457989.42,544189181.78,"-",17808444.011,34703856.239,18228512.761,"-",-48389449.018,82865982,"-",0,0,785758364.99,2226778400.8,19165018.975,"-","-",49118391.849,31.957539806,3.4059827638,26.872045043
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1003708564.9,92639985.352,61874891.393,245279378.68,46329876.646,644548548.16,"-",14708583.734,23263160.281,6208369.0271,"-",-62887998.378,88682000,"-",2.4337665935,0.721959014,712099309.67,2630686502.6,13849913.789,"-","-",73122849.925,8.6082979614,7.4004728375,29.664266735
"ARTR3<XBSP>","Arteris","ARTR3",11870135948,75564190.66,144985493.6,2385542015.4,6709512281.5,2305008658.5,"-",306760146.74,536746551.92,1065725538.4,"-",-33392994.64,344444000,"-",0.84910033288,0.099136202112,2775081651.3,4021535344.9,381132083.45,"-","-",506231028.22,-2.5307025825,1.7920008319,11.67544026
"ATMP3<XBSP>","Atmasa","ATMP3",3415155231.8,522461743.43,-29513536.183,1803536762.1,1114710496.7,2045655741.2,"-",108550707.01,198379938.23,553989138.62,"-",0,334649445,"-",5.6584754625,272.64999966,496906737.47,446278760.21,135118819.96,"-","-",58501986.429,-1.756112302,1.0019990409,4818.4356629
"ATOM3<XBSP>","Atompar","ATOM3",712881.37884,0,-56832.830895,10589438.991,39535.882362,0,"-","-","-",0,"-","-",313485000,"-",0,0,-9916093.4949,19365478.253,0,-56832.830895,-56832.830895,-56832.830895,1.9210526316,-1.3272727273,0.92662224286
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",9571089794.9,618180585.62,-164067734.32,2847985818.4,3051851360.3,4976338270.5,"-",135343680.29,243963575.09,65719755.952,"-",0,256581347,"-",0,0,3671252616.3,6463738290.8,607975385.98,"-","-",174558333.61,-0.55103025763,0.39044774123,24.317927286
"BAHI3<XBSP>","Bahema","BAHI3",48534002.088,33358.400743,853727.95975,2781102.2249,5971153.733,0,"-","-","-",7412.9779429,"-","-",6038183,"-",14.40235923,6.3168919684,39781746.13,26483542.791,400300.80891,"-","-",-1744520.8092,-0.76720930232,-5.3555194805,38.862982465
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4121734343.9,0,123916574.78,1580952215.4,1195042467.7,2300305124,"-",53372205.692,108220829.49,627397388.19,"-",-71904650.549,39091735000,"-","-",0,1345739660.8,"-",98532067.32,"-","-",224814617.57,-8.2685177075,3.7133360431,"-"
"BTTL3<XBSP>","Battistella","BTTL3",229205571.5,30985012.305,-48037332.566,292480280.23,64835140.585,199139768.46,"-",614041.67293,2982488.1257,5722818.9719,"-",0,149678000,"-",0,0,-128109849.31,122994627.94,36150622.435,"-","-",-1675333.0151,-0.22648563192,0.19809985521,"-"
"BALM4<XBSP>","Baumer","BALM4",185509773.02,28462128.812,9361355.6455,53968950.417,19236677.762,68231519.979,"-",1198431.4341,2689675.4969,7091748.8987,"-",-1748227.2982,9800000,"-",3.5502044054,0.43906507562,101481197.04,121199718.37,1520895.9746,"-","-",11960839.91,5.2091898428,4.6864291542,12.367318201
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",249157601.64,1047700.8825,6802642.7589,9251396.4727,18101256.64,10998388.274,"-",-112430.16546,38300.386038,191841691.68,"-",0,454750,"-",12.004756517,37.509704509,219156044.41,142089829.98,85249.246343,"-","-",-1141598.6032,0.014759120022,3.0113636364,312.45702029
"BIOM3<XBSP>","Biomm","BIOM3",232996074.23,60554145.823,-4871562.0048,13554630.168,92166790.26,0,"-",212505.3677,404007.29789,13154329.359,"-",0,30827000,"-",0,0,127274653.79,287906472.6,26662010.668,"-","-",-10370756.142,-1.2371198014,-0.59611166501,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",986338722.17,429354740.46,-110625105.33,558642017.77,523521799.27,681591198.94,"-",16885528.258,31468091.367,11815051.344,"-",0,54065000,"-",0,0,-95825094.875,164272526.45,151980873.78,"-","-",-23590566.807,-0.10219916402,0.1138567524,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3",756605593.74,49570583.504,-16364148.809,59539803.341,28549849.051,121971903.57,"-",9650461.7853,21217178.369,66510473.6,"-",0,184866000,"-",0,0,621051879.07,491062716.3,14607273.036,"-","-",-711645.88251,-2.4505541347,-2.2074182153,24.806457232
"BRML3<XBSP>","BR Malls Par","BRML3",25333881772,14190910.775,244098244.19,1785234119.6,11098911961,803025661.62,"-",6271379.3397,12335195.296,49956058.357,"-",-130794582.82,462653000,"-",3.1914063918,0.38401107553,11524295817,8322584535,1582984606.9,"-","-",1125556918.9,-2.2739572326,0.86209712977,12.032659849
"BRPR3<XBSP>","BR Propert","BRPR3",14984184664,10773527.943,80383861.82,499613709.91,6900389050.5,444485863.94,"-",297754.61404,568328.30895,520475065.34,"-",-81668777.996,298228000,"-",2.1495149233,0.27805365216,7503314963.1,3857771987.5,507026687.85,"-","-",665513685.28,-1.086359936,0.95427897188,12.93564651
"BRAP4<XBSP>","Bradespar","BRAP4",13526226108,32122.904419,-405059940.75,1591085756.3,576241662.91,0,"-",0,0,373649917.71,"-",-241542002.3,348034000,"-",6.0753785892,0.78964255242,11358898688,4352980275.8,91057314.561,"-","-",-347650133.07,8.7762406546,-5.2489226263,12.997421326
"AGRO3<XBSP>","Brasilagro","AGRO3",1257537578.2,13098732.025,223390090.31,245889713.86,82423666.25,462773680.53,"-",27455199.308,27455199.308,93428232.006,"-",0,58206600,"-",0,0,929224198.11,801841549.58,111088416.45,"-","-",195125640.91,4.8389300815,1.7564895344,13.77578401
"BRKM5<XBSP>","Braskem","BRKM5",64847468367,38245080281,1664936313.5,17431360649,41712753990,26917877014,"-",1251598547.4,2553636232.2,5956358664.5,"-",-595600654.8,796030590,"-",4.5516245746,0.76592280147,6110279267.5,11291381060,2292512848.7,"-","-",3814669029.5,-1.9130206482,1.3972417511,16.82745993
"BFRE3<XBSP>","Brazilian Fr","BFRE3",180549255.28,0,5832778.1447,3927642.8134,3066501.8757,0,"-",0,53126.341924,19767.941181,"-",0,717,"-","-","-",173555110.59,"-",0,"-","-",-102546.19487,-0.060469433762,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",44704683779,12676960761,1011887550.6,12022052576,14400677047,18484107299,"-",791278562.57,1553032469.5,5726635420,"-",-572348613.99,847584495,"-",0,0,17949798381,68779276819,2836147292.6,"-","-",2098763550.7,-3.3691508171,1.0637010798,81.147398548
"BRQB3<XBSP>","Brq","BRQB3",211925919.92,16054039.232,2285668.199,105648526.14,8885689.5608,254796406.86,"-","-","-",10570906.546,"-","-",129974347,"-","-","-",96807314.452,"-",2437634.2469,"-","-",4876503.9901,"-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",30887.408095,0,-49419.852952,23474.430152,0,0,"-",0,0,29651.911771,"-",0,6504000,"-","-","-",7412.9779429,"-",0,-49419.852952,-49419.852952,-49419.852952,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",16061.45221,0,-48184.356629,23474.430152,0,0,"-",0,0,16061.45221,"-",0,1239753,"-","-","-",-7412.9779429,"-",0,-48184.356629,-48184.356629,-48184.356629,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",17296.948533,0,-53126.341924,23474.430152,0,0,"-",0,0,17296.948533,"-",0,1460123,"-","-","-",-6177.481619,"-",0,-53126.341924,-53126.341924,-53126.341924,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",332132299.25,82541038.401,-9644284.3036,237719376.67,67166522.148,193807366.33,"-",4082079.8539,8717662.0608,7048506.5273,"-",0,38552000,"-","-","-",27376127.543,64301653.272,38763697.16,"-","-",21379028.387,-1.1899224806,0.74958538084,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2997477167.1,665943638,14877846.731,260951649.54,1135555790.7,471609950.24,"-",45434141.812,92654811.308,22907337.34,"-",0,715094432,"-",0.25147450475,0.031127142131,1600969726.8,8851333078,67996775.677,"-","-",75260258.565,-1.2447013713,1.0080761219,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",24102866593,831731183.2,472735487.39,8207148802.3,10840021120,4869529613.3,"-",481398787.61,945343718.65,3112888585.2,"-",-132599642.95,1765587200,"-",0.39145151615,0.072110263154,4848181472.3,32524323540,1707513987.8,"-","-",1569698079.4,-2.2717820449,1.32567452,18.421250188
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3679655226.8,136257947.57,-48618015.838,1425439057.6,1818249052.3,1447711349.9,"-","-","-",114891274.14,"-",0,9183458,"-","-",0,155161041.32,251586786.38,102633915.11,"-","-",71419100.494,-4.4837693104,1.5459664,"-"
"CEDO4<XBSP>","Cedro","CEDO4",830483331.92,476934939.39,-27492264.197,268890948.92,198037705.74,266822728.07,"-",10937848.954,22383486.898,13345831.289,"-",0,10000000,"-","-",0,333621072.32,"-",32927212.526,"-","-",-10687043.201,0.18594445489,-0.11308094094,"-"
"CEED3<XBSP>","Ceee-D","CEED3",4071658442.4,216063597.11,-132603349.44,1728697807.8,2355624471.9,2484615230.1,"-",39146701.02,77860978.326,75936075.054,"-",0,387229828,"-",0,0,-12663837.319,511132588.51,272623383.32,"-","-",-114659000.83,55.12862768,-1.0773214092,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3585441219.1,440445790.96,33745111.092,521250957.03,1229436214.3,353075197.43,"-",16492640.427,34596368.059,47144068.724,"-",0,387229828,"-",0,0,1827164393.8,393046518.84,125084118.81,"-","-",-27285936.311,-7.2312834664,-2.6410017996,40.030080891
"CEGR3<XBSP>","Ceg","CEGR3",3126083685.9,0,158463523,939024154.96,964114614.3,2219076182.7,"-",67933765.365,130202780.08,37869197.821,"-",0,51927546000,"-",2.4994251547,0.60381065033,1222944916.7,6272323310.3,68549042.534,"-","-",302092441.63,-6.5236771555,5.0825456716,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8510590405.9,260972652.98,106624568.24,2790576010.7,2748019339.8,4278464465.5,"-",145997365.09,280697351.79,505715826.25,"-",-90189996.142,38571000,"-",27.611065936,4.9362047057,2971995055.4,689558136.37,136038029.22,"-","-",8702836.1049,7.3513596803,3.5939562998,17.877631806
"GPAR3<XBSP>","Celgpar","GPAR3",792096461.13,39434571.663,-290450359.77,202389123.8,4249692227.1,37077244.677,"-",0,"-",313816.06625,"-",0,32774000,"-","-",0,-3659984889.8,"-",90785505.37,"-","-",-218854583.3,1.8392619019,-1.4933456133,"-"
"CEPE5<XBSP>","Celpe","CEPE5",5931400403.3,0,47850772.621,1775949364.7,2174231372.6,2804843522.3,"-",119764071.64,225890734.87,332331214.16,"-",-103886708.38,74612000,"-",1.9531178624,0.38962773736,1981219665.9,1488435762.1,454057253.96,73468788.895,164031904.93,164031904.93,-2.4182004151,0.81393106142,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",955038.65831,0,-153201.54415,27180.919124,6873066.0493,0,"-",0,0,0,0,0,9188947,"-","-",0,-5945208.3102,7552114.8329,0,"-","-",-153201.54415,"-","-","-"
"CMIG4<XBSP>","Cemig","CMIG4",45853340772,5886184944.3,2493990176.2,11627803228,16789699456,13889151917,"-",529667157.99,1044120414.2,935289249.57,"-",-159063974.21,1258281000,"-",3.8599607039,0.565599517,17430917106,18458368525,1297130293.4,"-","-",4179013188.9,-4.5262990857,2.724516468,14.204200207
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",16282903806,10222148173,456058758.01,1964796213.3,4690695226.9,1887473911.4,"-",387125476.12,787286673.95,5830307.1521,"-",-976013679.39,327503000,"-",25.313239191,6.1329125783,9627412365.8,7368085247.8,313735758.99,"-","-",894039733.8,1.1611105126,-0.55143695259,24.22808291
"HGTX3<XBSP>","Cia Hering","HGTX3",1653591986.3,382766645.09,123925223.26,312663348.18,41109904.678,899274531.73,"-",28395412.01,53134990.398,163687201.45,"-",-96173504.838,160878000,"-",4.0166381281,0.60294880942,1299818733.4,2414984757.6,23890792.413,"-","-",112078049.01,7.0341821343,8.0682384681,15.011280334
"CIEL3<XBSP>","Cielo","CIEL3",34599608766,997670694.45,2200785895.1,9253259601.1,14280460784,6359772924.1,"-",472468620.18,745382345.13,1492823027.1,"-",-950936810.51,1880483926,"-",0,0,6545944923.2,1.0180836343E11,605084324.59,3344825839,2668578161.7,2668578161.7,2.9027003539,6.8068999672,37.59683952
"CMSA3<XBSP>","Cims","CMSA3",76259.775091,0,-109569.99147,544.8538788,0,0,"-",0,0,1236.7318201,"-",0,1066243,"-","-","-",75714.921212,"-",235.97979785,"-","-",-114558.92563,-13.547572086,-377.59424084,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",201672535.93,198607269.55,-270404431.92,6328212.1705,7821012958.8,17296.948533,"-","-","-",0,"-","-",102584864,"-",0,0,-7625668635,3814098.2244,235408998.55,"-","-",-35178286.828,0.12978362,-0.12978362,"-"
"CEEB3<XBSP>","Coelba","CEEB3",11142689303,0,287999135.07,2592792817.2,4917316140.1,4068890930.6,"-",205245591.3,419408995.06,716123321.19,"-",-270864036.55,188177000,"-",1.5714629234,0.51450721618,3632580345.8,6178273183.1,1547120619.6,347783566.68,476207232.06,476207232.06,-2.9930645998,0.57139831755,31.934042775
"COCE5<XBSP>","Coelce","COCE5",5424610930.7,58332723.432,272949554.34,1204017113,1828393712.7,2568348522.4,"-",94473461.896,237345021.29,146086320.82,"-",-7412.9779429,77855299,"-",1.3181391234,0.67845644677,2392200105.1,3927455573.2,158357270.31,"-","-",391753645.35,-2.8807095623,1.9712035124,51.47077685
"COGN3<XBSP>","Cogna ON","COGN3",20367056823,1857493357.6,973436434.06,1346692228.4,4005970809.3,3334678707.7,"-",247138800.64,477616933.36,475176828.12,"-",-109074557.45,1623154074,"-",0.46461345187,0.06825195438,15014393785,23844216599,122868873.9,"-","-",1001307995.6,-31.056061228,6.4755890052,14.69005129
"CGAS5<XBSP>","Comgas","CGAS5",10027183146,0,328624725.18,2448673406.5,3790788121.1,3959858380,"-",220501499.9,465358338.84,1614234015.4,"-",-404802957.52,124009000,"-",6.9172168588,3.6321333,3787721619.2,6570377579.6,261827616.44,"-","-",680683109.14,-4.6323874614,2.7644921094,52.452311974
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",322308867.98,6924956.8949,24126772.211,44741028.374,74470776.414,129130369.27,"-",21404973.81,36385366.736,32232863.592,"-",-14195852.76,86466,"-","-","-",203097063.19,"-",11622313.918,"-","-",45372366.996,-4.6180158381,3.8344292237,"-"
"CALI4<XBSP>","Const A Lind","CALI4",55167381.851,27180.919124,8251879.9467,10601793.954,16858347.338,28678340.668,"-",16061.45221,28416.415448,13086377.061,"-",-2441340.7358,372119,"-","-",6.7255165319,27707240.558,"-",281693.16183,"-","-",8574344.4872,12.837281153,27.638580931,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12868850637,225129669.13,25003974.601,1330272482.3,4619711021.2,2260586388.2,"-",333802690.28,647629875.99,417613818.9,"-",-1900193.346,119327000,"-",0.28525718824,0.048318729836,6918867133.6,2021238837.4,242584761.19,"-","-",201364897.34,-1.7373738588,1.3372709725,16.663269566
"CPLE6<XBSP>","Copel","CPLE6",34527428600,10696171047,876346190.95,5169325267.3,11868240696,10064278924,"-",401672209.83,799231452.4,1072169887.2,"-",-364286091.08,273655375,"-",2.7152312503,1.1724530507,17048227062,9791807694.8,453423444.35,"-","-",1239208990.3,10.856134083,2.4814107001,43.180596517
"CORR4<XBSP>","Cor Ribeiro","CORR4",24578963.866,696819.92663,-2272077.7395,869789.41196,15080468.128,2552535.405,"-","-","-",4012892.0597,"-",0,23153,"-","-",7.7672503644,8628706.3255,"-",66716.801486,-2028684.9637,-2243661.324,-2243661.324,-3.0294117648,-0.36267605635,"-"
"CSAN3<XBSP>","Cosan","CSAN3",35087874442,460664688.3,7122636.3068,3737303485.2,16076562330,5013074518.2,"-",344112907.1,654047043.9,2496463639.8,"-",-315901584.04,405856814,"-",1.2434220761,0.38636521609,10787775687,12611080232,1260781991.6,"-","-",768619559.99,-1.0462534027,0.63199890238,31.072732544
"RLOG3<XBSP>","Cosan Log","RLOG3",26135354414,10889495335,33463417.93,3587308054,17331091474,1761689266.1,"-",251472921.75,316356246.69,628217757.75,"-",-122972655.59,405856814,"-",2.6600324764,0.30629810423,1431946416.8,1168342621.9,520846949.73,"-","-",548496121.96,-1.5359883923,1.2266878439,10.542483563
"CSRN3<XBSP>","Cosern","CSRN3",2595914916.4,0,135341209.3,534920488.36,1017978547.5,1095356446.8,"-",38666092.95,86914695.387,162318271.53,"-",-158431400.09,168074000,"-",5.7128095791,0.64025231954,1043015880.5,1883657539.5,239498491.38,157249030.11,163296784.61,163296784.61,-6.4509088781,1.0994980387,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4088626748.9,1204300041.6,-46936505.341,1377610524,767590391.55,1519728430.6,"-",55950686.52,116287384.99,265923286.75,"-",-284164.15448,122546000,"-",0,0,1160030972.9,129520847.88,135386922.66,"-","-",34671733.335,-0.39433551198,0.23361659632,4.2501073539
"CPFE3<XBSP>","CPFL Energia","CPFE3",46218457117,11031975242,362185747.32,9017573851.4,25312618880,12914169877,"-",788617303.49,1525195501.8,4575944799.4,"-",-525085.93762,993014215,"-",0,0,8944769759.5,23617159183,1445597415.7,"-","-",1267378306.4,-2.1998466545,1.1822010156,23.201510024
"CPFG3<XBSP>","CPFL Geracao","CPFG3",20007434730,10784248345,33305274.401,1669292673.6,12933223702,1412040100,"-",400949444.48,765690198.21,1699091609.4,"-",-387945.84568,2.05487717E11,"-","-",0,2547894880.8,"-",658610967.32,"-","-",523929513.06,-0.89248039219,0.72145605522,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4393990784.8,0,106290984.23,1560872929.2,2315839019.3,2432159762.7,"-",59408840.73,116317036.9,204300436.61,"-",0,53096770000,"-","-",0,517278836.35,"-",146763372.81,"-","-",195974426.88,-5.9462331635,2.0812344718,"-"
