"Ativo","Nome","Código","Ativo Tot| < Jun 2014| personalizado| consolid:sim*","Imobil| < Jun 2014| personalizado| consolid:sim*","Lucro Liquido| < Jun 2014| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2014| personalizado| consolid:sim*","PasNoCir| < Jun 2014| personalizado| consolid:sim*","Receita| < Jun 2014| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2014| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2014| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2014| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2014| personalizado| consolid:sim*","DpInCP| < Jun 2014| personalizado| consolid:sim*","DivPag| < Jun 2014| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun14","Dividendos| < Jun 2014| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun14|1 tri","Divid por Ação|30Jun14|1 tri","Patrim Liq| < Jun 2014| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun14|personalizado","DesFin| < Jun 2014| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2014| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2014| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2014| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2014| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2014| de 12 meses| consolid:sim*","Fechamento|30Jun14|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",581166785.68,417831432.65,4337527.414,100905364.01,118669852.83,48020895.158,"-",2053060.4323,4102084.7039,423796.87823,"-",0,182155,"-","-",387.04854716,361448957.81,"-",1754384.5372,"-","-",5826870.7289,3.81171875,2.0371607516,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",7426686454.2,4048651317.2,255819940.34,1011969093.5,3730257431.4,1469946871.8,"-",90475924.648,181581490.37,1713102685.1,"-",-65057529.663,765326706,"-","-","-",2684459929.2,"-",226420545.48,"-","-",452403840.2,-3.0680727295,2.0098247024,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",4467390886,823041790.65,187571152.92,1321132279.7,625288749.56,2351009818.5,"-",48440655.875,95459237.781,516959540.55,"-",-78635174.409,463651000,"-",0.46661997453,0.057756165537,2520969856.7,6871281312.1,110631166.02,"-","-",210752169.46,-786.4987341,1.7214901587,12.377559618
"ALTR3<XBSP>","Altere Sec","ALTR3",1401893.1654,0,14799.256065,6726.9345751,0,0,"-","-","-",5381.5476601,"-","-",36139533,"-","-","-",1395166.2309,"-",0,"-","-",-75341.667241,-0.82795698925,-19.25,"-"
"ALUP11<XBSP>","Alupar","ALUP11",11190141307,3536944167.1,193244649.54,1284100504.9,4375456561.9,948707655.45,"-",24048791.106,47852721.793,382482736.84,"-",-621644096.41,624901800,"-",10.529826637,0.71831109174,3361219146,4539967406.4,194425899.25,"-","-",711042366.13,-5.2686083143,3.7400544461,20.314651515
"ABEV3<XBSP>","Ambev S/A","ABEV3",84744634242,18718987027,6341509477.1,19449857705,8857674957.1,23170932871,"-",1463454034.5,2973953558.7,8440771841.4,"-",-8061505924.7,15670318000,"-",0.83755646073,0.17758959045,54911240428,3.3226241887E11,1547543407.5,"-","-",8458524221.8,-9.1897289595,5.5491515031,21.203297781
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",7504905904.1,67558603.938,-90148995.628,1253207730.5,3007823674.3,2818938078.3,"-",140997894.08,319070615.38,161205605.54,"-",0,3.922515918E12,"-",3.6513300772,2.2490382878,3243874499.3,6040188299.6,545235537.34,-111656350.85,347537657.11,347537657.11,-2.1107065366,0.98920112854,"-"
"ANIM3<XBSP>","Anima","ANIM3",1244396791.6,139255618.03,100936307.91,165263292.48,342913562.29,375311824.59,"-",10062148.737,18955156.246,9632970.3115,"-",-12253784.022,82865891,"-",0.372626582,0.14929515904,750256358.55,3320073492.8,20348977.09,"-","-",79321321.736,4.3273152082,2.0209972885,40.065622329
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",961389272.51,97033340.472,66012754.372,192263862.48,51970951.14,628528441.25,"-",8484009.8861,16556331.376,16894023.492,"-",-24268089.173,88637000,"-",1.1975400885,0.50848044391,717154458.89,3763563453.2,8989875.3661,"-","-",85114557.792,12.630272952,10.798887994,42.460411038
"ARTR3<XBSP>","Arteris","ARTR3",11158999636,70151164.523,259401360.31,1580505386.9,6926768929.7,2490114753.2,"-",213297641.51,417768199.46,1487010414,"-",-166273678.05,344444000,"-",1.9800146606,0.49015499012,2651725320.2,8526752290.2,295585541.39,"-","-",615140496.06,-3.138366757,2.4162256571,24.755119236
"ATMP3<XBSP>","Atmasa","ATMP3",3417004269.1,602322994.92,36655066.5,1246007219.8,1578580138.2,2302013517.8,"-",135550422.46,279279451.98,450115337.06,"-",0,344007815,"-",1.4581030645,302.52435951,592415565.68,1690352411.9,110456265.72,"-","-",135442791.51,-2.0744162941,1.305263816,"-"
"ATOM3<XBSP>","Atompar","ATOM3",746689.73783,0,-857011.46487,9961244.7188,986168.60871,0,"-","-","-",0,"-","-",313485000,"-",0,0,-10200723.589,50611034.046,540845.53984,-857011.46487,-337692.11567,-337692.11567,0.54675467547,-0.52872340425,2.421696447
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",9282381316.9,493522900.49,-164398208.69,3114507475.1,3219944102.2,4545611681.2,"-",83144911.348,154258027.52,390330378.72,"-",0,158999202,"-",0,0,2947929739.6,5989632484.3,671629256.46,"-","-",196418417.27,-0.5675040564,0.37464313184,36.364121745
"BAHI3<XBSP>","Bahema","BAHI3",56605809.062,29598.51213,-1248519.0571,300021.28205,16154060.689,0,"-","-","-",8072.3214901,"-","-",5996334,"-",15.337404566,13.569819945,40151727.092,53052765.453,135884.07842,-1248519.0571,-804541.37518,-1197394.3544,216.53125,-44.133757962,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3541087958.8,102249.40554,-8171880.1218,1107768714.2,1163174438.2,1895932694.5,"-",58194711.009,161815065.82,605235757.59,"-",-168173364.38,39091735000,"-","-",0,1270144806.4,"-",68493647.844,"-","-",-11115586.691,-18.222600243,2.3003486957,"-"
"BTTL3<XBSP>","Battistella","BTTL3",413270571.01,36426350.724,-16162133.01,319992205.42,159499654.94,558323461.25,"-",3169731.5718,7558383.6886,13927445.344,"-",0,149678000,"-",0,0,-66221289.344,155945786.27,33923931.062,"-","-",13687966.473,-1.0993998848,1.0110030925,"-"
"BALM4<XBSP>","Baumer","BALM4",179348148.09,30536246.81,7255671.6327,49760480.439,19368190.029,73998971.1,"-",1205466.6759,2943706.5701,11959144.287,"-",-921590.03679,9800000,"-",2.5773548594,0.51701013993,99311080.519,196585245.25,2086695.1052,"-","-",13046216.914,-708.5925926,5.9085855466,20.059718903
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",280456665.53,1005004.0255,7043100.5001,9740601.2647,22330732.015,16526732.864,"-",193735.71576,361909.08014,208436758.58,"-",0,454750,"-",7.9575775971,31.925144068,245531766.6,182441944.02,223334.22789,"-","-",-971369.35264,-0.0081091517569,-0.20860927152,"-"
"BIOM3<XBSP>","Biomm","BIOM3",234082523.96,23250976.665,-15532491.933,4391342.8906,84097445.284,0,"-",204498.81108,368636.01472,8520335.3328,"-",0,30827000,"-",0,0,145593735.78,352531060.65,14166924.215,"-","-",-9693512.7227,1.9660096541,-0.73325331933,10.957957666
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",997293613.11,427885509.07,17428142.097,541873415.44,641164315.16,752304037.43,"-",14312226.002,29215076.86,35285462.62,"-",0,54065000,"-",0,0,-185744117.49,326440956.85,68766761.387,"-","-",33583548.173,-0.48343222415,0.282407134,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3",1065865293.3,70953015.124,4459957.6233,85097067.762,28027100.214,182165388.29,"-",12259165.569,24299033.072,27406876.846,"-",-102975914.47,190814000,"-",11.668089326,5.5100312407,846946625.36,901082492.39,1225647.4796,"-","-",3944674.4348,1.0307170224,19.730930428,44.100056196
"BRML3<XBSP>","BR Malls Par","BRML3",25954207433,13436379.12,474235433.67,1415982057.2,11211944648,841567768.47,"-",7135932.1973,13780798.17,78216759.078,"-",-194455497.76,459541000,"-",1.6874126461,0.28548622349,12379490248,11623296428,811706905.89,"-","-",1133117149.1,-3.7332802979,1.4212690871,16.918577928
"BRPR3<XBSP>","BR Propert","BRPR3",17663159665,11754645.476,326066627.34,1486651195.7,7963650552.8,613792418.37,"-",135884.07842,-6099984.2727,1063759762.8,"-",-2416939158.9,297539000,"-",45.550289799,8.1567358712,8131475462,5328060579,472992296.16,"-","-",836194293.13,-1.5282643171,1.1024563049,17.907099839
"BRAP4<XBSP>","Bradespar","BRAP4",14677985579,33634.672875,626313934.39,57769568.744,2555627023.6,0,"-",0,0,466668977.66,"-",-356032430.09,349548000,"-",4.1348606678,1.1265049562,12064588987,9003866784.6,89812648.899,"-","-",701780722.61,-1.5819605561,1.056514418,27.244085029
"AGRO3<XBSP>","Brasilagro","AGRO3",1114494303.4,18219229.603,-17977059.958,241557493.66,87357317.779,204778651.56,"-",28832986.976,28832986.976,116705587.94,"-",-7914911.221,58226600,"-",0,0,785579492,752038135.16,55982894.921,"-","-",-36813822.156,17.540384615,-0.65759054096,12.915714384
"BRKM5<XBSP>","Braskem","BRKM5",62549950442,35905067110,718144663.66,16947586036,34353496960,30534544896,"-",1348755763.9,2812742571.6,4239171558.2,"-",-648621794.82,796110590,"-",4.3684148044,0.82809862371,11102915837,13365691471,1479410323.3,"-","-",2373161614.1,-1.7282331053,1.4557210863,18.956501633
"BFRE3<XBSP>","Brazilian Fr","BFRE3",61996774.431,867774.56019,30943.899045,10847854.695,3262563.2689,0,"-",69960.119581,727854.32102,20180.803725,"-",0,51,"-","-","-",47886356.466,"-",0,"-","-",-359218.30631,0.55905066867,-0.047235573098,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",44800011975,14510245429,783710749.58,11710207346,12726153404,20220680993,"-",825880557.04,1641968042.7,6159703307.1,"-",-491083714.01,871529393,"-",0,0,20305635450,62613862491,1585472555.4,"-","-",1686468060.3,-2.230629574,0.97144231168,71.843661262
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",20180.803725,0,-59197.024261,14799.256065,0,0,"-",0,0,18835.41681,"-",0,254000,"-","-","-",5381.5476601,"-",0,-59197.024261,-59197.024261,-59197.024261,-92,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",2690.77383,0,-63233.185006,20180.803725,0,0,"-",0,0,2690.77383,"-",0,1139753,"-","-","-",-17490.029895,"-",0,-63233.185006,-63233.185006,-63233.185006,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",8072.3214901,0,-63233.185006,14799.256065,0,0,"-",0,0,8072.3214901,"-",0,1360123,"-","-","-",-6726.9345751,"-",0,-63233.185006,-63233.185006,-63233.185006,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",365486463.95,92051372.725,-302712.05588,206958178.36,137891395.69,184459272.98,"-",6348880.852,13441760.667,18338969.039,"-",0,38552000,"-","-","-",20361085.572,94255434.521,23623648.841,"-","-",18859633.775,-0.89255348327,0.69938749194,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3209389541.9,454989673.85,92374265.585,237762157.17,1219739885.6,489342783.34,"-",59148590.332,104798913.74,31569503.961,"-",0,715094432,"-","-",0.02114144023,1751887499.1,"-",49087786.981,"-","-",206267994.88,-4.7108669056,3.5956815911,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",20531778846,779911376.93,832602110.07,5069806712.6,9956591025.4,4519270350.8,"-",429152863.54,833647475.7,2273874750.5,"-",-140331927.56,1765587200,"-",0.32197198413,0.077971841001,5212737927.7,42757162492,800559029.91,"-","-",1792822241.3,-3.7914299567,2.5453179477,24.21696447
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3303356745.6,176463638.55,-208766378.38,1475999767.5,1344263516.9,1178326185.6,"-","-","-",104672447.37,"-",-12337198.01,9183458,"-",0,0,174541080.65,232384136.46,44756986.502,"-","-",-170697310.23,29.387210948,-1.6913560128,"-"
"CEDO4<XBSP>","Cedro","CEDO4",965321838.46,535537988.46,180281.84661,322014321.95,201880688.15,380120237.42,"-",10703898.295,20643616.824,14771002.94,"-",-3609673.093,10000000,"-",0,0,406357973.04,145521490.09,27318081.309,"-","-",13367764.387,-1.4962179265,0.7621829904,"-"
"CEED3<XBSP>","Ceee-D","CEED3",3951909925.7,263327199.33,-158404509.99,1451044185.6,1954408591.4,1805596690.1,"-",41203819.659,64488430.997,93071176.007,"-",0,387229828,"-",0,0,546457148.66,523057838.76,142049986.65,"-","-",-138207561.62,14.498362756,-1.1578052787,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",4471293853.4,538197818.39,60508776.503,519385273.16,1513848192.2,448886998.81,"-",23031678.598,"-",50201767.347,"-",0,387229828,"-",0,0,2428653442.8,681747549.35,51062814.973,"-","-",-75878476.62,"-","-","-"
"CEGR3<XBSP>","Ceg","CEGR3",3169730226.4,0,200298513.13,1053662634,981954856.89,2176714943.7,"-",65788074.757,134200999.38,289793650.72,"-",0,51927546000,"-",6.6173792077,1.5910613886,1134112735.4,6242646133.3,49522346.955,"-","-",333615593.32,-11.838707529,7.3401029197,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7804028467.7,283988306.18,-11021409.607,1951635749,2996270836.8,3585470927.8,"-",146859744.87,289776160.69,854748524.08,"-",-70683937.741,38571000,"-",1.3037280686,0.27257450354,2856121881.9,806415956.58,114055175.72,"-","-",9197064.951,0.17663683467,0.18334846686,20.907312659
"GPAR3<XBSP>","Celgpar","GPAR3",613145287.26,42109265.053,-693338419.72,2167926876.3,1970312410.1,34976023.63,"-","-","-",626950.3024,"-",0,32774000,"-","-",0,-3525093999.2,"-",12771757.984,"-","-",-692058956.76,68.135759272,-18.570665649,"-"
"CEPE5<XBSP>","Celpe","CEPE5",5197325175.2,0,-28952726.411,1206046537.6,1937369266.1,2368143320.9,"-",108890235.35,210422549.67,17028562.183,"-",0,74612000,"-","-",0,2053909371.5,"-",165896969.72,-38124229.011,46851753.929,46851753.929,-1.165349756,0.52237837735,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1039984.0853,0,-147992.56065,28253.125215,7281233.9841,0,"-",0,0,0,0,0,9188947,"-",0,0,-6269503.024,7065477.6365,0,"-","-",-147992.56065,"-","-","-"
"CMIG4<XBSP>","Cemig","CMIG4",44041574319,7665695785.1,2678615568.5,11738991899,14989816667,12779197973,"-",517333558.11,1104652798.2,2675674552.7,"-",-2064520438.1,1258281000,"-",13.998676134,3.0397488017,17312765751,27141849804,898000022.62,"-","-",4441003812.4,-14.132305487,4.1214428686,21.049479843
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",21570701421,14513818777,1795087872.9,2958216567.9,4923308876.8,4041558437.4,"-",428656415.77,859087396.88,185663.39427,"-",-540199754.12,327503000,"-",9.5659303842,3.5778259641,13689175976,11458238659,158108524.87,2680726480.6,2730386057,2730386057,-4.6924656156,2.8509942606,37.401756237
"HGTX3<XBSP>","Cia Hering","HGTX3",1786167957.7,370452287.05,186687233.71,412086630.52,72436976.891,1095311776.8,"-",24950200.339,48602102.305,264217845.47,"-",-98071979.17,164611000,"-",2.0183016032,0.60390419661,1301644350.2,4925392396.8,21060686.768,"-","-",232544746.71,12.929872903,11.682475959,29.92140499
"CIEL3<XBSP>","Cielo","CIEL3",18109061250,713982036.54,2151903318.2,8634947498.7,4769140990.2,4921985016.1,"-",277778000.18,543752920.96,580452385.23,"-",-1283391486,1565882893,"-",0,0,4692117589.3,95855685138,268135612.16,3199110785.8,2355058087.7,2355058087.7,3.0570000964,9.3178572703,35.425407774
"CMSA3<XBSP>","Cims","CMSA3",279236.3996,0,-67819.608999,12730.050989,4321.382771,0,"-",0,0,1346.7323019,"-",0,1066243,"-","-","-",262184.96584,"-",1634.6451017,"-","-",-75729.138672,-19.440665434,-35.858847596,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",227241231.49,224489915.25,-437650327.29,11832677.917,7679077003.3,37670.83362,"-","-","-",0,"-","-",102584864,"-",0,0,-7281573021.6,6087151.2143,443544467.37,"-","-",-4411523.6943,"-","-","-"
"CEEB3<XBSP>","Coelba","CEEB3",10411852467,0,146045785.79,2390147123.9,4522480444,3269377653.6,"-",206125383.86,395485901.38,325950924.06,"-",-15762553.096,188177000,"-",0,0,3499224899.6,6555393926.1,659306857.7,172681755.93,316199559.7,316199559.7,-2.9204219363,0.5005505684,"-"
"COCE5<XBSP>","Coelce","COCE5",4919322495.4,60631206.712,123036978.76,1075523826.1,1686061753.5,2109047363.4,"-",92543784.336,221135865.67,33923931.062,"-",0,77855299,"-",2.8710359229,1.348066303,2157736915.9,3937346237.8,138016516.68,"-","-",136563498.81,-1.3263739367,0.80476940045,46.954003334
"COGN3<XBSP>","Cogna ON","COGN3",5860342610,730854533.85,731375198.58,588887961.18,1085053201.6,1882200330.3,"-",85056706.154,162836214.49,9506503.9415,"-",-125116946.93,268525715,"-",0.39592637506,0.082511228053,4186401447.2,22384350126,66128457.647,"-","-",760083064.57,-47.314627206,8.2352743051,20.840043314
"CGAS5<XBSP>","Comgas","CGAS5",9727887358.4,0,414632102.57,1664262449.3,4076210222.7,4216133152.7,"-",251805305.79,481621607.84,1153553576.4,"-",-197296954.93,121871000,"-",0.98851055767,0.65166529313,3987414686.3,7775921774.4,195389196.28,"-","-",773114482.23,-5.5469731617,4.0733827478,65.784016963
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",350357588.09,7554347.5278,33548568.113,47508302.743,99024513.106,132079324.22,"-",14909577.792,27731115.092,47679166.881,"-",-4842047.5071,86466,"-","-","-",203824772.24,"-",15615905.922,"-","-",64279896.026,-3.8485051404,3.5989980477,"-"
"CALI4<XBSP>","Const A Lind","CALI4",43912083.519,39016.220535,4134373.9898,10019096.356,16253619.32,27024786.962,"-",12108.482235,21526.19064,3861260.4461,"-",-3890858.9582,372119,"-","-",10.570889737,17639367.843,"-",546227.0875,"-","-",5335804.505,-202.13846154,16.801790281,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12955972396,297461010.75,267107736.56,1271122902.7,4336934098.4,2592814863.4,"-",314983329.93,618717879.87,315915683.06,"-",-89269112.585,119327000,"-",0.69347037988,0.37785931989,7347915395.7,6501909868.5,182517879.67,"-","-",469667845.1,-4.3481138833,2.8481622376,53.602313013
"CPLE6<XBSP>","Copel","CPLE6",33723438813,10976783123,1007768795.6,4539013903.8,10994668697,8300022843.9,"-",414597122.51,832729921.82,2776255678.5,"-",-336060161.34,273655375,"-",2.7082491226,1.2344662254,17706817470,10448303700,310012125.28,"-","-",1368500662.2,5.0353359003,3.1787808089,45.581708681
"CORR4<XBSP>","Cor Ribeiro","CORR4",29169333.704,757452.83315,149337.94757,2096112.8136,16774284.056,5763637.5439,"-","-","-",123775.59618,"-","-",23153,"-","-",8.3986215545,10298936.834,"-",298675.89513,417069.94366,639058.78463,639058.78463,-3.8695652174,3.0030674847,"-"
"CSAN3<XBSP>","Cosan","CSAN3",38696984438,1776839044.8,484701198.49,2806134031.1,17329997467,5924000937.3,"-",445321723.48,865130874.9,1777787542.6,"-",-367882598.04,404241314,"-",0.933354239,0.45050049671,13367701154,21808825072,748508700.94,"-","-",1200927340.4,-2.6456410942,1.6102861635,48.266829236
"RLOG3<XBSP>","Cosan Log","RLOG3",3289803317.8,1394980567.5,80245602.546,384936722.58,1031531019.3,536022327.75,"-",60176465.935,"-",299175033.68,"-",-168173364.38,939753176,"-","-","-",1399495686,"-",56769946.266,"-","-",162369365.23,"-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2372714945.6,0,112055930.76,492769483.82,818873781.99,969772378.38,"-",40220341.824,78250393.751,62798625.032,"-",-289963169.47,168074000,"-",10.890526773,1.4710580087,1061071679.8,2270290582.9,114912187.18,130148693.99,115432851.92,115432851.92,5.7191191759,1.4287220814,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4166998277.1,1413384115.1,-58521640.029,1469400644.7,468853886.01,1554661849.6,"-",69134052.015,141490305.69,136780106.1,"-",-3520877.5566,122546000,"-",0,0,1355162496.3,274756807.25,121791150.48,"-","-",31447073.752,-0.5677325157,0.46731645174,9.6867857881
"CPFE3<XBSP>","CPFL Energia","CPFE3",43775063934,10401865660,458951838.32,9227938890,23063048985,10522261644,"-",758507616.5,1470743340.8,6378038077.2,"-",-782996349.12,962274260,"-",2.9470490853,0.76200778919,9148137265.1,26319852257,1243722752.8,"-","-",1338073391.7,-2.8387078388,1.3631728498,25.856637169
"CPFG3<XBSP>","CPFL Geracao","CPFG3",19800613528,10174290772,126314341.29,2122738020.6,12687107585,1434735405.4,"-",361783959.16,"-",2697110602.4,"-",-234222444.2,2.05487717E11,"-","-",0,2756120617.9,"-",566526285.27,"-","-",599936278.53,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3810917413.1,0,43706239.321,1396293665.1,1908275274.1,1828298748.9,"-",60635242.873,118550113.4,427118638.52,"-",-295741606.27,53081259000,"-","-",0,506348473.95,"-",123795776.98,"-","-",117471113.09,-10.141128793,1.8452508464,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",12752284854,7147495797.8,-161790848.85,1416286114.7,6684026150.2,718511954.29,"-",277359584.85,514214951.24,982336946.77,"-",0,441529878,"-",0,0,4634984388.6,7722370765.9,262740610.63,"-","-",40667010.28,-0.64262954526,0.49276003217,17.490029895
