"Ativo","Nome","Código","Ativo Tot| < Mar 2005| personalizado| consolid:sim*","Imobil| < Mar 2005| personalizado| consolid:sim*","Lucro Liquido| < Mar 2005| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2005| personalizado| consolid:sim*","PasNoCir| < Mar 2005| personalizado| consolid:sim*","Receita| < Mar 2005| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2005| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2005| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2005| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2005| personalizado| consolid:sim*","DpInCP| < Mar 2005| personalizado| consolid:sim*","DivPag| < Mar 2005| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar05","Dividendos| < Mar 2005| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar05|1 tri","Divid por Ação|31Mar05|1 tri","Patrim Liq| < Mar 2005| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar05|personalizado","DesFin| < Mar 2005| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2005| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2005| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2005| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2005| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2005| de 12 meses| consolid:sim*","Fechamento|31Mar05|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",323818641.33,54457225.592,442741.67148,30754188.717,84692337.866,13489444.522,"-","-","-","-",96138191.521,"-",182155000,"-","-",0,208372114.74,"-",3164621.504,-1487437.5367,-486361.54059,82877.751311,5.2088387767,0.96904723569,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",3961218458.7,2599990651.3,-90997589.946,676352242.49,3762043593.3,225774261.53,"-","-","-","-",57909738.232,"-",394762881,"-","-","-",-477177377.15,"-",138765708.61,-91093553.658,40250234.222,41240405.251,-0.091052408665,0.086713600119,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2351778329.1,575852064.06,83047868.801,522552945.99,520867038.05,693420697.27,"-",23094539.701,"-","-",419553349.06,-35462953.587,1863583000,"-",0,0,1294964864.2,1475142458.9,18955014.122,80838522.43,81231101.252,115771494.6,11.697686727,3.8242697112,2.2547310254
"ALTR3<XBSP>","Altere Sec","ALTR3",830958.50657,0,-4361.9869111,80696.757856,436198.69111,67610.797122,"-","-","-","-",137402.5877,"-",6511842,"-","-","-",314063.0576,"-",573601.27881,-2180.9934556,-146126.56152,-146126.56152,-0.63109756097,-0.3942857144,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",68139448126,11773744210,314606124.97,14985329047,15822525194,8060059785.4,"-",1632591375.1,"-","-",1813402275.6,-1982036689.6,54499368000,"-",1.6519314177,0.12609860543,36875958179,1.0611276824E11,693608262.71,1021575153.5,1621217494.3,1236913361.4,-3.0353221881,2.2958241197,7.61397511
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10460038069,4082571115.6,23279924.145,2332607396.6,5273321569.5,1216501443.7,"-","-","-","-",466344382.65,"-",4.235186511E12,"-",0,0,2854109103.8,4618457031.8,246055319.67,55861785.377,185580733.13,185255765.11,-1.3387214981,1.1172659426,33.149065755
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",2114966059.7,1624521699.3,25578691.247,277546684.17,971730729.16,188634123.97,"-","-","-","-",116785656.56,"-",410425000,"-","-","-",865688646.35,"-","-",29966850.079,65826744.476,65617369.104,"-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3",929504514.86,391300759.84,36298274.081,258290692.96,24486013.526,474141434.26,"-","-","-","-",298270483.99,"-",379803477,"-","-","-",646727808.38,"-",4089362.7292,55200944.36,54047198.822,54047198.822,"-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",972723.08118,0,-438379.68457,9382633.8458,27530680.389,0,"-","-","-","-",0,"-",88485000,"-",0,0,-35940591.154,58248724.662,222461.33247,-401302.79582,-178841.46336,-215918.3521,1.106796116,-1.106796116,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",105736743.71,124316.62696,10460044.612,36088898.709,15282221.143,0,"-","-","-","-",119954.64005,"-",3006955,"-","-",14.593347848,54365623.867,"-",1469989.589,10460044.612,-625945.12175,11633419.091,-11.443478291,7.6422764442,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5292741135.2,1854937114.9,20773962.664,1707377640.7,2039351016.6,1035884651.6,"-","-","-","-",65643541.025,"-",39091735000,"-",3.0299758321,0.0010970337758,1546012477.9,1415356294.2,131311072.97,28749855.731,70101491.649,72568195.247,-2.6050840768,0.80746072298,"-"
"BTTL3<XBSP>","Battistella","BTTL3",712572000.81,323072741.57,10918053.238,238221191.18,85468771.536,322577656.05,"-","-","-","-",16464319.596,"-",149736000,"-","-","-",357717822.61,"-",12359689.912,11581075.249,19818687.531,22021490.921,-2.5917565119,0.79063313745,"-"
"BALM4<XBSP>","Baumer","BALM4",78350008.897,9530941.4008,900750.29715,23890602.312,13550512.339,20475166.561,"-","-","-","-",9184163.4414,"-",440000000,"-","-",0,40908894.246,"-",381673.85472,1585582.2422,1866930.398,1901826.2932,-6.4244444548,3.7496757504,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",445594410.92,54646972.022,9125276.6181,42474847.547,11186315.433,42437770.658,"-","-","-","-",405664.78273,"-",454750,"-",0,0,391933247.94,798275457.08,379492.86127,11583256.242,4671687.9818,7692363.9178,0.90612296962,5.3591284928,"-"
"BIOM3<XBSP>","Biomm","BIOM3",29096633.691,1799319.6008,"-",4442683.669,9195068.4086,"-","-","-","-","-",937827.18589,"-",8865000,"-",0,0,15458881.613,16357274.887,"-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",832125338.07,40618822.116,29273294.161,513521452.09,1880934556.9,276019988.75,"-","-","-","-",2355472.932,"-",40753902000,"-",0,0,-1562330671,915505133.57,7162382.5081,42239300.254,48518380.412,47076743.738,3.2855874507,-3.0455873104,22.464232592
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",5234362483.4,761166.71599,266733318.62,61868241.354,19146941.546,0,"-",1707717.8757,"-","-",37602508.167,-152281325.05,43711000,"-",1.8893786247,0.52461947253,5153347300.5,9594335247.1,540886.37698,266733318.62,-11103437.682,260848998.28,24.020493063,213.63477596,27.766772931
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",33138764826,11783848753,448591095.93,9104044646.8,13307813568,7378924624.3,"-",538515637.09,"-","-",3907395902.2,-22041119.862,90523957934,"-",2.1202576272,1.2519049567,9647112017.2,20190743158,676297717.65,711176165,1315067080.9,1238387713,-1.9499516662,1.9231573234,59.044945326
"BFRE3<XBSP>","Brazilian Fr","BFRE3",6542.9803667,0,-30533.908378,69791.790578,2292224.1218,0,"-","-","-","-",6542.9803667,"-",20000,"-","-","-",-2355472.932,"-",0,-30533.908378,-30533.908378,-30533.908378,"-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",5394571719.7,2074268721.8,156577882.16,1923939385.9,1198229080.5,2624775460.9,"-",60714495.816,"-","-",498138905.25,-81547345.303,44508889,"-",0.55560580136,0.10480750206,2272403253.3,5008165870.8,109671255.91,191790021.5,260572012.11,261278653.99,-4.3869543266,2.5212350772,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",381673.85472,0,0,28352.914922,87239.738222,0,"-","-","-","-",4361.9869111,"-",540000,"-","-","-",266081.20158,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",353320.9398,0,0,21809.934556,65429.803667,0,"-","-","-","-",2180.9934556,"-",539000,"-","-","-",266081.20158,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",50162.849478,0,-56705.829845,0,647755.0563,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-597592.20682,"-",8723.9738222,-56705.829845,-47981.856022,-47981.856022,-0.93621399177,0.93621399177,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",235331374.85,87292082.065,-9068570.7882,224790633.48,163408753.66,66618445.1,"-","-","-","-",3991218.0237,"-",184800000,"-","-","-",-155411050.66,"-",8756688.7241,-9171077.4806,-636850.08902,-567058.29845,0.68657123461,-0.61339829553,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2710822195.7,2410414338.1,33955887.11,608647662.65,587633790.71,206415763.61,"-","-","-","-",46697250.877,"-",573654000,"-","-","-",1514540742.4,"-",14649733.041,41936142.163,51964350.072,51990521.994,-1.539154541,0.99102886423,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",6997231140.6,4772312476.9,147546388.26,1406127919.7,3077078607.7,897775422.07,"-",134698155.82,"-","-",490518514.12,0,100775450,"-",0,0,2491854814.8,11690661850,140828928.42,239590855.07,348378808.63,352038515.65,-3.9113660889,2.3701213966,7.2504401188
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2733519794.6,916466535.99,-127775682.58,829944344.61,1433333632,430251121.96,"-","-","-","-",69144035.522,"-",4591730000,"-","-",0,470241817.96,125627968.13,70701264.849,-134128916.52,-94297433.045,-91924512.165,0.1158388014,-0.06515406706,"-"
"CEDO4<XBSP>","Cedro","CEDO4",781936316.67,397706337.61,15055397.823,201063605.67,134560753.23,192354898.81,"-",11397871.798,"-","-",25388944.816,-5448121.652,1784530000,"-",1.9768707597,0.55464324389,404971226.81,280566335.08,9910434.2621,17814354.545,24719379.825,30983193.03,-6.7360514895,4.268167389,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7378536407.4,3924250619.6,11271374.178,1827796832.4,4917034478.6,1052017460.2,"-","-","-","-",168381418.74,"-",3.87229828E11,"-",0,0,633705096.46,424848724.49,97243955.203,28804380.568,71567119.251,75591052.176,-1.4489078272,0.33545760898,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2767713410,1604676839.9,25655026.018,594732924.4,1469969960.1,503041778.54,"-","-","-","-",163310608.96,"-",51927546000,"-",2.8862528822,0.22799871088,703010525.5,2051000731.9,65641360.032,49368967.86,103584103.17,98964759.039,-2.6629899885,2.1015666424,"-"
"CLSC4<XBSP>","Celesc","CLSC4",6884855452.8,2514286332.5,50516170.418,1634168233.4,3191441180.5,1517578866.2,"-",48716850.817,"-","-",413296078.83,0,771432000,"-",7.2285731551,2.837784734,2059246038.9,1552028849.8,94284347.084,69536614.344,69170207.443,79669509.938,5.177762661,1.4088532456,39.2578822
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6431202271.1,2095705706.5,95678001.902,1348006625.1,2462921755.6,805510674.93,"-","-","-","-",35388799.81,"-",71329793000,"-",2.8471360047,0.63648246181,2620273890.4,1593556794,106890489.25,138538885.29,174752100.63,175258091.11,-3.0888505247,1.0355935778,22.355182919
"MAPT4<XBSP>","Cemepe","MAPT4",1688088.9346,0,-189746.43063,996714.00919,8739240.7764,0,"-","-","-","-",2180.9934556,"-",9188948000,"-",0,0,-8047865.851,8266947.1592,159212.52226,-189746.43063,-30533.908378,-30533.908378,0.91666666528,-0.91362126108,"-"
"CMIG4<XBSP>","Cemig","CMIG4",38721811457,18030264173,1209842870.7,8573097057,13080106946,4787274092,"-",321932081.99,"-","-",2003920777.9,-7927911.211,1.62084691E11,"-",0.40846076728,0.070572565054,17025066099,20426700674,451847319.16,1904722652.6,1578522366.4,1562241250.2,5.7223846846,2.2750079579,16.748510599
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",42920158429,38679033451,-353508505.24,6076258672.2,21623832565,876517278.86,"-","-","-","-",408042065.6,"-",93698262000,"-","-","-",15220067191,2084918682.3,434013335.67,-328708428.65,24902583.276,6416482.7463,-1.1526411245,0.97397870276,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1482120274.6,480747663.44,-15131732.594,347820474.31,1147017173.2,171694347.8,"-",5450302.6454,"-","-",19118588.631,0,33094000,"-",0,0,-12811155.558,128247877.41,51406015.748,-15825288.513,20483890.535,20608207.162,-0.61183968848,0.32922629605,1.1268466187
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",85560.373262,0,-29133.710579,17120.798626,0,0,"-","-","-","-",84912.618205,"-",270000,"-","-","-",68439.574636,"-",0,-29133.710579,-29724.759806,-29724.759806,-137.71838833,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",62265182.163,48834624.463,-106271087.11,3274840189.3,770603874.67,15266.954188,"-","-","-","-",2180.9934556,"-",102584000,"-","-",0,-3983178881.8,"-",103651713.97,-105368155.82,-1751337.7448,-2654269.0354,0.13085508082,-0.13080093258,"-"
"CEEB3<XBSP>","Coelba","CEEB3",9830845448.9,3489020289.6,532749090.4,1802824457.3,3786710629.3,1681561221.2,"-","-","-","-",134685069.85,"-",18817734000,"-",0,0,4241310362.2,4724420633.1,188250269.12,800304643.55,816915089.71,839551620.78,-7.3673323142,2.0030078504,"-"
"COCE5<XBSP>","Coelce","COCE5",5312027660.4,3292043865.7,57831222.468,1046983727.3,1707083206.6,743075375.28,"-","-","-","-",155683674.84,"-",1.557106E11,"-",0,0,2557960726.4,1624188803.4,66443965.624,89920179.179,106277630.09,106423756.65,-3.6317109704,0.92236600408,23.55472932
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5010472600.2,2832475829.7,130569535.2,1445383620.9,1372473009.7,1232503392.7,"-","-","-","-",36725748.798,"-",11982280000,"-",0,0,2192615969.7,7356516704.9,59438614.644,197864088.28,251226455.15,219682746.8,-4.239804806,3.8360792633,61.264637944
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",165599895.28,121766205.93,7306755.5508,39577105.488,46073667.771,33482495.937,"-","-","-","-",28116438.526,"-",86466,"-","-","-",79949122.023,"-",1696221.8592,14554011.419,15283449.042,15283449.042,-13.889588469,7.8118439552,"-"
"CALI4<XBSP>","Const A Lind","CALI4",116222960.25,556153.33117,553972.33771,66583549.205,39118298.619,5563714.3051,"-","-","-","-",2802576.5904,"-",69000000,"-","-",0,10196144.404,15140652.847,423112.73038,-26171.921467,307520.07723,307520.07723,4.3645621075,-1.7116613403,"-"
"CSMG3<XBSP>","Copasa","CSMG3",7100693108.2,6014745932.7,87861321.357,736695969.42,2122512297,706905779.81,"-","-","-","-",88502533.433,"-",19108387,"-","-","-",4241484841.7,"-",56579332.224,120203273.31,165884181.24,165884181.24,10.222287447,2.6860092063,"-"
"CPLE6<XBSP>","Copel","CPLE6",21984416213,11780500928,171005153.87,5101177937,5401878047.7,2506674665.3,"-",175268996.08,"-","-",1101709215.1,-1428550.7134,2.7365537627E11,"-",0,0,11373278916,6890788169.7,249944031,283989338.84,317842719.26,318832890.29,149.82991143,1.3381062167,27.284228129
"CORR4<XBSP>","Cor Ribeiro","CORR4",15011777.954,4673868.9753,74153.777489,137402.5877,24043271.854,556153.33117,"-","-","-","-",47981.856022,"-",463073000,"-",0,0,-9168896.4872,2519977.4333,26171.921467,56705.829845,-187565.43718,95963.712045,-10.89999998,9.3428571279,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2563059889.1,697824123.06,58579303.223,529907255.92,1041838763.7,319332337.79,"-","-","-","-",21118559.63,"-",168074000,"-","-",0.19392016509,991313869.39,"-",41216414.323,91167707.436,91348729.893,91348729.893,-10.295777796,2.1985692742,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",5003491240.2,2502430452,63298973.061,733540071.89,590368756.5,758128592.11,"-","-","-","-",178174079.36,"-",6076838000,"-",0,0,3567296144.7,2834693529.2,42511924.436,104964672.03,132669831.9,136743927.68,-6.6184941587,4.4860647666,100.32569895
"CPFE3<XBSP>","CPFL Energia","CPFE3",28088074706,8539335278.3,361272841.94,6998325999.3,11478346095,3848834046.9,"-",228249689.1,"-","-",2110979203.6,-6113324.6559,451628769,"-",0,0,9294582778,17818638957,538352062.58,649918601.81,910309591.46,908043539.26,-2.4065484577,1.3703579113,18.648778761
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5640607410.4,2629931329.4,52688439.899,467428336.4,2842658888.1,199089806.6,"-","-","-","-",170475172.46,"-",2.05487716E11,"-",0,0,2330520185.9,4023049035.7,76995611.962,89244071.208,161504746.38,161504746.38,-2.2755022569,2.0786925466,0.019519891427
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4031644918.4,1315435668.8,115649358.97,1415126698.7,1321904495.4,1002299533.4,"-","-","-","-",216003410.84,"-",53031259000,"-",0,0,1294613724.3,1734912432.3,58535683.354,195281792.02,202963250.97,202895640.18,-10.154605909,1.9904732712,0.032714901833
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1157045381.1,684910460.81,21203618.375,159245237.16,72520213.391,152649912.95,"-","-","-","-",146804850.49,"-",2321291000,"-",0,0,925279930.54,916848552.76,2098115.7042,38690823.902,35229587.288,34123823.606,28.468597404,21.83913275,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1566273907.1,134990408.94,37351693.92,537015113.59,237137237.43,126567412.21,"-","-","-","-",168632232.99,"-",79778000,"-","-","-",740052518.35,1252766130.5,13803507.58,46298129.075,48053828.806,48053828.806,-24.559158429,2.9515380147,"-"
"DASA3<XBSP>","Dasa","DASA3",1180709160.1,378432898.45,12174305.468,256624413.95,372877908.12,261134708.42,"-",37371322.861,"-","-",286637064.9,0,53608000,"-",0,0,551206838.01,3156804823.5,22287572.122,19201466.383,29369257.873,28913430.24,-0.59596914571,0.42241102142,14.718403757
"PNVL3<XBSP>","Dimed","PNVL3",360714507.62,39888189.309,5096981.7056,132405931.69,4848348.4517,315973607.87,"-","-","-","-",3803652.5865,"-",4727000,"-",0,0,223460227.47,213170382.12,6700011.8955,7188554.4295,9195068.4086,9914796.249,-4.8510105727,2.0061295949,1.5266954189
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",650119253.21,158643282.96,-6226736.3156,111483661.47,21114197.643,121588204.15,"-","-","-","-",118233836.21,"-",414548000,"-",0,0,516956516.78,227610532.64,5592067.2201,-4032656.8993,-9253955.2319,-9251774.2385,0.2713892454,0.28791283244,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",27508870.455,13099046.694,-4669506.9883,24688845.917,28930878.188,4394701.813,"-","-","-","-",1341310.9752,"-",19218000,"-",0,0,-26110853.65,50182311.456,2305310.0825,-4582267.2501,-2320577.0367,-2407816.7749,3.4982332183,-1.4400000025,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-",82850686,"-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3",3147134298.5,2508452175,76424191.676,490658097.7,1500798302.6,289409107.58,"-","-","-","-",62871498.343,"-",466699000,"-","-","-",1138267027.4,"-",43031000.878,118454116.55,150883308.25,150955281.03,-31.334117647,13.675994865,"-"
