"Ativo","Nome","Código","Ativo Tot| < Jun 2000| personalizado| consolid:sim*","Imobil| < Jun 2000| personalizado| consolid:sim*","Lucro Liquido| < Jun 2000| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2000| personalizado| consolid:sim*","PasNoCir| < Jun 2000| personalizado| consolid:sim*","Receita| < Jun 2000| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2000| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2000| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2000| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2000| personalizado| consolid:sim*","DpInCP| < Jun 2000| personalizado| consolid:sim*","DivPag| < Jun 2000| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun00","Dividendos| < Jun 2000| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun00|1 tri","Divid por Ação|30Jun00|1 tri","Patrim Liq| < Jun 2000| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun00|personalizado","DesFin| < Jun 2000| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2000| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2000| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2000| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2000| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2000| de 12 meses| consolid:sim*","Fechamento|30Jun00|ajus p/prov ed"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8126521352.8,3842556399.9,10023991.336,1708785416.2,5571125922.7,1698461265.8,"-","-","-","-",1771267.9657,"-",1.54780746E12,"-",0,0,846610013.93,3573756371,380941356.84,28844950.391,266656640.87,242192032.86,-0.97571629299,0.39333502988,70.186717778
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",418457933.83,22175483.302,-120518787.57,31209939.462,243316804.51,2708027.9326,"-","-","-","-",82461.264696,"-",76227000,"-","-",0,143931189.85,"-",9308227.5589,-101842960.35,-54543178.92,-115234669.73,17.274070689,-13.827682926,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",77253011.218,194608.58468,-3941648.4525,92356.616459,3192900.169,0,"-","-","-","-",220996.18938,"-",360623000,"-","-",0,73967754.432,46497089.451,125341.12233,-3941648.4525,-1081891.7928,-3832799.5831,24.584269663,-18.700854701,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",8490089770.4,5156246807.8,-17923780.494,1738128432.6,4858835413.6,3568178086.2,"-","-","-","-",16957334.472,"-",36947082000,"-",0,0,1893125924.2,1535538368.7,210335597.09,-4710187.4394,125443374.3,110900505.66,-2.5676993689,1.6025218036,0.041560477461
"BTTL3<XBSP>","Battistella","BTTL3",1153557228.7,656022240.51,-69669873.316,551250256.04,495140313.09,614379301.84,"-","-","-","-",9991006.8306,"-",137898000,"-","-","-",33921265.845,"-",105276647.41,-58385873.855,27680597.333,16594504.907,-0.94346926871,0.56250790439,"-"
"BALM4<XBSP>","Baumer","BALM4",69970032.32,7038893.5544,4040601.9701,20654897.581,9763413.74,34956979.33,"-","-","-","-",3694264.6584,"-",440000000,"-","-",0.14795995312,39551720.999,"-",613511.80934,5950404.8605,6032866.1252,6069149.0816,-73.258064516,4.9262472885,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",717650491.3,93920082.038,43648396.629,131822577.74,17755559.514,114429847.79,"-","-","-","-",148430.27645,"-",454750,"-",0,0,568072354.04,323987095.74,2371585.9727,31998269.153,2658551.1738,8661731.2437,0.30614041026,2.6980906921,"-"
"BIOM3<XBSP>","Biomm","BIOM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",4381790400.5,351176138.74,126756157.64,908930939.34,801840144.1,624192192.34,"-","-","-","-",37585844.448,"-",39531902000,"-",7.0952620968,3.4683796832,2671019317,1932439476.7,125786413.16,147760690.98,20991339.541,12253743.933,-0.91691004488,-1.2125564287,48.883038229
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",3125173083.1,1718492.7563,-165928556.82,15021143.977,0,0,"-","-","-","-",1731686.5586,"-",1.090615334E12,"-","-","-",3110151939.1,"-",59372.110581,-168300142.79,-10858499.335,-168247367.58,"-","-","-"
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",12318822363,5610426961.5,673223660.33,1166200189.8,3575240068.9,4494386309.7,"-","-","-","-",3740442.9666,"-",1737796000,"-",2.5654764054,0.71086904852,7577382105.2,3693286770,271135936.77,894444144.35,926989956.3,945421698.19,-3.7990393372,1.738952988,27.709046438
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6382844926.3,2718774284.6,37114166.014,2938787535.7,1632795711.5,2640594408.8,"-","-","-","-",1348264766.9,"-",44508889,"-",0,0,1762342358.4,1833793652.6,231561126.62,40547853.076,106018798.79,119222496.49,-2.8374012244,0.8056544679,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",392007658.56,142113743.58,2091217.6727,176526478.56,124123994.07,196524984.47,"-","-","-","-",3176407.9161,"-",184800000,"-","-","-",87428731.281,42766896.866,21954487.113,2071426.9692,18454831.039,18570276.81,"-","-","-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3730283738.8,3321833304.1,-39264755.798,414397541.15,1328005683.4,443473383.08,"-","-","-","-",54341973.435,"-",573654000,"-","-","-",1987880514.2,"-",97973877.81,-124216350.68,-44832540.39,-45079924.184,0.044236731294,-0.038823123312,"-"
"CCRO3<XBSP>","CCR SA","CCRO3","-","-","-","-","-","-","-","-","-","-","-","-",7148386,"-","-","-","-","-","-","-","-","-","-","-","-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2159103084.2,1545861747.8,26796612.576,429873871.31,242185435.96,713560412.57,"-","-","-","-",16333927.311,"-",4591730000,"-",1.85123716,0.49307679161,1487043777,373145016.5,16647280.117,48526805.048,55921931.266,55776799.44,-21.510507432,5.0801355768,26.634987794
"CEDO4<XBSP>","Cedro","CEDO4",854272314.65,400524257.98,22485537.657,256823959.67,108410175.47,350351526.09,"-","-","-","-",97076699.251,"-",1786180000,"-","-",0.29625460227,443328251.26,168297557.47,16640683.216,27611329.871,36810708.56,38100402.74,-2.6644869699,1.931005645,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",12282117205,7235474612.6,-261227391.2,2593604681.7,7246356201.1,1415127658.8,"-","-","-","-",352439445.31,"-",3.87229828E11,"-",0,0,2442156323,2816431640.6,137073711.08,-419091236.34,-454292301.01,-447385345.48,-12.668042274,-1.2443963259,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1236028388.8,851264127.71,54457419.205,330085845.68,428191661.51,503092877.46,"-","-","-","-",4202226.0489,"-",49036264000,"-","-","-",477750881.59,"-",34158754.288,71391664.523,97350470.649,97172354.318,-5.3119782055,4.0929712893,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8087302775.3,3974923222,-18491113.995,1760805280.4,2565914189,1807847782.7,"-","-","-","-",62743127.082,"-",771432000,"-",0.075966975255,0.033576824937,3760583305.9,1665347167.1,214841280.59,-12666050.257,74459223.57,74924305.103,12.312485681,0.43228286923,44.199238978
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",3823194495,2260777823.6,-409433373.02,778906017.16,1190242596.2,1176316537.8,"-","-","-","-",401299393.87,"-",71329792000,"-",0,0,1854045881.6,1969088172.9,81692725.709,-560050522.21,-532808618.81,-546582948.46,21.715466352,-3.2067496887,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",145725546.97,0,-8140576.0508,16492.252939,0,0,"-","-","-","-",0,"-",9188948000,"-",0,0,145709054.72,6075800.7073,0,-8140576.0508,-8127382.2484,-8153769.8531,-289.24137931,1048.5,"-"
"CMIG4<XBSP>","Cemig","CMIG4",38300800106,30368204558,719174375.47,5474217444.4,7692333108.1,5360490166.6,"-","-","-","-",853869903.67,"-",1.58931714E11,"-",3.7515967918,0.49233572194,25134249553,14722928966,340782720.93,291563241.26,1008989437.9,923651924.31,7.6353689009,2.9047126599,12.721427005
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",65553073839,56212584135,-154225654.14,9192986292.2,19571241117,1961990975.6,"-","-","-","-",1000182574.8,"-",93698262000,"-","-","-",36788846430,3856907857.5,1041733156.9,321021703.46,887362370.94,237650066.4,-0.7582999981,1.0862564898,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1707202159.9,624142715.58,1622837.6892,667464565.6,613521704.69,579623528,"-","-","-","-",164378285.04,"-",3.30946814E11,"-","-",0,426215889.61,502141399.21,84875730.526,-280368.29997,57762466.694,59876773.521,-0.29930057016,0.17127232379,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",22772.502858,0,-53293.066148,124450.54067,0,0,"-","-","-","-",174.81788116,"-",50000,"-","-","-",-101678.03782,"-",0,-53293.066148,-53293.066148,-53293.066148,-14293.499999,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",285936084.56,239045311,-159024899.74,2912667105.5,827165647.71,3565625.0855,"-","-","-","-",49476.758818,"-",102584000,"-","-",0,-3453896668.7,"-",147998179.43,-145784919.08,2097814.5739,-11142166.085,0.10420442631,-0.10415194274,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10127440642,4980554837.2,215646102.53,1418412915.6,3673213946.7,1798061279.8,"-","-","-","-",140810855.59,"-",18817734000,"-",0,0,5035813779.9,1489664791.5,200116997.16,339812976.46,460480194.31,472486554.45,-2.3990404815,1.8810140353,6.9902059348
"COCE5<XBSP>","Coelce","COCE5",5975994240.1,2463068499.7,133151853.33,710001384.38,1153949744.4,1069410455.7,"-","-","-","-",56993927.707,"-",1.557106E11,"-",1.6971445201,0.51586475913,4112043111.4,2414995751.5,39149310.027,157606565.99,198454578.07,190241436.1,-8.9381792955,3.5202950909,30.396041883
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",3984670143.5,1678769515.8,107625144.23,516177830.94,700808602.59,739443354.33,"-","-","-","-",5096106.1582,"-",11982280000,"-",0,0,2767683709.9,2209333382.1,36830499.264,77150759.25,109287563.32,94477520.187,1.4269015316,-1.2810174419,18.399198314
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",71761090.989,5907525.0028,-1071996.441,24187538.161,30589830.752,10611115.541,"-","-","-","-",151728.72704,"-",69000000,"-","-",0,16597803.358,"-",544244.34699,-1081891.7928,-577228.85287,-577228.85287,0.010928961748,-0.0086673889488,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",25807575465,19235983301,568402199.1,2209585870.5,7765839079.5,2972504297.6,"-","-","-","-",961198187.35,"-",2.73655376E11,"-",0,0,15832150515,12658999004,297830297.38,869705764.95,873165839.61,862623991.53,11.339751914,2.7243610778,56.073663041
"CORR4<XBSP>","Cor Ribeiro","CORR4",30781140.886,15162977.352,-418903.22466,10456088.363,27512376.353,1088488.694,"-","-","-","-",547542.79758,"-",463073000,"-",0,0,-7187323.8309,842015.09527,39581.407054,-432097.02701,-392515.61995,-379321.8176,0.28,-0.28,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",1768685278.9,1013099307.3,85113218.969,430533561.43,644876775.98,546503785.65,"-","-","-","-",12685840.96,"-",168074000,"-","-",0.57194306773,693274941.45,"-",65220263.473,123207024.8,176777160.8,178231777.51,-4.4508357915,2.1371016393,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",3977990781,2358210755.5,97083296.152,517256424.28,381076593.31,953944894.51,"-","-","-","-",273438255.28,"-",4128287000,"-",2.379704618,1.6370563067,2968476889.5,1741283097.2,37833228.242,155215189.31,163959381.82,162745552,-5.7070278863,2.5039669854,68.792416265
"CPFE3<XBSP>","CPFL Energia","CPFE3",3482969212.2,0,-325405344.29,1105795664.2,3051066793.8,0,"-","-","-","-",393515050.48,"-",53980,"-","-","-",-673893245.8,"-",360121536.73,-312811859.95,-7817327.8932,23366223.964,"-","-","-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1056958804.8,714685184.22,30550249.345,295762168.86,53698775.57,388573971.5,"-","-","-","-",6623288.7804,"-",2321291000,"-",3.886102867,0.53959920334,707497860.39,403761236.59,11881019.017,45653854.586,56100047.598,55625070.713,-5.8458429561,4.9778761062,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1408794633.7,293034350.22,66440690.191,254515044.26,430190522.57,222150647.09,"-","-","-","-",195624507.46,"-",72528000,"-","-","-",696101713.61,647406721.64,3466671.5678,76761542.08,62983913.975,62983913.975,21.628608359,2.1857447642,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",410907780.43,65909639.646,1926295.1433,126746262.28,17897392.89,505467761.88,"-","-","-","-",8391258.2955,"-",4949000,"-",0,0,266264125.25,163616103.91,10103154.15,2665148.075,6250563.864,7190622.2815,-2.2178217822,1.1396854764,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",757693681.43,162148532.45,23851096.201,98811684.26,70989253.551,253248439.23,"-","-","-","-",271686778.02,"-",357412000,"-","-",0,586771270.42,"-",7912982.9602,35507820.578,16139318.726,16795710.393,1.2811096697,2.2970119878,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",14872713.7,2018651.7598,"-",290263.65173,0,"-","-","-","-","-",5040032.4982,"-",10000000,"-","-","-",14249306.539,"-","-","-","-","-","-","-","-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",529942265.24,206417037.79,12128402.811,163606447.61,22350301.183,285688700.76,"-","-","-","-",13170713.197,"-",1.34271E11,"-",0,0,343985516.45,261302897.42,9862367.2576,12121805.91,11854631.412,15948008.592,-53.96969697,1.8990581127,38.921717633
"EKTR4<XBSP>","Elektro","EKTR4",8849291039.4,3680473836.5,-53580031.349,732348387.12,3658852492.9,1853910645.1,"-","-","-","-",176473703.35,"-",1.37791862E11,"-",0,0,4458090159.5,1790075807.7,381409736.82,-65098220.802,127066211.99,113601936.69,0.31958776631,-0.048275389842,22.242961039
"ELET3<XBSP>","Eletrobras","ELET3",2.3633008585E11,54612446.383,2443660416.4,5324477683.1,31660408859,3863105747.1,"-","-","-","-",2457312703.4,"-",5.3750252E11,"-",0,0,1.9934519931E11,66409570792,1914334961.5,3160614934.7,3846507943.7,4368721939.2,0.15720203616,-0.097784833622,60.980621772
"LIPR3<XBSP>","Eletropar","LIPR3",340881674.45,155027.17763,-17033198.836,91884938.025,122695764.96,0,"-","-","-","-",7246695.9415,"-",10390847000,"-",0,0,126300971.45,138122990.82,20110653.234,-17758857.965,1972473.4515,2698132.5809,-0.070817859919,0.071898290224,13.292755713
"ELPL3<XBSP>","Eletropaulo","ELPL3",28198252870,17635809266,344971753.18,6757456556.5,11931224733,7143352186.1,"-","-","-","-",37750766.978,"-",41835972000,"-","-","-",9509571579.7,17525224137,874907421.52,525156213.44,1135273917.1,1097536343.9,-2.8090257335,2.0252051609,"-"
"EMAE4<XBSP>","Emae","EMAE4",3626359456.1,2796376931.6,16538431.247,178518742.71,428313704.18,536087278.69,"-","-","-","-",34947083.978,"-",36947082000,"-",0,0,3019527009.2,597153816.36,2529911.6009,29557415.718,25661945.573,25661945.573,2.8870431894,116.73134328,16.162408072
"EMBR3<XBSP>","Embraer","EMBR3",13687240663,1306249103.3,694083061.85,8215005588.3,2736434189.1,7322349204.2,"-","-","-","-",3043576012.5,"-",489552874,"-",0.35240104078,0.12774527581,2696460266.4,17192251455,412095222.64,939303072.35,1308149010.9,1387961619.8,-5.6489582037,3.5943802592,31.531421203
"ENAT3<XBSP>","Enauta Part","ENAT3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
