"Ativo","Nome","Código","Ativo Tot| < Dez 2014| personalizado| consolid:sim*","Imobil| < Dez 2014| personalizado| consolid:sim*","Lucro Liquido| < Dez 2014| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2014| personalizado| consolid:sim*","PasNoCir| < Dez 2014| personalizado| consolid:sim*","Receita| < Dez 2014| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2014| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2014| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2014| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2014| personalizado| consolid:sim*","DpInCP| < Dez 2014| personalizado| consolid:sim*","DivPag| < Dez 2014| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez14","Dividendos| < Dez 2014| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez14|1 tri","Divid por Ação|30Dez14|1 tri","Patrim Liq| < Dez 2014| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez14|personalizado","DesFin| < Dez 2014| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2014| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2014| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2014| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2014| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2014| de 12 meses| consolid:sim*","Fechamento|30Dez14|ajus p/prov ed"
"ANIM3<XBSP>","Anima","ANIM3",1238390846.6,159477169.36,216301658.99,227846265.02,228352595.89,909698165.04,"-",27748505.396,27748505.396,20813346.654,"-",-11952556.545,82865891,"-",0,0,782191985.67,3842486217.4,38309307.937,"-","-",159457493.29,7.3665010302,4.1623694573,46.369937873
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1044811113,99386452.13,147901081.61,234542687.45,54323005.293,1381140733.1,"-",17354293.58,17354293.58,14207434.147,"-",-37300581.424,88682000,"-",0.51220063112,0.18113696761,755945420.27,3136190700.6,19644588.107,"-","-",194229043.87,11.035999105,9.8871527778,35.364456154
"ARTR3<XBSP>","Arteris","ARTR3",12592459065,80653521.925,599280617.16,2305794023,7494267383.4,5270737696.6,"-",452141655.31,452141655.31,1850142156.8,"-",-266033581.33,344444000,"-",1.8867310419,0.3068872008,2792397658.7,5602571465.9,589952848.32,"-","-",1328175376.6,-3.1408581337,2.2513246277,16.26555105
"ATMP3<XBSP>","Atmasa","ATMP3",3481029932.4,588412867.93,126774229.57,1319370991.3,1642495345,4528422545.7,"-",227532759.64,227532759.64,487475941.49,"-",-133854991.23,344007815,"-","-",903.29559623,519162284.33,963279751.23,207680916.94,"-","-",313873977.48,-2.5495567489,1.5113279646,"-"
"ATOM3<XBSP>","Atompar","ATOM3",756872.81902,0,-1357648.8175,10100382.506,1124159.4556,0,"-",0,0,0,"-","-",313485000,"-",0,0,-10467669.143,20560509.157,815901.02848,"-","-",-651933.77999,0.92379182156,-0.79903536977,0.98380349093
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",10015073626,621985489.99,-214223866.02,4076001490.2,1899631407.6,10446464898,"-",196388164.6,196388164.6,256246704.2,"-",0,255356162,"-",0,0,4039440729,7516510885.5,1225272155,"-","-",480934304.15,-0.56366976709,0.39251222857,28.414356218
"BAHI3<XBSP>","Bahema","BAHI3",55794775.316,40663.877625,5999889.5567,4835066.2234,7025668.6632,0,"-",0,0,9182.1659154,"-",-7837634.4778,6038183,"-",0,0,43934040.429,41503493.46,516824.76724,"-","-",-3641384.6544,-0.99391335482,-7.0456852792,60.903843238
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3633259749.3,85262.969214,315152922.02,1387431828.5,843900075.83,4195790715,"-",114972522.9,114972522.9,370483342.09,"-",-295141047.28,39091735000,"-","-",0,1401927845,"-",162252806.94,"-","-",493456154.98,-9.6507183171,3.0412796197,"-"
"BTTL3<XBSP>","Battistella","BTTL3",350686592.38,35068003.369,-36206591.942,362548639,73151692.372,1133175030.8,"-",5605056.4223,5605056.4223,14288761.902,"-",0,149678000,"-",0,0,-85013738.996,98934878.731,75326553.956,"-","-",31098684.217,-0.46592249037,0.41285154549,"-"
"BALM4<XBSP>","Baumer","BALM4",179561189.69,30326070.542,15081051.647,51437181.72,20510335.179,152551192.78,"-",2758584.9886,2758584.9886,13913604.837,"-",-4319553.1942,9800000,"-",0,0,96828563.053,155463618.42,5243016.7377,"-","-",22624856.815,16.713178295,4.3152364273,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",269067631.29,894605.30775,15225342.825,12172928.527,17970810.434,42825621.829,"-",348922.30478,348922.30478,206987007.54,"-",0,454750,"-",0,0,236083979.59,162314725.58,242671.52776,"-","-",612581.64035,0.026970834536,2.5243243243,"-"
"BIOM3<XBSP>","Biomm","BIOM3",235540920.06,41244977.554,-16676125.04,8864725.3223,86187744.495,0,"-",402703.56229,402703.56229,9809176.6736,"-",0,30827000,"-",0,0,140488450.24,346395018.72,24975491.29,"-","-",-21968987.822,-4.1506815366,-0.87962184874,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",990339881.33,433038815,-75430181.257,519600404.82,549795301.56,1512075795.6,"-",29436712.187,29436712.187,69091863.299,"-",0,54065000,"-",0,0,-79055825.055,171624256.65,185969029.76,"-","-",89701890.565,-0.54562282577,0.48234854309,3.1744059307
"BBRK3<XBSP>","BR Brokers","BBRK3",838037918.76,62458404.294,-33629026.796,71024053.355,34021236.454,367266960.54,"-",24233047.589,24233047.589,47874501.345,"-",-192222084.75,189762000,"-",14.926407943,4.9536226895,682743881.85,629762600.88,2767767.1545,"-","-",-33104331.601,-0.8832155106,-11.960663507,30.992202711
"BRML3<XBSP>","BR Malls Par","BRML3",26051937588,14149717.675,640622663.32,1097943060.2,12082010656,1737668494.7,"-",13395468.332,13395468.332,100542093.29,"-",-282813333.67,459541000,"-",0.94858903518,0.13674818378,11902928250,9903961063.5,1812061091.3,"-","-",2238568762.8,-2.9563229741,1.2353715742,14.415956616
"BRPR3<XBSP>","BR Propert","BRPR3",15717382303,11497383.464,346834017.91,672307694.42,7085256984.8,1097646607.4,"-",419756.15613,419756.15613,780906482.44,"-",-2356490072.7,298228000,"-",0,0,7877138779,4009769215.7,986760148.36,"-","-",1123967941.9,-1.4814800727,1.1390487787,13.445314376
"BRAP4<XBSP>","Bradespar","BRAP4",13903004683,31481.71171,133119106.22,1593646222.4,585050883.46,0,"-",0,0,409266187.44,"-",-714411860.35,349548000,"-",6.3106540428,1.183743223,11724307577,6156582076.8,177172514.81,"-","-",75549549.414,-0.6627046681,0.42641799996,18.757853227
"AGRO3<XBSP>","Brasilagro","AGRO3",1059427809.4,16377048.779,3623020.3226,192317841.62,80173425.821,104714731.83,"-",14579967.735,31336108.793,28704762.389,"-",0,58226600,"-",0,0,786936541.97,694276412.02,45433356.949,"-","-",-15765778.876,-4.2544294826,-0.37494144468,11.92369831
"BRKM5<XBSP>","Braskem","BRKM5",64828388216,38042356139,1133425572.8,18473589111,38622956295,60381121588,"-",2697408152.3,2697408152.3,5238240699.7,"-",-632450535.66,796110590,"-",0,0,7921432235.6,14305493588,3601854118.4,"-","-",4681865720.4,-1.4929907979,1.2998487908,22.955414788
"BFRE3<XBSP>","Brazilian Fr","BFRE3",183004501.91,0,-13117.379879,2148626.8242,3097013.3895,0,"-",124615.10885,124615.10885,18364.331831,"-",-8444969.1662,51,"-","-","-",177758861.69,"-",0,"-","-",-839512.31226,-1.024,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",47358640705,13195230216,2918664245.7,12552186085,14225360358,38049377872,"-",1613986031.6,1613986031.6,7879534012.6,"-",-952338831.82,870725950,"-",0,0,20450620931,72458903552,3373073896,"-","-",4562643166.4,-3.5109781185,1.3526662347,83.216657953
"BRQB3<XBSP>","Brq","BRQB3",210767436.42,19453074.361,1176628.9752,103800450.45,7583157.3081,558577387.39,"-","-","-",5186612.0042,"-","-","-","-","-","-",98767311.8,"-",5494870.4314,"-","-",6228131.9666,-1.6560865016,1.1334447362,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",87886.44519,0,-133797.27477,27546.497746,0,0,"-",0,0,85262.969214,"-",0,6504000,"-","-","-",60339.947444,"-",0,-133797.27477,-133797.27477,-133797.27477,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",72145.589335,0,-132485.53678,28858.235734,0,0,"-",0,0,70833.851347,"-",0,1239753,"-","-","-",43287.353601,"-",0,-132485.53678,-132485.53678,-132485.53678,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",77392.541287,0,-136420.75074,27546.497746,0,0,"-",0,0,76080.803299,"-",0,1460123,"-","-","-",49846.043541,"-",0,-136420.75074,-136420.75074,-136420.75074,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",356504150.35,87932356.02,18530922.555,216553512.69,99634370.609,372355192.2,"-",11111732.495,11111732.495,23949712.183,"-",0,38552000,"-","-","-",40044737.295,75855184.365,67298717.47,"-","-",59720807.114,-1.4498901309,0.887398889,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3158869706,591202934.63,98031426.788,271348743.65,1210626600.3,976846032.64,"-",107803874.79,107803874.79,32956105.208,"-",-22060809.481,715094432,"-","-",0,1676894362,"-",114213026.6,"-","-",260869268.87,-2.9167534429,2.2840588033,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",22592294232,851554066.99,1769325979.3,5921225941.3,11856710474,9703180373.7,"-",910994162.17,910994162.17,2083888619.3,"-",-1878112345.9,1765587200,"-",0,0,4550423015.3,35689372017,1739285867.7,"-","-",3755702620.1,-3.1973569305,2.1593360182,20.213882394
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3554583016.6,160968615.45,-139184582.68,1242214562.8,1784862204.1,2784535101.2,"-","-","-",86582577.63,"-",-20953702.619,9183458,"-","-",0,232287809.85,223731778.15,107304102.62,"-","-",24631815.937,-1.8164054943,0.22955148344,"-"
"CEDO4<XBSP>","Cedro","CEDO4",896420753.13,515667814.33,-12621542.919,292606769.49,187111553.55,739784808.25,"-",22588128.152,22588128.152,11399003.114,"-",-3519393.0216,10000000,"-",0,0,383397402.58,117450180.62,60486862.098,"-","-",16598732.499,-0.48161680749,0.27441880638,12.710741102
"CEED3<XBSP>","Ceee-D","CEED3",3885584357,264552629.14,-584093314.73,1537355610.1,2232783998.3,3737146774.5,"-",81276597.469,81276597.469,56030888.154,"-",0,387229828,"-","-",0,115444748.57,"-",309320934.93,"-","-",-508875635.03,428.66298343,-1.6451380349,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",3958947239.1,493142649.6,-367513567.29,768540728.43,1288545148.5,880119785.15,"-",41676539.352,41676539.352,97031882.442,"-",0,387229828,"-",0,0,1893826967,577001427.86,135649448.81,"-","-",-622510185.18,-4.8147821235,-4.5891095811,59.290557053
"CEGR3<XBSP>","Ceg","CEGR3",3300292113.7,0,420973448.98,936689797.62,1125577444.4,4622698466.7,"-",130254270.46,130254270.46,65765295.762,"-","-",51927546000,"-",0.63645468594,0.18511904393,1238024871.7,7551816242.2,111786311.33,"-","-",697195299.26,-8.9838916872,6.2368575452,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8094901714.1,304782321.49,672993733.39,2312885278.5,2708013553.9,8193434224.8,"-",286198929.42,286198929.42,590005317.84,"-",-70386548.693,38571000,"-",0,0,3074002881.7,753866184.38,254090206.95,"-","-",1032344355.1,16.565038939,4.0629049328,19.54489602
"GPAR3<XBSP>","Celgpar","GPAR3",872160159.04,43178479.348,-804163596.96,30867818.331,4418758626.5,68319249.624,"-","-","-",187578.53227,"-",0,32774000,"-","-",0,-3577466285.8,"-",102642185.81,"-","-",-721015149.39,9.046031302,-7.0245498345,"-"
"CEPE5<XBSP>","Celpe","CEPE5",5646659504.4,0,172807050.79,1610394493,1900375163,5183720933.7,"-",218842495.47,218842495.47,26864393.992,"-",-507642.60132,74612000,"-",0,0,2135889848.3,1370199526.6,331215153.69,195838546.38,401837815.22,401837815.22,-1.9506759295,1.2132229179,18.364331831
"MAPT4<XBSP>","Cemepe","MAPT4",1013973.4646,0,-181019.84233,5246.9519516,7158154.2,0,"-",0,0,0,0,0,9188947,"-","-",0,-6149427.6873,"-",0,"-","-",-181019.84233,"-","-","-"
"CMIG4<XBSP>","Cemig","CMIG4",45910833512,7271776944.5,4114448530.7,13279139472,17828793809,25630806730,"-",1050594565.8,1050594565.8,1163699173.8,"-",-5138568288.6,1258281000,"-",8.1410614722,1.4032126628,14797599496,22052305798,2221653901.5,"-","-",7320020044.3,-5.0685366235,3.2948516596,16.70833213
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",19266658028,11155231039,734755604.81,2889013720.2,5058556206.6,6369829839.3,"-",842790345.49,842790345.49,7602833.3779,"-",-1365327731.7,327503000,"-",0,0,11319088101,10869942186,513280451.19,"-","-",1331170074.5,-7.671479544,2.5934556272,35.167695456
"HGTX3<XBSP>","Cia Hering","HGTX3",1878459956.5,394678349.28,418258151.35,411448919.45,55479958.199,2201481994.7,"-",50592422.456,50592422.456,238783536.37,"-",-191231722.57,164611000,"-",2.2198022537,0.58963928572,1411519273.2,4372511664,39900446.116,"-","-",468639383.99,10.401665356,11.745216648,26.562694255
"CIEL3<XBSP>","Cielo","CIEL3",24502837988,949586805.52,4223595625.2,13468327507,5362030725.3,10133934141,"-",560585658.25,560585658.25,5245274238.8,"-",-2646517965.3,1566258985,"-",0,0,5652423281.1,85611907135,173331745.98,6306663096.5,4474998081,4474998081,2.443131273,25.817533052,31.632015021
"CMSA3<XBSP>","Cims","CMSA3",196777.75078,0,-125032.24153,59.028209456,0,0,"-",0,0,1326.1671058,"-",0,1066243,"-","-","-",196718.72257,"-",1844.303611,"-","-",-141413.22552,-8.6327674568,-76.675675676,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",220007318.81,217021803.15,-873458779.65,12487745.644,7941741874.9,77392.541287,"-","-","-",0,"-",0,102584864,"-",0,0,-7546210895.9,5399073.4764,892174657.26,"-","-",-2383427.924,0.0026714813121,-0.0026714813121,"-"
"CEEB3<XBSP>","Coelba","CEEB3",11310763812,0,624080335.55,2271810826.9,5415375174.1,7367906351.2,"-",428349351.69,428349351.69,61409013.904,"-",-17551054.278,188177000,"-",0,0,3623577811.3,6319416153.3,1384897550.7,706464039.89,1165295558.9,1165295558.9,-2.5397025064,0.84143087577,"-"
"COCE5<XBSP>","Coelce","COCE5",5283865570.4,63991826.002,329979496.5,1088572004,1944555810.2,4751003494.5,"-",241917278.42,241917278.42,236682132.11,"-",-100704748.8,77855299,"-",0,0,2250737756.1,4659018715.3,454023999.33,"-","-",678356118.28,-1.8609763646,1.4940974911,51.879237422
"COGN3<XBSP>","Cogna ON","COGN3",20313810594,1865128763.3,1312525030.7,1240779521.5,4058342873.4,4951122241.9,"-",327630173.76,327630173.76,591284262.38,"-",-824016751.41,1621985998,"-",0,0,15014688198,32978120066,195623421.35,"-","-",1365279197.4,-41.672685778,6.9791193096,20.331938813
"CGAS5<XBSP>","Comgas","CGAS5",10022234404,0,802260265.14,1964159734.4,3980062285.5,8378205637.8,"-",505474298.43,505474298.43,1277248461,"-",-359334880.93,121871000,"-",2.6457509981,1.6936196603,4078012384.6,7701072059.3,399437334.7,"-","-",1377176660.9,-5.4391244657,3.4477915339,63.876928872
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",345557696.84,7635626.8276,64533573.791,49632230.249,90839167.401,279728125.92,"-",30441503.485,30441503.485,35031274.705,"-",-32005095.167,86466,"-","-","-",205086299.2,"-",31612885.509,"-","-",124651837.51,-4.45012644,3.9430705394,"-"
"CALI4<XBSP>","Const A Lind","CALI4",57782058.367,32793.449698,10941206.557,16910926.14,20215194.132,59061002.906,"-",24923.02177,24923.02177,17366099.222,"-",-3793546.261,372119,"-","-",0,20655938.096,"-",825083.1944,"-","-",12449705.243,35.950757576,15.089030206,"-"
"CSMG3<XBSP>","Copasa","CSMG3",13329848639,279457907.9,417317635.21,1341671848.8,4725655469.6,5419356298.9,"-",640298664.04,640298664.04,434236431.78,"-",-173765931.26,119327000,"-",0,0,7262521321.3,3941318608.7,345802991.85,"-","-",813011269.69,-3.3116420973,2.3510822314,32.492574954
"CPLE6<XBSP>","Copel","CPLE6",33604290041,10892918858,1581890426.5,5319613054,10336454680,18257447484,"-",826320163.32,826320163.32,970857948.73,"-",-877512050.03,273655375,"-",4.1250350139,1.9425364814,17486371166,10794142472,717266202.22,"-","-",2242959149.9,11.575607411,3.1270944357,47.091393766
"CORR4<XBSP>","Cor Ribeiro","CORR4",28707385.865,823771.45641,1664595.5067,1177940.7131,15955980.884,19899065.277,"-","-","-",120679.89488,"-","-",23153,"-","-",0,11573464.267,"-",592905.57053,"-","-",2870082.7175,-7.1737704918,4.8407079646,"-"
"CSAN3<XBSP>","Cosan","CSAN3",35552968644,460990639.78,383057662.44,3338647332.5,15884136995,10686549679,"-",763243930.43,763243930.43,2020328355.1,"-",-1068371239,405856814,"-",1.3030960975,0.49313900838,11567267617,15359099546,1695863405.1,"-","-",1943958969.4,-1.5667504327,1.1462945445,37.843640951
"RLOG3<XBSP>","Cosan Log","RLOG3",3390659055.4,1422520819.7,136830012.99,495149608.72,1153193464.3,1200818735.4,"-",127558648.89,127558648.89,113448283.36,"-",-327934496.98,405856814,"-","-","-",1269169466.7,1522600509.6,88735139.668,"-","-",295261727.17,-6.6888149293,3.32744985,13.739112606
"CSRN3<XBSP>","Cosern","CSRN3",2581177672.7,0,276808197.16,624375476.6,852428996.23,2121883110.1,"-",90440399.052,90440399.052,15950733.933,"-",-330413681.77,168074000,"-",0,0,1104373199.8,1806955609.4,252357401.07,326544054.71,373030737.26,373030737.26,-8.0244645729,1.4781842565,10.625077702
"CTNM4<XBSP>","Coteminas","CTNM4",4271972522.1,1327539183.7,-100284992.65,1224519217.4,947683473.7,3213211075.6,"-",131465004.62,131465004.62,272221049.42,"-",-3434130.0523,122546000,"-",0,0,1269917157.4,112523770.42,242919446.24,-128051862.38,118835591.27,58903594.347,-0.31506753201,0.24248200487,3.6728663661
"CPFE3<XBSP>","CPFL Energia","CPFE3",46040450278,11645693807,1245071528.1,9729297077.1,24001132312,22700861538,"-",1521568843.4,1521568843.4,5715839254.1,"-",-1333566619.8,962274260,"-",0,0,9108097318.1,23339033963,2597096924.9,"-","-",3410201328,-2.386294419,1.3130820399,22.928279657
"CPFG3<XBSP>","CPFL Geracao","CPFG3",21128392014,11390850663,21642365.063,2129365263.6,13215786463,3219684502.6,"-",739984192.43,739984192.43,1694150275.3,"-",-398461401.63,2.05487717E11,"-","-",0,2669763274.2,"-",1241979761.7,"-","-",1030683694.8,-1.0324461333,0.8298715701,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3996504921.2,0,246232896.4,1389255144.3,1978027428.4,3971155584.6,"-",119538682.83,119538682.83,409723984,"-",-323596579.45,53081259000,"-","-",0,629222348.47,"-",237837773.28,"-","-",474555322.31,-4.673323602,1.995289965,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",15263220571,8505080871.2,-221383331.96,1337918966.4,8229082016.4,1636559730.6,"-",566977757.47,566977757.47,1086658178.3,"-",-9737031.0843,503308389,"-",0,0,5549303622.6,7724442181.8,608630685.53,"-","-",303380073.58,-0.63365178344,0.49846332233,15.347334458
"CRDE3<XBSP>","Cr2","CRDE3",553624264.75,5818869.7144,-46844787.024,75245226.2,27255291.913,25858290.956,"-",2782196.2724,2782196.2724,2170926.37,"-",-4158209.4217,48443062,"-",0,0,423135193.19,169706669.39,15677892.431,"-","-",-31732253.665,5.4252074456,-2.0240127175,"-"
