"Ativo","Nome","Código","Ativo Tot| < Set 2002| personalizado| consolid:sim*","Imobil| < Set 2002| personalizado| consolid:sim*","Lucro Liquido| < Set 2002| personalizado| no exercício| consolid:sim*","PasCir| < Set 2002| personalizado| consolid:sim*","PasNoCir| < Set 2002| personalizado| consolid:sim*","Receita| < Set 2002| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2002| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2002| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2002| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2002| personalizado| consolid:sim*","DpInCP| < Set 2002| personalizado| consolid:sim*","DivPag| < Set 2002| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set02","Dividendos| < Set 2002| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set02|1 tri","Divid por Ação|30Set02|1 tri","Patrim Liq| < Set 2002| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set02|personalizado","DesFin| < Set 2002| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2002| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2002| personalizado| no exercício| consolid:sim*","EBIT| < Set 2002| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2002| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2002| de 12 meses| consolid:sim*","Fechamento|30Set02|ajus p/prov ed"
"CBEE3<XBSP>","Ampla Energ","CBEE3",11976499597,3670663047.3,-934328639.39,3979790170.1,7676717629.5,2691223054.2,"-","-","-","-",150586339.26,"-",2.124730536E12,"-",0,0,316152296.63,1773457663.1,3850688342.5,-951453369.97,205087776.7,-159211305.11,-0.15888245516,0.045372894103,25.372536862
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",6454813.1529,0,-5030302.664,11507373.793,32752612.257,0,"-","-","-","-",16693.482292,"-",88485000,"-","-",0,-37805172.897,"-",1054471.6314,-6051387.3309,-4996915.6994,-3975831.0325,35.49132948,-35.462046205,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",31787172.531,158588.08177,-16788078.692,164152.57587,2442812.9087,0,"-","-","-","-",25040.223438,"-",308195532,"-","-",0,29180207.046,60455497.287,559231.65678,-16788078.692,-1001608.9375,-16231629.282,8.7422096317,-8.7175141243,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5883375778.3,2475337376.7,29452867.257,2236372960,2352963022.5,3021283803.9,"-","-","-","-",61774231.222,"-",39091735000,"-",0,0,1294039795.8,1577461796.8,266500315.8,72204875.407,152650766.57,149618117.29,1.2828079294,1.7348850758,"-"
"BTTL3<XBSP>","Battistella","BTTL3",953264612.8,360804579.52,275075201.21,361322077.47,152286292.21,489327699.68,"-","-","-","-",74522487.198,"-",137898000,"-","-","-",393776989.29,"-",147281029.77,22402653.236,67319249.59,345730365.01,-4.7230498862,1.8805820611,"-"
"BALM4<XBSP>","Baumer","BALM4",75543571.865,8825287.6384,5319656.357,25045787.932,11727171.31,70719155.483,"-","-","-","-",1942008.44,"-",440000000,"-",0,0,38770612.623,8088498.9862,1026649.1609,8722344.4976,9406777.2715,9479115.6948,-13.342519685,7.0020661157,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",666851754.87,76197399.922,68048198.316,60639074.426,30835644.04,175020032.84,"-","-","-","-",439595.03369,"-",454750,"-",0,0,575377036.41,304579163.21,2342652.015,94162369.115,12191806.567,63184830.475,1.4331958763,17.672033898,"-"
"BIOM3<XBSP>","Biomm","BIOM3",20327096.938,2762771.3193,"-",606529.85661,0,"-","-","-","-","-",10422297.444,"-",8865000,"-","-","-",19720567.081,"-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",6830088199.3,251476181.74,2177931860.7,555606388.88,1322037547.9,1027928994.6,"-","-","-","-",10564192.043,"-",39531902000,"-",0,0,4952444262.6,826006247.62,352738845.32,2092330465.8,159567432.74,112731085.91,0.078522498416,0.62524771261,20.894675081
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",3939467063.6,1302091.6188,-2385760150.8,10155201.727,2314570795.5,0,"-","-","-","-",154734669.61,"-",1.507282E12,"-",0,0,1614741066.4,1695886290.2,275008427.28,-2416542932.1,-26915457.949,-2165929246.9,6.2134348141,-5.4612431217,7.6511794436
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",36945912066,12616794804,-5563715068.2,15085151522,18300012947,11722778142,"-","-","-","-",453266995.69,"-",3343693000,"-",0,0,2169181693.7,2186107272.5,9362684220.3,-5939744103.5,1021635551.7,836123665.31,-0.15255854743,0.11584332909,8.1725029498
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",8823596032.2,2603804852,-60480486.344,4547488204.6,2479694375.6,5599978876.2,"-","-","-","-",2357606592.9,"-",44508889,"-",0,0,1796413451.9,1538927982.8,1765196640,-125003577.65,429673540.71,431398533.88,-1.3382785535,0.4777486659,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",208668.52865,0,0,13911.235243,180846.05816,0,"-","-","-","-",11128.988194,"-",500000,"-","-","-",13911.235243,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",197539.54046,0,0,2782.2470487,180846.05816,0,"-","-","-","-",8346.741146,"-",500000,"-","-","-",13911.235243,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",161370.32882,0,-30543508.1,0,30562983.83,0,"-","-","-","-",2782.2470487,"-",21274333000,"-","-","-",-30401613.501,"-",0,-30543508.1,-30543508.1,-30543508.1,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",310818729.04,114392087.4,-99351259.861,296456769.78,122293669.02,238341193.42,"-","-","-","-",4877279.0763,"-",184800000,"-","-","-",-111698872.26,"-",102856891.14,-99676782.766,-2245273.3683,-2092249.7806,0.11859987357,-0.11236992488,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",3312838254.3,3044379236.6,-137231553.43,486411904.78,1146547315.3,674402773.36,"-","-","-","-",38856862.282,"-",573654000,"-","-","-",1679879034.3,"-",322437392.72,-142464960.13,115849984.85,115065391.19,-0.61749735133,0.42107867004,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",6360325260.9,4865724404.3,-580001131,1332971778.8,3763885016.9,2029429424.5,"-","-","-","-",443100664.97,"-",84818003,"-",0,0,1241652866.1,1555138803.9,1423870572.1,-792225371.38,575844453.91,573654825.48,-0.6180990668,0.60295003778,1.1459380297
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3261311039,1296159868.1,-377342255.98,1447035561,817488174.58,1150233792.6,"-","-","-","-",35532077.059,"-",4591730000,"-",0,0,996787303.39,205457204.73,428301892.92,-388117898.79,-92267658.875,-82076287.936,-0.72267125201,0.47494077223,"-"
"CEDO4<XBSP>","Cedro","CEDO4",934359244.11,430221643.38,15163246.415,273038596.37,202670004.01,617778481.43,"-","-","-","-",122733264.05,"-",1784628000,"-","-",0.28012326978,420044183.68,"-",88731422.876,21378786.322,70223915.508,72969993.345,-1.9289286508,1.038440828,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",8894688008.8,5154415922.6,-839214741.78,1773145519.8,6289403001.4,2446479910.3,"-","-","-","-",323191381.67,"-",3.87229828E11,"-",0,0,832139487.54,1302151360,1048108632.4,-849005469.15,-20455080.302,-10664352.937,-0.31486446584,0.23145781902,"-"
"CEGR3<XBSP>","Ceg","CEGR3",1698539565.2,1111696888.7,91616613.066,621036492.72,402418648.63,1121418059.9,"-","-","-","-",29450085.01,"-",51927547000,"-",0,0,675084423.89,1018608463.7,126058049.28,185058380.19,262143316.93,236557773.07,-3.2875958605,2.0439745476,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7517267051.1,3470424727.2,82660559.816,1821692948.6,3030487477.1,3505369750.1,"-","-","-","-",171116540.23,"-",771432000,"-",0,0,2665086625.4,1094620326.2,595272885.05,247497568.46,505681747.84,401550587.55,-3.2275974784,0.77210104184,28.378919366
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6953962184.7,2365981156.5,-76097239.028,1914041292.6,2081287727.2,1978631157.9,"-","-","-","-",359627689.02,"-",71329792000,"-","-",0,2958633164.8,"-",1308476875.8,-105193978.66,146065187.81,139763398.24,-1.6564719348,0.31009555857,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",93386122.189,0,-8527587.2042,38951.458681,203104.03455,0,"-","-","-","-",0,"-",9188948000,"-","-",0,93144066.695,5664999.7395,13911.235243,-8527587.2042,-7292269.5145,-8519240.463,2027.5,-811,"-"
"CMIG4<XBSP>","Cemig","CMIG4",39400596822,21808151033,-3202102039.5,8532781659.4,15100061584,10630050613,"-","-","-","-",1157339651.6,"-",1.62084691E11,"-",0,0,15669089533,9113463715.8,3884996230.9,-893499163.95,1212233385.8,-1750486899.9,0.23733902108,-0.04169356235,7.2122329989
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",57724968343,50176885123,-11483123728,7183639460.8,34490298038,3961588709.9,"-","-","-","-",197467202.03,"-",93698262000,"-","-","-",16051030844,1657746863.2,1714701638.3,-11366778503,-10029079686,-10145424911,3.9275303393,-3.1370332856,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1404447705.4,501277450.76,-457462624.24,612792694.72,1001564421.5,644273820.07,"-","-","-","-",101462985.37,"-",3.30946814E11,"-",0,0,-210106950.37,244618012.73,850989211.29,-401024742.85,83119630.579,11348785.711,0.036854172221,-0.020715388189,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",150.24134063,0,-64937.646116,8279.9672168,74149.666094,0,"-","-","-","-",141.89459948,"-",110000,"-","-","-",-82279.39197,"-",0,-64937.646116,-64937.646116,-64937.646116,"-","-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",91243791.961,73871441.389,-290077077.29,3079591355.3,721383797.03,1385559.0302,"-","-","-","-",22257.976389,"-",102584000,"-","-",0,-3709731360.3,"-",219007358.68,-286768985.55,-67948037.423,-71256129.163,0.55372902169,-0.55336207672,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10689935699,4104476571.6,52053060.033,2171285072.5,3960781858.3,2922411090.5,"-","-","-","-",130696055.11,"-",18817734000,"-",0,0,4557868768.4,2135668141.8,2122108855.9,58232430.729,342046669.92,356236129.86,-3.7176952331,0.6006648366,"-"
"COCE5<XBSP>","Coelce","COCE5",7314911441,4200603207.1,171834359.97,2192246521.8,1705342159.3,1828626308.2,"-","-","-","-",346317419.14,"-",1.557106E11,"-",0,0,3417322760,992086057.33,265910479.43,275651126.35,374624000.61,366536008.44,-4.5571589887,2.0199272135,12.742691343
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5444982675.4,2319676218.9,87582354.845,1837746514.1,1277997359.3,2479744456.1,"-","-","-","-",102740036.76,"-",11982280000,"-",0,0,2329238802,2208383613.5,251437230.28,129725050.89,365631778.15,250505177.52,-1.5129767272,1.3858399537,15.117176952
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",295156442.1,182912755.79,11258554.657,41986517.39,105492332.92,89914403.717,"-","-","-","-",15421978.697,"-",138600,"-","-","-",147677591.79,"-",16381948.525,16857801.803,32424738.353,32421747.438,"-","-","-"
"CALI4<XBSP>","Const A Lind","CALI4",103165720.56,5275140.4043,-425683.79845,54362325.084,24636797.616,26898764.467,"-","-","-","-",1135156.7959,"-",69000000,"-","-",0,15280100.791,"-",1544147.112,2960310.8598,4234580.0081,4234580.0081,-8.7230443975,5.4361001318,"-"
"CSMG3<XBSP>","Copasa","CSMG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",27177047599,16501498899,-138953764.35,2539980104.7,10738480345,5484891227,"-","-","-","-",1418898696.6,"-",2.7365537627E11,"-",0,0,13898587148,5432819864,2041888326.8,-166748412.37,1369549980.7,1276481034.7,-2.530065542,1.3431683926,19.89306629
"CORR4<XBSP>","Cor Ribeiro","CORR4",22363701.777,10583667.773,-1494066.6651,8861456.85,19968187.068,1424510.4889,"-","-","-","-",1032213.655,"-",463073000,"-","-",0,-6465942.1411,"-",879190.06738,-1494066.6651,-614876.59776,-614876.59776,0.10415335463,-0.10408684546,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",3384175068.7,855371250.4,13443817.739,1017823873.3,1039739633.3,874179240.44,"-","-","-","-",75257000.419,"-",168074000,"-","-",0,1326611562,"-",535162437.56,21270278.687,105366477.98,104796117.33,-3.6448968052,0.56109503188,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4532258184.3,2270939597.3,311823120.23,853217791.18,345877824.1,1822705686.5,"-","-","-","-",404026787.42,"-",6076838000,"-",0,0,3330388668.7,3301991069.3,126308451.51,488417904.9,401990182.58,362727112.23,5.3756694971,3.1972301536,119.63662508
"CPFE3<XBSP>","CPFL Energia","CPFE3",11556149366,0,-1055303523.3,4707525837.1,0,0,"-","-","-","-",258748.97553,"-",3390998447,"-","-","-",6848623529.2,"-",622344148.83,-1055297958.8,-48836782.445,-442641594.21,0.31067260886,-0.30530662841,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",3545996121.5,436256337.23,-103794508.39,682794030.46,847503055.74,158496267.62,"-","-","-","-",36169.211633,"-",1.37487533E11,"-",0,0,2015699035.3,1432383885.9,175125758.23,-154283945.59,-61512699.999,91814.152606,-0.42898455358,0.38030979904,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",6231966293.3,1992520135.1,74041158.459,3783480382.8,1577845688.3,2924186164.1,"-","-","-","-",332041709.53,"-",39091835000,"-",0,0,870640222.2,796401166.39,226636280.09,159286425.78,-383541102.4,-382475501.78,-0.44200755772,-1.0291127583,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1196558206,797876115.13,65772320.231,274221051.36,106412602.87,552860311.04,"-","-","-","-",76790018.543,"-",2321291000,"-","-",0,815924551.74,"-",53243861.77,122794473.49,141338150.07,138678321.89,-13.512820512,4.1044094396,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1597902907.2,201025696.01,82543705.44,372943523.39,461007206.98,307009832.83,"-","-","-","-",331112439.02,"-",79780800,"-","-","-",738227520.66,536563424.8,25908284.517,113565760.03,120994359.65,120994359.65,-6.8649369544,1.6182800309,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",384745815.37,56944250.345,10630965.972,131032707,8789118.4267,976582625.32,"-","-","-","-",5556147.3562,"-",4859000,"-",3.1166213843,0.022545148237,244923989.94,103878701.76,17878719.535,9732300.1762,18360048.274,19962622.574,-3.8018658374,1.0263852243,0.72338425034
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",744551568.2,184705034.82,33887769.053,106242885.8,43205514.419,374952305.76,"-","-","-","-",163320684,"-",398160000,"-",0,0,594619056.99,267781320.76,18254322.886,51112660.531,17044045.42,21974187.19,0.72185579373,0.94588489491,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",30643668.994,13555107.621,-14080952.313,36533685.996,22469427.165,18730087.132,"-","-","-","-",133547.85834,"-",13121000,"-","-","-",-28359444.167,"-",8110250.1469,-14080952.313,-5979048.9076,-5979048.9076,1.0943665999,-1.0847505669,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",544321594.85,145492044.92,-239195343.27,128762393.41,380391598.74,493634618.12,"-","-","-","-",47058926.581,"-",134271000,"-",0,0,35167602.695,127930048.5,53010153.018,-584271.88022,22564023.565,-214458384.76,9.0860727729,-4.6358107675,"-"
"EKTR4<XBSP>","Elektro","EKTR4",9304610377.7,3580802032.1,-2781273262.2,1477056006.7,8805455781.4,2864793536.4,"-","-","-","-",477436375.8,"-",1.37791862E11,"-",0,0,-977901410.42,579196929.98,3791802083.8,-2786078202.9,40815564.204,28559765.955,-0.25857207962,0.14975852975,"-"
"ELET3<XBSP>","Eletrobras","ELET3",2.5709146019E11,34257807.91,11162172055,10631508511,53916859509,5597113161.7,"-","-","-","-",3898364928,"-",5.3750252E11,"-",0,0,1.9254309217E11,22392668337,3925875786.8,22224703497,31613359993,24156200608,-12.525493173,8.1317623738,20.783419889
"LIPR3<XBSP>","Eletropar","LIPR3",352352112.98,172499.31702,-6145983.7305,161617948.81,9326092.1071,1713864.182,"-","-","-","-",7022391.5508,"-",10390847000,"-",0,0,181408072.07,35232847.655,10219193.409,-6145983.7305,3756033.5157,3756033.5157,-0.26691803929,0.25746554364,"-"
