"Ativo","Nome","Código","Ativo Tot| < Mar 2006| personalizado| consolid:sim*","Imobil| < Mar 2006| personalizado| consolid:sim*","Lucro Liquido| < Mar 2006| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2006| personalizado| consolid:sim*","PasNoCir| < Mar 2006| personalizado| consolid:sim*","Receita| < Mar 2006| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2006| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2006| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2006| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2006| personalizado| consolid:sim*","DpInCP| < Mar 2006| personalizado| consolid:sim*","DivPag| < Mar 2006| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar06","Dividendos| < Mar 2006| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar06|1 tri","Divid por Ação|31Mar06|1 tri","Patrim Liq| < Mar 2006| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar06|personalizado","DesFin| < Mar 2006| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2006| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2006| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2006| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2006| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2006| de 12 meses| consolid:sim*","Fechamento|31Mar06|ajus p/prov ed"
"ALPA4<XBSP>","Alpargatas","ALPA4",2325725882.7,561353190.1,73651423.778,487239982.43,411704149.07,719281208.61,"-",25027444.198,102805932.04,"-",539825363.69,-254705.91067,18166000,"-",0.1152123935,0.0063812396255,1416815088.2,3278688706.7,14503741.449,96918705.179,85548053.508,86510966.098,8.231016879,5.5600534361,5.5386746439
"ALTR3<XBSP>","Altere Sec","ALTR3",1399847.1188,0,-99397.428554,385165.03565,414155.95231,68335.732131,"-","-","-","-",74548.071415,"-",6511842,"-","-","-",600526.13084,"-",602596.91061,-95255.86903,-4141.5595231,-4141.5595231,1.3744769875,0.36510141706,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",66858437849,10508465950,1358222374.8,10026216547,16113457956,8220422047.3,"-",1380779378.8,5167508718.9,"-",1849953878.5,-792930561.61,64917715000,"-",0.70595660296,0.047832734735,40183033984,1.1708802902E11,75107181.951,1930353973.6,2282740636.4,2293090393.6,-4.2810215299,3.1698588695,6.7583454843
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8618678552.6,4410421284.2,130208560.62,1655913531.8,4154570232.3,1228471456.5,"-","-","-","-",209687158.65,"-",3.922515918E12,"-",0,0,2808194788.5,5848319935.6,178459799.85,183566342.74,287964704.42,285461131.69,-2.3539026252,1.4876474475,45.32244542
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",2355893002.2,1821797486.1,36375317.291,236915841.74,839028189.88,201149333.7,"-",71288664.07,"-","-",299784715.3,0,68889000,"-",0,0,1279948970.6,3894452752.9,"-",58934392.013,68095521.678,68358510.708,"-","-",11.306457498
"ATMP3<XBSP>","Atmasa","ATMP3",1261856567.8,460323987.09,37437627.309,434503434.24,71100223.112,611360450.56,"-","-","-","-",507481854.6,"-",382122000,"-",0,0,756252910.47,2373871512.1,4686174.6003,50388283.937,41055279.552,41018005.516,6.1457048458,14.354469453,22364.421425
"ATOM3<XBSP>","Atompar","ATOM3",554968.97609,0,-528048.83919,9941813.6351,26574316.68,0,"-","-","-","-",4141.5595231,"-",88485000,"-","-",0,-35961161.339,"-",194653.29758,-484562.4642,-289909.16661,-333395.54161,1.416893733,-1.416893733,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",125131008.65,118034.4464,-3702554.2136,48381698.348,30546072.262,86972.749984,"-","-","-","-",12424.678569,"-",2996555,"-",2.1561507036,8.1640492271,46203238.039,274576978.45,3549316.5113,-3702554.2136,-461783.88682,-472137.78563,-1.1079545455,0.9064656994,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4425635303.1,1794736536.2,64316348.613,1894413520,1046207634.2,1029533715.6,"-","-","-","-",48238814.545,"-",39091735000,"-","-",0,1485014148.8,"-",135894921.85,108009801.58,155424445.78,154935741.76,-1.5254972827,0.84991298164,"-"
"BTTL3<XBSP>","Battistella","BTTL3",699975328.89,378149233.81,4688245.3801,199049563.02,91420784.912,209115623.44,"-","-","-","-",52496337.735,"-",149732000,"-","-","-",377888315.56,"-",10776337.879,6266179.5584,13050054.057,13197079.42,-1.6286117813,1.0827888415,"-"
"BALM4<XBSP>","Baumer","BALM4",95964075.709,8759398.3913,3702554.2136,36491280.958,12223812.932,29063393.953,"-","-","-","-",12391546.093,"-",440000,"-",0,0,47248981.819,32484665.937,310616.96423,6083950.9394,6259967.2191,6259967.2191,-25.242990654,10.482535575,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",432124108.3,51452664.735,1865772.5651,37549449.416,11236050.986,27197621.388,"-","-","-","-",1277671.1129,"-",454750,"-",0,0,359597117.93,378294541.23,2702367.5888,3472697.6601,-956700.24983,180157.83925,"-","-","-"
"BIOM3<XBSP>","Biomm","BIOM3",29148295.923,1727030.3211,-2737570.8447,18166950.848,7336772.6951,0,"-","-","-","-",3663209.3982,"-",8865000,"-",0,0,3644572.3803,42326468.7,2105983.0175,-2737570.8447,-2849392.9519,-2849392.9519,"-","-",4.0039612995
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1117655748.4,61926668.769,2594687.0412,762846273.23,1568201513.4,297235585.41,"-","-","-","-",35702313.869,"-",40754000,"-",0,0,-1213392038.3,598343239.07,61003100.995,15267859.181,46172176.343,33467942.506,-19.43479654,0.82173556686,14.681828509
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3",74548.071415,0,"-",0,20707.797615,"-","-","-","-","-",10353.898807,"-",26092,"-","-","-",53840.2738,"-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3",84901.970223,0,0,0,28990.916661,0,"-","-","-","-",10353.898807,"-",27262,"-","-","-",55911.053561,"-",0,0,0,0,"-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",6090635416.5,567393.65466,248777268.21,324058395.66,30044943.56,0,"-",478608972.38,508049248.25,"-",34828444.809,-8283.1190461,87422000,"-",0,0,5736532077.2,13088309642,842807.36294,248777268.21,-490047959.79,245853327.19,88.311902082,502.98157051,37.791730648
"AGRO3<XBSP>","Brasilagro","AGRO3",5316658.702,3313.2476185,"-",3690868.8034,0,"-","-","-","-","-",15311.345556,"-",785,"-","-","-",1625789.8986,"-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",32319651642,12972192738,252541945.82,9280145661,13166953716,6208518695.9,"-",560191482.65,2107310387.3,"-",4131851707.5,-72825182.654,362057000,"-",4.6951928422,1.5673009026,9445012862.5,11382468034,60980322.418,359481154.26,583852212.21,532074435.05,-2.1246669962,2.9045955892,33.380969756
"BFRE3<XBSP>","Brazilian Fr","BFRE3",94926.615048,0,-30987.148352,18332.613229,0,0,"-","-","-","-",94926.615048,"-",1182881,"-","-","-",76594.00182,"-",0,-30987.148352,-33105.556048,-33105.556048,-46.127077224,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",7262156288,2429983431.3,21531967.96,1882376077.3,2835355135.9,2185631419.4,"-",70675713.261,256020855.82,"-",1436276276.4,-127951410.68,44508889,"-",1.9723446081,0.48538602809,2544425074.8,6373275735.9,-28506354.197,54544338.919,63448691.893,58917825.775,-7.9746616447,14.752658776,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",412085.17254,0,0,0,80760.4107,0,"-","-","-","-",10353.898807,"-",552667,"-","-","-",331324.76185,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",389306.59517,0,0,0,74548.071415,0,"-","-","-","-",8283.1190461,"-",549000,"-","-","-",314758.52375,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",28990.916661,0,-12424.678569,31061.696423,648154.06536,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-650224.84512,"-",0,-12424.678569,-12424.678569,-12424.678569,19.5,-19.5,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",245710443.38,84680396.788,-8289331.3854,204686225.53,171851941.63,65780389.905,"-","-","-","-",14418839.479,"-",184800000,"-","-","-",-132917140.55,"-",9335075.165,-8693133.4389,710277.45821,1190698.3629,-0.27325986888,0.12750585785,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2651055737.1,2345700624.2,29111021.888,658719183.7,490271604,194792039.83,"-","-","-","-",19929184.425,"-",573654000,"-","-","-",1502064949.4,"-",18094473.556,37648846.844,47246911.039,47271760.396,-3.4834217083,1.6473111782,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7154016027.3,4836461441.5,238893436.41,1369694494.7,2888232497.1,1065490735.3,"-",167884327.61,650086102.88,"-",655795242.68,0,403101800,"-",1.2392645633,0.12998025743,2875095470.3,16911732098,117106737.07,358356720.85,441680756.9,441954099.83,-69.911870503,4.3144893974,10.488499492
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",748400513.62,95255.86903,4485308.9635,81553519.348,18614239.276,90623534.704,"-","-","-","-",2998489.0947,"-",4591730000,"-",0,0,648232754.99,212821530.25,10318695.551,4129134.8445,10695577.468,11068317.825,1.5623660833,0.68780735968,"-"
"CEDO4<XBSP>","Cedro","CEDO4",812302706.28,416661595.82,430722.1904,178207164.72,183742359.02,153343312.12,"-",11962894.682,46437236.152,"-",8717982.7961,-2402104.5234,1784530000,"-",0.93774564129,0.24364990755,408981073.68,259825221.64,9517303.784,-540473.51776,-13892861.42,-15758633.985,1.8702397743,1.1155356141,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7297133828.9,3782581568.3,143395286.15,1881290988.7,4651781019.3,1113037909.5,"-","-","-","-",239363503.42,"-",3.87229828E11,"-",0,0,764061820.95,1325224662.2,83640865.348,161326168.1,164600070.9,162514795.69,4.0450303524,0.51593033872,125.38240131
"CEGR3<XBSP>","Ceg","CEGR3",2951343651.9,1822352455.1,21782532.312,488581847.72,1708461639,547363002.03,"-","-","-","-",33706082.178,"-",51927546000,"-",0,0,754300165.16,2473037244,76504958.29,34571668.119,99291818.786,102116362.38,-2.0554473863,1.6554956595,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7024271321.3,2684782527.1,114149663.57,1784332938.7,2965810119.3,1693152364.2,"-",51860608.348,204750419.7,"-",331859023.02,0,771432000,"-",3.1853384641,2.2822625111,2274128263.3,2614185088,50102516.33,163121534.16,124118397.34,132161305.94,6.6486177952,2.5440413176,71.648979749
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6646786807.8,2166735554.1,81230477.706,1455561448.3,2810300771.5,992860206.02,"-","-","-","-",90401961.269,"-",74612390000,"-",4.0059617154,1.5139222613,2380924588,2813126137.7,134277642.86,127878933.39,164823715.12,161469051.91,-2.3513445934,0.89650856329,37.791730648
"MAPT4<XBSP>","Cemepe","MAPT4",1602783.5354,0,-157379.26188,1132716.5296,9794788.272,0,"-","-","-","-",0,"-",9188948000,"-","-",0,-9324721.2662,"-",142883.80355,-157379.26188,-14495.45833,-14495.45833,0.1196698762,-0.1195054945,"-"
"CMIG4<XBSP>","Cemig","CMIG4",42078540876,18557067118,703499796.05,10217947974,16238512346,4645581104.7,"-",312979723.94,1238597569.5,"-",2981666079.9,-1959202006.4,1.62084691E11,"-",6.4817487803,1.7073371351,15581752119,30356086594,675005866.53,1107484078.2,1139852436.6,1114868478.8,3.5650797665,1.3942044655,25.533933933
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",40954217217,36526577399,162036445.56,6184077282.4,19978402718,932074536.9,"-","-","-","-",895034499.31,"-",1.06813016E11,"-","-","-",14791737215,5229615226.4,427893505.24,188196606.29,564560827.95,545942447.11,-1.1972790926,1.0464961865,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",983069559.31,444165692.61,15178815.652,334874078.36,566592262.89,152013871.51,"-",5096188.9931,20026511.074,"-",7831689.0581,0,33094000,"-",0,0,81516245.313,220988641.84,64177606.369,15392105.967,13103894.331,11950470.003,-0.27425708305,-0.18211467533,2.2778577377
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",32063.953828,0,-11677.127075,10213.085783,0,0,"-","-","-","-",29968.324709,"-",270000,"-","-","-",21850.868044,"-",0,-11677.127075,-13170.159283,-13170.159283,-5.7922227335,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",57016849.954,42939689.135,-102072876,3471647774.8,820575471.42,6212.3392846,"-","-","-","-",10353.898807,"-",102584000,"-","-",0,-4235206396.2,2139823.426,103590757.57,-101215573.18,2331698.0115,1474395.1902,0.1542363319,-0.15416642511,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8457118386.4,3421820672.1,279517993.77,1913257615.9,3800056878.7,1425174826.1,"-","-","-","-",236153794.78,"-",18817734000,"-",3.5129742987,1.3800630316,2743803891.8,7729021322.2,282754622.54,425052395.41,491955147.95,487633430.58,-4.2730417908,1.0932074937,"-"
"COCE5<XBSP>","Coelce","COCE5",5021556019.7,2651028817,165625106.89,1604272426.1,1731873875,870044329.15,"-","-","-","-",306100593.57,"-",1.557106E11,"-",0,0,1685409718.7,3557997266.6,53680823.758,239622350.89,240781987.55,247307014.58,243.10282575,2.7961521794,45.557154754
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5418536924.7,3509389806.7,220871440.14,1536597272.7,1836187334.7,1394576984.3,"-","-","-","-",45319015.081,"-",11982280000,"-",0,0,2045752317.3,7543049528,67327262.387,335638196.09,390861750.77,361313794.35,-5.5361343773,4.9173472853,62.818072311
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",155777383.27,121320757.32,7747277.8627,32056546.648,37293749.531,36142052.234,"-","-","-","-",13720197.732,"-",86466,"-","-","-",86427087.093,"-",1146456.1533,14975011.578,15779793.212,15779793.212,-15.585412575,9.790859542,"-"
"CALI4<XBSP>","Const A Lind","CALI4",117336593.62,538402.738,1867843.3449,58959241.37,45681401.539,4419044.0111,"-","-","-","-",1051956.1189,"-",69000,"-",0,0,11381005.569,10044874.294,1080947.0355,-1811932.2913,-733056.03558,-733056.03558,-0.43148148148,0.25932109071,"-"
"CSMG3<XBSP>","Copasa","CSMG3",9316255918.5,6473524665.1,159508023.47,807786335.62,2180816856.5,841937635.44,"-","-","-","-",1804086106.8,"-",114795000,"-","-","-",6327652726.4,5728935421.7,57294334.442,237108424.25,229065515.66,228367662.88,16.644734162,4.4891601745,49.094434528
"CPLE6<XBSP>","Copel","CPLE6",22728153890,12512773681,353386849.42,5977075925.1,4731858072.7,2720186648.6,"-",179607011.84,704243205.98,"-",2382347213.7,0,2.7365537627E11,"-",0,0,11716134353,11294202464,253970783.85,565718393.83,576915100,573349217.25,-14.033379799,1.9183091415,44.915213028
"CORR4<XBSP>","Cor Ribeiro","CORR4",13176005.094,3680583.2403,-1082520.8281,158942.7006,24450779.662,-51802.626514,"-","-","-","-",2853.5345114,"-",23153,"-",0,0,-11433717.268,719171.45728,13723.057479,-1082520.8281,-306825.36649,-1075946.1024,63.721685254,-40.648338445,31.061696423
"CSAN3<XBSP>","Cosan","CSAN3",7009486815.6,2531285302.6,-133006499.91,989703341.32,3178377983,3613561117.7,"-",433700505.03,"-","-",1007837364,0,62584000,"-",0,0,2832223628.3,19232295800,681963712.9,-141896013.37,190666177.05,185147035.86,"-","-",89.527505291
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2488164059.5,687314581.43,58828782.245,506879257.69,988888450.44,338520721.52,"-","-","-","-",43469808.754,"-",168074000,"-",13.271462543,1.346631526,992396351.36,1676235975.8,57544898.793,89799364.359,92406476.079,91861861.001,-22.6283756,1.7553594215,10.146820831
"CTNM4<XBSP>","Coteminas","CTNM4",6922034853.7,2424671881.2,58360786.019,2054145187.7,1141581537.7,1789514029.6,"-","-","-","-",1090027404.8,"-",6076838000,"-",0,0,3591229093.6,2615187818.8,93247212.662,-126905666.9,-66028883.476,120726460.09,-3.7137668506,2.9245620307,91.114309507
"CPFE3<XBSP>","CPFL Energia","CPFE3",29146090543,8842140538.2,634669147.55,7692259315.2,10887553247,4233723717.9,"-",234654550.24,904145930.26,"-",2696053781.3,0,479756730,"-",0.76015415543,0.22618647732,10566277980,30201504019,468400028.16,1028303672.4,1198082763.5,1194891691.9,-6.5802156535,2.1689945506,29.755343138
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6024925433.1,3041729046.9,93108470.418,805831519.52,2835023811.1,264123817.02,"-","-","-","-",301085164.99,"-",2.05487716E11,"-","-",0,2384070102.4,"-",82516431.938,147153751.41,207982906.91,207982906.91,-3.2495376997,2.4256291479,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4222937026.1,1312085401.7,131952157.18,2037496118.4,1576095325.9,1058756559.6,"-","-","-","-",484902072.08,"-",53031259000,"-","-",0,609345581.85,"-",78010415.176,217850172.47,230100905.54,229171125.43,26.21591243,3.1603507063,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1051585449.2,656542794.17,13911498.438,107233259.17,77240085.105,113944656.37,"-","-","-","-",25615545.65,"-",2321291000,"-",0,0,867112105,652219620.16,1753950.458,21302111.407,22012388.865,23116114.478,-20.52853717,7.4000691563,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3",323826468.33,111463862.22,1832640.089,133571506.95,108326630.88,173690794.06,"-",12169972.658,"-","-",3915844.5291,-33291926.226,43000000,"-","-","-",81928330.485,"-",6063243.1418,5052702.6181,10575472.242,10575472.242,"-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",3901081940.1,234093368.92,118889678.44,902149698.57,585510906.79,478513716.51,"-",1600712.7557,"-","-",407854569.49,-8065687.1712,148709000,"-",0,0,2228564896.2,11874304736,24522173.936,173479574.52,136393979.77,136393979.77,7.7235623687,3.5249485049,35.498559031
"DASA3<XBSP>","Dasa","DASA3",1577277741.1,483759001.65,-10420163.76,325522436.95,373030266.24,318806898.19,"-",39622299.957,163287196.54,"-",374479812.08,0,56908000,"-",0,0,877871876.65,6599260341.5,28019720.953,-5883085.3025,7334701.9154,7318135.6773,-1.4053709564,0.70935752951,28.98441402
"PNVL3<XBSP>","Dimed","PNVL3",408121700.08,37690262.44,4141559.5231,158698348.58,21347668.562,337839434.97,"-","-","-","-",4481167.404,"-",4692000,"-",0,0,228075682.94,220754855.28,8225137.2128,5794041.7728,6334515.2905,7003377.1535,0.75792480649,0.53485498764,1.5875978172
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",577499059.9,124758268.29,-1807790.7318,69377334.351,13313043.086,104456343.51,"-","-","-","-",140649432.18,"-",511402000,"-",0,0,494266138.16,127626554.13,5100330.5527,18637.017854,-5205940.3205,-4878757.1182,-1.3138467813,-1.6002649445,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
