"Ativo","Nome","Código","Ativo Tot| < Jun 2005| personalizado| consolid:sim*","Imobil| < Jun 2005| personalizado| consolid:sim*","Lucro Liquido| < Jun 2005| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2005| personalizado| consolid:sim*","PasNoCir| < Jun 2005| personalizado| consolid:sim*","Receita| < Jun 2005| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2005| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2005| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2005| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2005| personalizado| consolid:sim*","DpInCP| < Jun 2005| personalizado| consolid:sim*","DivPag| < Jun 2005| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun05","Dividendos| < Jun 2005| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun05|1 tri","Divid por Ação|30Jun05|1 tri","Patrim Liq| < Jun 2005| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun05|personalizado","DesFin| < Jun 2005| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2005| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2005| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2005| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2005| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2005| de 12 meses| consolid:sim*","Fechamento|30Jun05|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",322623249.21,53700599.265,3277602.3997,30406595.079,83769319.376,26414505.485,"-","-","-","-",93479458.593,"-",182155000,"-","-",331.16726236,208447334.76,"-",5117622.1317,-662837.51747,1573163.0691,3893094.3802,-43,0.96637256534,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",4004646921.5,2555944508.8,-138431893.87,703130721.5,3751709846.5,556021681.95,"-","-","-","-",82643786.838,"-",413162881,"-","-","-",-450193646.49,"-",287983532.71,-145365862.96,123931247.13,132124177.1,-0.19200612595,0.1816808368,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2362279741.9,569805689.41,177928832.04,548338792.54,497005470.12,1446150057.9,"-",45122448.795,"-","-",469725832.55,-78341799.184,18534000,"-",2.6129640058,0.059131060929,1306575414.9,1336376718.8,34588066.821,194708520.76,184826215.95,216440122.22,8.9858477373,6.4542569006,2.262987963
"ALTR3<XBSP>","Altere Sec","ALTR3",910325.5516,0,81778.654753,83930.724615,430413.97239,131276.26158,"-","-","-","-",107603.49309,"-",6511842,"-","-","-",395980.8546,"-",1088947.3501,107603.49309,-174317.65882,-174317.65882,-0.4378238342,-0.22413793103,"-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",65500041074,11240127460,967265016,13744766623,14038046400,15925082402,"-",2883950084.7,"-","-",1930574527.6,-1976899983.4,65623486000,"-",0,0,37018063593,92539732831,1218342702.7,2584084974.3,3714997686.7,3357061123.2,-3.4152218183,3.6810925705,5.1518212896
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10096864019,4136043699,83950093.244,1883392547.9,5336735124.7,2338400374.7,"-","-","-","-",289974197.34,"-",4.235186511E12,"-",0,0,2876736346.5,3645037744,496958124.59,131939099.09,331595228.47,345712806.76,-1.3725270932,1.3282955658,"-"
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",2122855513.6,1636145545.7,62806006.851,304065950.79,919366397.09,386983050.5,"-","-","-","-",141866597.37,"-",61389000,"-","-","-",899423165.68,"-",63445171.6,84518239.688,135414691.92,137429029.31,"-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3",1011647152.7,390727652.06,75111542.321,299563820.64,34637564.428,1007390358.5,"-","-","-","-",375691139.94,"-",379803477,"-","-","-",677445767.7,"-",8931089.927,114479356.3,107859589.41,107859589.41,"-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",843611.38588,0,-804874.12836,9400241.1569,27279637.57,0,"-","-","-","-",0,"-",88485000,"-",0,0,-35836267.341,36173685.119,417501.55321,-738159.96264,-320658.40943,-387372.57515,0.9902200489,-0.9902200489,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",123924790.92,122667.98213,22700032.904,46054295.045,11864361.148,0,"-","-","-","-",19368.628757,"-",3006555,"-",0,0,66006134.735,142318491.39,1502144.7636,22700032.904,-865132.0845,23080949.269,-23.268742791,12.234081261,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5086410662.5,1831964534.5,117214637.1,1657474710.1,1806709994.6,2150055524.5,"-","-","-","-",52745080.246,"-",39091735000,"-",0,0,1622225957.8,1472789196.6,327517056.08,180752347.7,244251321.05,246648726.88,-3.0398255814,0.79772811485,"-"
"BTTL3<XBSP>","Battistella","BTTL3",693943535.26,326580905.69,17935350.229,223589298.31,79271493.364,668564175.38,"-","-","-","-",21647670.741,"-",149736000,"-","-","-",360135978.98,"-",24819821.718,21266754.376,37594508.418,39903679.38,-2.5538385339,0.88191427496,"-"
"BALM4<XBSP>","Baumer","BALM4",84473046.22,9234531.7776,2974160.5492,28870017.198,13151298.926,43826902.738,"-","-","-","-",10527925.764,"-",440000,"-","-",0.12432549232,42451730.096,26517665.193,658533.37775,4431111.8457,4814180.2811,4900263.0756,-7.301369863,4.0790816326,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",446477021.84,54851956.641,11175698.793,22740922.231,10949731.457,104048273.68,"-","-","-","-",1265417.0788,"-",454750,"-","-",54.054561879,389012452.38,"-",7809861.5289,19803346.87,8993499.953,9779005.4526,"-","-","-"
"BIOM3<XBSP>","Biomm","BIOM3",29961116.618,1840019.732,"-",4379462.169,10327783.267,"-","-","-","-","-",182925.93826,"-",8865000,"-","-",0,15253871.181,11637640.588,"-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1070551456.9,45425890.646,296163550.26,670537623.44,1674346937.8,631645416.9,"-","-","-","-",8423201.4396,"-",40753902,"-",0,0,-1274333104.3,692871429.58,116437739.88,361080737.64,286408217.58,244505265.29,-6.6156996587,-2.0829821021,17.001351909
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",5566653660.4,697270.63527,663069941.02,61891377.159,19882973.454,0,"-",3370141.4038,"-","-",30994110.152,-150270430.18,87422000,"-",0,0,5484879309.8,7490070403.7,1121228.3981,663069941.02,-25095286.66,653204852.77,34.152837141,354.32262997,21.655202986
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",34681929348,11776225279,1363906556,8813188779.6,14373123678,14222173193,"-",1117707611.8,"-","-",4910821130.4,-452304827.02,362057000,"-",0,0,10477969766,14536629125,-21434615.825,1904190151.1,2225311255.5,2126888492.5,-8.7285828136,-33.468756399,42.072965801
"BFRE3<XBSP>","Brazilian Fr","BFRE3",4304.1397239,0,-73170.375306,96843.143787,2272585.7742,0,"-","-","-","-",4304.1397239,"-",20000,"-","-","-",-2365124.7783,"-",0,-73170.375306,-73170.375306,-73170.375306,"-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",5744619077.7,2140730605.8,334263795.09,1934549400.6,1488111116.1,5412571914.5,"-",121189510.13,"-","-",547079831.67,-83254974.679,44508889,"-",0,0,2321958561,4999672623.3,31921652.262,453206544.29,555048946.37,553561866.1,-6.8155098705,6.4029945513,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",393828.78473,0,0,8608.2794477,40889.327377,0,"-","-","-","-",4304.1397239,"-",552667,"-","-","-",344331.17791,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",385220.50529,0,0,10760.349309,47345.536963,0,"-","-","-","-",15064.489033,"-",549000,"-","-","-",327114.61901,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",49497.606824,0,-77474.51503,0,658533.37775,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-609035.77093,"-",12912.419171,-77474.51503,-64562.095858,-64562.095858,-1.5710144928,1.5710144928,"-"
"CAMB3<XBSP>","Cambuci","CAMB3",229640918.76,85820241.954,-8500675.9546,209004720.85,163686433.7,149689371.32,"-","-","-","-",5672856.1561,"-",184800000,"-","-","-",-145464858.18,"-",12191475.767,-8319902.0862,2918206.7328,3589652.5297,0.92977026544,-0.75945551775,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2706888536.8,2382849225.6,63823935.895,636735062.12,545379696.48,387518915.9,"-","-","-","-",19387997.386,"-",573654000,"-","-","-",1524773778.2,"-",29044334.857,78991724.282,86625116.083,86693982.318,-4.3278781038,1.5608699445,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7083996341.4,4713682922.7,356382769.14,1367149725.3,3021392026.4,1900432637.1,"-",291504319.01,"-","-",559469297.87,-227392005.75,100775450,"-",1.8466470395,0.13631209097,2669601774.4,11902144385,209062826.74,581741068.87,738644178.36,742255351.59,-6.2340871101,3.5378732566,7.3815996264
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2697735783.7,896737382.49,-109378950.73,847965023.21,1369062915.4,864480007.33,"-","-","-","-",73432927.829,"-",4591730000,"-","-",0,480707845.06,96984528.759,142873766.06,-123369556.9,-58325397.398,-41115294.712,-0.36529142459,0.20421022697,"-"
"CEDO4<XBSP>","Cedro","CEDO4",788957419.66,398673093.99,50194877.46,202544207.13,111234034.95,418063243.45,"-",22872198.493,"-","-",23552252.569,-10728068.261,1784530000,"-",1.6355613759,0.45530046511,430407516.18,287404031.98,18716551.589,59543468.94,56323972.427,62470283.952,-574.96261685,5.7447940984,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7287156040.5,3898999659.9,97697515.522,1853334588.2,4721944718.9,2003256383,"-","-","-","-",151486349.65,"-",3.87229828E11,"-",0,0,711876733.42,499907383.65,171123987.14,116233293.24,69668957.64,84128715.043,2.2522618414,0.72415200137,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2695256599.2,1649262411.5,55435167.573,486587299.92,1484861490.6,996556838.89,"-","-","-","-",10867952.802,"-",51927546000,"-","-",0.070271609138,723807808.73,"-",151120497.77,102931349.42,219627337.69,211987489.68,-2.3056077132,1.7918852889,"-"
"CLSC4<XBSP>","Celesc","CLSC4",6781454056.1,2564735714.2,150270430.18,1498477636.6,3150615213.4,3000200594.5,"-",101304384.61,"-","-",313767481.73,-95308717.975,771432000,"-",0.03418626414,0.013389963632,2132361206.1,1537365187.4,160083868.75,217290189.82,195784555.69,211417191.17,3.0097404228,1.6659410086,39.167671487
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6597144336.9,2132059916.4,131713131.76,1330291224.8,2644764736.1,1606681557.2,"-","-","-","-",37235112.751,"-",71329793000,"-",0,0,2622088376,1856451416.4,301885904.02,194039227.03,365173974.52,366142405.96,-2.8576308275,1.1507479367,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1665702.0731,0,-606883.70106,953366.94884,9854327.8978,0,"-","-","-","-",2152.0698619,"-",9188948000,"-",0,0,-9141992.7735,4746061.9329,460542.95045,-606883.70106,-146340.75061,-146340.75061,0.74175824176,-0.7397260274,5.1649676686
"CMIG4<XBSP>","Cemig","CMIG4",39399303071,17959410370,2241574447.5,7476333741.8,14642651059,9042982495.3,"-",635697764.45,"-","-",2089590969.7,-685029661.89,1.62084691E11,"-",1.5196599292,0.31342366801,17238023640,23725145897,1240201276.2,2631675847.2,2990313985.6,2948187218,6.6745665836,2.3177061604,19.992910202
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",41681749629,38049554982,268597687.4,6161642871.4,19884464839,1867355323.3,"-","-","-","-",12167802.999,"-",93698262000,"-","-","-",15635641918,1948018012.8,896905243.94,622309737.83,1493480530.4,1412646634.3,-2.2925327919,2.0978648544,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1380298872.2,472413767.81,16056593.24,304558774.79,1057305466.9,316511370.8,"-",10880865.221,"-","-",11829928.031,0,33094000,"-",0,0,18342091.433,121753960.69,87049073.845,13930348.216,24507771.588,25482659.235,4.6219488381,0.71380319069,"-"
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",66352.617983,0,-43099.503125,13172.819624,0,0,"-","-","-","-",65306.71203,"-",270000,"-","-","-",53179.798358,"-",0,-43099.503125,-46785.998798,-46785.998798,-19.439579685,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",61488940.095,47296039.356,-205221382.03,3322369757,769831974.8,27976.908205,"-","-","-","-",8608.2794477,"-",102584000,"-","-",0,-4030712791.7,8826744.0009,199759428.72,-203441620.26,-3755361.9091,-5535123.6849,0.13315317596,-0.13310189643,"-"
"CEEB3<XBSP>","Coelba","CEEB3",10099683230,3557158426.9,773075144.08,2081828453.7,3642810807.4,3013326068.6,"-","-","-","-",36100971.934,"-",18817734000,"-",0.87698239739,0.23348015009,4375043969.6,5304056218.4,587721671.01,1067121057.6,1236105887.3,1315844379.8,-5.6260746761,1.7951294325,"-"
"COCE5<XBSP>","Coelce","COCE5",4592230860.1,2523629027.7,145535876.48,1057469024.2,1723937083.6,1504837003,"-","-","-","-",136499335.13,"-",1.557106E11,"-",4.8055057924,0.97212771358,1810824752.2,1492036045.7,125119189.7,218691187.3,244298666.59,237786503.18,-5.7984929044,1.3087961044,20.229456702
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",4902221459.2,2967067326.9,322687811.31,1004396829.4,1540438694.8,2581967337.6,"-","-","-","-",3303427.2381,"-",12274989000,"-",6.2035746241,3.0078735044,2357385935,5951667613.7,113698154.94,490194169.01,591853645.15,529564135.06,-4.9444652051,4.4483979118,48.383208732
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",153668798.13,121776807.84,11972046.42,38133789.149,38426147.839,64876476.68,"-","-","-","-",13081447.042,"-",86466,"-","-","-",77108861.143,"-",3340765.6502,24387817.366,25931004.254,26175038.216,-14.787091787,7.8788169003,"-"
"CALI4<XBSP>","Const A Lind","CALI4",114793558.5,527257.11617,1941167.0155,59237875.02,43065070.007,14108970.014,"-","-","-","-",2457663.7823,"-",69000,"-","-",0,11455467.875,"-",882348.64339,1069578.7214,1784065.9155,1784065.9155,2.4151624549,-0.6408045977,"-"
"CSMG3<XBSP>","Copasa","CSMG3",7227698654.4,6108947288.7,340788870.92,901286858.18,2059083227.3,1514390041.1,"-",230163871.73,"-","-",126352325.73,-14756743.043,19151009,"-","-","-",4267328568.9,"-",102920589.07,202492557.45,394859626.2,394818736.87,16.571863412,3.7642777226,"-"
"CPLE6<XBSP>","Copel","CPLE6",21694525606,11643963370,423226059.05,4074412722.3,6026279829.1,5071006146.4,"-",352831853.86,"-","-",1239366273.1,-138382396.26,2.7365537627E11,"-",2.7955572127,0.80136242537,11476939076,7114133675.7,431074657.83,692398349.1,702674482.69,704482221.37,17.197403263,1.571069984,28.665570561
"CORR4<XBSP>","Cor Ribeiro","CORR4",14883715.165,4515042.5703,-68866.235582,165709.37937,23907344.096,938302.4598,"-","-","-","-",32281.047929,"-",23153,"-",0,0,-9189338.3104,597802.89723,38737.257515,-98995.213649,-494976.06824,-40889.327377,-13.172413793,10.611111111,"-"
"CSAN3<XBSP>","Cosan","CSAN3",5886278002.4,3015518059.6,36977644.69,1068433821.3,3160881587.4,4108944548.2,444503635.43,"-",444503635.43,"-",86444055.358,"-",353048526,3513546.5222,"-","-",1649479280.1,"-",715736453.85,72041757.89,292647073.65,298411452.13,-1.3526938419,0.41692923495,"-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2568953771.1,695703928.41,110670192.65,510819606.57,1022349396.1,649273021.13,"-","-","-","-",59304589.185,"-",168074000,"-","-",0,1035784768.3,"-",54759417.637,171821257.78,177283211.09,175617509.01,-8.1855185688,1.8680508004,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4858680781.8,2427140975.5,126812868.68,567496518.45,571066802.35,1507240865.1,"-","-","-","-",182659081.6,"-",6076838000,"-",4.3430943503,3.962415604,3599788778.8,2575501514.2,48096609.344,219328199.98,287124856.84,286522277.28,-5.595844402,5.4994429386,91.234849727
"CPFE3<XBSP>","CPFL Energia","CPFE3",27747353369,8551318462.6,862112730.48,7382430325.4,11085583019,8010686232.3,"-",455057324.38,"-","-",1517680556,-327803281.37,456734666,"-",1.6944136789,0.31714006062,9053471683.9,18085818337,1012066806.3,1243145307.8,1903839363.7,1899111266.2,-2.7339652263,1.504963995,18.71680243
"CPFG3<XBSP>","CPFL Geracao","CPFG3",5789463909.4,2720965225.8,118927684.71,647349070.68,2894490922.9,407974339.94,"-","-","-","-",279063203.14,"-",2.05487716E11,"-",1.2876975696,0.00028959198116,2247623915.9,4842351931.1,146149216.39,193040666.62,328149764.62,328263824.32,-2.4368894552,2.2392804556,0.022489130057
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4182151795.8,1306842271.6,246265658.44,1796498423.1,1235552805.3,1994097173.7,"-","-","-","-",300553772.78,"-",53031259000,"-",0,0,1150100567.3,3421983421.2,113915514,409997285.61,416526665.57,417583331.87,-12.931122597,2.0412071542,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1129862502.4,675818802.88,45445259.274,117896843.24,72212704.217,307780423.37,"-","-","-","-",112607055.52,"-",2321291000,"-","-",1.0346632953,939752954.89,"-",1463407.5061,74812404.61,67460933.962,67024063.78,17.347097097,42.267682927,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",2954105410.1,238386930.68,161398783.44,1150274885,586819953.74,673262143.89,"-","-","-","-",249349574.55,"-",114609000,"-","-","-",1044507107.4,2096076585.1,53752248.941,197544948.84,184322631.6,184322631.6,59.345187293,3.1750932292,"-"
"DASA3<XBSP>","Dasa","DASA3",1197562316.1,391384033.37,22747378.441,292022967.84,344690573.58,544381136.06,"-",75638799.437,"-","-",284118415.24,0,53608000,"-",0,0,560848774.65,3668707524.8,41457473.82,35859940.109,52538481.539,51729303.271,-1.1676180121,0.68829781552,17.105117876
"PNVL3<XBSP>","Dimed","PNVL3",371470930.94,38978289.339,13616146.016,137407508.61,5225225.6248,641415814.07,"-","-","-","-",4235273.4883,"-",4721000,"-",0,0,228838196.7,231461411.1,14365066.328,19037209.999,22820548.816,24690697.526,-5.74006189,1.85692284,"-"
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",603649140.06,150728821.06,-5449040.8904,73695480.352,18576667.048,233385520.32,"-","-","-","-",96389057.046,"-",414548000,"-","-",0,510806694.15,"-",14909540.003,-1299850.1966,-23515667.381,-23509211.172,-0.56153593699,-0.8329276604,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",25573046.169,12210844.396,-8991347.8832,26487675.861,29235869.074,10586031.65,"-","-","-","-",391676.71487,"-",19218000,"-",0,0,-30150498.766,49620248.257,5156359.3892,-8909569.2284,-3834988.494,-3916767.1487,2.047805302,-0.99283607248,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-",82850686,"-","-","-","-","-","-","-","-","-","-","-","-"
