"Ativo","Nome","Código","Ativo Tot| < Jun 2006| personalizado| consolid:sim*","Imobil| < Jun 2006| personalizado| consolid:sim*","Lucro Liquido| < Jun 2006| personalizado| no exercício| consolid:sim*","PasCir| < Jun 2006| personalizado| consolid:sim*","PasNoCir| < Jun 2006| personalizado| consolid:sim*","Receita| < Jun 2006| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Jun 2006| personalizado| no exercício| consolid:sim*","DeprAmor| < Jun 2006| personalizado| no exercício| consolid:sim*","Depr e Amor| < Jun 2006| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Jun 2006| personalizado| consolid:sim*","DpInCP| < Jun 2006| personalizado| consolid:sim*","DivPag| < Jun 2006| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Jun06","Dividendos| < Jun 2006| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Jun06|1 tri","Divid por Ação|30Jun06|1 tri","Patrim Liq| < Jun 2006| personalizado| consolid:sim*","Valor Mercado|da empresa|30Jun06|personalizado","DesFin| < Jun 2006| personalizado| no exercício| consolid:sim*","LucOpe| < Jun 2006| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Jun 2006| personalizado| no exercício| consolid:sim*","EBIT| < Jun 2006| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Jun 2006| de 12 meses| consolid:sim*","EBIT/FinB| < Jun 2006| de 12 meses| consolid:sim*","Fechamento|30Jun06|ajus p/prov ed"
"ABEV3<XBSP>","Ambev S/A","ABEV3",66765572536,10527898961,2356621880.4,8773702873.8,16892095193,16563956869,"-",2706405223.1,5265662381,"-",2278107744,-1733815056.6,64986830000,"-",0.81079375358,0.053673772377,40640437913,1.1385973177E11,1207160277.2,3335844363.8,4391357109.4,4358255518.1,-3.9301151601,2.5904641957,6.6030174703
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",8951091490.4,4550708554.9,275222530.6,2014790697.9,3984388135.2,2313106351.7,"-","-","-","-",204143374.49,"-",3.922515918E12,"-",0,0,2951912657.3,5517919685.5,356821128.75,234903174.61,410609921.73,524453661.07,-2.7389450921,1.8549105922,42.761958397
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",2475860841.9,1867766755.9,120767745.72,310705218.86,802051082.42,411077452.49,"-",137152009.43,"-","-",113421720.42,0,68889000,"-",0,0,1363104540.6,3418864400.3,47117170.453,119787172.37,143087167.58,143521598.81,-8.6951974993,3.4547917984,9.9257193464
"ATMP3<XBSP>","Atmasa","ATMP3",1257411558.7,463246437.58,74813196.007,387775388.56,76722624.718,1261114567.8,"-","-","-","-",520756858.14,"-",382122000,"-",1.0887536436,219.60184507,792913545.46,1889303332.7,9511975.3136,107949955.59,89333542.837,89279756.113,5.4522258145,13.990682833,20170.021598
"ATOM3<XBSP>","Atompar","ATOM3",560623.16441,0,-527523.64179,10151209.844,26630634.67,0,"-","-","-","-",10343.600819,"-",88485000,"-","-",0,-36221221.35,"-",194459.69541,-484080.51835,-289620.82294,-333063.94639,1.5963636364,-1.5963636364,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",125718193.08,117917.04934,-6872288.3844,50296793.345,32439600.89,86886.246883,"-","-","-","-",16549.761311,"-",2996555,"-",0,0,42981798.845,370780027,7116397.3638,-6872288.3844,-1019879.0408,-1698419.2546,-0.063431786217,0.051244176798,139.14920425
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4497809311.6,1797318559.4,67121694.438,1582198555.7,1453664834.5,2015047219.2,"-","-","-","-",171041783.15,"-",39091735000,"-","-",0,1461945921.3,"-",343862665.64,109087751.68,207844314.87,205769388.54,-1.0443752528,0.61781725888,"-"
"BTTL3<XBSP>","Battistella","BTTL3",715173110.42,387891236.89,12658498.682,208851781.59,87844064.319,436988172.54,"-","-","-","-",63226294.369,"-",149732000,"-","-","-",386389346.05,"-",20565147.149,17557228.031,29005525.418,27642238.83,-1.6980117868,1.0732296357,"-"
"BALM4<XBSP>","Baumer","BALM4",98624165.093,8742411.4126,8941008.5483,34109058.062,12070982.156,63139408.122,"-","-","-","-",10484273.79,"-",440000,"-","-",0.23813967258,52444124.875,36342098.401,742670.53884,13545979.633,13980410.867,13972135.986,-26.269521411,12.254994124,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",417264994.5,50667094.254,9853314.1406,15678830.122,11212463.288,66809317.693,"-","-","-","-",982642.07785,"-",454750,"-","-",53.727446161,367228859.89,"-",4222257.8545,15215436.805,1791511.6619,3223066.0153,0.07658374313,0.35171039522,"-"
"BIOM3<XBSP>","Biomm","BIOM3",24702587.477,1870123.0282,-5895852.4671,16915924.78,7461873.6311,0,"-","-","-","-",755082.85982,"-",8865000,"-",0,0,324789.06573,45829598.269,3442350.3527,-5895852.4671,-5897921.1873,-5897921.1873,"-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",862772156.67,62011955.633,-371643508.72,715737871.02,1699660486.7,608178903.54,"-","-","-","-",15395415.459,"-",40754000,"-",0,0,-1552626201,790814870.23,126767034.2,-366887521.07,-248991158.93,-246384571.52,0.94491650098,-0.82392499242,19.404595137
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3",113779.60901,0,"-",0,59992.884753,"-","-","-","-","-",6206.1604917,"-",26092,"-","-","-",53786.724261,"-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3",126191.92999,0,0,0,70336.485572,0,"-","-","-","-",6206.1604917,"-",27262,"-","-","-",55855.444425,"-",0,0,0,0,"-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",6513539208.5,523386.20146,831968913.43,56682932.491,142590674.74,0,"-",504860812.4,532651999.08,"-",585636059.92,-231669764.99,87422000,"-",2.032663982,0.77792739873,6314265601.3,13383022408,1754274.699,831968913.43,-416555423.48,814531671.17,58.731105482,507.63418079,38.271323032
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-",584224,"-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",32191780627,13373287011,141130158.3,8604764979.1,14005345151,12796503005,"-",1022311855.7,2004267118.5,"-",2505561457.3,-820104803.29,365932000,"-",1.162216889,0.3195316711,9317871438,9800405447,822434182.2,35923325.646,734497025.47,762906759.48,-0.89283502357,0.77450949621,27.493290978
"BFRE3<XBSP>","Brazilian Fr","BFRE3",57857.965544,0,-50317.480546,703.36485572,0,0,"-","-","-","-",56980.828194,"-",1182881,"-","-","-",57154.600688,"-",0,-50317.480546,-55125.186207,-55125.186207,-16.285714286,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",7901160151.8,2796249739.8,-32890581.886,2391496364.9,2948689591.3,4668911087.6,"-",141972127.41,268226119.01,"-",1341596057.1,-127824150.2,133526667,"-",0,0,2496730090.9,5938930131.5,61091375.16,-21388497.774,27863591.887,24201957.197,-4.8695005995,2.6514382403,22.238741762
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",455118.43606,0,0,0,124123.20983,0,"-","-","-","-",8274.8806556,"-",552667,"-","-","-",330995.22622,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",432362.51425,0,0,0,117917.04934,0,"-","-","-","-",10343.600819,"-",549000,"-","-","-",314445.46491,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",22755.921803,0,-49649.283933,14481.041147,693021.2549,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-684746.37425,"-",0,-49649.283933,-49649.283933,-49649.283933,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",257021930.6,88261945.792,-17155896.319,214911062.95,174407590.86,139868239,"-","-","-","-",20136922.075,"-",184800000,"-","-","-",-134348893.6,"-",16332545.694,-17184858.401,-866793.74867,-326857.78589,0.076246334311,-0.041050230981,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2676772875.5,2359027801.9,43627239.536,689047243.47,472609465.04,373929444.5,"-","-","-","-",29837150.924,"-",573654000,"-","-","-",1515116167,319744116.89,36291557.835,56767750.017,77796290.483,77827321.286,-2.3780246469,1.505238285,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",7318666477.8,4880636321.5,400111166.9,1794478206.6,2467900406.7,2125367928.1,"-",344305371.76,673577354.08,"-",687075753.15,-208603535.17,403101800,"-",0,0,3033693302.8,14760115345,292783896.08,607539669.01,802599293.26,802903395.13,-19.566372295,3.3772116037,9.1540867252
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",698048244.9,84817.52672,-329327837.77,85173346.588,299093492.58,117875674.93,"-","-","-","-",47206125.42,"-",4591730000,"-",0,0,313781405.74,216170012.74,14466560.106,-318965618.47,-217432832.83,-318599455,-2.0044011532,-1.8833146338,"-"
"CEDO4<XBSP>","Cedro","CEDO4",816803125.91,419401982.43,-13016387.271,180179320.11,204333696.75,310289406.1,"-",23887511.732,47152338.696,"-",14294856.332,-5401428.3479,1784530000,"-",0.62693881265,0.18476838373,392938914.09,294715252.37,19166692.318,-19568024.03,-23624784.272,-20920967.017,0.5143793229,-0.095602165088,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",7213838220.9,3821683294.3,199221889.22,1856202610.2,4538364501.7,2057993849.8,"-","-","-","-",167417385.42,"-",3.87229828E11,"-",0,0,819271109.07,2109522402.9,216983920.55,222041941.35,237484937.37,244104841.9,-5.1920267168,0.61379136769,198.1349009
"CEGR3<XBSP>","Ceg","CEGR3",2998134071.9,1863705858.2,38136856.221,589248045.32,1638960099.6,1103813224,"-","-","-","-",26870606.209,"-",51927546000,"-",3.1775538803,0.28862528316,769925927,2358355394.2,179091173.31,68958717.943,229890665.65,229123170.47,-1.8513818088,1.6068188681,"-"
"CLSC4<XBSP>","Celesc","CLSC4",7119947287.6,2738679326.4,251862542.51,1824213990.3,2886040469.8,3299300422.1,"-",100471532.2,202037417.37,"-",402678448.62,-95314212.831,771432000,"-",0.76359577813,0.49601511875,2409692827.5,2524799582.5,100953543.99,360381396.15,300560215.17,319559341.16,7.2546737292,2.9578777347,64.957813146
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6893817555.2,2269160529.3,240470100.57,1670837008.6,2728120578.7,2059173020.3,"-","-","-","-",111036486.07,"-",74612390000,"-",1.7929086725,0.68616986973,2494859967.9,2855514879.9,278398016.06,295270497.71,388871810.25,383819995.61,-4.8581189332,1.0186608087,38.271323032
"MAPT4<XBSP>","Cemepe","MAPT4",1601189.4069,0,-372369.6295,986779.51818,10145003.683,0,"-","-","-","-",0,"-",9188948000,"-","-",0,-9530593.795,"-",268933.62131,-372369.6295,-103436.00819,-103436.00819,0.11746522411,-0.11728395061,"-"
"CMIG4<XBSP>","Cemig","CMIG4",42368979802,18910630274,1375858200.4,11216590385,15222156008,9043079201.2,"-",626433290.27,1245412981.8,"-",2080222248,-2997496906.1,1.62084691E11,"-",4.2352832985,1.0362810998,15889562370,29286591767,1210633658.4,1595912101.7,1851339049.1,1810024638.7,2.3998559848,1.242916512,23.71841973
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",39891321243,36326839858,-141243937.91,6794498300.1,18622916811,1944700390.1,"-","-","-","-",35664735.625,"-",1.06813016E11,"-","-","-",14473906131,4047706391.8,903002557.7,-117772238.93,657071035.9,595741757.92,-0.38588751621,0.31054071596,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1014502437,441533150.74,24868085.09,321481182.19,601794833.12,323659544.52,"-",10482205.07,20107959.993,"-",22110481.112,0,33094000,"-",0,0,91139535.54,246570946.46,90713379.187,24636388.432,40875841.718,38571287.456,-0.15220722725,-0.070497996565,2.6203788743
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",51471.826398,0,-48592.16793,12277.854172,0,0,"-","-","-","-",48912.819555,"-",296243,"-","-","-",39193.972225,"-",0,-48592.16793,-51792.478023,-51792.478023,-9.581233244,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",56480197.915,42040531.171,-205235658.74,3561268662.6,829469899.47,12412.320983,"-","-","-","-",6206.1604917,"-",102584000,"-","-",0,-4334258364.2,"-",205090848.33,-203522758.44,1489478.518,-223421.7777,0.14842744541,-0.14836226493,"-"
"CEEB3<XBSP>","Coelba","CEEB3",8471038770.2,3590416929.7,507252252.91,1806969139,3701056221.5,2760071961.6,"-","-","-","-",186224120.43,"-",18817734000,"-",0.71169058159,0.26143823891,2963013409.7,7325059152,589645239.59,690060916.35,834095557.76,829254752.58,-5.5914341077,1.0678518327,35.82980645
"COCE5<XBSP>","Coelce","COCE5",4948604122.5,2669397888.1,343293767.6,1455175000.2,1631862320.7,1768253041.1,"-","-","-","-",138935246.21,"-",1.557106E11,"-",10.573649199,4.462279946,1861566801.6,3402979062.7,107116261.36,504304326.67,513313602.99,518603320.44,201.95846645,3.4813393791,42.201891343
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5623915064.1,3644540855.4,443376380.41,1385001943.6,1972464683.4,2955901149.8,"-","-","-","-",120051968.55,"-",11982280000,"-",5.0415586245,2.8264145496,2266448437.2,6717543730.5,140588153.62,675298529.26,796279353.16,735651371.32,-5.4160259753,4.8219338121,55.943308638
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",146477799.92,118874866.77,14433460.583,25077025.827,35352358.881,70255805.486,"-","-","-","-",7176390.2485,"-",86466,"-","-","-",86048415.217,"-",2188705.9334,28128388.068,29648897.389,29648897.389,-16.807196473,11.437831807,"-"
"CALI4<XBSP>","Const A Lind","CALI4",177307936.53,719914.61703,15548500.751,75038686.505,34812422.918,11088340.078,"-","-","-","-",3616122.8465,"-",69000,"-","-",0,25050132.465,"-",2467983.1555,-5339366.743,-2927239.0319,4797362.0601,-1.58538163,1.088365897,"-"
"CSMG3<XBSP>","Copasa","CSMG3",9550259048.9,6675735144.2,377692446.48,777513992.56,2265587849.6,1700074230.7,"-",196313268.67,"-","-",1740240501.4,-113556187.23,114795000,"-",0.88790924856,0.33063043792,6507157206.8,4274617161.9,100775634.06,512453015.4,460795004.19,459930279.16,9.7218653679,4.582282552,36.63157235
"CPLE6<XBSP>","Copel","CPLE6",22906566005,13586956842,1531682478.1,4452578813.9,5237875331.8,5389886958.1,"-",368825911.86,720020121.76,"-",1430257265.9,-153163903.49,2.7365537627E11,"-",2.31117124,0.97535797548,12806565259,10678329799,366465502.15,2507731544.8,1780975670.1,1685475272.5,4.5021951605,2.8407207215,42.201891343
"CORR4<XBSP>","Cor Ribeiro","CORR4",13166280.528,3586155.3662,5191947.6754,187198.48763,24706964.889,1057492.5108,"-","-","-","-",6613.698364,"-",23153,"-","-",0,-11727882.848,"-",-26065.874065,1702869.0716,1630277.6811,5156973.8923,615.90949759,279.66140625,"-"
"CSAN3<XBSP>","Cosan","CSAN3",11694813943,3147740220.5,-133413514.58,1384465364.2,7480484727.7,5120475658.4,584238448.88,"-",584238448.88,"-",1718290518.7,"-",62584000,0,0,0,2800898558.9,18060895192,1369357619.6,-129102920.24,376360760.36,375439128.01,-0.74103198913,0.27417171572,84.074564297
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2539128510.7,763438420.56,117104042.31,531946565.5,967536283.21,678126469.72,"-","-","-","-",35991593.411,"-",168074000,"-",1.1529377863,0.11900484673,1039645661.9,1734839542,95758987.666,147481129.2,175394370.38,174486202.22,-23.046835796,1.5598954648,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",6766628502.1,2387257557.3,60778998.415,1286853584.1,1755195279.5,3334520382.9,"-","-","-","-",973039078.85,"-",5833765000,"-",2.625815779,2.1945595317,3590133515.1,2329755779.8,183036222.66,-148014859.01,45538736.968,257414987.43,-1.9958047986,1.838906392,83.576294621
"CPFE3<XBSP>","CPFL Energia","CPFE3",28789528277,9965641508.1,1266017434.6,8163194591.4,10700223351,8638102404.5,"-",475731163.77,923623560.29,"-",989284738.29,-991425863.67,479756730,"-",3.0689366162,0.79403011436,9921730853.9,26261084863,988341401.9,2042575678.5,2397985940.1,2390439248.9,-7.3837836071,2.2252374536,25.873135019
"CPFG3<XBSP>","CPFL Geracao","CPFG3",6218012189.5,3259994739,172326458.37,943603259.64,2985725888.4,519904545.43,"-","-","-","-",270828568.98,"-",2.05487716E11,"-","-",0,2288683041.5,"-",169359913.66,269806621.21,406656597.5,406751758.62,-3.1964217998,2.3883754722,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",4106715695.9,1329206492,281035634.26,2019027436.8,1610769649.9,2109631173.9,"-","-","-","-",351103186.22,"-",53031259000,"-","-",0,476918609.14,"-",155418808.47,431485376.9,487351164.93,486029252.74,207.14713897,3.0586110061,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1074859416.6,657910936.28,24690175.156,132333960.16,75824800.167,267880642.74,"-","-","-","-",28993113.097,"-",2321291000,"-","-",0.35617411898,866700656.26,537185117.58,3305814.8219,21260237.124,32656816.507,33744963.313,-8.0869673561,4.7605985037,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3",527132653.68,114410568.66,-7763906.7751,138298080.4,109112576.32,346721636.91,"-",21078189.75,"-","-",177018315.7,-33258814.075,48571000,"-","-","-",279721996.96,1220829656,11816529.576,-9106506.1615,-2273523.4601,-2163881.2914,"-","-",25.134949991
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",4280889521.4,298969369.37,269701116.49,941908977.82,668691037.06,1020046607.1,"-",4149852.6488,"-","-",152013695.08,-8057665.0384,152529000,"-",0.7510443388,0.24762601675,2420756342.9,11312102470,46573097.05,377828982.01,297132345.86,297132345.86,5.3362441032,4.3993462835,32.970891858
"DASA3<XBSP>","Dasa","DASA3",2029598596.9,498129196.98,43443.123442,317974701.51,773995099.56,651727531.71,"-",81859256.885,168139368.76,"-",775823848.18,0,57403000,"-",0,0,937628795.8,5106281973.4,64972294.187,12604711.958,30838411.483,30689463.631,-1.4707399864,0.60281596082,22.233753629
"PNVL3<XBSP>","Dimed","PNVL3",412949644.24,37224550.629,13107410.958,159043206.2,17344149.854,701414052.61,"-","-","-","-",4336037.4635,"-",4687000,"-",0,0,236562288.18,234254951.58,17927528.94,20037623.507,20236220.643,21636744.194,0.71691491183,0.50853117979,1.6894548005
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B",639286248.65,0,14398292.34,0,0,0,"-","-","-","-",169635.05344,"-",302082000,"-","-","-",639286248.65,"-",159291.45262,14398292.34,-163428.89295,-163428.89295,"-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",562367095.51,117848781.57,-7116397.3638,61163780.366,12279922.892,193015728.73,"-","-","-","-",134921929.09,"-",511402000,"-","-",0,488466205.1,"-",12534375.473,-3471312.435,-13175678.723,-12449557.946,-1.822122905,-1.4419098143,"-"
