"Ativo","Nome","Código","Ativo Tot| < Set 2003| personalizado| consolid:sim*","Imobil| < Set 2003| personalizado| consolid:sim*","Lucro Liquido| < Set 2003| personalizado| no exercício| consolid:sim*","PasCir| < Set 2003| personalizado| consolid:sim*","PasNoCir| < Set 2003| personalizado| consolid:sim*","Receita| < Set 2003| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2003| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2003| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2003| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2003| personalizado| consolid:sim*","DpInCP| < Set 2003| personalizado| consolid:sim*","DivPag| < Set 2003| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set03","Dividendos| < Set 2003| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set03|1 tri","Divid por Ação|30Set03|1 tri","Patrim Liq| < Set 2003| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set03|personalizado","DesFin| < Set 2003| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2003| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2003| personalizado| no exercício| consolid:sim*","EBIT| < Set 2003| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2003| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2003| de 12 meses| consolid:sim*","Fechamento|30Set03|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",342900176.77,56987328.19,20384375.026,32794776.891,90412773.868,68230630.347,"-","-","-","-",144101776.8,"-",182155000,"-","-",0,219692626.01,"-",45893840.075,19956680.102,43878599.585,49056849.428,-1.458822334,0.9890465693,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",4189482004.4,2701671512.1,-155200097.62,816259387.15,3037561841.5,721485091.6,"-","-","-","-",41425998.749,"-",394762881,"-","-","-",335660775.68,"-",463507729,-154501770.88,196469033.26,192752678.5,-0.19290455762,0.15106186438,"-"
"AALR3<XBSP>","Alliar","AALR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",2200043358.7,642216549.32,106293062.23,532673488.93,505871273.69,1821004169,"-","-","-","-",291639611.12,"-",1863583000,"-",0.95441489368,0.012336727823,1161486514.3,836036126.9,40771166.408,150831326.87,104405888.58,105241947.59,1.395315997,2.5047350297,1.2925959041
"ALTR3<XBSP>","Altere Sec","ALTR3",509851.0112,0,-343122.48147,338289.77046,333457.05946,0,"-","-","-","-",41078.043556,"-",6511842,"-","-","-",-161895.81872,"-",280297.23839,-343122.48147,-1353159.0819,-1353159.0819,"-","-","-"
"ALUP11<XBSP>","Alupar","ALUP11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",34442264988,9230439361,2362782485.5,10649216992,13668692413,14193348434,"-","-","-","-",4870853178.3,"-",37934533000,"-",0,0,9779097041.6,56889239038,623202247.86,3405067766.4,2697068354.9,2659571350.2,5.4160113836,3.6887445896,4.8203300619
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",9715537226.4,3319608521.3,-204414010.16,2424269067.6,6458188521,2754033935.8,"-","-","-","-",40222653.708,"-",2.89556387E12,"-",0,0,829414026.51,1749178006.2,1735090649.1,-238885737.77,121371120.57,312429933.87,-0.44159685078,0.17340061026,18.363175522
"ANIM3<XBSP>","Anima","ANIM3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATMP3<XBSP>","Atmasa","ATMP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ATOM3<XBSP>","Atompar","ATOM3",2551671.4115,0,-2438102.7029,8660218.1239,30508904.585,0,"-","-","-","-",7249.06651,"-",88485000,"-",0,0,-36617451.297,469743544.05,886802.46972,-1858177.3821,-971374.91233,-1551300.2331,1.7521968366,-1.7521968366,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BAHI3<XBSP>","Bahema","BAHI3",80172259.245,137732.26369,18383632.669,31837900.112,5093677.401,0,"-","-","-","-",77323.376106,"-",308195532,"-",11.288249943,13.630982751,43240681.732,88466823.019,432527.63509,18388465.38,-1278252.0613,18808911.238,-50.609243698,49.772727273,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5168903380.5,1968498508.9,37250536.439,1927352807.4,1712374491,2906172511,"-","-","-","-",73466872.723,"-",39091735000,"-",0,0,1529176082.1,631150830.93,414409801.53,61290857.342,196210483.23,198460110.2,-1.0843337728,0.47608131471,"-"
"BTTL3<XBSP>","Battistella","BTTL3",700457966.01,332773230.85,-20034003.478,166784105.91,144099360.44,607585342.24,"-","-","-","-",20604263.377,"-",137898000,"-","-","-",354689575.27,"-",58756100.419,-20176568.453,20531772.712,20468947.469,0.72849740936,0.58705636746,"-"
"BALM4<XBSP>","Baumer","BALM4",76475235.324,8715794.3005,4728807.72,21773779.44,10184938.446,57091231.477,"-","-","-","-",865055.27019,"-",440000000,"-",0,0,44516517.438,21429761.783,1048698.2884,7671928.723,8065794.6701,8208359.6448,-18.628032345,9.6387726639,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",518859184.52,63811116.132,27833999.043,34002954.643,13091814.117,146530214.08,"-","-","-","-",647583.27489,"-",454750,"-",0,0,471764415.76,448499953.32,1998326.0012,35643660.029,8169697.9567,4653900.6994,-0.21632116614,-3.3373271889,"-"
"BIOM3<XBSP>","Biomm","BIOM3",17830287.259,2404273.7258,"-",703159.45147,0,"-","-","-","-","-",2162638.1755,"-",8865000,"-","-","-",17127127.808,"-","-","-","-","-","-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1339265037.7,187613090.34,-4483492060.2,504957891.31,1433672047.2,601206163.71,"-","-","-","-",1005203.8893,"-",40753902000,"-",0,0,-599364900.82,384056059.56,848749703.25,-4541250205.8,-3928505944.6,-3921819888.9,3.8630244039,-4.5112739633,9.4237862073
"BBRK3<XBSP>","BR Brokers","BBRK3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRML3<XBSP>","BR Malls Par","BRML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRPR3<XBSP>","BR Propert","BRPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRAP4<XBSP>","Bradespar","BRAP4",2773222214.9,978623.97884,-199047284.59,17910026.991,16689767.461,0,"-","-","-","-",12255755.112,"-",1.507282E12,"-",0,0,2738622420.4,2637713819.4,25526379.537,-197092452.98,-37344774.304,-224138720.13,-23.513313549,11.529341412,11.62871062
"AGRO3<XBSP>","Brasilagro","AGRO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRKM5<XBSP>","Braskem","BRKM5",33349601111,12159760557,992426201.48,12723428638,13698382173,17983718584,"-","-","-","-",443601792.37,"-",3399688000,"-",0,0,5572758541.2,5823985374.5,594783490.79,1827272195.2,2615455947.7,2354796430.5,-12.519987038,-16.487536031,21.445154444
"BFRE3<XBSP>","Brazilian Fr","BFRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",6652584321.3,2232707652.4,124377066.82,3285180288.1,1610440534.1,6609046427.8,"-","-","-","-",1461003444.3,"-",44508889,"-","-",0,1756963499.1,1834791038.9,173900272.86,140141370.13,334218211.44,327259107.59,-2.0336811571,5.0083591716,"-"
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",280297.23839,0,0,2416.3555033,265799.10537,0,"-","-","-","-",2416.3555033,"-",500000,"-","-","-",12081.777516,"-",0,0,0,0,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",282713.59389,0,0,4832.7110066,265799.10537,0,"-","-","-","-",9665.4220133,"-",500000,"-","-","-",12081.777516,"-",0,0,0,0,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",108735.99764,"-",-19557981.444,0,19586977.71,0,"-","-","-",0,0,"-",21274333000,"-","-","-",-19478241.712,"-",0,-19557981.444,-19557981.444,-19557981.444,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",238001351.66,103354773.94,-27570616.293,286867309,103120387.46,211075902.28,"-","-","-","-",4808547.4516,"-",184800000,"-","-","-",-155079279.85,"-",19678799.219,-27969314.951,-11571926.505,-10716536.657,1.661164205,-1.4254827406,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2900914521.5,2662338077.2,21000545.679,493811243.37,853186131.96,562810274.77,"-","-","-","-",30525819.073,"-",573654000,"-","-","-",1553917146.1,"-",109518896.83,23559466.157,58770598.552,58855170.994,-2.2746341463,0.54949328305,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",5539072129.1,4201247239.3,304199827.02,1165156958.3,2824676089,1953799818.4,"-","-","-","-",344712443.39,"-",84818003,"-",0,0,1525914002.2,3094751848,506704916.33,458423717.02,591620481.43,585954127.78,-11.917759501,1.7010516965,2.2804355639
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",2965503704.1,1119151965.9,8860775.6307,1442339514.4,753262582.83,1136607718,"-","-","-","-",41841611.896,"-",4591730000,"-",0,0,769901606.82,201421089.39,240487781.47,12929918.298,-4465424.9701,-6531408.9255,-50.772598863,-0.27195285253,"-"
"CEDO4<XBSP>","Cedro","CEDO4",862957873.61,404246610.28,28595151.026,264305797.66,162857528.21,583557103.12,"-","-","-","-",66251635.19,"-",1784628000,"-",1.7148110023,0.28399691032,397434904.12,165623253.97,12864676.699,50296439.802,52024133.986,45441981.595,-7.4650998825,3.191399578,"-"
"CEED3<XBSP>","Ceee-D","CEED3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",8138896673.1,4431233539.8,-15116720.028,1776463488,5340573357.3,2654675813.9,"-","-","-","-",161559945.31,"-",3.87229828E11,"-",0,0,1021859827.8,848683940.05,412007944.16,-8696463.4564,-30997008.397,-37417264.969,0.45743816733,0.23929255421,"-"
"CEGR3<XBSP>","Ceg","CEGR3",2147282236.2,1231505247.7,116925026.45,1046385836.2,431749568.62,1285119343.6,"-","-","-","-",34807601.025,"-",51927547000,"-",0,0,669146831.4,1062213335.1,162867193.63,198892637.83,213456012.45,221471063.66,-8.8544913573,1.2316834025,"-"
"CLSC4<XBSP>","Celesc","CLSC4",6781255251.8,3055491199.4,207799324.22,1376701633.5,3656117437.8,3643322835.4,"-","-","-","-",169637821.75,"-",771432000,"-",0,0,1748436180.5,1082089940,362740871.8,334377690.9,497346371.47,477520174.57,1.0468893194,-0.57985774225,28.029723032
"GPAR3<XBSP>","Celgpar","GPAR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEPE5<XBSP>","Celpe","CEPE5",6778290383.6,2174809358.1,144761441.85,2068194920.6,1920516937.7,2102572410.4,"-","-","-","-",202971445.92,"-",71329792000,"-",0,0,2789578525.3,1102862203.7,348411883.67,224005820.58,361525444.98,357702770.58,-4.7570691231,2.641743352,15.464675221
"MAPT4<XBSP>","Cemepe","MAPT4",71717431.339,0,-15529916.819,686244.96294,8261519.4659,0,"-","-","-","-",0,"-",9188948000,"-",0,0,62769666.91,8055694.0914,761151.98355,-8012634.849,-6292189.7306,-14773597.547,22.364485981,-22.226006192,"-"
"CMIG4<XBSP>","Cemig","CMIG4",35498325911,19222845017,1964890890.1,7169218042.4,12568610325,9801129371,"-","-","-","-",707557218.48,"-",1.62084691E11,"-",0,0,15692196839,12035313650,1026484732.3,3181738525.4,1971866908.5,1912738689.3,1.1772851431,3.0010098998,10.364164306
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",47903733170,43584640272,1517065308.4,5328547155.9,25402918269,3056225771.4,"-","-","-","-",177715698.2,"-",93698262000,"-","-","-",17172267745,1985849659.5,1957107809.1,2767862738.4,4363341199.2,4316896430.1,-3.0116303658,2.4988168214,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1607768044.9,567580160.53,37132135.02,377942164.27,1175184833.6,500838005.17,"-","-","-","-",49813168.701,"-",3.30946814E11,"-",0,0,54537143.71,298603125.48,72860367.492,39862616.738,52611308.374,47744768.39,-2.6453693562,1.1890487391,2.9801717874
"CIEL3<XBSP>","Cielo","CIEL3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CMSA3<XBSP>","Cims","CMSA3",123.23413066,0,-51064.840852,65.24159859,128424.46229,0,"-","-","-","-",123.23413066,"-",110000,"-","-","-",-128366.46975,"-",0,-51064.840852,-51064.840852,-51064.840852,"-","-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",73631184.897,60102010.434,-326582528.05,3025852182.8,683222102.21,229553.77282,"-","-","-","-",14498.133019,"-",102584000,"-","-",0,-3635443100.1,499625.15518,317538109.4,-323593496.29,-6164122.889,-9153154.6466,0.063020147567,-0.062994716813,"-"
"CEEB3<XBSP>","Coelba","CEEB3",9879276724.4,3697785072.1,253601342.78,3820461024.6,1748697146.9,3054860530.6,"-","-","-","-",41638638.033,"-",18817734000,"-",0,0,4310118552.9,1924647859.4,1147532061.2,346872665.21,720098103.54,750092324.41,-2.3311548213,1.2441599193,"-"
"COCE5<XBSP>","Coelce","COCE5",5930195512.7,3599594049.8,187550265.1,1338948495.1,1664649053.4,1777268134.4,"-","-","-","-",373747371.12,"-",1.557106E11,"-",6.4943777366,1.0984908108,2840355819.8,1334928885.2,309566552.6,152128909.78,333092189.78,331748696.12,-2.9368378516,0.97174116512,16.914489045
"COGN3<XBSP>","Cogna ON","COGN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CGAS5<XBSP>","Comgas","CGAS5",5494843158,2393984884.1,145648244.32,1782427053.4,1552129043.1,3471432970.3,"-","-","-","-",275539434.4,"-",11982280000,"-",0,0,2160287061.6,3201093233.6,281126048.32,206627391.8,464752152.09,373793281.88,-1.9000951933,1.7663855003,26.658515959
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",176998954,145767525.29,10364099.125,34610810.617,79943169.412,78539684.894,"-","-","-","-",16293934.601,"-",83880,"-","-","-",62444973.972,"-",9092095.7594,23471505.984,29963035.379,29977987.786,-7.0665647584,4.0363390381,"-"
"CALI4<XBSP>","Const A Lind","CALI4",125022233.74,4634569.8554,-331040.70395,79374861.929,23141436.655,21285675.629,"-","-","-","-",952044.06831,"-",69000000,"-",2.7144826265,1.7854443643,13314118.823,4538458.2657,1176765.1301,894051.53623,2039404.0448,2056318.5333,-32.199999999,0.94705882353,"-"
"CSMG3<XBSP>","Copasa","CSMG3",6248779904,5388919798.2,97345297.807,760443991.38,2180664187.5,1973377130.7,"-","-","-","-",50132127.627,"-",15625490,"-","-","-",3307671725.1,"-",411821884.79,117797330.78,388620039.24,388438812.58,"-","-","-"
"CPLE6<XBSP>","Copel","CPLE6",21836116580,12669655063,628989419.29,2818132598.3,6969109977.7,5204182170.9,"-","-","-","-",1210727006.7,"-",2.7365537627E11,"-",0,0,12048874003,5113517970.2,168685777.69,1144620352.9,695651834.92,601558951.62,-0.53580621811,-1.4517249297,21.916343642
"CORR4<XBSP>","Cor Ribeiro","CORR4",17924525.124,8350924.6195,-2078065.7329,7780664.7207,18886234.614,925464.15777,"-","-","-","-",1043865.5774,"-",463073000,"-","-",0,-8742374.211,"-",1280668.4168,-2073233.0218,-954460.42381,-954460.42381,0.85672937772,-0.7409261577,"-"
"CSAN3<XBSP>","Cosan","CSAN3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3","-","-","-","-","-","-","-","-","-","-","-","-",168074000,"-","-",0,"-","-","-","-","-","-","-","-","-"
"CTNM4<XBSP>","Coteminas","CTNM4",4161879975.5,2202090011.8,269266575.51,466798805.2,402195124.46,1958207250.8,"-","-","-","-",246552833.78,"-",6076838000,"-",0,0,3291148686.2,2886596947.8,38763174.984,389813718.86,459409590.07,464778732,-5.1563211542,7.1086044533,104.86982533
"CPFE3<XBSP>","CPFL Energia","CPFE3",28176962045,7110536849,-942180505.14,7576784725.1,15893945609,10654061785,"-","-","-","-",346633446.02,"-",3390998447,"-","-","-",4257084382.3,"-",3259470265.5,-1042616321.6,1205674407.4,1301514315.7,"-","-","-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",4936075446,1375478957.6,-6647393.9896,1488235770.8,1785486159.4,496631130.24,"-","-","-","-",65352750.943,"-",1.3748753316E11,"-",0,0,1662353515.7,1311083094.2,485112363.56,-76059622.178,401303489.28,496838936.81,"-","-","-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3540707466.2,1449890625.4,110299379.66,1370747733.6,1515861963.3,2957174526.6,"-","-","-","-",63482491.783,"-",53031259000,"-",0,0,654097769.33,309940158.39,238069009.61,187354540.31,187460859.95,194069592.25,-0.86034796439,0.68446110326,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRDE3<XBSP>","Cr2","CRDE3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CRPG5<XBSP>","Cristal","CRPG5",1098385806.7,756225034.67,98468903.116,97615929.623,97768160.02,518040040,"-","-","-","-",11286796.556,"-",2321291000,"-",0,0,903001717.01,451774931.53,22585674.89,139479288.72,146530214.08,143864973.96,-22.134564644,10.130622924,"-"
"CARD3<XBSP>","Csu Cardsyst","CARD3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CTCA3<XBSP>","Ctc S.A.","CTCA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CCPR3<XBSP>","Cyre Com-Ccp","CCPR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CYRE3<XBSP>","Cyrela Realt","CYRE3",1465604185.2,188550636.28,84519282.795,302392393.11,284385711.9,231943548.41,"-","-","-","-",292736636.52,"-",79777000,"-","-","-",741349950.2,"-",26415598.362,89175599.85,77052744.29,77052744.29,4.9661016949,2.9538580845,"-"
"DASA3<XBSP>","Dasa","DASA3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"PNVL3<XBSP>","Dimed","PNVL3",386744947.37,47739935.679,22984373.548,148025938.13,7599438.0579,935784412.13,"-","-","-","-",10020626.272,"-",4800000,"-",2.3488351419,0.030269977182,231119571.18,182369472,21926009.837,26347940.408,39770795.229,41476742.214,-4.2137917408,1.7634995452,1.2887229351
"DNEN3B<XBSP>","Dinamica Ene","DNEN3B","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DIRR3<XBSP>","Direcional","DIRR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DOHL4<XBSP>","Dohler","DOHL4",773383575.1,169106223.54,31924888.91,187518852.48,27942735.04,398384531.83,"-","-","-","-",188731862.94,"-",408198000,"-",0,0,557491876.3,318094025.63,25968572.594,44738822.144,36772098.049,39555739.589,7.3385991058,1.9722044217,"-"
"DMMO3<XBSP>","Dommo","DMMO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"DTCY3<XBSP>","Dtcom Direct","DTCY3",36153511.041,21570805.578,-10242930.978,14870251.767,15380102.778,12192929.869,"-","-","-","-",45910.754563,"-",19218000,"-","-","-",5903156.4946,"-",5429550.816,-13294787.979,-8210776.0003,-9353712.1534,18.239344262,-7.5790190736,"-"
"DTEX3<XBSP>","Duratex","DTEX3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"ECOR3<XBSP>","Ecorodovias","ECOR3","-","-","-","-","-","-","-","-","-","-","-","-",25137000,"-","-","-","-","-","-","-","-","-","-","-","-"
"ELEK4<XBSP>","Elekeiroz","ELEK4",1099697887.7,372925810.25,45470977.861,255696323.01,278110436.65,742797347.14,"-","-","-","-",125205876.76,"-",630294000,"-",0,0,565891128.03,920935282.51,32475817.965,61890113.507,89888424.724,84473372.041,-4.6827090052,4.1148088941,"-"
"EKTR4<XBSP>","Elektro","EKTR4",7891048672.8,5013524472.6,644347774.87,1501619964,6449704696.8,2940801301.8,"-","-","-","-",639324171.78,"-",1.37791862E11,"-",0,0,-60275988.03,1710273902,1062792890,656473046.79,291683105.52,277429024.4,0.84576696491,0.42791139055,20.368237223
"ELET3<XBSP>","Eletrobras","ELET3",2.1848694918E11,17327685.314,-2000846260,15448159431,41814280498,12711975113,"-","-","-","-",1516731851.3,"-",5.3750252E11,"-",0,0,1.6122450925E11,32016189828,13057066924,-4274276751.7,-2589883657.4,1558602459.5,1.1344335761,-0.46266897129,29.218393207
"LIPR3<XBSP>","Eletropar","LIPR3",403690848.52,176393.95174,-3549626.2344,179155846.08,2416.3555033,739404.78402,"-","-","-","-",6210033.6435,"-",10390847000,"-",0,0,224532586.08,125288817.14,2805388.7394,-3549626.2344,-2196467.1525,-2196467.1525,-0.12551828119,-0.091245376079,12.057613507
