"Ativo","Nome","Código","Ativo Tot| < Set 2010| personalizado| consolid:sim*","Imobil| < Set 2010| personalizado| consolid:sim*","Lucro Liquido| < Set 2010| personalizado| no exercício| consolid:sim*","PasCir| < Set 2010| personalizado| consolid:sim*","PasNoCir| < Set 2010| personalizado| consolid:sim*","Receita| < Set 2010| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2010| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2010| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2010| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2010| personalizado| consolid:sim*","DpInCP| < Set 2010| personalizado| consolid:sim*","DivPag| < Set 2010| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set10","Dividendos| < Set 2010| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set10|1 tri","Divid por Ação|30Set10|1 tri","Patrim Liq| < Set 2010| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set10|personalizado","DesFin| < Set 2010| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2010| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2010| personalizado| no exercício| consolid:sim*","EBIT| < Set 2010| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2010| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2010| de 12 meses| consolid:sim*","Fechamento|30Set10|ajus p/prov ed"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",423872180.58,31445635.825,73302741.105,144701028.21,46343985.279,675827356.59,"-",3146267.0297,"-","-",31946449.31,-75617725.888,19562000,"-","-","-",232827167.09,"-",11607289.41,101932578.66,106843617.02,106843617.02,"-","-","-"
"ARTR3<XBSP>","Arteris","ARTR3",7558658687.3,56338110.164,385329983.6,2750571569.7,2973462529.1,2725481495.5,"-",225178689.04,343466064.54,"-",1671294661.3,-71316521.638,68889000,"-",0,0,1834624588.4,6219485131.9,372729584.46,572223696.2,839341255.99,839341255.99,-3.2131678332,2.3557536826,18.056540614
"ATMP3<XBSP>","Atmasa","ATMP3",2126454057.2,643645831.57,127037983.9,829190413.96,598737852.3,2997317604.1,"-",154213077.53,202459813.36,"-",522144051.15,-151603396.38,59319000,"-",0,0,695442551.42,2974724017,37339563.233,211961642,211866248.95,211866248.95,-65.396801448,6.9115349045,33217.220941
"ATOM3<XBSP>","Atompar","ATOM3",596206.52972,0,-1182192.3761,10137214.452,26277376.936,0,"-","-","-","-",0,0,88485000,"-",0,0,-35818384.858,51248039.503,592799.63526,-1182192.3761,-589392.74081,-589392.74081,1.0255813953,-1.0255813953,5.7777247578
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BTOW3<XBSP>","B2W Digital","BTOW3",4897167186.9,216066949.82,81482694.693,2081505195.2,2398627448.3,4976990724,"-",66734248.595,95529320.533,"-",991477831.35,-19262581.252,110286000,"-",0,0,417034543.41,5880217724.1,570889897.02,122701007.26,494042282.23,494042282.23,-1.3132217619,0.7926113162,45.798450093
"BAHI3<XBSP>","Bahema","BAHI3",191828599.21,37475.839011,81160743.167,21531572.959,35428295.443,0,"-","-","-","-",77893531.384,"-",5451213,"-",259.15064368,583.91722117,134868730.81,135109170.94,4638486.8012,82692142.225,4178556.0497,80578164.215,23.842898833,13.382746382,199.64815818
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4604700628.9,308323.94823,326862564.41,1804597924.2,1378381800.2,2816145770.7,"-",107279699.51,143403001.42,"-",930342813.79,-58046667.733,39091735000,"-","-",0,1421720904.6,"-",117645175.89,515369441.53,512621781.15,501040043.45,-40.278932059,4.5138363389,"-"
"BTTL3<XBSP>","Battistella","BTTL3",1037310782.4,365854471.45,-10912282.941,420766796.28,591038270.83,1337052763.5,"-",28749078.863,"-","-",128751651.81,-926675.29191,149678000,"-",0,0,23502461.402,253264173,81101122.514,15194749.271,82848859.37,71972348.82,-0.61700537956,0.56721902636,37.966313672
"BALM4<XBSP>","Baumer","BALM4",157923185.59,22284496.634,5425479.4204,77109945.659,10747048.56,103406060.51,"-",1592723.158,-1441116.3547,"-",12332957.929,-734185.75517,980000,"-",0,0,70066191.373,55421230.407,1146419.9843,9707945.7511,9447318.3252,10437021.164,-7.2925407926,4.8616938617,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",800613383.26,4268838.7528,295374342.4,155555393.95,29134057.937,38385479.831,"-",938599.4225,"-","-",546610663.68,-21543497.09,454750,"-",0,0,612191678.5,483376999.14,332172.20942,446959000.86,421705395.71,421705395.71,12.775685908,989.26907631,1062.9510701
"BIOM3<XBSP>","Biomm","BIOM3",10050338.643,880682.21676,-5202327.8336,4744100.5293,10404655.667,747813.33299,"-",229965.37575,"-","-",2311577.8881,0,17339000,"-",0,0,-5098417.5527,86209367.422,390089.41516,-5202327.8336,-4979176.2468,-4979176.2468,"-","-","-"
"GBIO33<XBSP>","Biotoscana","GBIO33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"BOBR4<XBSP>","Bombril","BOBR4",1098260124.3,518331736.25,3457997.8724,386760879.28,952530213.93,992191575.73,"-",29236264.77,36649667.105,"-",40758381.819,0,54065000,"-",0,0,-243838249.97,755194369.83,60429790.405,17814651.108,46918046.994,46918046.994,-6.1311999189,2.442421916,13.968267267
"BBRK3<XBSP>","BR Brokers","BBRK3",850354042.31,65325497.738,86441429.573,82729618.064,5735506.8159,400751291.36,"-",12148985.628,15957893.629,"-",112212882.68,-36353267.288,167072000,"-",0,0,759514312,2134487514.3,2236626.2101,136761260.68,129349561.79,129349561.79,19.226458694,50.784842319,119.30943089
"BRML3<XBSP>","BR Malls Par","BRML3",15234356123,20061498.001,347845627.36,852086448.14,5333581849.4,614084208.38,"-",10484717.686,-31225891.132,"-",1179357839.9,-83828341.526,403300000,"-",0,0,8882995217.3,9714183774.8,405909329.56,394785819.17,474238004.76,476675637.75,-26.329312367,-82.191647287,16.111534315
"BRPR3<XBSP>","BR Propert","BRPR3",6003225692.6,0,72686093.209,832479770.55,1868121174.7,225512564.7,"-",0,7099968.0453,"-",917430683.8,0,139404000,"-",0,0,3302624747.3,3870717924.6,150354769.56,100191655.59,181870246.72,181870246.72,-2.125182102,1.1769146545,27.766189813
"BRAP4<XBSP>","Bradespar","BRAP4",21976380506,11552080685,2119236551.3,3396556234.3,7548289804,5568732518.5,"-",387454182.3,"-","-",1960957345.2,-275357134.03,349548000,"-",0,0,10511734360,24217449766,469257125.07,2638006073.4,2957879393.9,2956700608.4,"-","-",68.989612725
"AGRO3<XBSP>","Brasilagro","AGRO3",1215562907.3,16181045.217,-11414799.873,163059078.98,282232247.04,18315464.593,"-",9765862.9568,"-","-",301087704.4,0,58422400,"-",0,0,761052524.84,980266831.9,8955022.0764,-11467606.737,-15882941.951,-15882941.951,-4.074954924,-2.394843072,16.778955193
"BRKM5<XBSP>","Braskem","BRKM5",59626340782,31917344210,2613777943.5,14254676367,27502540471,31561896098,"-",1858031656.8,2559540183.8,"-",5947642209.5,0,799761000,"-",0,0,17821958897,20951324207,1893361152.3,3087612231.3,4426993607.2,4426993607.2,-1.8601353972,1.4938454073,29.265223373
"BFRE3<XBSP>","Brazilian Fr","BFRE3",3396484689.5,11142248.316,79658302.712,1679302566.8,571314055.38,79804799.174,"-",1177082.0344,"-","-",547624214.78,0,230998000,"-","-","-",1145868067.4,"-",115672584,125389046.98,-41312002.168,-41312002.168,0.027251706673,0.042280331409,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",46306884198,15355564910,756241989.87,8596165366.1,14770161643,27733863495,"-",1060094389.1,1222669689.1,"-",5212553627.3,-260968115.29,871692074,"-",0,0,22926672390,38235697258,1875336977.2,1011961784.2,1570125227,1575164023.9,-2.6873397068,0.41358757141,43.863766115
"BRQB3<XBSP>","Brq","BRQB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",13627.577822,0,-98799.939211,3406.8944555,57917.205744,0,"-","-","-","-",13627.577822,0,827030,"-","-","-",-47696.522378,"-",0,-98799.939211,-98799.939211,-98799.939211,"-","-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",11924.130594,0,-107317.17534,3406.8944555,66434.441883,0,"-","-","-","-",11924.130594,0,746003,"-","-","-",-57917.205744,"-",0,-107317.17534,-107317.17534,-107317.17534,"-","-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",11924.130594,0,-110724.0698,3406.8944555,68137.889111,0,"-",0,0,"-",11924.130594,0,948373,"-","-","-",-59620.652972,"-",0,-110724.0698,-110724.0698,-110724.0698,"-","-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",338926377.67,72273858.98,18363161.115,126148784.45,151271224.17,327624005.32,"-",4425555.8977,"-","-",4457921.3951,0,36960000,"-","-","-",60744928.142,232320221.2,22046014.022,18187706.051,36956287.607,37138556.46,-6.9621062243,6.5947816059,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CASN4<XBSP>","Casan","CASN4",2842063720.3,1768718215.2,57445350.862,231324726.64,823928465.47,620530052.68,"-",43729193.784,55360331.455,"-",32111683.691,0,702560000,"-","-",0,1786810528.2,10759326306,32815207.396,65466883.858,93394901.157,93149604.756,-3.227179507,2.8129110594,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",18379176926,608638287.59,1117563588.3,3272092159.2,9770297029.9,5787601639,"-",397194493.55,601458257.52,"-",2046582823.5,-1464310492.1,441396800,"-",3.9121420292,0.72722291281,5336787737.1,32820267179,1298065966.8,1731603507,2362241815.5,2362241815.5,-3.1920768654,1.5713009324,18.588867873
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3165969100.3,1224269226,-2773212.0868,1053178393.3,1106332760.7,1448299791.7,"-","-","-","-",101099592.96,0,9183000,"-",0,0,630321467.35,355876101.07,96488361.323,25321743.041,95473106.775,110468552.72,"-","-",40.542044021
"CEDO4<XBSP>","Cedro","CEDO4",1022504419.1,544891885.43,33283655.383,344936139.49,148503122.42,620027535.75,"-",18957664.198,26817369.707,"-",31619387.442,-14159053.357,3569059,"-",3.2839911694,0.71876497253,493768027.23,219431430.92,25652211.803,50754210.151,66155076.538,66155076.538,-4.5594368205,2.8213950924,21.886933778
"CEED3<XBSP>","Ceee-D","CEED3",6850549302.3,97282167.731,-275087989.37,1463479209.9,2327389285.3,2346493445.9,"-",99431918.132,132473684,"-",135383171.87,0,387229828,"-",0,0,3059680807.1,2022675956.1,142551277.81,-275087989.37,-260397460.47,-260397460.47,-462.51152074,18.03630083,207.82056179
"EEEL3<XBSP>","Ceee-Gt","EEEL3",6067694356.3,1958736050,234239324.84,732017266.85,1653663982.5,853243088.81,"-",81584901.527,108371609.18,"-",101200096.35,0,387230000,"-",0,0,3682013107,2302045278.1,91211081.811,296670665.74,199197711.92,232612532.74,45.170907303,14.783268199,237.801233
"CEGR3<XBSP>","Ceg","CEGR3",3432253674.4,0,276263367.95,1189931136.8,1018906738.6,2670920080.8,"-",128279796.93,"-","-",135756226.82,-175857078.01,51927546000,"-","-",0,1223415799,"-",117609403.5,415099427.36,514955503.85,514955503.85,-5.0753865373,2.4939240523,"-"
"CLSC4<XBSP>","Celesc","CLSC4",8600095218.9,488691754.49,299377443.39,2037864580.6,3312915272,5007266091.6,"-",197146761.46,234331310.99,"-",587382673.08,-61693748.248,38571000,"-",0,0,3249315366.3,2309483755.2,77280290.382,444584395.42,336817510.01,355049505.68,4.9068964833,2.9280853129,59.876170056
"GPAR3<XBSP>","Celgpar","GPAR3",12289998693,3990975847.9,-561836075,8472164628.6,3647608583.3,2539115851.5,"-","-","-","-",214627536.91,0,32768000,"-",0,0,111541724.47,1009255358.4,1317957120.1,-541026763.67,130611816.18,112734137.53,-0.0021286711215,0.00098935032662,"-"
"CEPE5<XBSP>","Celpe","CEPE5",6316847361.7,0,612697602.33,1642467223.9,2150552725.1,3547227845.1,"-",162565079.29,219514727.01,"-",221558863.68,-377684912.45,74612000,"-",0.63109913184,0.48594679299,2523827412.7,5746137462.3,206292569.62,749607062.92,791268271.77,791268271.77,-10.465775463,3.5600570951,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",1316764.7071,0,-170344.72278,209524.00902,7725133.1779,0,"-",0,-1703.4472278,"-",0,0,9188947,"-",0,0,-6617892.4799,54237267.351,0,-170344.72278,-170344.72278,-170344.72278,-0.036677454153,"-",51.273761556
"CMIG4<XBSP>","Cemig","CMIG4",58062043048,13870811348,2703115233.4,9228151101.4,26895065638,16075593316,"-",1261717809.9,1606083294.6,"-",7118424896.1,-795044814.28,682124000,"-",0,0,21938826308,28161422446,2009575432.5,3844697427.5,4736373692.7,4736373692.7,-5.611771091,2.4478994728,24.571907094
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",32525706539,28526020966,368552731.86,2458353715,11733651125,3647492748.9,"-",1000296577.6,1211397978.8,"-",585280619.2,-116996162.49,327503000,"-",0.31090746208,0.13399245696,18333701699,12978735164,692970849.49,455193464.76,1050892367.2,1050892367.2,-0.75029439206,0.64213602808,43.097214862
"HGTX3<XBSP>","Cia Hering","HGTX3",1355117821.4,363834183.04,189442069.65,360316564.51,236738281.93,1162647022.6,"-",27633320.929,36366894.866,"-",190997316.97,-90454751.242,54241000,"-",0.69024882582,0.28532806091,758062974.96,6726478382.7,34372158.162,278186559.87,268091931.6,268091931.6,7.2057588281,5.985125443,41.336986061
"CIEL3<XBSP>","Cielo","CIEL3",6046259879.9,638784193.18,2360962526.7,3690179433,902692458.39,5032431117.5,"-",238947652.98,325291986.06,"-",418734583.74,-2570537639.1,1360236000,"-",3.9613091948,0.49931424404,1448771646.5,34130739284,162481610.37,3552462538.4,3095909722.7,3095909722.7,7.2201060102,15.347855701,12.604778357
"CMSA3<XBSP>","Cims","CMSA3",5110.3416833,0,-58428.239912,143529.05652,0,0,"-",0,0,"-",1136.1993009,0,366243,"-","-","-",-138418.71483,"-",0,-58428.239912,-58920.536161,-58920.536161,-111.82172702,"-","-"
"CNSY3<XBSP>","Cinesystem","CNSY3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBMA3<XBSP>","Cobrasma","CBMA3",300871366.6,296019948.9,-510042762.04,9650028.5453,6047390968.8,59620.652972,"-","-","-","-",0,"-",102584864,"-",0,0,-5756169630.8,37071419.857,444422567.94,-511175554.45,-6105154.8643,-66752986.515,0.23306677208,-0.23306677208,0.34068944555
"CEEB3<XBSP>","Coelba","CEEB3",9398282893.3,0,1160504086,2819947864.9,2946536138.8,5407702245.2,"-",233874787.14,272439128.93,"-",315602778.23,-871064553.71,188177000,"-",0.39348111902,0.23565169395,3631798889.6,11086001184,464947403.58,1361200831.4,1347840694.8,1347840694.8,-54.601419134,3.1128606581,"-"
"COCE5<XBSP>","Coelce","COCE5",5298984836.2,57677019.685,659748518.21,1659678854.7,1304206894.1,3426078678.2,"-",151910016.88,"-","-",183297735.5,0,77855299,"-",0,0,2335099087.4,3580436260.8,184512293.37,816518470.03,907640972.58,907640972.58,-9.1812127138,4.7003743416,45.430937565
"COGN3<XBSP>","Cogna ON","COGN3",1838293813.8,378679725.63,-29856319.561,244647387.41,184754182.88,767578431.17,"-",39884513.391,47980998.065,"-",69781715.686,0,457322000,"-","-","-",1408866691.8,1668224022.5,23309971.865,-17964554.464,-31110056.721,-31110056.721,-5.7256526497,-3.7487334323,"-"
"CGAS5<XBSP>","Comgas","CGAS5",6681432764.9,0,771079015.23,1909327563.2,2385166808.3,5187213146.4,"-",265981360.49,347351627.66,"-",347743420.52,-444582691.98,119823000,"-",1.0868328106,0.67574725348,2386938393.4,6859795460.5,210648284.19,1117938346.6,1289458448,1289458448,-6.5094596552,5.2541187751,62.043838396
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",231331540.43,1931709.1563,37535459.664,38722762.382,84455210.106,175720802.23,"-","-","-","-",29556512.849,"-",86466,"-","-","-",108153567.93,"-",27110362.63,54421732.033,79738364.732,79738364.732,-4.0418197608,3.6739130435,"-"
"CALI4<XBSP>","Const A Lind","CALI4",24251978.182,68137.889111,-6767795.8359,59322549.707,18669781.616,9970276.6241,"-",57917.205744,-103910.28089,"-",434379.04308,0,69000,"-","-",0,-53740353.142,"-",7411698.888,-6735430.3386,-666047.86606,-666047.86606,0.48475609756,-0.41323956582,"-"
"CSMG3<XBSP>","Copasa","CSMG3",12267722714,206301086.86,601742733.21,1107918670,4469828491.2,4099633636.2,"-",337481854.42,474152832.4,"-",185462816.92,-262261031.74,114929000,"-",1.9120216985,0.84519878203,6689975552.8,5080373873.1,190503317.27,603313311.55,899934577.33,899934577.33,-72.164774471,4.7822241201,43.485788952
"CPLE6<XBSP>","Copel","CPLE6",29388631311,11268000198,1427521142.4,3655224695.8,6395810657.9,8535846299.8,"-",701929278.46,869834664.81,"-",2592931156.4,-298851078.19,273655375,"-",0.88048281767,0.55869636553,18821417378,16536739649,368535697.39,2110305377.4,1587733761,1697096776.5,6.2715605775,3.5137224487,63.453409234
"CORR4<XBSP>","Cor Ribeiro","CORR4",34525468.412,8127146.7237,11206979.311,5592417.2488,20187553.096,19427815.633,"-","-","-","-",12353399.295,0,23153,"-","-",0,8745498.0674,"-",76655.12525,11908799.569,10999158.749,11602179.068,36.982035928,104.6779661,"-"
"CSAN3<XBSP>","Cosan","CSAN3",26125536760,10013544183,763902392.06,4638164849.7,11958194428,14846750334,"-",810190163.58,1337614901.1,"-",1683631026.2,-328703990.86,406758714,"-",1.9642352612,0.75256611173,9109310105.6,17419304974,"-",1049033906.2,1156826343.4,1149838802.9,-9.3715877364,"-",38.313440686
"RLOG3<XBSP>","Cosan Log","RLOG3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CSRN3<XBSP>","Cosern","CSRN3",2634018303.5,0,328608597.81,655680686.23,843812804.96,1396676823.4,"-",43122766.571,61446748.4,"-",166465973.44,-389971877.3,168074000,"-",0.51054488893,0.087447346163,1134524812.3,2872090852.3,59676866.73,395777225.45,357257173.29,357257173.29,7.6476330536,5.3916626446,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",5480107269.6,2085262999.7,-12571440.541,1024144838.8,868264086.47,3393641636.1,"-",154454967.04,"-","-",230091430.84,-2631825.9669,116675000,"-",0,0,2524614405.3,874626863.85,40349554.484,34832088.913,48612976.986,48612976.986,-0.31820101352,0.05654359898,28.481637648
"CPFE3<XBSP>","CPFL Energia","CPFE3",32768255280,9544726548,2013774429.9,7527531596.1,14386763368,15067261577,"-",848812422.57,1094907740.1,"-",1942447687.6,-2453130945.8,481137130,"-",4.1795075885,1.3023335669,10419502913,31718199188,973261166.69,3182978020.9,3590495404.6,3590495404.6,-8.3258337039,3.5749313348,31.15997613
"CPFG3<XBSP>","CPFL Geracao","CPFG3",12076870190,9334987904.7,279821869.21,1974871102.1,6650423211.6,1319461264,"-",225209351.09,266025650.11,"-",729887957.81,-250614563.04,2.05487716E11,"-","-",0,3144006555.2,"-",375678251.61,446439449.45,761502234.91,761502234.91,-2.5936653275,2.2205900533,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3189016741.3,0,376681582.03,1465523346.6,1187759241.6,3035962007.9,"-",85402326.764,110146601.19,"-",135005006.59,-458147242.25,53031259000,"-","-",0,535734153.13,"-",101791192.54,561488571.77,595448495.7,595448495.7,-17.273066646,5.4707646737,"-"
"CPRE3<XBSP>","CPFL Renovav","CPRE3",2485786029.2,1399197925.3,-8086263.9902,119454236.84,844170528.88,133689945.33,"-",20587863.195,"-","-",581926531.61,0,708403000,"-","-","-",1522161263.4,"-",38182769.61,-1907860.8951,-5972285.9806,-5972285.9806,-3.607943159,-0.81834710744,"-"
